Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,Area,Weight,is_pareto
krnl_KALMAN_9873.cpp,xcu200-fsgd2104-2-e,3.33,33.0156513,72,4,1,1,3,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_4_1,block_8_1,cyclic_32_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll,pipeline,pipeline,2.25,0.22754043534655582,False
krnl_KALMAN_9874.cpp,xcu200-fsgd2104-2-e,3.33,5.1288993,321,3,1,1,9,cyclic_4_1,block_4_1,block_32_1,block_32_1,complete_1,cyclic_16_1,unroll_8,unroll_32,pipeline_1,unroll_8,pipeline_1,unroll_8,pipeline,3.5,0.8274316295732097,False
krnl_KALMAN_9875.cpp,xcu200-fsgd2104-2-e,3.33,30.98949615,195,12,1,1,6,block_32_1,cyclic_64_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,cyclic_16_1,unroll_8,unroll_16,unroll_4,unroll_4,pipeline,pipeline_1,pipeline,5.0,0.24439235370411583,False
krnl_KALMAN_9876.cpp,xcu200-fsgd2104-2-e,3.33,3.13896123,559,2,1,7,39,block_2_1,block_4_1,cyclic_4_1,cyclic_8_1,cyclic_16_1,cyclic_16_1,pipeline,unroll_32,pipeline_1,unroll_64,unroll,unroll_8,pipeline_1,12.25,0.49797555522840786,False
krnl_KALMAN_9877.cpp,xcu200-fsgd2104-2-e,3.33,8.688429540000001,405,3,1,5,13,cyclic_4_1,block_4_1,block_32_1,cyclic_2_1,block_4_1,cyclic_16_1,unroll_8,unroll,pipeline,unroll_2,unroll_2,unroll_16,unroll,5.5,0.6913238313435773,False
krnl_KALMAN_9878.cpp,xcu200-fsgd2104-2-e,3.33,40.55269338,381,1,1,1,9,cyclic_64_1,cyclic_64_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,cyclic_32_1,unroll_8,unroll_8,unroll_8,unroll_4,unroll_2,pipeline,pipeline,3.0,0.1455095744372682,False
krnl_KALMAN_9879.cpp,xcu200-fsgd2104-2-e,3.33,10.15523793,75,8,1,1,2,cyclic_16_1,block_4_1,cyclic_4_1,block_16_1,cyclic_16_1,block_16_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline,pipeline_1,pipeline_1,3.0,0.6996603881636712,False
krnl_KALMAN_9880.cpp,xcu200-fsgd2104-2-e,3.33,1.65760074,812,14,1,7,24,block_128_1,block_4_1,block_2_1,block_32_1,block_16_1,cyclic_2_1,unroll_4,unroll_8,pipeline,unroll_16,unroll,unroll,unroll,11.5,0.5370309082797272,False
krnl_KALMAN_9881.cpp,xcu200-fsgd2104-2-e,3.33,1.73263896,206,3,1,4,10,cyclic_4_1,block_4_1,block_32_1,block_32_1,block_4_1,cyclic_16_1,pipeline,unroll_16,pipeline,unroll_2,pipeline,unroll_16,unroll,4.5,0.8677289676685863,False
krnl_KALMAN_9882.cpp,xcu200-fsgd2104-2-e,3.33,15.372612,357,5,3,3,11,cyclic_4_1,block_8_1,cyclic_32_1,cyclic_4_1,block_8_1,cyclic_2_1,unroll_8,unroll_2,unroll_2,unroll_4,unroll,unroll,pipeline,5.5,0.5341645050589686,False
krnl_KALMAN_9883.cpp,xcu200-fsgd2104-2-e,3.33,28.79358093,459,12,1,1,6,block_128_1,cyclic_64_1,cyclic_32_1,cyclic_8_1,block_4_1,block_4_1,unroll_8,unroll_16,unroll_4,pipeline_1,pipeline,pipeline_1,unroll,5.0,0.27686925552259456,False
krnl_KALMAN_9884.cpp,xcu200-fsgd2104-2-e,3.33,28.87719057,326,4,1,2,32,block_2_1,block_8_1,block_2_1,cyclic_8_1,block_2_1,block_32_1,pipeline,pipeline_1,unroll_2,unroll_64,unroll,pipeline_1,pipeline_1,9.75,0.23983374866183496,False
krnl_KALMAN_9885.cpp,xcu200-fsgd2104-2-e,3.33,6.89843466,655,12,1,1,13,block_128_1,cyclic_64_1,cyclic_32_1,block_4_1,cyclic_8_1,block_8_1,unroll_8,unroll_16,unroll_4,unroll_16,pipeline,pipeline_1,pipeline,6.75,0.6975675025562005,False
krnl_KALMAN_9886.cpp,xcu200-fsgd2104-2-e,3.33,2.94996708,395,3,1,5,24,cyclic_4_1,block_4_1,cyclic_32_1,cyclic_4_1,block_4_1,cyclic_16_1,pipeline,unroll_16,pipeline_1,unroll_32,pipeline,unroll_8,pipeline,8.25,0.7009185699279316,False
krnl_KALMAN_9887.cpp,xcu200-fsgd2104-2-e,3.33,3.1302965700000005,161,4,3,2,7,block_2_1,block_8_1,cyclic_4_1,cyclic_4_1,block_4_1,cyclic_2_1,pipeline_1,unroll,unroll_2,unroll_4,unroll_2,unroll,pipeline,4.0,0.8583690366679257,False
krnl_KALMAN_9888.cpp,xcu200-fsgd2104-2-e,3.33,5.87928816,116,14,1,1,4,cyclic_32_1,block_4_1,cyclic_32_1,block_2_1,cyclic_32_1,cyclic_16_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll,pipeline_1,unroll_2,5.0,0.7689485279411508,False
krnl_KALMAN_9889.cpp,xcu200-fsgd2104-2-e,3.33,9.67763268,81,6,1,1,4,cyclic_8_1,block_8_1,block_2_1,block_16_1,block_2_1,cyclic_2_1,pipeline,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline,3.0,0.7129749390149276,False
krnl_KALMAN_9890.cpp,xcu200-fsgd2104-2-e,3.33,26.594125920000003,812,2,1,3,25,cyclic_4_1,cyclic_64_1,block_32_1,cyclic_4_1,block_8_1,cyclic_16_1,unroll_8,unroll,unroll_4,unroll_32,unroll,pipeline_1,unroll,7.75,0.2921314999460669,False
krnl_KALMAN_9891.cpp,xcu200-fsgd2104-2-e,3.33,28.56199275,100,3,1,1,5,cyclic_64_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,pipeline,unroll_2,unroll_4,unroll_8,unroll,pipeline_1,pipeline,2.5,0.29336392895682706,False
krnl_KALMAN_9892.cpp,xcu200-fsgd2104-2-e,3.33,2.04602859,275,14,1,4,10,block_32_1,block_4_1,cyclic_4_1,cyclic_4_1,block_4_1,cyclic_32_1,pipeline,unroll_16,pipeline_1,unroll_2,unroll,pipeline,unroll,7.25,0.7628157128583148,False
krnl_KALMAN_9894.cpp,xcu200-fsgd2104-2-e,3.33,3.00440592,409,18,1,2,20,block_32_1,block_16_1,block_32_1,complete_1,cyclic_2_1,cyclic_16_1,pipeline,pipeline_1,pipeline_1,unroll_32,unroll_2,unroll_2,pipeline_1,10.25,0.5957773604534564,False
krnl_KALMAN_9895.cpp,xcu200-fsgd2104-2-e,3.33,1.33025508,984,18,1,6,21,cyclic_32_1,cyclic_16_1,cyclic_32_1,block_16_1,block_16_1,cyclic_2_1,unroll_4,unroll_8,pipeline,unroll_16,unroll,unroll_16,unroll,11.5,0.5373141231320496,False
krnl_KALMAN_9896.cpp,xcu200-fsgd2104-2-e,3.33,3.94895376,292,13,3,3,9,block_2_1,cyclic_32_1,cyclic_2_1,cyclic_4_1,block_8_1,cyclic_2_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll,pipeline,7.0,0.7459174859423995,False
krnl_KALMAN_9897.cpp,xcu200-fsgd2104-2-e,3.33,7.720415190000001,282,7,1,2,33,cyclic_2_1,cyclic_16_1,cyclic_4_1,cyclic_8_1,block_8_1,cyclic_4_1,unroll_4,unroll_4,unroll_2,unroll_16,unroll,unroll_16,unroll_4,10.75,0.5311581102317845,False
krnl_KALMAN_9898.cpp,xcu200-fsgd2104-2-e,3.33,37.151208270000005,1629,1,1,2,17,cyclic_64_1,cyclic_64_1,cyclic_32_1,block_4_1,block_8_1,block_8_1,unroll_8,unroll,unroll_4,unroll_16,pipeline,unroll_8,unroll,5.25,0.16998886520122675,False
krnl_KALMAN_9899.cpp,xcu200-fsgd2104-2-e,3.33,2.93302404,148,3,1,4,9,cyclic_4_1,block_4_1,block_32_1,block_32_1,block_4_1,cyclic_2_1,pipeline,unroll_2,pipeline,unroll_2,pipeline,unroll_16,pipeline,4.25,0.8542731657227008,False
krnl_KALMAN_9900.cpp,xcu200-fsgd2104-2-e,3.33,15.99313419,336,1,1,1,18,block_2_1,cyclic_64_1,cyclic_4_1,block_32_1,cyclic_8_1,cyclic_16_1,pipeline,unroll_2,unroll_4,unroll_32,pipeline,pipeline_1,pipeline,5.25,0.5232947383860038,False
krnl_KALMAN_9901.cpp,xcu200-fsgd2104-2-e,3.33,26.62495839,202,1,1,1,6,cyclic_64_1,cyclic_64_1,block_4_1,cyclic_4_1,cyclic_8_1,cyclic_16_1,pipeline,unroll_32,unroll_4,unroll_8,unroll,pipeline_1,unroll,2.25,0.3274882671446834,False
krnl_KALMAN_9902.cpp,xcu200-fsgd2104-2-e,3.33,28.79358093,473,12,1,1,6,block_128_1,cyclic_64_1,cyclic_32_1,cyclic_8_1,block_4_1,block_4_1,unroll_8,unroll_16,unroll_4,pipeline,pipeline,pipeline_1,unroll,5.0,0.27686925552259456,False
krnl_KALMAN_9903.cpp,xcu200-fsgd2104-2-e,3.33,3.7376253,284,3,1,5,13,cyclic_4_1,block_4_1,block_32_1,block_16_1,block_4_1,cyclic_16_1,unroll_8,unroll_32,pipeline,unroll_4,pipeline,unroll_16,unroll,5.5,0.7993330599763978,False
krnl_KALMAN_9904.cpp,xcu200-fsgd2104-2-e,3.33,3.60126513,265,3,1,4,9,cyclic_4_1,block_4_1,block_32_1,cyclic_8_1,cyclic_16_1,cyclic_16_1,unroll_2,unroll_32,pipeline,pipeline_1,pipeline,unroll_16,unroll,4.25,0.8407923645234356,False
krnl_KALMAN_9905.cpp,xcu200-fsgd2104-2-e,3.33,28.88257851,160,2,1,1,9,block_2_1,block_4_1,cyclic_32_1,cyclic_4_1,cyclic_4_1,block_16_1,pipeline,unroll_8,unroll_8,unroll_16,unroll_2,pipeline_1,pipeline,3.25,0.2848972327035593,False
krnl_KALMAN_9906.cpp,xcu200-fsgd2104-2-e,3.33,14.84729451,94,2,1,1,2,block_2_1,block_4_1,cyclic_4_1,block_32_1,block_4_1,block_8_1,pipeline,unroll_16,unroll_2,unroll_2,pipeline,pipeline_1,unroll,1.5,0.5903320603319471,False
krnl_KALMAN_9907.cpp,xcu200-fsgd2104-2-e,3.33,3.30429906,545,2,1,6,25,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_8_1,block_4_1,cyclic_32_1,unroll_4,unroll_16,pipeline_1,unroll_32,unroll,pipeline,pipeline,8.5,0.6845355173433272,False
krnl_KALMAN_9908.cpp,xcu200-fsgd2104-2-e,3.33,2.90883825,726,3,1,6,67,cyclic_4_1,block_4_1,cyclic_4_1,block_8_1,block_4_1,cyclic_4_1,pipeline_1,pipeline,pipeline,unroll_32,unroll,unroll_16,unroll_4,19.25,0.23930265365113554,False
krnl_KALMAN_9909.cpp,xcu200-fsgd2104-2-e,3.33,8.09893629,392,8,1,3,62,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_4,unroll_2,unroll_32,unroll,unroll_16,unroll_4,18.5,0.2489526297505428,False
krnl_KALMAN_9910.cpp,xcu200-fsgd2104-2-e,3.33,7.42718205,156,8,1,1,17,cyclic_4_1,cyclic_16_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_4,unroll_2,unroll_8,unroll,unroll_16,unroll_4,6.75,0.6865962632105169,False
krnl_KALMAN_9911.cpp,xcu200-fsgd2104-2-e,3.33,3.19507506,278,2,1,5,23,block_2_1,block_4_1,cyclic_4_1,cyclic_4_1,block_4_1,cyclic_16_1,pipeline,unroll,pipeline,unroll_32,pipeline,pipeline_1,pipeline,7.75,0.7240114216725344,False
krnl_KALMAN_9912.cpp,xcu200-fsgd2104-2-e,3.33,28.793674170000003,381,14,1,1,5,block_128_1,block_4_1,cyclic_32_1,cyclic_8_1,block_4_1,cyclic_16_1,unroll_8,unroll_16,unroll_4,pipeline,pipeline,pipeline_1,pipeline_1,5.25,0.2756807308711231,False
krnl_KALMAN_9913.cpp,xcu200-fsgd2104-2-e,3.33,6.6771328500000005,78,2,1,1,2,block_2_1,block_4_1,cyclic_4_1,block_8_1,cyclic_16_1,block_8_1,unroll_2,unroll_16,unroll_4,pipeline,pipeline,pipeline_1,unroll,1.5,0.8274512790238973,False
krnl_KALMAN_9914.cpp,xcu200-fsgd2104-2-e,3.33,5.39532261,473,4,1,6,20,block_2_1,block_8_1,block_2_1,block_16_1,block_16_1,cyclic_2_1,unroll_4,unroll_8,pipeline,unroll_16,unroll,unroll,unroll,7.75,0.6914873298579323,False
krnl_KALMAN_9915.cpp,xcu200-fsgd2104-2-e,3.33,2.9329308000000003,205,3,1,4,9,cyclic_4_1,block_4_1,block_32_1,block_32_1,block_4_1,cyclic_16_1,pipeline,unroll_16,pipeline,unroll_2,pipeline,unroll_16,pipeline,4.25,0.8542749815390728,False
krnl_KALMAN_9916.cpp,xcu200-fsgd2104-2-e,3.33,4.67872992,171,12,1,1,4,cyclic_32_1,cyclic_64_1,cyclic_32_1,block_2_1,cyclic_2_1,cyclic_32_1,unroll_4,unroll_8,unroll_4,unroll_2,unroll,pipeline_1,pipeline,4.5,0.8100148416145743,False
krnl_KALMAN_9917.cpp,xcu200-fsgd2104-2-e,3.33,1.69208955,251,4,3,2,7,block_2_1,block_8_1,cyclic_2_1,cyclic_4_1,block_8_1,cyclic_2_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll,unroll,4.0,0.8850270104767965,False
krnl_KALMAN_9918.cpp,xcu200-fsgd2104-2-e,3.33,2.90244798,298,3,1,1,11,cyclic_4_1,block_4_1,cyclic_32_1,block_4_1,block_4_1,block_4_1,pipeline,unroll_2,unroll_4,unroll_16,pipeline,pipeline_1,unroll,4.0,0.8629313524574155,False
krnl_KALMAN_9919.cpp,xcu200-fsgd2104-2-e,3.33,4.27655583,122,8,1,1,3,cyclic_16_1,block_4_1,cyclic_32_1,block_8_1,cyclic_16_1,block_16_1,unroll_4,unroll_16,unroll_2,pipeline_1,unroll,pipeline_1,unroll,3.25,0.8555716984192616,False
krnl_KALMAN_9920.cpp,xcu200-fsgd2104-2-e,3.33,1.73244915,234,3,1,4,9,cyclic_4_1,block_4_1,block_2_1,block_32_1,block_4_1,cyclic_16_1,pipeline,pipeline_1,pipeline,unroll_2,pipeline,unroll_16,unroll,4.25,0.8760193639437348,False
krnl_KALMAN_9921.cpp,xcu200-fsgd2104-2-e,3.33,7.55334909,431,7,1,2,62,cyclic_2_1,cyclic_16_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,pipeline,unroll_4,unroll_2,unroll_32,unroll,unroll_16,unroll_4,18.0,0.2651096350974418,False
krnl_KALMAN_9922.cpp,xcu200-fsgd2104-2-e,3.33,37.13288328,1087,18,1,2,21,block_32_1,block_16_1,block_32_1,complete_1,cyclic_32_1,cyclic_8_1,pipeline,unroll_8,unroll_8,unroll_32,unroll,unroll_2,pipeline_1,10.5,0.14876236635182877,False
krnl_KALMAN_9923.cpp,xcu200-fsgd2104-2-e,3.33,2.73005055,942,3,1,3,34,cyclic_4_1,block_4_1,block_32_1,block_32_1,complete_1,cyclic_16_1,pipeline_1,unroll_32,pipeline_1,unroll_64,unroll,unroll_8,pipeline_1,10.25,0.5970307973222538,False
krnl_KALMAN_9924.cpp,xcu200-fsgd2104-2-e,3.33,14.84729451,96,2,1,1,2,block_2_1,block_4_1,cyclic_4_1,block_32_1,cyclic_16_1,block_8_1,pipeline,unroll_16,unroll_2,unroll_2,pipeline,pipeline_1,unroll,1.5,0.5903320603319471,False
krnl_KALMAN_9925.cpp,xcu200-fsgd2104-2-e,3.33,6.54711633,245,14,1,5,11,block_32_1,block_4_1,cyclic_32_1,block_2_1,cyclic_2_1,cyclic_32_1,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll,7.75,0.6714581724203945,False
krnl_KALMAN_9926.cpp,xcu200-fsgd2104-2-e,3.33,29.03925501,72,2,1,1,1,block_2_1,block_4_1,cyclic_4_1,cyclic_8_1,block_4_1,block_8_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline,pipeline_1,unroll,1.25,0.2881034789714377,False
krnl_KALMAN_9927.cpp,xcu200-fsgd2104-2-e,3.33,13.95389547,620,1,1,2,21,block_2_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_16_1,pipeline,unroll_2,unroll_4,unroll_32,pipeline,pipeline_1,unroll,6.25,0.5546502604580676,False
krnl_KALMAN_9928.cpp,xcu200-fsgd2104-2-e,3.33,3.03157872,847,2,1,6,67,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_8_1,block_2_1,cyclic_4_1,pipeline,unroll_16,pipeline,unroll_32,unroll,unroll_16,unroll_4,19.0,0.24617516721958632,False
krnl_KALMAN_9929.cpp,xcu200-fsgd2104-2-e,3.33,6.43132557,484,12,1,1,6,block_128_1,cyclic_64_1,cyclic_32_1,block_8_1,block_8_1,block_8_1,unroll_8,unroll_16,unroll_4,pipeline,pipeline,pipeline_1,unroll,5.0,0.7563170833162446,False
krnl_KALMAN_9930.cpp,xcu200-fsgd2104-2-e,3.33,15.61056048,546,14,3,2,9,block_128_1,block_4_1,cyclic_4_1,cyclic_4_1,block_4_1,cyclic_2_1,pipeline_1,unroll,unroll_2,unroll_4,unroll_2,unroll,pipeline,7.0,0.5049308732248576,False
krnl_KALMAN_9931.cpp,xcu200-fsgd2104-2-e,3.33,9.67837194,91,6,1,1,5,cyclic_8_1,block_8_1,block_32_1,block_16_1,block_2_1,cyclic_2_1,pipeline,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline,3.25,0.709485601431752,False
krnl_KALMAN_9933.cpp,xcu200-fsgd2104-2-e,3.33,26.63176491,171,1,1,1,6,cyclic_64_1,cyclic_64_1,block_4_1,cyclic_2_1,cyclic_8_1,cyclic_16_1,pipeline,unroll_32,unroll_2,unroll_8,unroll,pipeline_1,unroll,2.25,0.327366658499047,False
krnl_KALMAN_9935.cpp,xcu200-fsgd2104-2-e,3.33,5.39483643,296,2,1,5,16,cyclic_2_1,block_4_1,cyclic_32_1,cyclic_4_1,block_4_1,cyclic_32_1,unroll_4,unroll_16,pipeline_1,unroll_16,pipeline,unroll_8,pipeline,6.0,0.7510997674805642,False
krnl_KALMAN_9937.cpp,xcu200-fsgd2104-2-e,3.33,7.14895722,635,2,1,7,41,block_2_1,block_4_1,cyclic_4_1,cyclic_8_1,block_16_1,cyclic_2_1,unroll_4,unroll_32,pipeline,unroll_64,unroll,unroll_8,pipeline_1,12.75,0.4532211655658809,False
krnl_KALMAN_9938.cpp,xcu200-fsgd2104-2-e,3.33,29.03921505,72,2,1,1,1,block_2_1,block_4_1,cyclic_4_1,cyclic_8_1,cyclic_16_1,block_8_1,unroll_2,unroll_32,unroll_2,pipeline_1,pipeline,pipeline_1,unroll_4,1.25,0.28810413131299273,False
krnl_KALMAN_9940.cpp,xcu200-fsgd2104-2-e,3.33,5.54147631,700,7,1,3,23,cyclic_2_1,cyclic_16_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_4,unroll_2,unroll_32,unroll,unroll_16,unroll,8.5,0.6571902498872619,False
krnl_KALMAN_9941.cpp,xcu200-fsgd2104-2-e,3.33,2.9329241400000003,178,3,1,4,9,cyclic_4_1,block_4_1,block_32_1,block_32_1,block_4_1,cyclic_16_1,pipeline,unroll_32,pipeline,unroll_2,pipeline,unroll_16,pipeline,4.25,0.8542751112395223,False
krnl_KALMAN_9942.cpp,xcu200-fsgd2104-2-e,3.33,39.18042369,1484,2,1,1,10,cyclic_4_1,cyclic_64_1,block_32_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_8,unroll_2,unroll_2,unroll_2,unroll_2,unroll_16,pipeline,3.5,0.15609812545403567,False
krnl_KALMAN_9945.cpp,xcu200-fsgd2104-2-e,3.33,28.902781620000003,412,12,1,1,7,block_128_1,cyclic_64_1,block_4_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,pipeline,unroll_16,unroll_4,unroll_8,pipeline,pipeline_1,pipeline,5.25,0.27400142556086104,False
krnl_KALMAN_9946.cpp,xcu200-fsgd2104-2-e,3.33,4.195037429999999,238,6,1,1,5,cyclic_16_1,cyclic_64_1,cyclic_32_1,block_8_1,block_4_1,block_4_1,unroll_8,unroll_2,unroll_4,pipeline,unroll,pipeline_1,unroll,3.25,0.857572178657507,False
krnl_KALMAN_9947.cpp,xcu200-fsgd2104-2-e,3.33,1.33025841,555,14,1,2,15,block_128_1,block_4_1,block_2_1,block_16_1,cyclic_16_1,cyclic_16_1,pipeline,unroll_8,pipeline_1,unroll_16,unroll,unroll,unroll,8.0,0.7249876003918885,False
krnl_KALMAN_9948.cpp,xcu200-fsgd2104-2-e,3.33,8.94117654,973,18,1,6,22,cyclic_32_1,cyclic_16_1,cyclic_32_1,block_32_1,block_16_1,cyclic_2_1,unroll_4,unroll_8,pipeline,unroll_16,unroll_2,unroll_16,unroll,11.75,0.47677053362085775,False
krnl_KALMAN_9950.cpp,xcu200-fsgd2104-2-e,3.33,27.10255365,174,3,1,1,4,cyclic_64_1,block_8_1,block_4_1,cyclic_4_1,block_4_1,cyclic_16_1,pipeline,unroll_32,unroll_4,unroll_4,unroll,pipeline_1,unroll,2.25,0.3190334641178372,False
krnl_KALMAN_9951.cpp,xcu200-fsgd2104-2-e,3.33,31.07476746,316,1,1,1,20,block_2_1,cyclic_64_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,cyclic_16_1,unroll_8,unroll_16,unroll_4,unroll_32,pipeline,pipeline_1,pipeline,5.75,0.24006449101428518,False
krnl_KALMAN_9952.cpp,xcu200-fsgd2104-2-e,3.33,26.98673958,333,3,1,1,12,cyclic_4_1,block_4_1,cyclic_32_1,cyclic_8_1,block_4_1,cyclic_4_1,pipeline,unroll_2,unroll_8,unroll_16,pipeline,pipeline_1,unroll,4.25,0.3096450290364548,False
krnl_KALMAN_9953.cpp,xcu200-fsgd2104-2-e,3.33,5.43610179,404,2,1,6,20,block_2_1,block_4_1,cyclic_32_1,block_16_1,cyclic_8_1,cyclic_2_1,unroll_4,unroll_2,pipeline,unroll_16,unroll,pipeline_1,unroll,7.25,0.710085373695697,False
krnl_KALMAN_9954.cpp,xcu200-fsgd2104-2-e,3.33,32.46271479,394,7,1,2,33,cyclic_2_1,cyclic_16_1,cyclic_4_1,block_8_1,cyclic_16_1,cyclic_4_1,unroll_4,unroll_16,unroll_2,unroll_16,unroll,unroll_16,unroll_4,10.75,0.18899499481986476,False
krnl_KALMAN_9955.cpp,xcu200-fsgd2104-2-e,3.33,14.00484447,429,1,1,1,12,block_64_1,cyclic_64_1,cyclic_2_1,block_32_1,block_16_1,cyclic_2_1,pipeline,unroll_2,unroll_4,unroll_16,pipeline,pipeline_1,unroll,3.75,0.5888425382783348,False
krnl_KALMAN_9956.cpp,xcu200-fsgd2104-2-e,3.33,26.628368310000003,260,1,1,1,6,cyclic_64_1,cyclic_64_1,block_4_1,cyclic_2_1,cyclic_8_1,cyclic_16_1,pipeline,unroll_32,unroll_4,unroll_8,unroll,pipeline_1,unroll,2.25,0.3274273398069003,False
krnl_KALMAN_9957.cpp,xcu200-fsgd2104-2-e,3.33,5.39484975,383,2,1,5,16,cyclic_2_1,block_2_1,cyclic_32_1,block_2_1,cyclic_32_1,cyclic_32_1,unroll_4,unroll_8,pipeline_1,unroll_16,pipeline,unroll_8,pipeline,6.0,0.7510994950081493,False
krnl_KALMAN_9958.cpp,xcu200-fsgd2104-2-e,3.33,3.33157842,1216,2,1,7,70,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll_16,pipeline,unroll_32,unroll,pipeline_1,unroll_4,20.0,0.21901664975640253,False
krnl_KALMAN_9959.cpp,xcu200-fsgd2104-2-e,3.33,1.6716333600000002,240,7,3,2,8,block_2_1,block_16_1,cyclic_2_1,cyclic_8_1,block_8_1,cyclic_2_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll,unroll,5.0,0.8522855538619047,False
krnl_KALMAN_9961.cpp,xcu200-fsgd2104-2-e,3.33,14.84690823,87,2,1,1,2,block_2_1,block_4_1,cyclic_4_1,block_32_1,block_4_1,block_8_1,pipeline,unroll,unroll_2,unroll_2,unroll_2,pipeline_1,unroll,1.5,0.5903422148579596,False
krnl_KALMAN_9962.cpp,xcu200-fsgd2104-2-e,3.33,29.03921505,78,2,1,1,1,block_2_1,block_4_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,cyclic_16_1,unroll_2,unroll_32,unroll_2,pipeline_1,pipeline,pipeline_1,unroll_4,1.25,0.28810413131299273,False
krnl_KALMAN_9963.cpp,xcu200-fsgd2104-2-e,3.33,26.63885115,110,8,1,1,3,cyclic_16_1,block_4_1,cyclic_32_1,cyclic_8_1,cyclic_2_1,block_16_1,unroll_4,unroll_4,unroll_2,pipeline_1,unroll,pipeline_1,unroll,3.25,0.3224378657998499,False
krnl_KALMAN_9965.cpp,xcu200-fsgd2104-2-e,3.33,7.60767471,1574,13,1,4,25,cyclic_2_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll,unroll_2,unroll_32,unroll,unroll_16,pipeline,10.75,0.5324637402122064,False
krnl_KALMAN_9966.cpp,xcu200-fsgd2104-2-e,3.33,9.37438623,167,2,1,1,4,block_2_1,block_4_1,cyclic_32_1,block_8_1,cyclic_32_1,cyclic_32_1,unroll_4,unroll_16,unroll_4,unroll_2,unroll,pipeline_1,unroll,2.0,0.7389065903403346,False
krnl_KALMAN_9967.cpp,xcu200-fsgd2104-2-e,3.33,32.29567533,727,7,1,2,62,cyclic_2_1,cyclic_16_1,cyclic_4_1,block_4_1,cyclic_2_1,block_4_1,pipeline,unroll_4,unroll_2,unroll_32,unroll,unroll_16,unroll_4,18.0,0.12437843129372733,False
krnl_KALMAN_9968.cpp,xcu200-fsgd2104-2-e,3.33,27.30009258,258,14,1,1,4,block_32_1,block_4_1,block_32_1,complete_1,block_8_1,cyclic_16_1,unroll_2,unroll_16,unroll_2,pipeline,pipeline,pipeline_1,pipeline_1,5.0,0.3007753151706768,False
krnl_KALMAN_9969.cpp,xcu200-fsgd2104-2-e,3.33,5.35757373,895,2,1,7,30,block_2_1,block_4_1,block_2_1,block_16_1,cyclic_8_1,cyclic_16_1,unroll_4,unroll_8,pipeline,unroll_32,unroll,unroll,unroll,10.0,0.5902846557591568,False
krnl_KALMAN_9971.cpp,xcu200-fsgd2104-2-e,3.33,3.93489117,459,1,3,4,12,block_2_1,cyclic_64_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,pipeline_1,unroll,unroll_2,unroll_8,unroll_2,unroll,pipeline,5.0,0.8107858935624995,False
krnl_KALMAN_9972.cpp,xcu200-fsgd2104-2-e,3.33,4.25980926,654,1,1,2,21,cyclic_2_1,cyclic_64_1,cyclic_32_1,block_8_1,block_4_1,cyclic_4_1,pipeline_1,unroll_2,unroll_4,unroll_32,unroll,pipeline_1,unroll,6.25,0.7648359121513021,False
