Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,InnerLoop_1_2,Area,Weight,is_pareto
workload_178.cpp,xczu7ev-ffvc1156-2-e,10.0,62.35666,58,1,1,1,7,cyclic_64_1,block_2_1,pipeline,unroll_2,unroll_8,unroll_16,2.5,0.5486838507639089,False
workload_179.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,380,2,1,9,81,block_2_1,block_4_1,unroll_8,pipeline,pipeline,unroll_16,23.25,0.40984810290361273,False
workload_180.cpp,xczu7ev-ffvc1156-2-e,10.0,31.65722,48,3,1,1,1,cyclic_2_1,block_8_1,unroll_4,unroll_2,unroll_32,pipeline,1.5,0.8731007711872395,False
workload_181.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,331,3,1,8,74,cyclic_4_1,block_4_1,pipeline,pipeline_1,unroll_32,unroll_64,21.5,0.4798147949791012,False
workload_182.cpp,xczu7ev-ffvc1156-2-e,10.0,11.38622,60,3,1,4,8,cyclic_8_1,block_64_1,unroll_8,pipeline,unroll_4,pipeline_1,4.0,0.9480905149695393,False
workload_183.cpp,xczu7ev-ffvc1156-2-e,10.0,43.51506,60,1,1,1,11,cyclic_64_1,cyclic_8_1,unroll_16,unroll_2,unroll_16,unroll_64,3.5,0.7185100135463911,False
workload_184.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,314,3,1,8,74,cyclic_4_1,block_4_1,pipeline,pipeline,unroll_32,unroll_64,21.5,0.4798147949791012,False
workload_186.cpp,xczu7ev-ffvc1156-2-e,10.0,10.63944,295,1,1,12,74,cyclic_64_1,block_16_1,unroll_32,pipeline,unroll_8,unroll_64,22.0,0.4590978369458637,False
workload_187.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,369,4,1,8,73,cyclic_4_1,cyclic_8_1,unroll_64,pipeline_1,unroll_16,unroll_64,21.5,0.4798147949791012,False
workload_188.cpp,xczu7ev-ffvc1156-2-e,10.0,43.51254,91,1,1,2,21,cyclic_64_1,cyclic_2_1,unroll_2,unroll_4,pipeline,unroll_64,6.25,0.6368996443977384,False
workload_189.cpp,xczu7ev-ffvc1156-2-e,10.0,37.44274,50,2,1,1,3,cyclic_2_1,cyclic_8_1,pipeline,unroll_2,unroll_64,unroll_16,1.75,0.806257929231898,False
workload_190.cpp,xczu7ev-ffvc1156-2-e,10.0,41.49478,111,5,1,2,35,cyclic_8_1,block_128_1,unroll_8,unroll_16,unroll_8,pipeline_1,10.75,0.549166458433341,False
workload_191.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,328,1,1,12,72,cyclic_2_1,block_32_1,unroll_4,pipeline,unroll_8,unroll_32,21.5,0.4798139082925619,False
workload_193.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6599,326,4,1,8,74,cyclic_8_1,block_4_1,unroll_64,pipeline_1,unroll_8,unroll_64,21.75,0.4693842694608531,False
workload_194.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6599,410,3,1,10,79,cyclic_8_1,block_2_1,pipeline,pipeline,unroll_4,unroll_16,23.25,0.4098485218598199,False
workload_195.cpp,xczu7ev-ffvc1156-2-e,10.0,10.63944,284,3,1,11,70,cyclic_8_1,block_32_1,pipeline,pipeline,unroll_8,unroll_64,21.25,0.49039050884232416,False
workload_196.cpp,xczu7ev-ffvc1156-2-e,10.0,31.65486,46,1,1,1,6,cyclic_2_1,block_64_1,unroll_2,unroll_4,pipeline,pipeline_1,2.25,0.8547122309853223,False
workload_198.cpp,xczu7ev-ffvc1156-2-e,10.0,13.30945,67,11,1,3,7,cyclic_2_1,block_32_1,unroll_4,pipeline,unroll_16,pipeline_1,5.5,0.8895320682950745,False
workload_200.cpp,xczu7ev-ffvc1156-2-e,10.0,43.51506,57,4,1,1,9,cyclic_8_1,cyclic_8_1,unroll_2,unroll_2,unroll_32,unroll_64,3.75,0.7128904048404515,False
workload_201.cpp,xczu7ev-ffvc1156-2-e,10.0,48.59158,71,1,1,1,11,cyclic_64_1,cyclic_4_1,unroll_2,unroll_4,unroll_64,unroll_16,3.5,0.6700510677870811,False
workload_202.cpp,xczu7ev-ffvc1156-2-e,10.0,10.63944,285,3,1,11,70,cyclic_8_1,block_16_1,unroll_2,pipeline,unroll_8,unroll_64,21.25,0.49039050884232416,False
workload_203.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,383,2,1,8,75,cyclic_2_1,block_4_1,pipeline,pipeline_1,unroll_32,unroll_64,21.5,0.4798147949791012,False
workload_205.cpp,xczu7ev-ffvc1156-2-e,10.0,57.11378,64,1,1,2,9,cyclic_64_1,block_2_1,pipeline,unroll_2,unroll_8,unroll_32,3.25,0.5922629606295543,False
workload_206.cpp,xczu7ev-ffvc1156-2-e,10.0,10.63944,283,3,1,11,70,cyclic_8_1,block_16_1,unroll_32,pipeline,unroll_8,unroll_64,21.25,0.49039050884232416,False
workload_207.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,354,3,1,8,74,cyclic_4_1,block_4_1,unroll_2,pipeline,unroll_8,unroll_64,21.5,0.4798147949791012,False
workload_208.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,343,2,1,5,77,block_4_1,block_2_1,unroll_2,pipeline_1,unroll_32,unroll_64,21.25,0.4903906044464904,False
workload_209.cpp,xczu7ev-ffvc1156-2-e,10.0,36.91034,52,1,1,7,5,cyclic_64_1,block_2_1,unroll_64,unroll_2,unroll_64,pipeline_1,3.5,0.7776284901541684,False
workload_210.cpp,xczu7ev-ffvc1156-2-e,10.0,136.40982,44,2,1,1,3,cyclic_8_1,cyclic_4_1,pipeline_1,unroll_4,unroll_16,unroll_2,1.75,0.1268997045694433,False
workload_212.cpp,xczu7ev-ffvc1156-2-e,10.0,10.85426,65,1,1,2,12,cyclic_64_1,block_64_1,unroll_8,pipeline,unroll_4,pipeline_1,4.0,0.9510548342143695,False
workload_213.cpp,xczu7ev-ffvc1156-2-e,10.0,11.36576,61,8,1,1,5,cyclic_16_1,cyclic_8_1,unroll_8,pipeline_1,pipeline,pipeline_1,3.75,0.9560848667258748,False
workload_214.cpp,xczu7ev-ffvc1156-2-e,10.0,11.02817,63,5,1,1,7,cyclic_16_1,cyclic_64_1,unroll_4,pipeline,pipeline,pipeline_1,3.5,0.9658058849893673,False
workload_215.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,302,1,1,11,71,cyclic_4_1,block_128_1,pipeline,pipeline_1,unroll_32,unroll_64,21.0,1.0,True
workload_216.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,350,3,1,8,74,cyclic_4_1,block_4_1,unroll_64,pipeline,unroll_8,unroll_64,21.5,0.4798147949791012,False
workload_217.cpp,xczu7ev-ffvc1156-2-e,10.0,31.65722,49,1,1,1,3,cyclic_2_1,block_64_1,unroll_16,unroll_2,unroll_32,pipeline,1.5,0.8731007711872395,False
workload_218.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,324,1,1,12,75,block_2_1,block_128_1,unroll_32,pipeline,pipeline,unroll_32,22.25,0.44895681254399644,False
workload_219.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6599,324,1,1,7,75,cyclic_64_1,block_2_1,unroll_2,pipeline,pipeline,unroll_64,21.0,0.5009802657387928,False
workload_220.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,331,1,1,11,71,cyclic_2_1,block_16_1,unroll_32,pipeline,pipeline,unroll_64,21.0,1.0,True
workload_221.cpp,xczu7ev-ffvc1156-2-e,10.0,12.02047,70,12,1,4,8,cyclic_4_1,block_32_1,unroll_2,pipeline,pipeline,pipeline_1,6.25,0.8750469239566584,False
workload_222.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,398,2,1,9,81,block_2_1,block_4_1,unroll_64,pipeline_1,pipeline,unroll_16,23.25,0.40984810290361273,False
workload_223.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6599,330,3,1,8,75,cyclic_8_1,block_2_1,pipeline,pipeline,pipeline,unroll_64,21.75,0.4693842694608531,False
workload_224.cpp,xczu7ev-ffvc1156-2-e,10.0,78.73042,46,2,1,1,1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_32,unroll_2,1.25,0.41150941273661634,False
workload_225.cpp,xczu7ev-ffvc1156-2-e,10.0,36.92058,42,10,1,1,2,cyclic_8_1,block_32_1,pipeline,unroll_2,unroll_8,pipeline_1,3.5,0.7775449465554294,False
workload_226.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,306,1,1,11,71,cyclic_2_1,block_64_1,unroll_4,pipeline,pipeline,unroll_64,21.0,1.0,True
workload_227.cpp,xczu7ev-ffvc1156-2-e,10.0,13.32992,62,3,1,1,6,cyclic_8_1,cyclic_2_1,pipeline,pipeline,unroll_32,pipeline_1,2.75,0.9769311768074285,False
workload_228.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,364,3,1,8,74,cyclic_4_1,block_4_1,unroll_64,pipeline_1,pipeline,unroll_64,21.5,0.4798147949791012,False
workload_229.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,320,1,1,11,71,cyclic_4_1,block_64_1,unroll_2,pipeline,unroll_2,unroll_64,21.0,1.0,True
workload_230.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6599,343,1,1,8,77,cyclic_64_1,block_2_1,pipeline,pipeline,unroll_16,unroll_32,21.75,0.4693842694608531,False
workload_231.cpp,xczu7ev-ffvc1156-2-e,10.0,10.63944,289,5,1,11,70,cyclic_16_1,block_16_1,unroll_32,pipeline,unroll_32,unroll_64,21.75,0.46938353685528,False
workload_232.cpp,xczu7ev-ffvc1156-2-e,10.0,12.01024,69,3,1,1,6,cyclic_4_1,cyclic_4_1,unroll_2,pipeline,unroll_64,pipeline_1,2.75,0.9881779477143543,False
workload_233.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,348,2,1,7,77,block_2_1,block_4_1,unroll_64,pipeline_1,unroll_32,unroll_64,21.75,0.46938396337177657,False
workload_234.cpp,xczu7ev-ffvc1156-2-e,10.0,13.30945,75,11,1,3,7,cyclic_2_1,block_32_1,pipeline,pipeline,unroll_16,pipeline_1,5.5,0.8895320682950745,False
workload_235.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,333,2,1,8,75,cyclic_2_1,block_4_1,unroll_4,pipeline,pipeline,unroll_64,21.5,0.4798147949791012,False
workload_236.cpp,xczu7ev-ffvc1156-2-e,10.0,10.63944,303,1,1,12,74,cyclic_64_1,block_16_1,unroll_2,pipeline_1,unroll_8,unroll_64,22.0,0.4590978369458637,False
workload_237.cpp,xczu7ev-ffvc1156-2-e,10.0,139.03378,42,3,1,1,2,cyclic_16_1,cyclic_4_1,unroll_4,unroll_2,unroll_32,unroll_2,1.75,0.12133109787781067,False
workload_238.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6599,343,4,1,8,74,cyclic_8_1,block_4_1,unroll_4,pipeline,unroll_2,unroll_64,21.75,0.4693842694608531,False
workload_239.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,326,2,1,8,75,cyclic_2_1,block_4_1,pipeline,pipeline,unroll_32,unroll_64,21.5,0.4798147949791012,False
workload_240.cpp,xczu7ev-ffvc1156-2-e,10.0,12.02048,63,1,1,1,9,cyclic_64_1,block_4_1,unroll_2,pipeline,pipeline,pipeline_1,3.0,0.9784656765634677,False
workload_241.cpp,xczu7ev-ffvc1156-2-e,10.0,36.92058,41,6,1,1,1,cyclic_8_1,block_2_1,unroll_8,unroll_2,unroll_4,pipeline_1,2.25,0.8075728415511882,False
workload_242.cpp,xczu7ev-ffvc1156-2-e,10.0,31.66746,41,3,1,1,1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_32,pipeline,1.5,0.8729793806535876,False
workload_243.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,334,1,1,11,71,cyclic_2_1,block_64_1,unroll_8,pipeline,pipeline,unroll_64,21.0,1.0,True
workload_244.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,316,1,1,12,72,cyclic_4_1,block_64_1,unroll_64,pipeline_1,unroll_8,unroll_32,21.5,0.4798139082925619,False
workload_245.cpp,xczu7ev-ffvc1156-2-e,10.0,13.32992,62,6,1,1,6,cyclic_16_1,cyclic_2_1,unroll_8,pipeline_1,pipeline,pipeline_1,3.5,0.950864217166985,False
workload_246.cpp,xczu7ev-ffvc1156-2-e,10.0,53.83698,87,1,1,3,20,cyclic_128_1,block_64_1,unroll_4,unroll_2,unroll_4,unroll_16,6.25,0.5635704317242142,False
workload_247.cpp,xczu7ev-ffvc1156-2-e,10.0,43.51506,60,1,1,1,11,cyclic_64_1,cyclic_2_1,pipeline,unroll_2,unroll_64,unroll_64,3.5,0.7185100135463911,False
workload_248.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,346,3,1,5,75,block_4_1,block_4_1,unroll_8,pipeline,unroll_32,unroll_64,21.0,0.501024010546298,False
workload_249.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6599,353,2,1,6,77,cyclic_64_1,block_8_1,pipeline,pipeline,unroll_8,unroll_16,21.5,0.47981496537681245,False
workload_250.cpp,xczu7ev-ffvc1156-2-e,10.0,81.35186,43,1,1,1,3,cyclic_2_1,block_64_1,unroll_16,unroll_2,unroll_32,unroll_2,1.5,0.39220071953921654,False
workload_252.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,364,2,1,8,75,cyclic_2_1,block_4_1,unroll_2,pipeline,pipeline,unroll_64,21.5,0.4798147949791012,False
workload_253.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,328,2,1,5,77,block_4_1,block_2_1,unroll_4,pipeline,unroll_8,unroll_64,21.25,0.4903906044464904,False
workload_254.cpp,xczu7ev-ffvc1156-2-e,10.0,31.65486,48,2,1,1,2,cyclic_2_1,block_4_1,unroll_2,unroll_4,pipeline,pipeline_1,1.5,1.0,True
workload_255.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,333,3,1,8,74,cyclic_4_1,block_4_1,unroll_2,pipeline_1,unroll_32,unroll_64,21.5,0.4798147949791012,False
workload_256.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,321,1,1,11,71,cyclic_4_1,block_64_1,pipeline,pipeline,unroll_32,unroll_64,21.0,1.0,True
workload_257.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,292,1,1,11,71,cyclic_4_1,cyclic_16_1,pipeline,pipeline,pipeline,unroll_64,21.0,1.0,True
workload_258.cpp,xczu7ev-ffvc1156-2-e,10.0,33.01654,78,2,1,1,19,cyclic_4_1,cyclic_2_1,unroll_2,unroll_4,pipeline,unroll_64,5.75,0.7177573842711094,False
workload_259.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,319,1,1,11,71,cyclic_4_1,block_16_1,unroll_32,pipeline,unroll_8,unroll_64,21.0,1.0,True
workload_260.cpp,xczu7ev-ffvc1156-2-e,10.0,10.78265,71,1,1,2,10,cyclic_64_1,cyclic_64_1,unroll_8,pipeline,pipeline,pipeline_1,3.5,1.0,True
workload_261.cpp,xczu7ev-ffvc1156-2-e,10.0,31.65722,46,1,1,1,3,cyclic_2_1,block_64_1,unroll_2,unroll_2,pipeline,pipeline,1.5,0.8731007711872395,False
workload_262.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,314,1,1,11,71,cyclic_2_1,block_32_1,unroll_2,pipeline_1,unroll_32,unroll_64,21.0,1.0,True
workload_263.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,340,2,1,5,77,block_4_1,block_2_1,unroll_2,pipeline_1,pipeline,unroll_64,21.25,0.4903906044464904,False
workload_264.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6599,343,1,1,5,73,cyclic_64_1,block_4_1,pipeline,pipeline,unroll_64,unroll_64,20.0,1.0,True
workload_265.cpp,xczu7ev-ffvc1156-2-e,10.0,31.65722,41,2,1,1,1,cyclic_2_1,cyclic_2_1,pipeline,unroll_2,unroll_32,pipeline_1,1.25,1.0,True
workload_266.cpp,xczu7ev-ffvc1156-2-e,10.0,33.01906,66,2,1,1,10,cyclic_4_1,cyclic_2_1,unroll_64,unroll_2,unroll_32,unroll_64,3.5,0.806284195606226,False
workload_267.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,313,1,1,11,71,cyclic_2_1,block_128_1,unroll_4,pipeline,pipeline,unroll_64,21.0,1.0,True
workload_269.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,356,3,1,8,74,cyclic_4_1,block_4_1,unroll_2,pipeline,pipeline,unroll_64,21.5,0.4798147949791012,False
workload_270.cpp,xczu7ev-ffvc1156-2-e,10.0,10.9361,62,10,1,1,11,cyclic_64_1,block_32_1,unroll_8,pipeline,unroll_8,pipeline_1,5.75,0.8965405605078104,False
workload_271.cpp,xczu7ev-ffvc1156-2-e,10.0,10.63944,318,3,1,11,70,cyclic_8_1,block_32_1,unroll_4,pipeline,unroll_8,unroll_64,21.25,0.49039050884232416,False
workload_272.cpp,xczu7ev-ffvc1156-2-e,10.0,42.68562,46,1,1,1,4,cyclic_4_1,cyclic_64_1,unroll_2,unroll_2,pipeline,unroll_16,1.75,0.747814413973865,False
workload_273.cpp,xczu7ev-ffvc1156-2-e,10.0,31.65722,49,1,1,1,3,cyclic_2_1,block_64_1,unroll_16,unroll_2,unroll_32,pipeline_1,1.5,0.8731007711872395,False
workload_274.cpp,xczu7ev-ffvc1156-2-e,10.0,10.63944,291,10,1,11,71,cyclic_32_1,block_16_1,unroll_2,pipeline,unroll_32,unroll_64,23.25,0.40984764534633467,False
workload_275.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,321,3,1,8,74,cyclic_4_1,block_4_1,unroll_2,pipeline,unroll_32,unroll_64,21.5,0.4798147949791012,False
workload_276.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,296,1,1,11,71,cyclic_2_1,block_64_1,unroll_4,pipeline,unroll_4,unroll_64,21.0,1.0,True
workload_277.cpp,xczu7ev-ffvc1156-2-e,10.0,49.90482,69,1,1,3,13,cyclic_64_1,block_4_1,unroll_64,unroll_2,unroll_32,unroll_64,4.5,0.6384610415137809,False
workload_278.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,353,3,1,8,74,cyclic_4_1,block_4_1,pipeline,pipeline,unroll_8,unroll_64,21.5,0.4798147949791012,False
workload_279.cpp,xczu7ev-ffvc1156-2-e,10.0,10.9361,62,10,1,1,11,cyclic_64_1,block_32_1,unroll_16,pipeline,unroll_8,pipeline_1,5.75,0.8965405605078104,False
workload_280.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,364,2,1,5,77,block_4_1,block_2_1,unroll_2,pipeline,unroll_8,unroll_64,21.25,0.4903906044464904,False
workload_281.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,303,1,1,11,71,cyclic_2_1,block_16_1,unroll_32,pipeline,unroll_32,unroll_64,21.0,1.0,True
workload_282.cpp,xczu7ev-ffvc1156-2-e,10.0,36.91034,55,1,1,8,8,cyclic_64_1,cyclic_64_1,unroll_8,unroll_2,pipeline,pipeline_1,4.5,0.7442420417614807,False
workload_283.cpp,xczu7ev-ffvc1156-2-e,10.0,33.01906,58,1,1,1,9,cyclic_2_1,cyclic_2_1,pipeline,unroll_2,unroll_32,unroll_64,3.0,0.8229185929146132,False
workload_284.cpp,xczu7ev-ffvc1156-2-e,10.0,36.91034,48,1,1,7,6,cyclic_64_1,block_4_1,unroll_2,unroll_2,pipeline_1,pipeline_1,3.75,0.7698313488248056,False
workload_285.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,325,2,1,5,77,block_4_1,block_2_1,unroll_8,pipeline,unroll_64,unroll_64,21.25,0.4903906044464904,False
workload_286.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,376,2,1,8,75,cyclic_2_1,block_4_1,unroll_64,pipeline_1,unroll_8,unroll_64,21.5,0.4798147949791012,False
workload_287.cpp,xczu7ev-ffvc1156-2-e,10.0,44.32402,74,2,1,1,12,block_4_1,block_2_1,unroll_2,unroll_2,pipeline,unroll_64,4.0,0.6995740620264028,False
workload_288.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,317,4,1,8,73,cyclic_4_1,cyclic_8_1,unroll_2,pipeline,unroll_32,unroll_64,21.5,0.4798147949791012,False
workload_289.cpp,xczu7ev-ffvc1156-2-e,10.0,31.65486,45,1,1,1,6,cyclic_2_1,block_64_1,unroll_8,unroll_4,unroll_32,pipeline,2.25,0.8547122309853223,False
workload_290.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,345,3,1,5,75,block_4_1,block_4_1,pipeline,pipeline,unroll_64,unroll_64,21.0,0.501024010546298,False
workload_291.cpp,xczu7ev-ffvc1156-2-e,10.0,11.09978,62,5,1,1,9,cyclic_16_1,block_64_1,unroll_4,pipeline,pipeline,pipeline_1,4.0,0.9497151304899063,False
workload_292.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,316,1,1,11,71,cyclic_2_1,block_128_1,unroll_4,pipeline_1,pipeline,unroll_64,21.0,1.0,True
workload_293.cpp,xczu7ev-ffvc1156-2-e,10.0,11.39645,62,13,1,4,7,cyclic_8_1,block_32_1,unroll_4,pipeline,unroll_8,pipeline_1,6.25,0.8787537114331324,False
workload_294.cpp,xczu7ev-ffvc1156-2-e,10.0,12.01024,61,3,1,1,6,cyclic_4_1,cyclic_4_1,unroll_2,pipeline,pipeline,pipeline_1,2.75,0.9881779477143543,False
workload_295.cpp,xczu7ev-ffvc1156-2-e,10.0,10.63944,335,3,1,12,72,cyclic_8_1,block_64_1,unroll_8,pipeline,unroll_4,unroll_32,22.0,0.4590978369458637,False
workload_296.cpp,xczu7ev-ffvc1156-2-e,10.0,10.63944,297,1,1,12,74,cyclic_64_1,block_16_1,pipeline_1,pipeline_1,unroll_32,unroll_64,22.0,0.4590978369458637,False
workload_297.cpp,xczu7ev-ffvc1156-2-e,10.0,13.31969,65,1,1,1,8,cyclic_64_1,cyclic_2_1,pipeline,pipeline,unroll_64,pipeline_1,2.75,0.9770372191893893,False
workload_298.cpp,xczu7ev-ffvc1156-2-e,10.0,11.0384,58,10,1,1,6,cyclic_16_1,cyclic_16_1,unroll_8,pipeline_1,pipeline,pipeline_1,4.5,0.9344234617577883,False
workload_299.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,335,1,1,11,71,cyclic_2_1,cyclic_64_1,unroll_8,pipeline,pipeline,unroll_64,21.0,1.0,True
workload_300.cpp,xczu7ev-ffvc1156-2-e,10.0,13.30945,68,1,1,4,9,cyclic_2_1,block_64_1,unroll_2,pipeline,pipeline,pipeline,3.75,0.94316307164692,False
workload_301.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,290,1,1,11,71,cyclic_4_1,block_16_1,unroll_32,pipeline,unroll_32,unroll_64,21.0,1.0,True
workload_302.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,353,3,1,8,74,cyclic_4_1,block_4_1,pipeline,pipeline,pipeline,unroll_64,21.5,0.4798147949791012,False
workload_303.cpp,xczu7ev-ffvc1156-2-e,10.0,13.31969,74,1,1,1,9,cyclic_64_1,block_2_1,unroll_64,pipeline_1,unroll_64,pipeline_1,3.0,0.9681508038952764,False
workload_304.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,320,1,1,12,72,cyclic_2_1,cyclic_16_1,unroll_64,pipeline,unroll_8,unroll_32,21.5,0.4798139082925619,False
workload_305.cpp,xczu7ev-ffvc1156-2-e,10.0,31.6651,42,3,1,1,2,cyclic_4_1,block_4_1,unroll_2,unroll_4,pipeline,pipeline_1,1.75,0.8673449724304306,False
workload_306.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,350,3,1,8,74,cyclic_4_1,block_4_1,unroll_8,pipeline,unroll_8,unroll_64,21.5,0.4798147949791012,False
workload_307.cpp,xczu7ev-ffvc1156-2-e,10.0,31.65486,53,1,1,1,6,cyclic_2_1,cyclic_64_1,unroll_2,unroll_4,pipeline,pipeline_1,2.25,0.8547122309853223,False
workload_308.cpp,xczu7ev-ffvc1156-2-e,10.0,13.30945,66,11,1,3,7,cyclic_2_1,block_32_1,unroll_2,pipeline_1,unroll_32,pipeline_1,5.5,0.8895320682950745,False
workload_309.cpp,xczu7ev-ffvc1156-2-e,10.0,58.4245,99,1,1,3,18,cyclic_64_1,block_128_1,unroll_2,unroll_2,pipeline,unroll_16,5.75,0.5403406604049447,False
workload_310.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,369,2,1,8,75,cyclic_4_1,block_2_1,pipeline,pipeline,unroll_8,unroll_64,21.5,0.4798147949791012,False
workload_311.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6599,340,7,1,8,74,cyclic_16_1,block_4_1,unroll_4,pipeline,pipeline,unroll_64,22.5,0.4389629729652932,False
workload_312.cpp,xczu7ev-ffvc1156-2-e,10.0,10.63944,284,3,1,11,70,cyclic_8_1,cyclic_64_1,pipeline_1,pipeline,pipeline,unroll_64,21.25,0.49039050884232416,False
workload_314.cpp,xczu7ev-ffvc1156-2-e,10.0,10.63944,322,1,1,12,74,cyclic_64_1,block_128_1,unroll_4,pipeline,pipeline,unroll_64,22.0,0.4590978369458637,False
workload_315.cpp,xczu7ev-ffvc1156-2-e,10.0,13.30945,74,11,1,3,7,cyclic_2_1,block_32_1,unroll_8,pipeline,unroll_8,pipeline_1,5.5,0.8895320682950745,False
workload_316.cpp,xczu7ev-ffvc1156-2-e,10.0,36.91034,51,1,1,7,5,cyclic_64_1,cyclic_2_1,pipeline,unroll_2,pipeline,pipeline_1,3.5,0.7776284901541684,False
workload_317.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,304,1,1,11,71,cyclic_2_1,block_64_1,unroll_8,pipeline,unroll_64,unroll_64,21.0,1.0,True
workload_318.cpp,xczu7ev-ffvc1156-2-e,10.0,31.65722,52,3,1,2,6,cyclic_4_1,block_128_1,unroll_8,unroll_2,unroll_32,pipeline_1,3.0,0.832399113361707,False
workload_319.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,300,1,1,11,71,cyclic_4_1,block_16_1,unroll_2,pipeline_1,unroll_32,unroll_64,21.0,1.0,True
workload_320.cpp,xczu7ev-ffvc1156-2-e,10.0,10.6292,343,1,1,11,71,cyclic_2_1,block_32_1,unroll_4,pipeline_1,unroll_32,unroll_64,21.0,1.0,True
workload_321.cpp,xczu7ev-ffvc1156-2-e,10.0,13.30945,68,1,1,4,9,cyclic_2_1,block_64_1,unroll_2,pipeline_1,pipeline,pipeline,3.75,0.94316307164692,False
workload_322.cpp,xczu7ev-ffvc1156-2-e,10.0,10.64966,362,3,1,6,77,block_4_1,block_4_1,unroll_16,pipeline,unroll_32,unroll_32,21.75,0.46938396337177657,False
workload_323.cpp,xczu7ev-ffvc1156-2-e,10.0,10.63944,291,1,1,12,74,cyclic_64_1,cyclic_64_1,unroll_64,pipeline,unroll_32,unroll_64,22.0,0.4590978369458637,False
workload_324.cpp,xczu7ev-ffvc1156-2-e,10.0,31.65486,53,1,1,1,6,cyclic_2_1,block_64_1,unroll_2,unroll_4,unroll_32,pipeline_1,2.25,0.8547122309853223,False
workload_325.cpp,xczu7ev-ffvc1156-2-e,10.0,11.35553,61,3,1,1,7,cyclic_64_1,cyclic_8_1,unroll_8,pipeline_1,pipeline,pipeline_1,3.0,0.9821609502071841,False
