Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,Area,Weight,is_pareto
workload_977.cpp,xczu7ev-ffvc1156-2-e,5.0,39.80805,61,1,1,16,7,block_128_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_4,unroll_2,unroll,6.25,0.5655688116602156,False
workload_978.cpp,xczu7ev-ffvc1156-2-e,5.0,122.11461,53,1,1,1,5,cyclic_4_1,cyclic_4_1,complete_1,pipeline_1,unroll_8,unroll_16,unroll_4,pipeline,2.0,0.41292512533477455,False
workload_979.cpp,xczu7ev-ffvc1156-2-e,5.0,115.827905,67,1,1,3,16,block_4_1,cyclic_4_1,complete_1,pipeline_1,unroll_32,pipeline_1,unroll_32,pipeline,5.25,0.3778956827899135,False
workload_980.cpp,xczu7ev-ffvc1156-2-e,5.0,57.914145,455,1,1,6,18,block_4_1,block_128_1,complete_1,pipeline_1,unroll_32,unroll_16,unroll_64,unroll,6.5,0.5083857629327814,False
workload_981.cpp,xczu7ev-ffvc1156-2-e,5.0,18.575425,519,1,3,8,21,block_4_1,block_64_1,complete_1,unroll_8,unroll_32,unroll_16,pipeline,unroll,8.25,0.4421495385329517,False
workload_982.cpp,xczu7ev-ffvc1156-2-e,5.0,12.881985,448,4,1,1,9,cyclic_8_1,block_16_1,complete_1,pipeline,pipeline,unroll_8,pipeline_1,pipeline,3.75,0.8164820046367983,False
workload_983.cpp,xczu7ev-ffvc1156-2-e,5.0,16.28565,106,1,1,3,6,block_2_1,cyclic_128_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_64,pipeline,2.75,0.8915405078519288,False
workload_984.cpp,xczu7ev-ffvc1156-2-e,5.0,116.064225,85,1,1,4,18,cyclic_2_1,cyclic_32_1,complete_1,unroll_64,unroll_32,unroll_64,unroll_64,pipeline,6.0,0.35544022649203444,False
workload_985.cpp,xczu7ev-ffvc1156-2-e,5.0,12.88197,519,1,1,9,14,block_64_1,block_128_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline,6.25,0.5921968713961192,False
workload_986.cpp,xczu7ev-ffvc1156-2-e,5.0,16.220225,397,6,1,2,13,block_16_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_16,pipeline_1,pipeline_1,5.5,0.6546137566225753,False
workload_988.cpp,xczu7ev-ffvc1156-2-e,5.0,19.498305,52,2,1,1,2,cyclic_8_1,cyclic_8_1,complete_1,unroll_8,pipeline,unroll_64,unroll_8,unroll,1.5,0.9576772278084926,False
workload_989.cpp,xczu7ev-ffvc1156-2-e,5.0,19.809345,52,4,1,1,2,cyclic_8_1,cyclic_16_1,complete_1,unroll_64,pipeline_1,unroll_8,unroll_2,pipeline_1,2.0,0.9256502921747983,False
workload_990.cpp,xczu7ev-ffvc1156-2-e,5.0,21.743425,53,1,1,1,2,block_2_1,cyclic_32_1,complete_1,pipeline,pipeline,unroll_2,unroll_32,pipeline_1,1.25,0.9591394287139188,False
workload_991.cpp,xczu7ev-ffvc1156-2-e,5.0,21.65253,54,1,1,1,2,cyclic_4_1,block_2_1,complete_1,pipeline,pipeline,unroll_64,unroll_2,pipeline_1,1.25,0.9596884471181728,False
workload_992.cpp,xczu7ev-ffvc1156-2-e,5.0,17.83077,64,1,1,1,3,cyclic_64_1,block_4_1,complete_1,unroll_16,pipeline,unroll_2,unroll_32,pipeline_1,1.5,0.9646317751249522,False
workload_993.cpp,xczu7ev-ffvc1156-2-e,5.0,16.543425,66,1,1,5,8,cyclic_2_1,block_32_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_16,unroll,3.75,0.8136270320250698,False
workload_994.cpp,xczu7ev-ffvc1156-2-e,5.0,21.81381,95,1,1,16,10,block_128_1,block_4_1,complete_1,pipeline_1,pipeline,unroll_32,unroll_4,pipeline,7.0,0.5307061389158626,False
workload_995.cpp,xczu7ev-ffvc1156-2-e,5.0,16.38693,52,3,1,1,2,cyclic_16_1,cyclic_2_1,complete_1,pipeline,pipeline,unroll_16,unroll_32,pipeline,1.75,0.9537555017493279,False
workload_996.cpp,xczu7ev-ffvc1156-2-e,5.0,16.28565,112,1,1,3,6,cyclic_8_1,cyclic_128_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_64,pipeline,2.75,0.8915405078519288,False
workload_997.cpp,xczu7ev-ffvc1156-2-e,5.0,16.948545,58,1,1,2,5,block_128_1,cyclic_4_1,complete_1,pipeline,pipeline,unroll_16,unroll_8,unroll,2.25,0.9203608531896584,False
workload_998.cpp,xczu7ev-ffvc1156-2-e,5.0,16.288065,62,5,1,4,5,cyclic_2_1,block_16_1,complete_1,pipeline,pipeline,unroll_32,unroll_64,pipeline,3.75,0.8139502212768556,False
workload_999.cpp,xczu7ev-ffvc1156-2-e,5.0,18.998145,87,1,1,2,4,cyclic_128_1,cyclic_4_1,complete_1,unroll_8,pipeline,unroll_16,unroll_32,pipeline_1,2.0,0.9287621223883312,False
workload_1000.cpp,xczu7ev-ffvc1156-2-e,5.0,16.907585,50,2,1,1,2,block_2_1,block_4_1,complete_1,pipeline,pipeline,unroll_32,unroll_8,pipeline,1.5,0.9680099705308584,False
workload_1001.cpp,xczu7ev-ffvc1156-2-e,5.0,16.366785,54,6,1,1,2,cyclic_32_1,cyclic_4_1,complete_1,pipeline,pipeline,pipeline_1,unroll_32,pipeline,2.5,0.9066961207313582,False
workload_1002.cpp,xczu7ev-ffvc1156-2-e,5.0,45.038465,116,1,1,2,10,block_4_1,block_64_1,complete_1,unroll_64,unroll_32,unroll_2,unroll_32,unroll,3.5,0.732911895856737,False
workload_1003.cpp,xczu7ev-ffvc1156-2-e,5.0,181.353345,51,1,1,1,2,block_4_1,block_2_1,complete_1,unroll_8,unroll_2,unroll_2,unroll_32,unroll,1.25,0.2203346105997216,False
workload_1004.cpp,xczu7ev-ffvc1156-2-e,5.0,16.28325,99,1,1,2,5,block_4_1,cyclic_128_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_64,pipeline_1,2.25,0.9225240528578943,False
workload_1005.cpp,xczu7ev-ffvc1156-2-e,5.0,27.00581,52,6,1,1,2,cyclic_32_1,block_4_1,complete_1,unroll_2,pipeline,unroll_2,unroll_32,pipeline,2.5,0.8658527593218491,False
workload_1006.cpp,xczu7ev-ffvc1156-2-e,5.0,21.364705,127,10,12,22,26,block_32_1,cyclic_32_1,complete_1,unroll_32,unroll_32,unroll_64,unroll_64,unroll,17.5,0.10227727635110896,False
workload_1007.cpp,xczu7ev-ffvc1156-2-e,5.0,16.68421,56,6,1,1,3,cyclic_32_1,cyclic_4_1,complete_1,unroll_64,pipeline,pipeline_1,unroll_32,pipeline_1,2.75,0.8902750125532984,False
workload_1008.cpp,xczu7ev-ffvc1156-2-e,5.0,125.52485,72,5,1,2,9,cyclic_64_1,block_16_1,complete_1,unroll_2,unroll_8,unroll_8,unroll_32,pipeline,4.25,0.366552979202866,False
workload_1009.cpp,xczu7ev-ffvc1156-2-e,5.0,16.366785,58,1,1,1,3,cyclic_64_1,block_4_1,complete_1,pipeline,pipeline,pipeline_1,unroll_32,pipeline_1,1.5,0.9698235113100019,False
workload_1010.cpp,xczu7ev-ffvc1156-2-e,5.0,122.22821,111,1,1,6,14,block_2_1,block_128_1,complete_1,unroll_4,unroll_8,unroll_8,unroll_32,pipeline,5.5,0.349982162254174,False
workload_1011.cpp,xczu7ev-ffvc1156-2-e,5.0,123.685185,59,1,1,1,7,block_64_1,cyclic_2_1,complete_1,unroll_8,unroll_2,pipeline,unroll_16,pipeline,2.5,0.4013286760531004,False
workload_1012.cpp,xczu7ev-ffvc1156-2-e,5.0,27.424065,49,6,1,1,2,block_16_1,block_4_1,complete_1,unroll_2,pipeline,unroll_16,unroll_8,pipeline,2.5,0.863998157545423,False
workload_1013.cpp,xczu7ev-ffvc1156-2-e,5.0,16.22021,407,1,1,7,15,block_64_1,block_32_1,complete_1,unroll_2,unroll_2,unroll_32,pipeline_1,unroll,6.0,0.6123426918027881,False
workload_1014.cpp,xczu7ev-ffvc1156-2-e,5.0,22.149185,59,1,1,2,4,cyclic_64_1,block_4_1,complete_1,unroll_32,pipeline,pipeline_1,unroll_4,pipeline_1,2.0,0.916002105623458,False
workload_1015.cpp,xczu7ev-ffvc1156-2-e,5.0,12.881985,467,3,1,1,9,cyclic_8_1,block_8_1,complete_1,pipeline,pipeline,unroll_8,pipeline_1,pipeline,3.5,0.8409980690751128,False
workload_1016.cpp,xczu7ev-ffvc1156-2-e,5.0,16.220225,385,3,1,1,13,cyclic_8_1,block_8_1,complete_1,unroll_8,pipeline,unroll_64,pipeline_1,pipeline,4.5,0.7438559844232132,False
workload_1017.cpp,xczu7ev-ffvc1156-2-e,5.0,116.321985,73,2,1,3,17,cyclic_8_1,cyclic_8_1,complete_1,unroll_32,unroll_32,unroll_64,unroll_16,pipeline_1,5.75,0.3621071488684442,False
workload_1018.cpp,xczu7ev-ffvc1156-2-e,5.0,12.88197,499,1,1,7,13,block_64_1,cyclic_32_1,complete_1,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline,5.5,0.655164185664517,False
workload_1019.cpp,xczu7ev-ffvc1156-2-e,5.0,16.376705,101,1,1,3,6,block_128_1,cyclic_32_1,complete_1,pipeline,pipeline,unroll_32,unroll_32,pipeline,2.75,0.8912529371769519,False
workload_1020.cpp,xczu7ev-ffvc1156-2-e,5.0,17.66725,52,6,1,1,2,cyclic_32_1,cyclic_4_1,complete_1,unroll_16,pipeline,pipeline_1,unroll_32,pipeline_1,2.5,0.9024397866702109,False
workload_1021.cpp,xczu7ev-ffvc1156-2-e,5.0,19.235905,56,1,1,1,3,cyclic_2_1,cyclic_32_1,complete_1,unroll_64,pipeline,unroll_64,unroll_2,unroll,1.5,0.9588395412190607,False
workload_1022.cpp,xczu7ev-ffvc1156-2-e,5.0,16.220225,412,1,1,3,12,cyclic_64_1,cyclic_32_1,complete_1,pipeline,pipeline,unroll_16,pipeline,pipeline_1,4.25,0.7670448495225254,False
workload_1023.cpp,xczu7ev-ffvc1156-2-e,5.0,10.977345,446,5,1,3,12,block_16_1,cyclic_64_1,complete_1,unroll_2,pipeline,unroll_8,pipeline,pipeline_1,5.25,0.676763220717635,False
workload_1024.cpp,xczu7ev-ffvc1156-2-e,5.0,12.881985,493,1,1,6,13,block_64_1,block_2_1,complete_1,unroll_8,unroll_2,pipeline,pipeline_1,pipeline,5.25,0.6769879693713772,False
workload_1025.cpp,xczu7ev-ffvc1156-2-e,5.0,12.881985,467,5,1,2,11,block_16_1,cyclic_32_1,complete_1,unroll_2,pipeline,unroll_4,pipeline_1,unroll,4.75,0.7218786896294535,False
workload_1026.cpp,xczu7ev-ffvc1156-2-e,5.0,16.220225,374,2,1,1,13,cyclic_8_1,cyclic_4_1,complete_1,pipeline,pipeline,unroll_32,pipeline_1,pipeline_1,4.25,0.7670448495225254,False
workload_1027.cpp,xczu7ev-ffvc1156-2-e,5.0,17.36709,907,2,6,8,23,cyclic_8_1,block_64_1,complete_1,unroll_8,unroll_8,unroll_2,pipeline_1,pipeline,9.75,0.3481077531507665,False
workload_1028.cpp,xczu7ev-ffvc1156-2-e,5.0,20.13317,46,2,1,1,1,cyclic_8_1,cyclic_4_1,complete_1,unroll_8,pipeline,unroll_2,unroll_8,pipeline,1.25,0.9685912788090782,False
workload_1029.cpp,xczu7ev-ffvc1156-2-e,5.0,16.948545,52,1,1,1,3,cyclic_64_1,block_4_1,complete_1,pipeline,pipeline,unroll_16,unroll_8,pipeline,1.5,0.9678675985037202,False
workload_1030.cpp,xczu7ev-ffvc1156-2-e,5.0,16.366785,61,1,1,1,3,cyclic_64_1,block_8_1,complete_1,pipeline,pipeline,pipeline_1,unroll_32,pipeline_1,1.5,0.9698235113100019,False
workload_1031.cpp,xczu7ev-ffvc1156-2-e,5.0,18.982785,61,5,1,1,3,cyclic_32_1,block_2_1,complete_1,unroll_8,pipeline,unroll_64,unroll_32,pipeline,2.5,0.8979111907723379,False
workload_1032.cpp,xczu7ev-ffvc1156-2-e,5.0,17.66725,52,6,1,1,2,cyclic_32_1,block_4_1,complete_1,unroll_16,pipeline,pipeline_1,unroll_32,pipeline_1,2.5,0.9024397866702109,False
workload_1033.cpp,xczu7ev-ffvc1156-2-e,5.0,16.288065,63,6,1,4,5,block_4_1,block_16_1,complete_1,pipeline,pipeline,unroll_32,unroll_64,pipeline,4.0,0.7904235288413618,False
workload_1034.cpp,xczu7ev-ffvc1156-2-e,5.0,16.38693,56,2,1,1,3,cyclic_16_1,cyclic_32_1,complete_1,pipeline,pipeline,unroll_16,unroll_32,pipeline,1.75,0.9537555017493279,False
workload_1035.cpp,xczu7ev-ffvc1156-2-e,5.0,16.36677,58,1,1,1,3,cyclic_64_1,cyclic_4_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_32,pipeline,1.5,0.9698235599018277,False
workload_1036.cpp,xczu7ev-ffvc1156-2-e,5.0,123.44837,53,1,1,1,3,cyclic_4_1,block_2_1,complete_1,unroll_8,unroll_2,unroll_64,unroll_2,pipeline,1.5,0.4107551015614568,False
workload_1037.cpp,xczu7ev-ffvc1156-2-e,5.0,16.37797,68,1,1,5,7,cyclic_8_1,block_64_1,complete_1,pipeline,pipeline,unroll_16,unroll_32,pipeline,3.5,0.8370384648009961,False
workload_1038.cpp,xczu7ev-ffvc1156-2-e,5.0,16.285665,61,1,1,1,3,cyclic_2_1,block_4_1,complete_1,pipeline,pipeline,unroll_64,unroll_64,pipeline,1.5,0.9700849094091256,False
workload_1039.cpp,xczu7ev-ffvc1156-2-e,5.0,21.81637,50,1,1,1,2,cyclic_4_1,block_2_1,complete_1,pipeline,pipeline,unroll_32,unroll_2,pipeline,1.25,0.9586977847818023,False
workload_1040.cpp,xczu7ev-ffvc1156-2-e,5.0,12.88197,458,5,1,3,11,block_16_1,cyclic_64_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,5.0,0.6992268951374093,False
workload_1041.cpp,xczu7ev-ffvc1156-2-e,5.0,12.88197,478,6,1,1,8,cyclic_32_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,4.0,0.7922599610556297,False
workload_1042.cpp,xczu7ev-ffvc1156-2-e,5.0,12.881985,481,1,1,6,13,block_64_1,block_2_1,complete_1,pipeline,pipeline,pipeline,pipeline_1,pipeline_1,5.25,0.6769879693713772,False
workload_1043.cpp,xczu7ev-ffvc1156-2-e,5.0,12.881985,487,4,1,1,9,cyclic_8_1,block_16_1,complete_1,pipeline,pipeline,unroll_8,pipeline_1,unroll,3.75,0.8164820046367983,False
workload_1044.cpp,xczu7ev-ffvc1156-2-e,5.0,12.881985,526,2,1,6,13,block_64_1,block_16_1,complete_1,unroll_2,pipeline,unroll_8,pipeline_1,pipeline,5.5,0.655164185837625,False
workload_1045.cpp,xczu7ev-ffvc1156-2-e,5.0,16.22021,416,2,1,1,13,cyclic_8_1,block_32_1,complete_1,unroll_8,unroll_2,unroll_32,pipeline_1,unroll,4.25,0.7670448605873208,False
workload_1046.cpp,xczu7ev-ffvc1156-2-e,5.0,18.982785,58,4,1,1,3,cyclic_16_1,cyclic_8_1,complete_1,unroll_8,pipeline,unroll_64,unroll_32,unroll,2.25,0.9133110075355383,False
workload_1047.cpp,xczu7ev-ffvc1156-2-e,5.0,12.88197,487,2,1,1,9,cyclic_8_1,cyclic_4_1,complete_1,pipeline,unroll_2,pipeline_1,pipeline_1,pipeline_1,3.25,0.8654874807874842,False
workload_1048.cpp,xczu7ev-ffvc1156-2-e,5.0,16.530305,61,1,1,1,3,cyclic_64_1,cyclic_4_1,complete_1,pipeline,pipeline,unroll_2,unroll_32,pipeline,1.5,0.9692881578078972,False
workload_1049.cpp,xczu7ev-ffvc1156-2-e,5.0,16.574145,71,1,1,2,5,block_128_1,cyclic_4_1,complete_1,pipeline,pipeline,unroll_16,unroll_16,pipeline,2.25,0.9215869249146479,False
workload_1050.cpp,xczu7ev-ffvc1156-2-e,5.0,21.604225,559,1,1,4,28,block_128_1,cyclic_32_1,complete_1,unroll_64,pipeline,unroll_64,unroll_32,pipeline_1,8.5,0.42456687262479953,False
workload_1051.cpp,xczu7ev-ffvc1156-2-e,5.0,16.220225,417,2,1,1,13,cyclic_8_1,cyclic_32_1,complete_1,pipeline,pipeline,unroll_32,pipeline,pipeline_1,4.25,0.7670448495225254,False
workload_1052.cpp,xczu7ev-ffvc1156-2-e,5.0,16.530305,54,1,1,1,2,block_2_1,block_32_1,complete_1,pipeline,pipeline,unroll_2,unroll_32,pipeline_1,1.25,0.985425186700908,False
workload_1053.cpp,xczu7ev-ffvc1156-2-e,5.0,16.53029,49,3,1,1,2,cyclic_4_1,block_8_1,complete_1,pipeline,pipeline,unroll_2,unroll_32,pipeline_1,1.75,0.9532867164425602,False
workload_1054.cpp,xczu7ev-ffvc1156-2-e,5.0,16.366785,52,6,1,1,2,cyclic_32_1,block_4_1,complete_1,pipeline,pipeline,pipeline_1,unroll_32,pipeline_1,2.5,0.9066961207313582,False
workload_1055.cpp,xczu7ev-ffvc1156-2-e,5.0,21.82149,52,4,1,1,2,cyclic_8_1,block_16_1,complete_1,unroll_64,pipeline,pipeline_1,unroll_2,pipeline_1,2.0,0.9174103899738781,False
workload_1056.cpp,xczu7ev-ffvc1156-2-e,5.0,16.28325,97,1,1,2,4,cyclic_2_1,cyclic_128_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_64,pipeline_1,2.0,0.9382339955047293,False
workload_1057.cpp,xczu7ev-ffvc1156-2-e,5.0,20.21893,59,1,1,2,4,cyclic_64_1,block_2_1,complete_1,unroll_16,pipeline,unroll_64,unroll_2,pipeline_1,2.0,0.924031991890258,False
workload_1058.cpp,xczu7ev-ffvc1156-2-e,5.0,16.371585,68,1,1,1,4,cyclic_64_1,block_4_1,complete_1,pipeline,pipeline,unroll_64,unroll_32,pipeline_1,1.75,0.9538053430535681,False
workload_1059.cpp,xczu7ev-ffvc1156-2-e,5.0,16.530305,63,5,1,1,3,cyclic_64_1,block_16_1,complete_1,pipeline,pipeline_1,unroll_2,unroll_32,pipeline_1,2.5,0.9061730810246167,False
workload_1060.cpp,xczu7ev-ffvc1156-2-e,5.0,18.97797,53,5,1,1,2,cyclic_32_1,block_2_1,complete_1,unroll_8,pipeline,pipeline_1,unroll_32,pipeline,2.25,0.9133284583459104,False
workload_1061.cpp,xczu7ev-ffvc1156-2-e,5.0,16.28565,105,1,1,3,6,block_2_1,cyclic_128_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_64,pipeline_1,2.75,0.8915405078519288,False
workload_1062.cpp,xczu7ev-ffvc1156-2-e,5.0,10.977345,443,10,1,5,13,block_32_1,block_128_1,complete_1,unroll_4,pipeline,unroll_8,pipeline,pipeline_1,7.25,0.5139611246027029,False
workload_1063.cpp,xczu7ev-ffvc1156-2-e,5.0,12.88197,450,3,1,1,9,cyclic_8_1,block_8_1,complete_1,unroll_8,pipeline,unroll_2,pipeline_1,pipeline,3.5,0.8409980756494161,False
workload_1064.cpp,xczu7ev-ffvc1156-2-e,5.0,16.220225,406,2,1,6,15,block_64_1,block_16_1,complete_1,unroll_4,pipeline,unroll_32,pipeline_1,pipeline,6.0,0.6123426877155799,False
workload_1065.cpp,xczu7ev-ffvc1156-2-e,5.0,16.220225,368,3,1,1,13,cyclic_8_1,cyclic_8_1,complete_1,unroll_8,unroll_2,unroll_64,pipeline_1,pipeline_1,4.5,0.7438559844232132,False
workload_1066.cpp,xczu7ev-ffvc1156-2-e,5.0,12.881985,441,2,1,1,9,cyclic_8_1,block_4_1,complete_1,pipeline,pipeline,unroll_8,pipeline_1,pipeline,3.25,0.8654874650573778,False
workload_1067.cpp,xczu7ev-ffvc1156-2-e,5.0,10.977345,432,5,1,3,12,block_16_1,cyclic_64_1,complete_1,unroll_2,pipeline_1,unroll_8,pipeline,pipeline,5.25,0.676763220717635,False
workload_1068.cpp,xczu7ev-ffvc1156-2-e,5.0,16.90757,51,2,1,1,2,cyclic_8_1,block_4_1,complete_1,pipeline,pipeline,unroll_32,unroll_8,pipeline_1,1.5,0.9680100225400237,False
workload_1069.cpp,xczu7ev-ffvc1156-2-e,5.0,16.887105,53,2,1,1,2,cyclic_8_1,cyclic_8_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_8,unroll,1.5,0.9680808923547963,False
workload_1070.cpp,xczu7ev-ffvc1156-2-e,5.0,16.28565,57,1,1,1,3,block_2_1,block_2_1,complete_1,pipeline_1,pipeline,unroll_64,unroll_64,pipeline_1,1.5,0.9700849574881567,False
workload_1071.cpp,xczu7ev-ffvc1156-2-e,5.0,16.53029,78,1,1,2,4,cyclic_128_1,cyclic_4_1,complete_1,pipeline,pipeline,unroll_2,unroll_32,pipeline_1,2.0,0.93743361931859,False
workload_1072.cpp,xczu7ev-ffvc1156-2-e,5.0,27.169665,90,5,1,2,4,block_16_1,cyclic_128_1,complete_1,unroll_2,pipeline,unroll_2,unroll_32,pipeline,3.0,0.8369055466906031,False
workload_1073.cpp,xczu7ev-ffvc1156-2-e,5.0,16.36677,58,1,1,1,3,cyclic_64_1,cyclic_4_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_32,pipeline_1,1.5,0.9698235599018277,False
workload_1074.cpp,xczu7ev-ffvc1156-2-e,5.0,16.40741,48,2,1,1,2,cyclic_4_1,block_4_1,complete_1,pipeline,pipeline,unroll_8,unroll_32,pipeline_1,1.5,0.9696915604247561,False
workload_1075.cpp,xczu7ev-ffvc1156-2-e,5.0,16.366785,59,1,1,1,3,cyclic_64_1,block_4_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_32,pipeline_1,1.5,0.9698235113100019,False
workload_1076.cpp,xczu7ev-ffvc1156-2-e,5.0,16.28325,101,1,1,2,5,cyclic_4_1,cyclic_128_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_64,pipeline_1,2.25,0.9225240528578943,False
workload_1077.cpp,xczu7ev-ffvc1156-2-e,5.0,19.235905,58,1,1,1,2,cyclic_4_1,block_2_1,complete_1,unroll_64,pipeline,unroll_64,unroll_2,pipeline,1.25,0.973502762690757,False
workload_1078.cpp,xczu7ev-ffvc1156-2-e,5.0,26.76245,114,1,1,6,9,block_64_1,block_32_1,complete_1,unroll_2,pipeline,unroll_32,unroll_64,unroll,4.25,0.7498309621254293,False
workload_1079.cpp,xczu7ev-ffvc1156-2-e,5.0,16.220225,413,1,1,1,12,cyclic_2_1,block_4_1,complete_1,pipeline,unroll_2,unroll_32,pipeline_1,pipeline,3.75,0.814033170606003,False
workload_1080.cpp,xczu7ev-ffvc1156-2-e,5.0,16.220225,406,1,1,1,12,cyclic_4_1,block_2_1,complete_1,pipeline,pipeline,unroll_32,pipeline_1,pipeline_1,3.75,0.814033170606003,False
workload_1081.cpp,xczu7ev-ffvc1156-2-e,5.0,21.65253,64,1,1,3,5,cyclic_4_1,cyclic_128_1,complete_1,pipeline,pipeline,unroll_64,unroll_2,pipeline_1,2.5,0.8880533623241426,False
workload_1082.cpp,xczu7ev-ffvc1156-2-e,5.0,12.88197,479,1,1,2,9,cyclic_4_1,cyclic_64_1,complete_1,pipeline,unroll_2,pipeline_1,pipeline_1,pipeline_1,3.25,0.8654874807874842,False
workload_1083.cpp,xczu7ev-ffvc1156-2-e,5.0,12.88197,483,2,1,3,10,cyclic_16_1,block_128_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline,4.0,0.7922599610556297,False
workload_1084.cpp,xczu7ev-ffvc1156-2-e,5.0,12.88197,489,1,1,2,12,block_4_1,cyclic_64_1,complete_1,pipeline_1,pipeline,pipeline_1,pipeline_1,pipeline_1,4.0,0.7922599610556297,False
workload_1085.cpp,xczu7ev-ffvc1156-2-e,5.0,10.97733,453,10,1,6,13,block_32_1,block_128_1,complete_1,unroll_4,pipeline,unroll_8,pipeline,pipeline,7.5,0.49549735323017474,False
workload_1086.cpp,xczu7ev-ffvc1156-2-e,5.0,16.38693,58,10,1,1,2,block_32_1,cyclic_2_1,complete_1,pipeline,pipeline,unroll_16,unroll_32,pipeline,3.5,0.8370228399663526,False
workload_1087.cpp,xczu7ev-ffvc1156-2-e,5.0,12.881985,528,1,1,9,14,block_64_1,block_128_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,6.25,0.5921968716974093,False
workload_1088.cpp,xczu7ev-ffvc1156-2-e,5.0,18.977985,56,6,1,1,2,cyclic_32_1,cyclic_4_1,complete_1,unroll_8,pipeline,pipeline_1,unroll_32,pipeline,2.5,0.8979281167780718,False
workload_1089.cpp,xczu7ev-ffvc1156-2-e,5.0,12.88197,483,1,1,3,12,block_4_1,cyclic_128_1,complete_1,pipeline,unroll_2,pipeline_1,pipeline_1,pipeline_1,4.25,0.7684040427856221,False
workload_1090.cpp,xczu7ev-ffvc1156-2-e,5.0,16.366785,52,6,1,1,2,cyclic_32_1,cyclic_4_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_32,pipeline_1,2.5,0.9066961207313582,False
workload_1091.cpp,xczu7ev-ffvc1156-2-e,5.0,27.169665,52,1,1,1,2,block_2_1,cyclic_32_1,complete_1,unroll_2,pipeline,unroll_2,unroll_32,pipeline_1,1.25,0.924970307912231,False
workload_1092.cpp,xczu7ev-ffvc1156-2-e,5.0,19.23589,56,2,1,1,2,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_2,pipeline,1.5,0.9588396069744233,False
workload_1093.cpp,xczu7ev-ffvc1156-2-e,5.0,121.070465,54,1,1,1,3,block_2_1,block_32_1,complete_1,pipeline,unroll_2,unroll_2,unroll_32,pipeline_1,1.5,0.4204846021968317,False
workload_1094.cpp,xczu7ev-ffvc1156-2-e,5.0,16.288225,56,1,1,1,3,cyclic_2_1,block_4_1,complete_1,pipeline,pipeline,unroll_32,unroll_64,unroll,1.5,0.970076702532602,False
workload_1095.cpp,xczu7ev-ffvc1156-2-e,5.0,126.05605,115,5,1,2,6,block_16_1,cyclic_128_1,complete_1,unroll_4,unroll_2,pipeline_1,unroll_64,pipeline_1,3.5,0.3776530510938634,False
workload_1096.cpp,xczu7ev-ffvc1156-2-e,5.0,27.005825,65,5,1,1,3,block_16_1,cyclic_64_1,complete_1,unroll_2,pipeline,unroll_8,unroll_32,pipeline_1,2.5,0.865852693091129,False
workload_1097.cpp,xczu7ev-ffvc1156-2-e,5.0,27.505985,48,3,1,1,1,block_8_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_8,unroll_8,pipeline,1.5,0.914629698455471,False
workload_1098.cpp,xczu7ev-ffvc1156-2-e,5.0,19.498305,52,2,1,1,2,cyclic_8_1,cyclic_8_1,complete_1,unroll_8,pipeline,unroll_64,unroll_8,pipeline,1.5,0.9576772278084926,False
workload_1099.cpp,xczu7ev-ffvc1156-2-e,5.0,10.977345,457,3,1,1,11,block_2_1,block_16_1,complete_1,pipeline,pipeline_1,unroll_8,pipeline,pipeline_1,4.0,0.7920398455394291,False
workload_1100.cpp,xczu7ev-ffvc1156-2-e,5.0,16.53029,52,1,1,1,2,block_2_1,block_32_1,complete_1,pipeline,pipeline,unroll_2,unroll_32,pipeline_1,1.25,0.9854252369692311,False
workload_1101.cpp,xczu7ev-ffvc1156-2-e,5.0,10.977345,436,6,1,2,11,block_16_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_8,pipeline,pipeline_1,5.0,0.6989925845139344,False
