Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_3_1,Area,Weight,is_pareto
workload_862.cpp,xczu7ev-ffvc1156-2-e,10.0,14.53833,199,12,1,1,9,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_2,unroll,pipeline,pipeline_1,pipeline,pipeline,unroll,5.75,0.9905385828254661,False
workload_863.cpp,xczu7ev-ffvc1156-2-e,10.0,6.25287,219,75,1,2,9,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll,unroll_2,unroll,pipeline,pipeline_1,pipeline,pipeline,pipeline_1,21.75,0.5913802188750951,False
workload_864.cpp,xczu7ev-ffvc1156-2-e,10.0,9.38921,382,12,1,3,20,cyclic_2_1,cyclic_4_1,complete_1,unroll_4,unroll_4,unroll_4,unroll,unroll_8,pipeline,pipeline,unroll,unroll,9.0,0.9065482227104592,False
workload_866.cpp,xczu7ev-ffvc1156-2-e,10.0,9.38921,383,12,1,3,20,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_4,unroll_4,unroll_4,unroll,unroll_8,pipeline_1,pipeline,unroll,unroll,9.0,0.9065482227104592,False
workload_867.cpp,xczu7ev-ffvc1156-2-e,10.0,9.56226,389,12,1,3,21,cyclic_2_1,cyclic_4_1,block_4_1,unroll_4,unroll_4,unroll_2,unroll,unroll_8,unroll_32,pipeline,unroll,unroll,9.25,0.8998862836295198,False
workload_869.cpp,xczu7ev-ffvc1156-2-e,10.0,9.32801,438,12,1,3,25,cyclic_2_1,cyclic_4_1,block_4_1,unroll_4,pipeline_1,unroll_4,unroll,unroll_8,pipeline_1,pipeline,unroll,unroll,10.25,0.8749888997494941,False
workload_871.cpp,xczu7ev-ffvc1156-2-e,10.0,14.53833,196,11,1,1,9,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline,unroll_2,unroll,pipeline_1,pipeline_1,pipeline_1,unroll,pipeline_1,5.5,0.9999993786471709,False
workload_874.cpp,xczu7ev-ffvc1156-2-e,10.0,14.53833,228,12,1,1,11,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_4,pipeline_1,unroll_2,unroll,pipeline,pipeline_1,pipeline,pipeline_1,unroll,6.25,0.9717662920155814,False
workload_875.cpp,xczu7ev-ffvc1156-2-e,10.0,14.53553,249,12,1,1,13,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,pipeline,pipeline_1,unroll,pipeline,pipeline,pipeline,pipeline,pipeline_1,6.75,0.9564623357831896,False
workload_876.cpp,xczu7ev-ffvc1156-2-e,10.0,22.91449,200,13,1,1,8,cyclic_4_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll,pipeline_1,pipeline_1,unroll_16,unroll,pipeline_1,5.75,0.9651556861094291,False
workload_877.cpp,xczu7ev-ffvc1156-2-e,10.0,87.23033,375,11,1,1,18,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline,unroll_2,unroll,unroll_8,pipeline,pipeline,pipeline,unroll,7.75,0.7201452175670919,False
workload_878.cpp,xczu7ev-ffvc1156-2-e,10.0,14.53833,202,11,1,1,9,cyclic_2_1,cyclic_2_1,block_4_1,unroll_2,pipeline,unroll_2,unroll,pipeline,unroll_64,pipeline,pipeline_1,unroll,5.5,0.9999993786471709,False
workload_879.cpp,xczu7ev-ffvc1156-2-e,10.0,14.53817,203,11,1,1,9,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_4,unroll,pipeline,pipeline_1,pipeline_1,pipeline,pipeline_1,5.5,1.0,True
workload_882.cpp,xczu7ev-ffvc1156-2-e,10.0,14.53833,197,11,1,1,9,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline,unroll_2,unroll,pipeline,pipeline_1,pipeline_1,unroll,pipeline_1,5.5,0.9999993786471709,False
workload_883.cpp,xczu7ev-ffvc1156-2-e,10.0,14.53817,203,11,1,1,9,cyclic_2_1,cyclic_2_1,block_4_1,unroll_2,pipeline,unroll_4,unroll,pipeline,unroll_32,pipeline_1,pipeline,pipeline_1,5.5,1.0,True
workload_884.cpp,xczu7ev-ffvc1156-2-e,10.0,14.53817,234,11,1,2,12,cyclic_2_1,cyclic_2_1,block_4_1,unroll_4,pipeline,unroll_4,unroll,pipeline,unroll_32,pipeline,pipeline,unroll,6.5,0.9643711277088393,False
workload_885.cpp,xczu7ev-ffvc1156-2-e,10.0,9.32801,435,12,1,3,25,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_4,pipeline_1,unroll_4,unroll,unroll_8,pipeline_1,pipeline,unroll,unroll,10.25,0.8749888997494941,False
workload_886.cpp,xczu7ev-ffvc1156-2-e,10.0,7.86601,656,12,1,6,36,cyclic_2_1,cyclic_4_1,block_4_1,unroll_4,unroll_4,unroll_4,unroll,unroll_16,pipeline_1,pipeline,unroll,unroll,13.75,1.0,True
workload_887.cpp,xczu7ev-ffvc1156-2-e,10.0,14.53801,268,12,1,1,13,cyclic_2_1,cyclic_4_1,block_4_1,unroll_2,pipeline_1,unroll,unroll,pipeline,pipeline_1,pipeline_1,unroll,pipeline_1,6.75,0.9564577870045095,False
workload_890.cpp,xczu7ev-ffvc1156-2-e,10.0,9.76473,298,11,1,2,16,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll,unroll_8,pipeline,pipeline,unroll,unroll,7.5,0.9445777709672418,False
workload_892.cpp,xczu7ev-ffvc1156-2-e,10.0,8.93862,251,12,1,2,12,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll,unroll_8,pipeline_1,pipeline,unroll,unroll,6.75,0.9650746461704078,False
workload_893.cpp,xczu7ev-ffvc1156-2-e,10.0,87.22753,435,11,1,1,23,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline,pipeline_1,unroll,unroll_8,unroll_32,pipeline,pipeline,unroll,9.0,0.7066182053980629,False
workload_894.cpp,xczu7ev-ffvc1156-2-e,10.0,9.7581,380,12,1,3,20,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_4,unroll_4,unroll_2,unroll,unroll_8,unroll_16,pipeline,unroll,unroll,9.0,0.9059395236976177,False
workload_897.cpp,xczu7ev-ffvc1156-2-e,10.0,14.53833,199,12,1,1,9,cyclic_2_1,cyclic_4_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll,pipeline_1,unroll_32,pipeline,pipeline,pipeline_1,5.75,0.9905385828254661,False
workload_898.cpp,xczu7ev-ffvc1156-2-e,10.0,14.53833,198,11,1,1,9,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll,pipeline_1,pipeline_1,pipeline_1,pipeline,unroll,5.5,0.9999993786471709,False
workload_899.cpp,xczu7ev-ffvc1156-2-e,10.0,14.53833,199,11,1,1,9,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline,unroll_2,unroll,pipeline,pipeline_1,pipeline_1,pipeline,pipeline_1,5.5,0.9999993786471709,False
workload_901.cpp,xczu7ev-ffvc1156-2-e,10.0,9.55887,681,12,1,4,34,cyclic_2_1,cyclic_4_1,block_4_1,unroll_4,unroll,unroll_4,unroll,unroll_8,unroll_32,pipeline,unroll,unroll,12.75,0.8130610795701991,False
workload_902.cpp,xczu7ev-ffvc1156-2-e,10.0,6.25457,152,90,1,1,5,cyclic_4_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll,pipeline,pipeline_1,pipeline_1,pipeline,pipeline_1,24.25,0.497257357353454,False
workload_903.cpp,xczu7ev-ffvc1156-2-e,10.0,14.53817,238,11,1,2,12,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_4,pipeline,unroll_4,unroll,pipeline,unroll_64,pipeline,pipeline,unroll,6.5,0.9643711277088393,False
workload_909.cpp,xczu7ev-ffvc1156-2-e,10.0,9.82569,258,11,1,2,12,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,unroll_4,unroll_8,unroll,unroll_8,pipeline_1,pipeline,unroll,unroll,6.5,1.0,True
workload_913.cpp,xczu7ev-ffvc1156-2-e,10.0,14.53817,208,12,1,1,10,cyclic_2_1,block_16_1,cyclic_8_1,unroll_2,pipeline_1,unroll_4,unroll,pipeline,pipeline_1,pipeline_1,pipeline,unroll,6.0,0.9811277209678839,False
workload_914.cpp,xczu7ev-ffvc1156-2-e,10.0,9.30353,250,12,1,2,12,cyclic_2_1,cyclic_4_1,block_4_1,unroll_2,unroll_4,unroll_4,unroll,unroll_8,pipeline_1,pipeline,unroll,unroll,6.75,0.9646098025016107,False
workload_915.cpp,xczu7ev-ffvc1156-2-e,10.0,14.53553,257,11,1,1,13,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,unroll,pipeline,pipeline_1,pipeline_1,pipeline,pipeline_1,6.5,0.9643761509071878,False
workload_916.cpp,xczu7ev-ffvc1156-2-e,10.0,87.29001,381,12,1,3,18,cyclic_2_1,cyclic_4_1,complete_1,unroll_4,unroll_4,unroll_4,unroll,unroll_8,pipeline_1,pipeline_1,pipeline,unroll,8.5,0.712355611377121,False
workload_917.cpp,xczu7ev-ffvc1156-2-e,10.0,9.91137,388,11,1,3,21,cyclic_2_1,cyclic_2_1,complete_1,unroll_4,unroll_4,unroll_8,unroll,unroll_8,pipeline_1,pipeline,unroll,unroll,9.0,0.9056851860848635,False
workload_918.cpp,xczu7ev-ffvc1156-2-e,10.0,14.53817,204,12,1,1,9,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll,pipeline,pipeline_1,pipeline_1,unroll,pipeline_1,5.75,0.9905388641690304,False
workload_919.cpp,xczu7ev-ffvc1156-2-e,10.0,22.87241,194,13,1,1,8,cyclic_4_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline,unroll_2,unroll,pipeline,pipeline_1,pipeline,pipeline_1,pipeline_1,5.75,0.96530375131586,False
workload_923.cpp,xczu7ev-ffvc1156-2-e,10.0,87.23033,383,11,1,1,18,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll,unroll_8,pipeline,pipeline_1,pipeline,pipeline_1,7.75,0.7201452175670919,False
workload_925.cpp,xczu7ev-ffvc1156-2-e,10.0,9.85025,437,11,1,3,25,cyclic_2_1,cyclic_2_1,block_4_1,unroll_4,pipeline,unroll_4,unroll,unroll_8,unroll_16,pipeline,unroll,unroll,10.0,0.8804064672247609,False
workload_926.cpp,xczu7ev-ffvc1156-2-e,10.0,8.9359,253,12,1,2,12,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_8,unroll_4,unroll,unroll_8,pipeline_1,pipeline,unroll,unroll,6.75,1.0,True
workload_928.cpp,xczu7ev-ffvc1156-2-e,10.0,12.78529,257,12,1,2,13,cyclic_2_1,block_16_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,unroll,unroll_8,pipeline_1,pipeline,unroll,unroll,7.0,0.9526893848544795,False
workload_929.cpp,xczu7ev-ffvc1156-2-e,10.0,22.87241,194,13,1,1,8,cyclic_4_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline,unroll_2,unroll,pipeline_1,pipeline_1,pipeline,pipeline,pipeline_1,5.75,0.96530375131586,False
workload_931.cpp,xczu7ev-ffvc1156-2-e,10.0,14.58041,203,11,1,1,9,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll,pipeline_1,unroll_32,unroll_16,unroll,pipeline_1,5.5,0.9998359702992903,False
workload_933.cpp,xczu7ev-ffvc1156-2-e,10.0,14.53817,236,12,1,1,12,cyclic_2_1,cyclic_4_1,block_4_1,unroll_4,pipeline,unroll_4,unroll,pipeline,unroll_32,pipeline,pipeline,unroll,6.5,0.9643711277088393,False
workload_934.cpp,xczu7ev-ffvc1156-2-e,10.0,11.06346,658,11,1,6,37,cyclic_2_1,cyclic_2_1,complete_1,unroll_4,unroll_4,unroll_8,unroll,unroll_16,unroll_2,pipeline,unroll,unroll,13.75,0.7866785516521672,False
workload_936.cpp,xczu7ev-ffvc1156-2-e,10.0,14.53833,200,11,1,1,9,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline,unroll_2,unroll,pipeline_1,unroll_32,pipeline,pipeline,pipeline_1,5.5,0.9999993786471709,False
workload_937.cpp,xczu7ev-ffvc1156-2-e,10.0,22.87241,194,13,1,1,8,cyclic_4_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline,unroll_2,unroll,pipeline,pipeline_1,pipeline_1,pipeline,pipeline_1,5.75,0.96530375131586,False
workload_938.cpp,xczu7ev-ffvc1156-2-e,10.0,212.96038,416,11,1,6,17,cyclic_2_1,cyclic_2_1,block_4_1,unroll_2,unroll_8,unroll_2,unroll,unroll_8,pipeline,pipeline,unroll,pipeline_1,8.75,0.38332519940030396,False
workload_940.cpp,xczu7ev-ffvc1156-2-e,10.0,87.27241,374,13,1,2,17,cyclic_4_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll,unroll_8,pipeline_1,unroll_16,pipeline,unroll,8.25,0.7151256808241118,False
workload_941.cpp,xczu7ev-ffvc1156-2-e,10.0,14.53833,199,11,1,1,9,cyclic_2_1,cyclic_2_1,block_4_1,unroll_2,pipeline_1,unroll_2,unroll,pipeline_1,pipeline_1,pipeline,unroll,pipeline_1,5.5,0.9999993786471709,False
workload_942.cpp,xczu7ev-ffvc1156-2-e,10.0,5.8895,149,75,1,1,5,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll,pipeline,pipeline,pipeline,pipeline,pipeline_1,20.5,1.0,True
workload_944.cpp,xczu7ev-ffvc1156-2-e,10.0,142.93441,831,12,1,4,30,cyclic_2_1,cyclic_8_1,complete_1,unroll_4,pipeline_1,unroll_4,unroll,unroll_8,pipeline_1,pipeline_1,unroll,pipeline_1,11.75,0.5256359591728949,False
workload_945.cpp,xczu7ev-ffvc1156-2-e,10.0,14.53817,203,11,1,1,9,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,pipeline_1,unroll_4,unroll,pipeline,pipeline_1,pipeline,pipeline,unroll,5.5,1.0,True
workload_946.cpp,xczu7ev-ffvc1156-2-e,10.0,22.91177,235,13,1,1,11,cyclic_4_1,cyclic_2_1,cyclic_8_1,unroll_4,pipeline,unroll_4,unroll,pipeline,unroll_32,unroll_16,pipeline,unroll,6.5,0.9441069715377719,False
workload_947.cpp,xczu7ev-ffvc1156-2-e,10.0,22.86961,245,13,1,1,12,cyclic_4_1,cyclic_4_1,cyclic_8_1,unroll_2,pipeline,pipeline_1,unroll,pipeline,pipeline_1,pipeline_1,pipeline,pipeline_1,6.75,0.9376726909963837,False
workload_985.cpp,xczu7ev-ffvc1156-2-e,5.0,11.37893,280,13,1,2,15,cyclic_4_1,cyclic_8_1,complete_1,unroll_4,pipeline,pipeline_1,unroll_4,pipeline,unroll_32,pipeline,pipeline,unroll,7.75,0.9283877236081938,False
workload_992.cpp,xczu7ev-ffvc1156-2-e,5.0,86.16355,1244,15,1,4,26,cyclic_8_1,block_32_1,cyclic_8_1,unroll_8,unroll_4,unroll_2,unroll_2,unroll_2,unroll_16,pipeline,unroll,pipeline_1,11.5,0.47294047173940656,False
workload_1032.cpp,xczu7ev-ffvc1156-2-e,5.0,44.17041,230,20,1,2,12,cyclic_8_1,block_32_1,cyclic_8_1,unroll_4,unroll_4,unroll_2,unroll,unroll_2,unroll_16,unroll_2,unroll,unroll,8.75,0.7277027717830721,False
workload_1038.cpp,xczu7ev-ffvc1156-2-e,5.0,54.418825,1354,12,1,8,54,cyclic_2_1,block_4_1,cyclic_8_1,unroll_4,unroll_16,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_16,pipeline_1,unroll,18.75,0.5225144770571292,False
workload_1043.cpp,xczu7ev-ffvc1156-2-e,5.0,77.31703,486,20,1,5,25,cyclic_8_1,block_32_1,cyclic_2_1,unroll_8,unroll_4,unroll_2,unroll_2,unroll_2,unroll_16,unroll_16,unroll,pipeline_1,12.75,0.49352882214261595,False
workload_1054.cpp,xczu7ev-ffvc1156-2-e,5.0,3.164515,274,91,1,3,14,cyclic_4_1,block_16_1,block_4_1,unroll_4,unroll,unroll_2,unroll,pipeline,pipeline_1,pipeline_1,pipeline_1,unroll,27.25,0.48068491795973634,False
workload_1061.cpp,xczu7ev-ffvc1156-2-e,5.0,112.550765,2153,16,1,7,54,cyclic_64_1,cyclic_4_1,block_4_1,unroll_2,pipeline_1,unroll_4,unroll,unroll_8,unroll_16,pipeline,unroll,pipeline_1,19.5,0.2965355981893229,False
workload_1063.cpp,xczu7ev-ffvc1156-2-e,5.0,99.686145,694,12,1,36,69,block_2_1,block_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_8,unroll,unroll_4,unroll_2,pipeline,pipeline_1,pipeline_1,29.5,0.23982452402660961,False
workload_1083.cpp,xczu7ev-ffvc1156-2-e,5.0,104.199245,955,12,1,22,53,block_2_1,block_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_16,unroll,unroll_2,unroll_16,unroll_32,pipeline_1,unroll,22.0,0.3037491584655092,False
workload_1100.cpp,xczu7ev-ffvc1156-2-e,5.0,80.06231,375,15,1,2,21,cyclic_8_1,block_8_1,cyclic_8_1,unroll_8,unroll_16,unroll_2,unroll_2,unroll_2,unroll_16,unroll_32,pipeline,pipeline_1,9.75,0.5264884539090812,False
workload_1109.cpp,xczu7ev-ffvc1156-2-e,5.0,71.944195,692,12,1,36,70,block_2_1,block_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_2,unroll,unroll_4,pipeline_1,unroll_32,pipeline_1,pipeline_1,29.75,0.3001581503278423,False
workload_1117.cpp,xczu7ev-ffvc1156-2-e,5.0,42.95105,1067,12,1,6,53,cyclic_2_1,block_4_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_16,pipeline_1,unroll,18.0,0.5806521699339896,False
workload_1118.cpp,xczu7ev-ffvc1156-2-e,5.0,83.4408,2517,16,1,6,99,cyclic_64_1,block_8_1,cyclic_8_1,unroll_16,unroll_4,unroll_16,unroll,unroll_2,unroll_8,unroll_32,pipeline,unroll,30.5,0.2628745358307776,False
workload_1122.cpp,xczu7ev-ffvc1156-2-e,5.0,77.31847,478,20,1,5,25,cyclic_8_1,block_32_1,cyclic_2_1,unroll_8,unroll_2,unroll_2,unroll_2,unroll_2,unroll_16,unroll_16,unroll,pipeline_1,12.75,0.49352194639622726,False
workload_1123.cpp,xczu7ev-ffvc1156-2-e,5.0,117.182205,677,16,4,25,54,block_64_1,block_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_8,unroll,unroll_4,unroll_2,pipeline,pipeline_1,pipeline_1,24.75,0.24409160697130278,False
workload_1125.cpp,xczu7ev-ffvc1156-2-e,5.0,58.20165,676,32,1,2,36,cyclic_64_1,cyclic_128_1,cyclic_2_1,unroll_4,unroll_4,unroll_2,unroll_4,unroll_2,unroll_8,pipeline,pipeline_1,unroll,17.75,0.521318195387037,False
workload_1132.cpp,xczu7ev-ffvc1156-2-e,5.0,135.46675,1277,12,1,40,88,block_2_1,block_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_8,unroll,unroll_4,unroll_32,unroll_64,pipeline,pipeline_1,35.25,0.1302084342015957,False
workload_1133.cpp,xczu7ev-ffvc1156-2-e,5.0,76.33959,2190,12,1,12,54,cyclic_2_1,block_4_1,block_8_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_16,unroll_64,unroll_32,unroll,pipeline_1,19.75,0.4231442133268186,False
workload_1134.cpp,xczu7ev-ffvc1156-2-e,5.0,71.949315,674,12,1,36,69,block_2_1,block_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_2,unroll,unroll_4,pipeline_1,unroll_16,pipeline_1,pipeline,29.5,0.3042295050998984,False
workload_1135.cpp,xczu7ev-ffvc1156-2-e,5.0,44.38695,235,15,1,1,10,cyclic_8_1,cyclic_8_1,cyclic_8_1,unroll_4,unroll_2,unroll_2,unroll_2,unroll_2,unroll_16,unroll_32,pipeline_1,pipeline_1,6.75,0.7675831701650639,False
workload_1144.cpp,xczu7ev-ffvc1156-2-e,5.0,11.474245,1030,26,1,1,20,cyclic_64_1,cyclic_8_1,complete_1,unroll_2,pipeline,pipeline_1,unroll,pipeline,unroll_32,pipeline,pipeline,pipeline_1,12.0,0.8257189824652236,False
workload_1146.cpp,xczu7ev-ffvc1156-2-e,5.0,3.250875,464,91,1,4,23,cyclic_4_1,block_16_1,cyclic_8_1,unroll_4,unroll,unroll_2,unroll,pipeline,unroll_32,pipeline,pipeline_1,pipeline_1,29.75,0.40676324160558786,False
workload_1149.cpp,xczu7ev-ffvc1156-2-e,5.0,9.97915,575,13,1,4,26,cyclic_4_1,cyclic_4_1,block_4_1,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_8,unroll_16,pipeline,unroll,unroll,11.0,0.8537317795818656,False
workload_1152.cpp,xczu7ev-ffvc1156-2-e,5.0,11.37893,280,13,1,2,15,cyclic_4_1,cyclic_4_1,complete_1,unroll_4,pipeline,pipeline_1,unroll_4,pipeline,pipeline_1,pipeline,pipeline,unroll,7.75,0.9283877236081938,False
workload_1153.cpp,xczu7ev-ffvc1156-2-e,5.0,85.70275,1114,15,1,5,23,cyclic_8_1,block_16_1,cyclic_2_1,unroll_8,unroll_4,unroll_2,unroll_2,unroll_2,unroll_16,pipeline,unroll,pipeline_1,11.0,0.48238944540577555,False
workload_1154.cpp,xczu7ev-ffvc1156-2-e,5.0,83.9456,2111,21,1,5,91,cyclic_64_1,block_32_1,cyclic_8_1,unroll_16,unroll_4,unroll_16,unroll,unroll_2,unroll_8,unroll_2,pipeline,unroll,29.5,0.2760134571763114,False
workload_1159.cpp,xczu7ev-ffvc1156-2-e,5.0,7.144645,426,13,1,4,24,cyclic_4_1,cyclic_4_1,cyclic_8_1,unroll_4,pipeline_1,unroll_4,unroll,unroll_8,unroll_16,pipeline,unroll,unroll,10.5,0.8756774766573714,False
workload_1161.cpp,xczu7ev-ffvc1156-2-e,5.0,49.85449,390,13,1,1,9,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_4,unroll_2,unroll_2,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll,6.0,0.7415417485481033,False
workload_1168.cpp,xczu7ev-ffvc1156-2-e,5.0,92.268125,613,20,1,3,30,cyclic_8_1,block_8_1,complete_1,unroll_8,unroll_16,pipeline,unroll_2,unroll_2,unroll_2,unroll_32,pipeline,pipeline_1,13.5,0.41912582151295485,False
workload_1169.cpp,xczu7ev-ffvc1156-2-e,5.0,42.95105,1079,12,1,6,53,cyclic_2_1,block_4_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_32,unroll_16,pipeline_1,unroll,18.0,0.5806521699339896,False
workload_1172.cpp,xczu7ev-ffvc1156-2-e,5.0,77.39895,579,20,1,4,26,cyclic_8_1,block_32_1,cyclic_8_1,unroll_8,unroll_4,unroll_2,unroll_2,unroll_2,unroll_16,unroll_8,unroll,pipeline_1,12.75,0.49313773458697985,False
workload_1174.cpp,xczu7ev-ffvc1156-2-e,5.0,32.86689,232,15,1,2,13,cyclic_8_1,block_8_1,cyclic_8_1,unroll_4,unroll_4,unroll_2,unroll,unroll_2,unroll_16,unroll_32,unroll,unroll,7.75,0.8096527408925364,False
workload_1191.cpp,xczu7ev-ffvc1156-2-e,5.0,11.42597,229,13,1,2,11,cyclic_4_1,cyclic_8_1,block_2_1,unroll_4,pipeline,unroll_2,unroll_4,pipeline,unroll_32,unroll_32,pipeline,unroll,6.75,0.950013539148024,False
workload_1192.cpp,xczu7ev-ffvc1156-2-e,5.0,39.54565,261,15,1,2,14,cyclic_8_1,cyclic_8_1,block_2_1,unroll_4,pipeline,unroll_2,unroll_4,unroll_2,unroll_32,unroll_32,unroll,unroll,8.0,0.7698628057303508,False
workload_1193.cpp,xczu7ev-ffvc1156-2-e,5.0,45.43081,254,15,1,2,11,cyclic_8_1,cyclic_8_1,cyclic_8_1,unroll_4,unroll_2,unroll_2,unroll_2,unroll_2,unroll_16,pipeline_1,unroll,unroll,7.25,0.7530886614410076,False
workload_1194.cpp,xczu7ev-ffvc1156-2-e,5.0,71.939715,677,12,1,36,68,block_2_1,block_8_1,cyclic_8_1,unroll_8,unroll_4,unroll_2,unroll,unroll_4,pipeline_1,pipeline,pipeline_1,pipeline,29.25,0.30833203342935744,False
workload_1195.cpp,xczu7ev-ffvc1156-2-e,5.0,91.18411,585,20,1,3,29,cyclic_8_1,block_8_1,complete_1,unroll_8,unroll_4,pipeline,unroll_2,unroll_2,unroll_2,unroll_32,pipeline,pipeline_1,13.25,0.4257462024273512,False
workload_1196.cpp,xczu7ev-ffvc1156-2-e,5.0,77.77132,736,17,1,37,74,block_2_1,block_32_1,cyclic_8_1,unroll_8,unroll_4,unroll_8,unroll_2,unroll_4,pipeline_1,pipeline,pipeline_1,pipeline_1,32.25,0.2487336059950894,False
workload_1197.cpp,xczu7ev-ffvc1156-2-e,5.0,11.38901,263,13,1,2,14,cyclic_4_1,cyclic_8_1,complete_1,unroll_4,pipeline,unroll_16,unroll_4,pipeline,unroll_32,pipeline,pipeline,unroll,7.5,0.9339210104667041,False
workload_1202.cpp,xczu7ev-ffvc1156-2-e,5.0,43.52449,280,12,1,1,13,cyclic_2_1,block_4_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,6.75,0.7728906807184782,False
workload_1203.cpp,xczu7ev-ffvc1156-2-e,5.0,4.73381,200,96,1,2,12,cyclic_4_1,block_32_1,cyclic_8_1,unroll_4,unroll_4,unroll_4,unroll,pipeline,unroll_16,unroll_2,pipeline,unroll,27.75,0.46525807354468274,False
workload_1204.cpp,xczu7ev-ffvc1156-2-e,5.0,46.09697,228,13,1,1,10,cyclic_4_1,block_8_1,cyclic_4_1,unroll_4,unroll_4,unroll_2,unroll,unroll_2,unroll_16,unroll_32,pipeline_1,unroll,6.25,0.7633418165026301,False
workload_1205.cpp,xczu7ev-ffvc1156-2-e,5.0,7.492425,739,15,1,7,42,cyclic_8_1,cyclic_4_1,cyclic_8_1,unroll_8,pipeline_1,unroll_8,unroll,unroll_8,unroll_16,pipeline,unroll,unroll,16.25,0.7487100159159574,False
workload_1206.cpp,xczu7ev-ffvc1156-2-e,5.0,81.67001,213,15,1,1,9,cyclic_8_1,block_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_8,unroll,unroll_2,unroll_2,unroll_2,unroll,pipeline_1,6.5,0.5487220250436347,False
workload_1207.cpp,xczu7ev-ffvc1156-2-e,5.0,15.07435,2537,42,1,2,41,cyclic_64_1,cyclic_128_1,cyclic_2_1,unroll_4,pipeline_1,unroll_2,unroll_4,pipeline,pipeline_1,pipeline,pipeline,unroll,21.5,0.6203931251930246,False
workload_1208.cpp,xczu7ev-ffvc1156-2-e,5.0,42.58471,1005,15,1,6,47,cyclic_8_1,cyclic_8_1,cyclic_8_1,unroll_4,unroll_2,unroll_2,unroll_2,unroll_16,unroll_16,unroll_32,pipeline_1,unroll,17.25,0.5944549962511454,False
