Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,OuterLoop_1,InnerLoop_1_1,Area,Weight,is_pareto
Stencil2D_3181.cpp,xcu200-fsgd2104-2-e,10.0,7.36092,63,1,1,1,1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_64,1.0,0.9999985234821054,False
Stencil2D_3182.cpp,xcu200-fsgd2104-2-e,10.0,7.35108,91,1,1,1,2,cyclic_8_1,cyclic_16_1,unroll_4,unroll_64,1.25,0.9593441335242036,False
Stencil2D_3183.cpp,xcu200-fsgd2104-2-e,10.0,7.67014,66,1,1,1,1,cyclic_4_1,cyclic_16_1,unroll_2,unroll_64,1.0,0.9985723118403153,False
Stencil2D_3184.cpp,xcu200-fsgd2104-2-e,10.0,5.09739,430,1,1,2,9,cyclic_8_1,cyclic_32_1,pipeline_1,pipeline_1,3.25,0.6356988481851843,False
Stencil2D_3185.cpp,xcu200-fsgd2104-2-e,10.0,10.05339,47,1,1,1,1,cyclic_8_1,cyclic_16_1,unroll_8,pipeline_1,1.0,0.9876180254810906,False
Stencil2D_3186.cpp,xcu200-fsgd2104-2-e,10.0,5.09177,393,1,1,1,8,cyclic_8_1,cyclic_8_1,pipeline,unroll_64,2.75,0.7351008293090776,False
Stencil2D_3187.cpp,xcu200-fsgd2104-2-e,10.0,5.09646,402,1,1,2,10,cyclic_32_1,cyclic_8_1,pipeline_1,pipeline_1,3.5,0.5741239084335646,False
Stencil2D_3188.cpp,xcu200-fsgd2104-2-e,10.0,5.09177,438,1,7,4,14,cyclic_128_1,cyclic_16_1,pipeline_1,unroll_64,6.5,0.12835100161706786,False
Stencil2D_3189.cpp,xcu200-fsgd2104-2-e,10.0,5.09098,415,1,1,2,9,cyclic_8_1,cyclic_16_1,pipeline_1,unroll_64,3.25,0.6356986894725274,False
Stencil2D_3190.cpp,xcu200-fsgd2104-2-e,10.0,7.3472,149,1,1,1,4,cyclic_32_1,cyclic_16_1,unroll_8,unroll_64,1.75,0.8808519699914102,False
Stencil2D_3191.cpp,xcu200-fsgd2104-2-e,10.0,9.74624,92,1,1,1,2,cyclic_8_1,cyclic_16_1,unroll_8,unroll_32,1.25,0.9535959800468419,False
Stencil2D_3192.cpp,xcu200-fsgd2104-2-e,10.0,7.35108,95,1,1,1,2,cyclic_32_1,cyclic_16_1,unroll_4,unroll_64,1.25,0.9593441335242036,False
Stencil2D_3193.cpp,xcu200-fsgd2104-2-e,10.0,7.34767,149,1,1,1,4,cyclic_8_1,cyclic_8_1,unroll_8,unroll_64,1.75,0.8808509602438618,False
Stencil2D_3194.cpp,xcu200-fsgd2104-2-e,10.0,9.76206,51,1,1,1,1,cyclic_8_1,cyclic_16_1,unroll_2,unroll_32,1.0,0.9889534802592791,False
Stencil2D_3195.cpp,xcu200-fsgd2104-2-e,10.0,5.09098,396,1,1,1,9,cyclic_8_1,cyclic_16_1,pipeline,unroll_16,3.0,0.7010297460162888,False
Stencil2D_3196.cpp,xcu200-fsgd2104-2-e,10.0,5.09115,401,1,1,2,10,cyclic_32_1,cyclic_8_1,pipeline_1,unroll_4,3.5,0.5741237962337787,False
Stencil2D_3197.cpp,xcu200-fsgd2104-2-e,10.0,5.09599,435,1,1,1,9,cyclic_32_1,cyclic_32_1,pipeline_1,unroll_64,3.0,0.7010204507284582,False
Stencil2D_3198.cpp,xcu200-fsgd2104-2-e,10.0,5.09068,445,1,7,4,14,cyclic_128_1,cyclic_16_1,pipeline,pipeline_1,6.5,0.12835099903591174,False
Stencil2D_3199.cpp,xcu200-fsgd2104-2-e,10.0,7.36092,65,1,1,1,1,cyclic_32_1,cyclic_8_1,unroll_2,unroll_64,1.0,0.9999985234821054,False
Stencil2D_3200.cpp,xcu200-fsgd2104-2-e,10.0,7.35249,85,1,1,1,2,cyclic_8_1,cyclic_64_1,unroll_4,unroll_64,1.25,0.9593409564668492,False
Stencil2D_3201.cpp,xcu200-fsgd2104-2-e,10.0,102.5307,43,1,1,1,1,cyclic_16_1,cyclic_8_1,unroll_4,unroll_2,1.0,0.6144381250222622,False
Stencil2D_3202.cpp,xcu200-fsgd2104-2-e,10.0,7.3472,156,1,1,1,4,cyclic_16_1,cyclic_16_1,unroll_8,unroll_64,1.75,0.8808519699914102,False
Stencil2D_3203.cpp,xcu200-fsgd2104-2-e,10.0,7.36186,64,1,1,1,1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_64,1.0,0.9999941862177939,False
Stencil2D_3204.cpp,xcu200-fsgd2104-2-e,10.0,7.36076,67,1,1,1,1,cyclic_16_1,cyclic_32_1,unroll_2,unroll_64,1.0,0.9999992617409013,False
Stencil2D_3205.cpp,xcu200-fsgd2104-2-e,10.0,7.35108,85,1,1,1,2,cyclic_8_1,cyclic_8_1,unroll_4,unroll_64,1.25,0.9593441335242036,False
Stencil2D_3206.cpp,xcu200-fsgd2104-2-e,10.0,7.36092,60,1,1,1,1,cyclic_32_1,cyclic_16_1,unroll_2,unroll_64,1.0,0.9999985234821054,False
Stencil2D_3207.cpp,xcu200-fsgd2104-2-e,10.0,5.09208,431,1,1,1,8,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_64,2.75,0.7351002397438667,False
Stencil2D_3208.cpp,xcu200-fsgd2104-2-e,10.0,5.09098,439,1,1,1,9,cyclic_8_1,cyclic_16_1,pipeline_1,pipeline_1,3.0,0.7010297460162888,False
Stencil2D_3209.cpp,xcu200-fsgd2104-2-e,10.0,7.3472,147,1,1,1,4,cyclic_8_1,cyclic_32_1,unroll_8,unroll_64,1.75,0.8808519699914102,False
Stencil2D_3210.cpp,xcu200-fsgd2104-2-e,10.0,5.0913,430,1,1,1,8,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_64,2.75,0.7351017231636865,False
Stencil2D_3211.cpp,xcu200-fsgd2104-2-e,10.0,9.75596,52,1,1,1,1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_32,1.0,0.9889814533483788,False
Stencil2D_3212.cpp,xcu200-fsgd2104-2-e,10.0,10.09785,44,1,1,1,1,cyclic_8_1,cyclic_8_1,unroll_4,pipeline_1,1.0,0.9874143094276403,False
Stencil2D_3213.cpp,xcu200-fsgd2104-2-e,10.0,7.35124,91,1,1,1,2,cyclic_8_1,cyclic_16_1,unroll_4,unroll_64,1.25,0.959343773019408,False
Stencil2D_3214.cpp,xcu200-fsgd2104-2-e,10.0,9.75186,63,1,1,1,1,cyclic_32_1,cyclic_8_1,unroll_4,unroll_32,1.0,0.9890002551801756,False
Stencil2D_3215.cpp,xcu200-fsgd2104-2-e,10.0,9.75076,61,1,1,1,1,cyclic_8_1,cyclic_16_1,unroll_4,unroll_32,1.0,0.9890052996079001,False
Stencil2D_3216.cpp,xcu200-fsgd2104-2-e,10.0,7.35298,143,1,1,1,4,cyclic_32_1,cyclic_16_1,unroll_8,unroll_64,1.75,0.8808395516736686,False
Stencil2D_3217.cpp,xcu200-fsgd2104-2-e,10.0,7.65742,158,1,1,1,4,cyclic_8_1,cyclic_4_1,unroll_8,unroll_64,1.75,0.880183705836684,False
Stencil2D_3218.cpp,xcu200-fsgd2104-2-e,10.0,5.09099,397,1,1,1,8,cyclic_8_1,cyclic_8_1,pipeline,pipeline_1,2.75,0.7351023127258323,False
Stencil2D_3219.cpp,xcu200-fsgd2104-2-e,10.0,5.09115,427,1,1,1,9,cyclic_16_1,cyclic_8_1,pipeline_1,unroll_64,3.0,0.7010294306115792,False
Stencil2D_3220.cpp,xcu200-fsgd2104-2-e,10.0,5.09098,421,1,1,1,9,cyclic_8_1,cyclic_16_1,pipeline,unroll_64,3.0,0.7010297460162888,False
Stencil2D_3221.cpp,xcu200-fsgd2104-2-e,10.0,5.09129,398,1,1,1,9,cyclic_8_1,cyclic_16_1,pipeline_1,pipeline_1,3.0,0.7010291708662996,False
Stencil2D_3222.cpp,xcu200-fsgd2104-2-e,10.0,5.09082,422,1,1,1,9,cyclic_8_1,cyclic_16_1,pipeline_1,unroll_64,3.0,0.7010300428675068,False
Stencil2D_3223.cpp,xcu200-fsgd2104-2-e,10.0,5.09239,413,1,1,2,9,cyclic_8_1,cyclic_32_1,pipeline_1,unroll_64,3.25,0.635698724775425,False
Stencil2D_3224.cpp,xcu200-fsgd2104-2-e,10.0,5.09099,417,1,1,1,8,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_64,2.75,0.7351023127258323,False
Stencil2D_3225.cpp,xcu200-fsgd2104-2-e,10.0,5.09145,408,1,1,2,9,cyclic_8_1,cyclic_16_1,pipeline_1,unroll_16,3.25,0.6356987012646667,False
Stencil2D_3226.cpp,xcu200-fsgd2104-2-e,10.0,10.05386,45,1,1,1,1,cyclic_8_1,cyclic_8_1,unroll_8,pipeline_1,1.0,0.9876158718152934,False
Stencil2D_3227.cpp,xcu200-fsgd2104-2-e,10.0,7.3472,157,1,1,1,4,cyclic_8_1,cyclic_16_1,unroll_8,unroll_64,1.75,0.8808519699914102,False
Stencil2D_3228.cpp,xcu200-fsgd2104-2-e,10.0,9.75123,62,1,1,1,1,cyclic_8_1,cyclic_8_1,unroll_4,unroll_32,1.0,0.9890031442597578,False
Stencil2D_3229.cpp,xcu200-fsgd2104-2-e,10.0,7.3606,67,1,1,1,1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_64,1.0,1.0,True
Stencil2D_3230.cpp,xcu200-fsgd2104-2-e,10.0,5.0927,408,1,1,2,9,cyclic_2_1,cyclic_16_1,pipeline,unroll_64,3.25,0.6356987325074782,False
Stencil2D_3231.cpp,xcu200-fsgd2104-2-e,10.0,5.09098,430,1,1,1,9,cyclic_8_1,cyclic_16_1,pipeline_1,unroll_16,3.0,0.7010297460162888,False
Stencil2D_3232.cpp,xcu200-fsgd2104-2-e,10.0,5.09068,431,1,1,1,8,cyclic_16_1,cyclic_16_1,pipeline_1,pipeline_1,2.75,0.7351029022867598,False
Stencil2D_3233.cpp,xcu200-fsgd2104-2-e,10.0,5.09114,402,1,1,2,10,cyclic_8_1,cyclic_32_1,pipeline_1,pipeline_1,3.5,0.5741237960209807,False
Stencil2D_3234.cpp,xcu200-fsgd2104-2-e,10.0,31.9057,49,1,1,1,1,cyclic_32_1,cyclic_8_1,unroll_4,unroll_4,1.0,0.890308866214187,False
Stencil2D_3235.cpp,xcu200-fsgd2104-2-e,10.0,7.35108,95,1,1,1,2,cyclic_16_1,cyclic_16_1,unroll_4,unroll_64,1.25,0.9593441335242036,False
Stencil2D_3236.cpp,xcu200-fsgd2104-2-e,10.0,10.05355,46,1,1,1,1,cyclic_16_1,cyclic_8_1,unroll_8,pipeline_1,1.0,0.9876172923179727,False
Stencil2D_3237.cpp,xcu200-fsgd2104-2-e,10.0,7.3472,160,1,1,1,4,cyclic_32_1,cyclic_8_1,unroll_8,unroll_64,1.75,0.8808519699914102,False
Stencil2D_3238.cpp,xcu200-fsgd2104-2-e,10.0,7.34736,142,1,1,1,4,cyclic_32_1,cyclic_16_1,unroll_8,unroll_64,1.75,0.8808516262484871,False
Stencil2D_3239.cpp,xcu200-fsgd2104-2-e,10.0,7.35124,86,1,1,1,2,cyclic_32_1,cyclic_32_1,unroll_4,unroll_64,1.25,0.959343773019408,False
Stencil2D_3240.cpp,xcu200-fsgd2104-2-e,10.0,9.75612,51,1,1,1,1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_32,1.0,0.9889807196223885,False
Stencil2D_3241.cpp,xcu200-fsgd2104-2-e,10.0,10.05339,48,1,1,1,1,cyclic_8_1,cyclic_8_1,unroll_8,pipeline_1,1.0,0.9876180254810906,False
Stencil2D_3242.cpp,xcu200-fsgd2104-2-e,10.0,5.09083,433,1,1,2,10,cyclic_16_1,cyclic_32_1,pipeline_1,unroll_64,3.5,0.5741237894214416,False
Stencil2D_3243.cpp,xcu200-fsgd2104-2-e,10.0,5.09099,429,1,1,1,8,cyclic_8_1,cyclic_8_1,pipeline,unroll_64,2.75,0.7351023127258323,False
Stencil2D_3244.cpp,xcu200-fsgd2104-2-e,10.0,5.09115,422,1,1,1,8,cyclic_8_1,cyclic_8_1,pipeline,unroll_64,2.75,0.7351020084358446,False
Stencil2D_3245.cpp,xcu200-fsgd2104-2-e,10.0,5.09052,406,1,1,1,8,cyclic_16_1,cyclic_16_1,pipeline_1,unroll_32,2.75,1.0,True
Stencil2D_3246.cpp,xcu200-fsgd2104-2-e,10.0,5.09114,403,1,1,1,9,cyclic_8_1,cyclic_16_1,pipeline,unroll_16,3.0,0.7010294491648057,False
Stencil2D_3247.cpp,xcu200-fsgd2104-2-e,10.0,5.09098,406,1,1,2,10,cyclic_8_1,cyclic_32_1,pipeline_1,unroll_32,3.5,0.5741237926154432,False
Stencil2D_3248.cpp,xcu200-fsgd2104-2-e,10.0,7.67014,65,1,1,1,1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_64,1.0,0.9985723118403153,False
Stencil2D_3249.cpp,xcu200-fsgd2104-2-e,10.0,9.7619,51,1,1,1,1,cyclic_16_1,cyclic_16_1,unroll_2,unroll_32,1.0,0.9889542139740283,False
Stencil2D_3250.cpp,xcu200-fsgd2104-2-e,10.0,5.09146,410,1,1,1,8,cyclic_8_1,cyclic_4_1,pipeline_1,unroll_64,2.75,0.7351014188730701,False
Stencil2D_3251.cpp,xcu200-fsgd2104-2-e,10.0,7.34736,142,1,1,1,4,cyclic_16_1,cyclic_16_1,unroll_8,unroll_64,1.75,0.8808516262484871,False
Stencil2D_3252.cpp,xcu200-fsgd2104-2-e,10.0,5.09178,433,1,1,2,10,cyclic_32_1,cyclic_4_1,pipeline_1,unroll_4,3.5,0.5741238096287022,False
Stencil2D_3253.cpp,xcu200-fsgd2104-2-e,10.0,5.09068,400,1,1,2,10,cyclic_32_1,cyclic_16_1,pipeline,unroll_64,3.5,0.5741237862261719,False
Stencil2D_3254.cpp,xcu200-fsgd2104-2-e,10.0,7.35092,97,1,1,1,2,cyclic_8_1,cyclic_16_1,unroll_4,unroll_64,1.25,1.0,True
Stencil2D_3255.cpp,xcu200-fsgd2104-2-e,10.0,5.09209,397,1,1,1,8,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_32,2.75,0.735100220725614,False
Stencil2D_3256.cpp,xcu200-fsgd2104-2-e,10.0,5.09068,429,1,1,1,8,cyclic_16_1,cyclic_16_1,pipeline_1,unroll_64,2.75,0.7351029022867598,False
Stencil2D_3257.cpp,xcu200-fsgd2104-2-e,10.0,5.09083,436,1,1,1,8,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_64,2.75,0.7351026170154953,False
Stencil2D_3258.cpp,xcu200-fsgd2104-2-e,10.0,5.09162,418,1,1,1,8,cyclic_8_1,cyclic_4_1,pipeline_1,unroll_64,2.75,0.7351011145821295,False
Stencil2D_3259.cpp,xcu200-fsgd2104-2-e,10.0,14.3976,43,1,1,1,1,cyclic_8_1,cyclic_16_1,unroll_2,unroll_16,1.0,0.9678232888616555,False
Stencil2D_3260.cpp,xcu200-fsgd2104-2-e,10.0,5.09161,396,1,1,2,9,cyclic_4_1,cyclic_16_1,pipeline,unroll_8,3.25,0.6356987052734205,False
Stencil2D_3261.cpp,xcu200-fsgd2104-2-e,10.0,9.75076,61,1,1,1,1,cyclic_8_1,cyclic_16_1,unroll_4,unroll_32,1.0,0.9890052996079001,False
Stencil2D_3262.cpp,xcu200-fsgd2104-2-e,10.0,7.36076,66,1,1,1,1,cyclic_16_1,cyclic_16_1,unroll_2,unroll_64,1.0,0.9999992617409013,False
Stencil2D_3263.cpp,xcu200-fsgd2104-2-e,10.0,7.3472,144,1,1,1,4,cyclic_8_1,cyclic_8_1,unroll_8,unroll_64,1.75,0.8808519699914102,False
Stencil2D_3264.cpp,xcu200-fsgd2104-2-e,10.0,7.3472,157,1,1,1,4,cyclic_16_1,cyclic_8_1,unroll_8,unroll_64,1.75,0.8808519699914102,False
Stencil2D_3265.cpp,xcu200-fsgd2104-2-e,10.0,7.65726,148,1,1,1,4,cyclic_32_1,cyclic_4_1,unroll_8,unroll_64,1.75,0.8801840514251792,False
Stencil2D_3266.cpp,xcu200-fsgd2104-2-e,10.0,7.35139,92,1,1,1,2,cyclic_16_1,cyclic_16_1,unroll_4,unroll_64,1.25,0.9593434350432906,False
Stencil2D_3267.cpp,xcu200-fsgd2104-2-e,10.0,7.35124,84,1,1,1,2,cyclic_16_1,cyclic_16_1,unroll_4,unroll_64,1.25,0.959343773019408,False
Stencil2D_3268.cpp,xcu200-fsgd2104-2-e,10.0,7.36076,60,1,1,1,1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_64,1.0,0.9999992617409013,False
Stencil2D_3269.cpp,xcu200-fsgd2104-2-e,10.0,9.75627,50,1,1,1,1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_32,1.0,0.9889800317545474,False
Stencil2D_3270.cpp,xcu200-fsgd2104-2-e,10.0,9.7464,87,1,1,1,2,cyclic_16_1,cyclic_16_1,unroll_8,unroll_32,1.25,0.9535955728726312,False
Stencil2D_3271.cpp,xcu200-fsgd2104-2-e,10.0,5.09052,434,1,1,2,10,cyclic_32_1,cyclic_16_1,pipeline_1,unroll_32,3.5,0.5741237828164865,False
Stencil2D_3272.cpp,xcu200-fsgd2104-2-e,10.0,7.34704,151,1,1,1,4,cyclic_8_1,cyclic_16_1,unroll_8,unroll_64,1.75,1.0,True
Stencil2D_3273.cpp,xcu200-fsgd2104-2-e,10.0,5.09099,428,1,1,2,10,cyclic_32_1,cyclic_8_1,pipeline,unroll_64,3.5,0.5741237928283316,False
Stencil2D_3274.cpp,xcu200-fsgd2104-2-e,10.0,5.09099,405,1,1,1,9,cyclic_16_1,cyclic_8_1,pipeline_1,unroll_32,3.0,0.7010297274630789,False
Stencil2D_3275.cpp,xcu200-fsgd2104-2-e,10.0,9.74624,89,1,1,1,2,cyclic_8_1,cyclic_16_1,unroll_8,unroll_32,1.25,0.9535959800468419,False
Stencil2D_3276.cpp,xcu200-fsgd2104-2-e,10.0,7.35108,92,1,1,1,2,cyclic_16_1,cyclic_8_1,unroll_4,unroll_64,1.25,0.9593441335242036,False
Stencil2D_3277.cpp,xcu200-fsgd2104-2-e,10.0,9.75596,55,1,1,1,1,cyclic_32_1,cyclic_8_1,unroll_2,unroll_32,1.0,0.9889814533483788,False
Stencil2D_3278.cpp,xcu200-fsgd2104-2-e,10.0,5.09067,407,1,1,2,10,cyclic_16_1,cyclic_32_1,pipeline_1,unroll_64,3.5,0.5741237860131089,False
Stencil2D_3279.cpp,xcu200-fsgd2104-2-e,10.0,5.09068,419,1,7,4,14,cyclic_128_1,cyclic_16_1,pipeline,unroll_64,6.5,0.12835099903591174,False
Stencil2D_3280.cpp,xcu200-fsgd2104-2-e,10.0,9.7506,63,1,1,1,1,cyclic_8_1,cyclic_16_1,unroll_4,unroll_32,1.0,0.989006033344034,False
Stencil2D_3281.cpp,xcu200-fsgd2104-2-e,10.0,5.09286,432,1,1,2,9,cyclic_2_1,cyclic_16_1,pipeline,unroll_64,3.25,0.6356987364940441,False
Stencil2D_3282.cpp,xcu200-fsgd2104-2-e,10.0,9.7464,92,1,1,1,2,cyclic_32_1,cyclic_16_1,unroll_8,unroll_32,1.25,0.9535955728726312,False
Stencil2D_3283.cpp,xcu200-fsgd2104-2-e,10.0,9.75612,49,1,1,1,1,cyclic_32_1,cyclic_16_1,unroll_2,unroll_32,1.0,0.9889807196223885,False
Stencil2D_3284.cpp,xcu200-fsgd2104-2-e,10.0,5.09052,433,1,1,1,8,cyclic_16_1,cyclic_16_1,pipeline_1,unroll_64,2.75,1.0,True
Stencil2D_3285.cpp,xcu200-fsgd2104-2-e,10.0,7.36107,65,1,1,1,1,cyclic_8_1,cyclic_32_1,unroll_2,unroll_64,1.0,0.9999978313647591,False
Stencil2D_3286.cpp,xcu200-fsgd2104-2-e,10.0,9.75612,49,1,1,1,1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_32,1.0,0.9889807196223885,False
Stencil2D_3287.cpp,xcu200-fsgd2104-2-e,10.0,5.09084,401,1,1,1,8,cyclic_16_1,cyclic_16_1,pipeline_1,unroll_64,2.75,0.735102597997401,False
Stencil2D_3288.cpp,xcu200-fsgd2104-2-e,10.0,55.7518,155,1,1,1,4,cyclic_8_1,cyclic_128_1,unroll_4,unroll_64,1.75,0.7434153097554391,False
Stencil2D_3289.cpp,xcu200-fsgd2104-2-e,10.0,7.35124,84,1,1,1,2,cyclic_8_1,cyclic_8_1,unroll_4,unroll_64,1.25,0.959343773019408,False
Stencil2D_3290.cpp,xcu200-fsgd2104-2-e,10.0,5.09099,393,1,1,1,9,cyclic_16_1,cyclic_8_1,pipeline,unroll_64,3.0,0.7010297274630789,False
Stencil2D_3291.cpp,xcu200-fsgd2104-2-e,10.0,5.09114,398,1,1,1,9,cyclic_8_1,cyclic_16_1,pipeline_1,unroll_16,3.0,0.7010294491648057,False
Stencil2D_3292.cpp,xcu200-fsgd2104-2-e,10.0,10.09754,46,1,1,1,1,cyclic_8_1,cyclic_8_1,unroll_4,pipeline_1,1.0,0.9874157297690244,False
Stencil2D_3293.cpp,xcu200-fsgd2104-2-e,10.0,7.6611,94,1,1,1,2,cyclic_8_1,cyclic_4_1,unroll_4,unroll_64,1.25,0.9586396808809438,False
Stencil2D_3294.cpp,xcu200-fsgd2104-2-e,10.0,7.36076,70,1,1,1,1,cyclic_32_1,cyclic_32_1,unroll_2,unroll_64,1.0,0.9999992617409013,False
Stencil2D_3295.cpp,xcu200-fsgd2104-2-e,10.0,9.74608,87,1,1,1,2,cyclic_16_1,cyclic_16_1,unroll_8,unroll_32,1.25,0.9535963872180079,False
Stencil2D_3296.cpp,xcu200-fsgd2104-2-e,10.0,7.65726,151,1,1,1,4,cyclic_8_1,cyclic_4_1,unroll_8,unroll_64,1.75,0.8801840514251792,False
Stencil2D_3297.cpp,xcu200-fsgd2104-2-e,10.0,7.67014,62,1,1,1,1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_64,1.0,0.9985723118403153,False
Stencil2D_3298.cpp,xcu200-fsgd2104-2-e,10.0,7.3606,68,1,1,1,1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_64,1.0,1.0,True
Stencil2D_3299.cpp,xcu200-fsgd2104-2-e,10.0,5.09068,435,1,1,2,10,cyclic_32_1,cyclic_16_1,pipeline_1,pipeline_1,3.5,0.5741237862261719,False
Stencil2D_3300.cpp,xcu200-fsgd2104-2-e,10.0,5.09083,436,1,1,2,10,cyclic_32_1,cyclic_8_1,pipeline_1,unroll_64,3.5,0.5741237894214416,False
Stencil2D_3301.cpp,xcu200-fsgd2104-2-e,10.0,5.09083,439,1,1,2,10,cyclic_32_1,cyclic_8_1,pipeline_1,unroll_32,3.5,0.5741237894214416,False
Stencil2D_3302.cpp,xcu200-fsgd2104-2-e,10.0,14.39697,45,1,1,1,1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,1.0,0.9678261433233332,False
Stencil2D_3303.cpp,xcu200-fsgd2104-2-e,10.0,7.36092,60,1,1,1,1,cyclic_16_1,cyclic_16_1,unroll_2,unroll_64,1.0,0.9999985234821054,False
Stencil2D_3304.cpp,xcu200-fsgd2104-2-e,10.0,7.36076,66,1,1,1,1,cyclic_8_1,cyclic_32_1,unroll_2,unroll_64,1.0,0.9999992617409013,False
Stencil2D_3305.cpp,xcu200-fsgd2104-2-e,10.0,14.39666,49,1,1,1,1,cyclic_8_1,cyclic_16_1,unroll_2,unroll_16,1.0,0.9678275479014373,False
Stencil2D_3306.cpp,xcu200-fsgd2104-2-e,10.0,9.75627,49,1,1,1,1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_32,1.0,0.9889800317545474,False
Stencil2D_3307.cpp,xcu200-fsgd2104-2-e,10.0,7.35092,87,1,1,1,2,cyclic_8_1,cyclic_8_1,unroll_4,unroll_64,1.25,1.0,True
Stencil2D_3308.cpp,xcu200-fsgd2104-2-e,10.0,5.09115,396,1,1,1,8,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_32,2.75,0.7351020084358446,False
Stencil2D_3309.cpp,xcu200-fsgd2104-2-e,10.0,7.67045,60,1,1,1,1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_64,1.0,0.9985708825985549,False
Stencil2D_3310.cpp,xcu200-fsgd2104-2-e,10.0,5.09068,400,1,1,1,8,cyclic_16_1,cyclic_16_1,pipeline_1,unroll_64,2.75,0.7351029022867598,False
Stencil2D_3311.cpp,xcu200-fsgd2104-2-e,10.0,10.05339,50,1,1,1,1,cyclic_16_1,cyclic_16_1,unroll_8,pipeline_1,1.0,0.9876180254810906,False
Stencil2D_3312.cpp,xcu200-fsgd2104-2-e,10.0,7.65726,150,1,1,1,4,cyclic_16_1,cyclic_4_1,unroll_8,unroll_64,1.75,0.8801840514251792,False
Stencil2D_3313.cpp,xcu200-fsgd2104-2-e,10.0,7.35108,86,1,1,1,2,cyclic_8_1,cyclic_8_1,unroll_4,unroll_64,1.25,0.9593441335242036,False
Stencil2D_3314.cpp,xcu200-fsgd2104-2-e,10.0,7.67014,65,1,1,1,1,cyclic_16_1,block_128_1,unroll_2,unroll_64,1.0,0.9985723118403153,False
Stencil2D_3315.cpp,xcu200-fsgd2104-2-e,10.0,7.36076,65,1,1,1,1,cyclic_16_1,cyclic_16_1,unroll_2,unroll_64,1.0,0.9999992617409013,False
Stencil2D_3316.cpp,xcu200-fsgd2104-2-e,10.0,5.09068,426,1,1,1,8,cyclic_16_1,cyclic_16_1,pipeline_1,unroll_32,2.75,0.7351029022867598,False
Stencil2D_3317.cpp,xcu200-fsgd2104-2-e,10.0,5.09068,398,1,1,1,8,cyclic_16_1,cyclic_16_1,pipeline,pipeline_1,2.75,0.7351029022867598,False
Stencil2D_3318.cpp,xcu200-fsgd2104-2-e,10.0,7.35108,88,1,1,1,2,cyclic_32_1,cyclic_8_1,unroll_4,unroll_64,1.25,0.9593441335242036,False
Stencil2D_3319.cpp,xcu200-fsgd2104-2-e,10.0,7.3472,153,1,1,1,5,cyclic_32_1,cyclic_64_1,unroll_8,unroll_64,2.0,0.8418338191318828,False
Stencil2D_3320.cpp,xcu200-fsgd2104-2-e,10.0,5.09161,417,1,1,1,8,cyclic_4_1,cyclic_8_1,pipeline,unroll_64,2.75,0.7351011336003226,False
Stencil2D_3321.cpp,xcu200-fsgd2104-2-e,10.0,5.09099,418,1,1,2,10,cyclic_32_1,cyclic_8_1,pipeline_1,unroll_32,3.5,0.5741237928283316,False
Stencil2D_3322.cpp,xcu200-fsgd2104-2-e,10.0,5.09052,398,1,1,2,10,cyclic_32_1,cyclic_16_1,pipeline_1,unroll_64,3.5,0.5741237828164865,False
Stencil2D_3323.cpp,xcu200-fsgd2104-2-e,10.0,7.35092,89,1,1,1,2,cyclic_16_1,cyclic_8_1,unroll_4,unroll_64,1.25,1.0,True
Stencil2D_3324.cpp,xcu200-fsgd2104-2-e,10.0,7.35639,93,1,1,1,2,cyclic_32_1,cyclic_16_1,unroll_4,unroll_64,1.25,0.9593321675825143,False
Stencil2D_3325.cpp,xcu200-fsgd2104-2-e,10.0,7.34736,154,1,1,1,4,cyclic_32_1,cyclic_8_1,unroll_8,unroll_64,1.75,0.8808516262484871,False
Stencil2D_3326.cpp,xcu200-fsgd2104-2-e,10.0,7.3606,70,1,1,1,1,cyclic_8_1,cyclic_32_1,unroll_2,unroll_64,1.0,1.0,True
Stencil2D_3327.cpp,xcu200-fsgd2104-2-e,10.0,10.38501,50,1,1,1,1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_32,1.0,0.9860991033245562,False
