Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Area,Weight,is_pareto
workload_1174.cpp,xczu7ev-ffvc1156-2-e,5.0,7.24491,1783,24,1,29,75,block_2_1,block_2_1,block_2_1,unroll_2,pipeline_1,pipeline_1,32.25,0.4956039841514517,False
workload_1175.cpp,xczu7ev-ffvc1156-2-e,5.0,7.244185,1786,24,1,29,76,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_8,32.5,1.0,True
workload_1176.cpp,xczu7ev-ffvc1156-2-e,5.0,7.24423,1804,24,1,29,76,block_2_1,cyclic_2_1,block_2_1,unroll_2,pipeline,unroll_4,32.5,0.4924687526777679,False
workload_1177.cpp,xczu7ev-ffvc1156-2-e,5.0,7.245545,1876,25,1,47,93,block_2_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_8,41.5,0.28614790285507097,False
workload_1182.cpp,xczu7ev-ffvc1156-2-e,5.0,194.70663,43,25,1,1,5,cyclic_8_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_4,8.0,0.8288866587761353,False
workload_1183.cpp,xczu7ev-ffvc1156-2-e,5.0,203.697325,50,24,1,1,6,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_2,8.0,0.7967503625988497,False
workload_1184.cpp,xczu7ev-ffvc1156-2-e,5.0,144.953115,53,25,1,3,7,cyclic_8_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,9.0,0.9653139313093946,False
workload_1185.cpp,xczu7ev-ffvc1156-2-e,5.0,144.12623,67,24,1,8,13,block_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_8,11.5,0.9131962259881733,False
workload_1186.cpp,xczu7ev-ffvc1156-2-e,5.0,144.95307,66,26,1,3,8,cyclic_16_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_8,9.5,0.954177053205121,False
workload_1187.cpp,xczu7ev-ffvc1156-2-e,5.0,142.711785,353,25,15,18,30,cyclic_4_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_64,22.0,0.6555590637659967,False
workload_1188.cpp,xczu7ev-ffvc1156-2-e,5.0,49.54399,825,32,1,13,43,cyclic_8_1,block_2_1,complete_1,unroll_2,pipeline,unroll_64,22.25,0.6533348124083563,False
workload_1189.cpp,xczu7ev-ffvc1156-2-e,5.0,214.04987,826,26,1,35,58,cyclic_16_1,block_2_1,complete_1,unroll_2,unroll_4,unroll_64,30.0,0.38445586167982093,False
workload_1190.cpp,xczu7ev-ffvc1156-2-e,5.0,49.54399,851,33,1,14,43,cyclic_128_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,22.75,0.6435011867525652,False
workload_1191.cpp,xczu7ev-ffvc1156-2-e,5.0,49.216305,987,29,1,13,44,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline,pipeline,21.75,0.6633911230904161,False
workload_1192.cpp,xczu7ev-ffvc1156-2-e,5.0,49.544035,996,32,1,13,43,cyclic_8_1,block_2_1,block_2_1,unroll_2,pipeline,pipeline_1,22.25,0.653334783458374,False
workload_1193.cpp,xczu7ev-ffvc1156-2-e,5.0,49.21635,1006,29,1,13,44,cyclic_4_1,block_2_1,block_2_1,unroll_2,pipeline,unroll_2,21.75,0.6633910949188777,False
workload_1194.cpp,xczu7ev-ffvc1156-2-e,5.0,49.216985,1006,25,1,31,64,cyclic_2_1,block_4_1,complete_1,unroll_2,pipeline,unroll_8,30.25,0.5017843355975831,False
workload_1195.cpp,xczu7ev-ffvc1156-2-e,5.0,49.21567,1006,29,1,13,44,cyclic_4_1,block_2_1,cyclic_2_1,unroll_2,pipeline,unroll_32,21.75,0.6633915206208919,False
workload_1196.cpp,xczu7ev-ffvc1156-2-e,5.0,49.54331,1013,26,1,13,43,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_8,20.75,0.6832815632284923,False
workload_1197.cpp,xczu7ev-ffvc1156-2-e,5.0,49.543355,989,32,1,13,43,cyclic_8_1,block_2_1,cyclic_2_1,unroll_2,pipeline,pipeline_1,22.25,0.6533352209235548,False
workload_1198.cpp,xczu7ev-ffvc1156-2-e,5.0,49.543355,1014,25,1,13,44,cyclic_8_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline,unroll_4,20.75,0.6832815875779142,False
workload_1199.cpp,xczu7ev-ffvc1156-2-e,5.0,49.216985,1175,31,1,31,62,cyclic_4_1,block_4_1,complete_1,unroll_2,pipeline,pipeline_1,31.25,0.4839995435003903,False
workload_1200.cpp,xczu7ev-ffvc1156-2-e,5.0,49.543355,976,32,1,13,43,cyclic_8_1,block_2_1,cyclic_2_1,unroll_2,pipeline,unroll_2,22.25,0.6533352209235548,False
workload_1201.cpp,xczu7ev-ffvc1156-2-e,5.0,7.24423,1596,24,1,29,75,block_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline,pipeline_1,32.25,1.0,True
workload_1202.cpp,xczu7ev-ffvc1156-2-e,5.0,49.21567,971,29,1,13,44,cyclic_4_1,block_2_1,cyclic_2_1,unroll_2,pipeline,unroll_8,21.75,0.6633915206208919,False
workload_1203.cpp,xczu7ev-ffvc1156-2-e,5.0,49.215625,992,24,1,13,45,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_16,20.75,1.0,True
workload_1204.cpp,xczu7ev-ffvc1156-2-e,5.0,7.244865,2007,24,1,29,75,block_2_1,block_2_1,complete_1,unroll_2,pipeline,unroll_2,32.25,0.4956040124307157,False
workload_1205.cpp,xczu7ev-ffvc1156-2-e,5.0,7.24491,2035,24,1,29,75,block_2_1,block_2_1,block_2_1,unroll_2,pipeline_1,unroll_8,32.25,0.4956039841514517,False
workload_1206.cpp,xczu7ev-ffvc1156-2-e,5.0,49.21567,1051,24,1,13,47,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,pipeline,unroll_4,21.25,0.6732468905904899,False
workload_1207.cpp,xczu7ev-ffvc1156-2-e,5.0,142.649385,1206,24,1,55,76,block_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_64,39.0,0.28401760657469777,False
workload_1208.cpp,xczu7ev-ffvc1156-2-e,5.0,7.24423,2078,24,1,29,76,block_2_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,unroll_4,32.5,0.4924687526777679,False
workload_1209.cpp,xczu7ev-ffvc1156-2-e,5.0,7.244865,1989,24,1,29,75,block_2_1,block_2_1,complete_1,unroll_2,pipeline,pipeline,32.25,0.4956040124307157,False
workload_1210.cpp,xczu7ev-ffvc1156-2-e,5.0,7.244185,2034,24,1,29,76,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_16,32.5,1.0,True
workload_1212.cpp,xczu7ev-ffvc1156-2-e,5.0,164.05279,44,24,1,2,5,cyclic_4_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,8.0,0.9419299240161225,False
workload_1213.cpp,xczu7ev-ffvc1156-2-e,5.0,150.449345,44,24,1,1,4,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_2,7.5,1.0,True
workload_1214.cpp,xczu7ev-ffvc1156-2-e,5.0,235.164385,47,24,1,1,6,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,unroll_4,pipeline_1,8.0,0.6896875163174299,False
workload_1215.cpp,xczu7ev-ffvc1156-2-e,5.0,220.87135,47,24,1,2,6,cyclic_2_1,block_2_1,block_2_1,unroll_2,unroll_4,unroll_2,8.25,0.7363950404861821,False
workload_1216.cpp,xczu7ev-ffvc1156-2-e,5.0,144.79183,61,24,1,3,7,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,8.75,0.9709850717010294,False
workload_1217.cpp,xczu7ev-ffvc1156-2-e,5.0,190.30227,68,28,2,3,10,cyclic_16_1,block_16_1,complete_1,unroll_2,unroll_2,unroll_8,10.75,0.8096905729731918,False
workload_1218.cpp,xczu7ev-ffvc1156-2-e,5.0,143.460585,85,25,4,5,10,cyclic_4_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_16,11.0,0.9245760082662753,False
workload_1219.cpp,xczu7ev-ffvc1156-2-e,5.0,150.777115,49,25,1,1,5,cyclic_8_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,8.0,0.9826506888548245,False
workload_1220.cpp,xczu7ev-ffvc1156-2-e,5.0,148.11463,122,26,1,1,7,cyclic_128_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_4,8.75,0.9664678645837106,False
workload_1221.cpp,xczu7ev-ffvc1156-2-e,5.0,215.295625,140,25,1,15,30,block_4_1,cyclic_2_1,complete_1,unroll_2,unroll_4,unroll_8,17.75,0.641858012910106,False
workload_1222.cpp,xczu7ev-ffvc1156-2-e,5.0,142.961385,149,25,8,10,17,cyclic_4_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_32,15.0,0.8448632166328515,False
workload_1223.cpp,xczu7ev-ffvc1156-2-e,5.0,187.390185,66,24,1,2,7,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_16,8.5,0.8513424406908585,False
workload_1224.cpp,xczu7ev-ffvc1156-2-e,5.0,49.54399,783,32,1,13,43,cyclic_8_1,block_2_1,complete_1,unroll_2,pipeline,unroll_4,22.25,0.6533348124083563,False
workload_1225.cpp,xczu7ev-ffvc1156-2-e,5.0,49.215625,840,24,1,13,45,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_64,20.75,1.0,True
workload_1226.cpp,xczu7ev-ffvc1156-2-e,5.0,49.215625,859,24,1,13,47,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_8,21.25,0.6732469180108468,False
workload_1227.cpp,xczu7ev-ffvc1156-2-e,5.0,49.543355,957,32,1,13,43,cyclic_8_1,block_2_1,cyclic_2_1,unroll_2,pipeline,unroll_8,22.25,0.6533352209235548,False
workload_1228.cpp,xczu7ev-ffvc1156-2-e,5.0,49.54331,972,26,1,13,43,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_8,20.75,0.6832815632284923,False
workload_1229.cpp,xczu7ev-ffvc1156-2-e,5.0,49.216305,1028,24,1,13,46,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline,unroll_4,21.0,0.6781753351165205,False
workload_1230.cpp,xczu7ev-ffvc1156-2-e,5.0,49.21635,989,29,1,13,44,cyclic_4_1,block_2_1,block_2_1,unroll_2,pipeline,unroll_32,21.75,0.6633910949188777,False
workload_1231.cpp,xczu7ev-ffvc1156-2-e,5.0,49.54331,971,26,1,13,43,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_2,20.75,0.6832815632284923,False
workload_1232.cpp,xczu7ev-ffvc1156-2-e,5.0,49.216305,1039,24,1,13,46,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline,unroll_32,21.0,0.6781753351165205,False
workload_1233.cpp,xczu7ev-ffvc1156-2-e,5.0,7.244865,1587,24,1,29,75,block_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_16,32.25,0.4956040124307157,False
workload_1234.cpp,xczu7ev-ffvc1156-2-e,5.0,7.244185,1599,24,1,29,76,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_4,32.5,1.0,True
workload_1235.cpp,xczu7ev-ffvc1156-2-e,5.0,7.244185,1877,24,1,29,76,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,pipeline_1,32.5,1.0,True
workload_1236.cpp,xczu7ev-ffvc1156-2-e,5.0,7.244185,1863,24,1,29,76,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_2,32.5,1.0,True
workload_1239.cpp,xczu7ev-ffvc1156-2-e,5.0,203.69743,39,24,1,1,4,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,7.5,0.7976967885063341,False
workload_1240.cpp,xczu7ev-ffvc1156-2-e,5.0,259.38395,154,26,1,3,33,cyclic_128_1,cyclic_2_1,complete_1,unroll_2,unroll_4,unroll_16,15.75,0.5562738260327321,False
workload_1241.cpp,xczu7ev-ffvc1156-2-e,5.0,204.02503,47,26,1,1,5,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_2,8.25,0.7944235287118613,False
workload_1242.cpp,xczu7ev-ffvc1156-2-e,5.0,146.11787,318,46,14,6,19,block_128_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_4,21.25,0.6796662431718216,False
workload_1243.cpp,xczu7ev-ffvc1156-2-e,5.0,185.642985,168,25,1,3,20,cyclic_4_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_64,12.25,0.8016835439915094,False
workload_1244.cpp,xczu7ev-ffvc1156-2-e,5.0,49.215625,886,24,1,13,45,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline,pipeline_1,20.75,1.0,True
workload_1245.cpp,xczu7ev-ffvc1156-2-e,5.0,49.216305,913,24,1,13,46,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_8,21.0,0.6781753351165205,False
workload_1246.cpp,xczu7ev-ffvc1156-2-e,5.0,49.54331,913,26,1,14,44,cyclic_128_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_4,21.25,0.6730469341373262,False
workload_1247.cpp,xczu7ev-ffvc1156-2-e,5.0,203.697345,47,24,1,1,4,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_2,7.5,0.7976970909161787,False
workload_1248.cpp,xczu7ev-ffvc1156-2-e,5.0,49.21635,961,29,1,13,44,cyclic_4_1,block_2_1,block_4_1,unroll_2,pipeline,pipeline,21.75,0.6633910949188777,False
workload_1249.cpp,xczu7ev-ffvc1156-2-e,5.0,49.21567,996,24,1,13,45,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,pipeline_1,unroll_8,20.75,0.6831039586554418,False
workload_1250.cpp,xczu7ev-ffvc1156-2-e,5.0,49.54331,996,31,2,15,46,cyclic_16_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_8,23.5,0.6287979194527097,False
workload_1251.cpp,xczu7ev-ffvc1156-2-e,5.0,49.21567,1022,24,1,13,46,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline,unroll_8,21.0,0.6781757164481067,False
workload_1252.cpp,xczu7ev-ffvc1156-2-e,5.0,49.216305,1034,24,1,13,46,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,21.0,0.6781753351165205,False
workload_1253.cpp,xczu7ev-ffvc1156-2-e,5.0,49.21635,1050,31,1,31,62,cyclic_4_1,block_4_1,cyclic_2_1,unroll_2,pipeline,unroll_8,31.25,0.48400002528165675,False
workload_1254.cpp,xczu7ev-ffvc1156-2-e,5.0,185.642985,168,24,1,3,19,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_64,11.75,0.8095333571829696,False
workload_1255.cpp,xczu7ev-ffvc1156-2-e,5.0,49.54331,1100,31,2,15,46,cyclic_16_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_16,23.5,0.6287979194527097,False
workload_1257.cpp,xczu7ev-ffvc1156-2-e,5.0,7.244865,1670,24,1,29,75,block_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_2,32.25,0.4956040124307157,False
workload_1259.cpp,xczu7ev-ffvc1156-2-e,5.0,7.24423,1942,24,1,29,75,block_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,32.25,1.0,True
workload_1260.cpp,xczu7ev-ffvc1156-2-e,5.0,7.244185,1980,24,1,29,76,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,32.5,1.0,True
workload_1261.cpp,xczu7ev-ffvc1156-2-e,5.0,7.244185,1989,24,1,29,76,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_16,32.5,1.0,True
workload_1262.cpp,xczu7ev-ffvc1156-2-e,5.0,49.54467,1168,36,1,32,61,cyclic_16_1,block_4_1,complete_1,unroll_2,pipeline,unroll_32,32.5,0.46198347974781184,False
workload_1264.cpp,xczu7ev-ffvc1156-2-e,5.0,49.216585,2974,29,1,26,83,cyclic_4_1,block_2_1,complete_1,unroll_4,pipeline_1,unroll_8,34.75,0.424415940807469,False
workload_1268.cpp,xczu7ev-ffvc1156-2-e,5.0,194.378945,41,24,1,1,4,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_4,7.5,0.8312435831124257,False
workload_1269.cpp,xczu7ev-ffvc1156-2-e,5.0,144.95307,61,25,1,3,7,cyclic_8_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_8,9.0,0.9653139910431618,False
workload_1270.cpp,xczu7ev-ffvc1156-2-e,5.0,143.788315,85,25,1,5,10,cyclic_8_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_16,10.25,0.9395475375197454,False
workload_1271.cpp,xczu7ev-ffvc1156-2-e,5.0,150.44943,47,24,1,1,5,cyclic_4_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,7.75,0.9915861991950868,False
workload_1272.cpp,xczu7ev-ffvc1156-2-e,5.0,148.114715,117,26,1,1,7,cyclic_128_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_4,8.75,0.9664677301741555,False
workload_1273.cpp,xczu7ev-ffvc1156-2-e,5.0,214.788745,140,24,1,10,18,cyclic_4_1,block_2_1,complete_1,unroll_2,unroll_4,unroll_16,13.25,0.704571573031402,False
workload_1274.cpp,xczu7ev-ffvc1156-2-e,5.0,143.28907,148,25,1,9,17,cyclic_8_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_32,13.0,0.8839582901067484,False
workload_1275.cpp,xczu7ev-ffvc1156-2-e,5.0,143.46063,85,24,1,5,10,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_16,10.0,0.9451861410985403,False
workload_1276.cpp,xczu7ev-ffvc1156-2-e,5.0,142.71183,274,24,1,18,31,cyclic_4_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_64,18.5,0.7781879679981868,False
workload_1277.cpp,xczu7ev-ffvc1156-2-e,5.0,143.01867,354,27,15,18,29,cyclic_32_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_64,22.25,0.6471687875845943,False
workload_1278.cpp,xczu7ev-ffvc1156-2-e,5.0,49.54331,824,26,1,13,43,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_32,20.75,0.6832815632284923,False
workload_1279.cpp,xczu7ev-ffvc1156-2-e,5.0,49.215625,825,24,1,13,45,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_4,20.75,1.0,True
workload_1280.cpp,xczu7ev-ffvc1156-2-e,5.0,49.54331,961,26,1,13,43,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_16,20.75,0.6832815632284923,False
workload_1281.cpp,xczu7ev-ffvc1156-2-e,5.0,49.215625,973,24,1,13,45,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_2,20.75,1.0,True
workload_1282.cpp,xczu7ev-ffvc1156-2-e,5.0,49.392425,1449,41,1,48,82,cyclic_2_1,block_128_1,complete_1,unroll_2,pipeline,pipeline_1,43.0,0.2633197595733304,False
workload_1284.cpp,xczu7ev-ffvc1156-2-e,5.0,7.24423,1667,24,1,29,76,block_2_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_4,32.5,0.4924687526777679,False
workload_1285.cpp,xczu7ev-ffvc1156-2-e,5.0,7.245545,1739,25,1,47,93,block_2_1,block_4_1,complete_1,unroll_2,pipeline,pipeline_1,41.5,0.28614790285507097,False
workload_1286.cpp,xczu7ev-ffvc1156-2-e,5.0,7.244865,1886,24,1,29,75,block_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_32,32.25,0.4956040124307157,False
workload_1287.cpp,xczu7ev-ffvc1156-2-e,5.0,7.244865,1907,24,1,29,75,block_2_1,block_2_1,complete_1,unroll_2,pipeline,unroll_16,32.25,0.4956040124307157,False
workload_1288.cpp,xczu7ev-ffvc1156-2-e,5.0,7.244865,1919,24,1,29,75,block_2_1,block_2_1,complete_1,unroll_2,pipeline,unroll_4,32.25,0.4956040124307157,False
workload_1294.cpp,xczu7ev-ffvc1156-2-e,5.0,190.04747,65,26,1,2,11,cyclic_64_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_8,10.0,0.8199397608797996,False
workload_1295.cpp,xczu7ev-ffvc1156-2-e,5.0,164.567425,48,24,1,9,15,block_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,12.25,0.8565356134579097,False
workload_1296.cpp,xczu7ev-ffvc1156-2-e,5.0,49.54399,854,33,1,13,43,cyclic_16_1,block_2_1,complete_1,unroll_2,pipeline,unroll_16,22.5,0.6484154160204108,False
workload_1297.cpp,xczu7ev-ffvc1156-2-e,5.0,49.54331,875,26,1,13,43,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_4,20.75,0.6832815632284923,False
workload_1298.cpp,xczu7ev-ffvc1156-2-e,5.0,49.21567,896,24,1,13,45,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline,unroll_4,20.75,0.6831039586554418,False
workload_1299.cpp,xczu7ev-ffvc1156-2-e,5.0,49.54331,903,26,1,14,44,cyclic_128_1,cyclic_2_1,complete_1,unroll_2,pipeline,pipeline_1,21.25,0.6730469341373262,False
workload_1300.cpp,xczu7ev-ffvc1156-2-e,5.0,145.790185,65,24,1,5,9,block_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_4,9.75,0.9472729449286733,False
workload_1301.cpp,xczu7ev-ffvc1156-2-e,5.0,49.21567,965,29,1,13,44,cyclic_4_1,block_2_1,cyclic_2_1,unroll_2,pipeline,unroll_4,21.75,0.6633915206208919,False
workload_1302.cpp,xczu7ev-ffvc1156-2-e,5.0,49.21567,974,29,1,13,44,cyclic_4_1,block_2_1,cyclic_2_1,unroll_2,pipeline,unroll_16,21.75,0.6633915206208919,False
workload_1303.cpp,xczu7ev-ffvc1156-2-e,5.0,49.54331,982,25,1,13,44,cyclic_8_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_2,20.75,0.6832815632284923,False
workload_1304.cpp,xczu7ev-ffvc1156-2-e,5.0,49.21567,1010,24,1,13,45,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline,unroll_16,20.75,0.6831039586554418,False
workload_1306.cpp,xczu7ev-ffvc1156-2-e,5.0,7.24423,1725,24,1,29,76,block_2_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline,pipeline_1,32.5,0.4924687526777679,False
workload_1307.cpp,xczu7ev-ffvc1156-2-e,5.0,49.21567,1022,24,1,13,46,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline,pipeline_1,21.0,0.6781757164481067,False
workload_1308.cpp,xczu7ev-ffvc1156-2-e,5.0,7.244865,1896,24,1,29,75,block_2_1,block_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,32.25,0.4956040124307157,False
workload_1309.cpp,xczu7ev-ffvc1156-2-e,5.0,49.21567,1049,24,1,13,46,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline,unroll_64,21.0,0.6781757164481067,False
workload_1310.cpp,xczu7ev-ffvc1156-2-e,5.0,7.244185,1960,24,1,29,76,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_64,32.5,1.0,True
workload_1311.cpp,xczu7ev-ffvc1156-2-e,5.0,7.244185,1979,25,1,31,78,block_2_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_2,33.75,0.4596541216818667,False
workload_1312.cpp,xczu7ev-ffvc1156-2-e,5.0,7.24423,2008,25,1,31,78,block_2_1,cyclic_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,33.75,0.4596541478606784,False
workload_1319.cpp,xczu7ev-ffvc1156-2-e,5.0,150.449345,40,25,1,1,4,cyclic_2_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_2,7.75,0.9915863401045166,False
workload_1320.cpp,xczu7ev-ffvc1156-2-e,5.0,150.77703,91,26,1,1,6,cyclic_128_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_2,8.5,0.9683048950378936,False
workload_1321.cpp,xczu7ev-ffvc1156-2-e,5.0,147.11627,112,27,1,2,8,cyclic_128_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_4,9.5,0.9508058100927858,False
workload_1322.cpp,xczu7ev-ffvc1156-2-e,5.0,164.05279,47,24,1,2,5,cyclic_4_1,block_2_1,block_4_1,unroll_2,unroll_2,pipeline_1,8.0,0.9419299240161225,False
workload_1323.cpp,xczu7ev-ffvc1156-2-e,5.0,185.642985,166,24,1,3,19,cyclic_4_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_64,11.75,0.8095333571829696,False
workload_1324.cpp,xczu7ev-ffvc1156-2-e,5.0,49.543355,819,33,1,13,43,cyclic_16_1,block_2_1,cyclic_2_1,unroll_2,pipeline,unroll_4,22.5,0.6484158291473459,False
workload_1325.cpp,xczu7ev-ffvc1156-2-e,5.0,49.54331,848,25,1,13,44,cyclic_8_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_16,20.75,0.6832815632284923,False
workload_1326.cpp,xczu7ev-ffvc1156-2-e,5.0,49.216305,864,24,1,13,46,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,21.0,0.6781753351165205,False
workload_1327.cpp,xczu7ev-ffvc1156-2-e,5.0,49.21567,864,24,1,13,45,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_16,20.75,0.6831039586554418,False
workload_1328.cpp,xczu7ev-ffvc1156-2-e,5.0,49.54399,949,32,1,13,43,cyclic_8_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_2,22.25,0.6533348124083563,False
workload_1329.cpp,xczu7ev-ffvc1156-2-e,5.0,49.54331,995,26,1,13,43,cyclic_32_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_32,20.75,0.6832815632284923,False
workload_1330.cpp,xczu7ev-ffvc1156-2-e,5.0,49.215625,1047,24,1,13,47,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_4,21.25,0.6732469180108468,False
workload_1331.cpp,xczu7ev-ffvc1156-2-e,5.0,49.543355,957,33,1,13,43,cyclic_16_1,block_2_1,cyclic_2_1,unroll_2,pipeline,pipeline,22.5,0.6484158291473459,False
workload_1332.cpp,xczu7ev-ffvc1156-2-e,5.0,49.21635,1168,31,1,31,62,cyclic_4_1,block_4_1,cyclic_2_1,unroll_2,pipeline,unroll_16,31.25,0.48400002528165675,False
workload_1333.cpp,xczu7ev-ffvc1156-2-e,5.0,49.392425,1383,62,1,48,78,cyclic_4_1,block_64_1,complete_1,unroll_2,pipeline,unroll_2,47.25,0.1969368335017922,False
workload_1334.cpp,xczu7ev-ffvc1156-2-e,5.0,49.72011,1438,72,1,49,80,cyclic_8_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_8,50.5,0.1573700030109121,False
workload_1335.cpp,xczu7ev-ffvc1156-2-e,5.0,49.72011,1438,51,1,49,79,cyclic_32_1,block_128_1,complete_1,unroll_2,pipeline,unroll_4,45.0,0.23007839299533778,False
