Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,Area,Weight,is_pareto
workload_175.cpp,xczu7ev-ffvc1156-2-e,10.0,19.9676,195,23,1,5,18,cyclic_4_1,cyclic_64_1,block_32_1,cyclic_4_1,cyclic_128_1,cyclic_128_1,cyclic_4_1,block_32_1,block_8_1,complete_1,unroll_2,unroll_2,unroll_64,unroll_8,11.75,0.8088777420755836,False
workload_176.cpp,xczu7ev-ffvc1156-2-e,10.0,18.46296,918,25,29,45,88,block_4_1,block_8_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_4_1,block_8_1,complete_1,unroll_16,unroll_2,unroll_64,unroll_32,46.75,0.19806856199818246,False
workload_177.cpp,xczu7ev-ffvc1156-2-e,10.0,18.00744,732,19,1,8,27,cyclic_8_1,cyclic_64_1,cyclic_4_1,block_64_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_16_1,complete_1,unroll_2,unroll_16,unroll_8,unroll_32,13.75,0.7909437217385378,False
workload_178.cpp,xczu7ev-ffvc1156-2-e,10.0,8.77508,127,23,6,11,18,cyclic_8_1,block_16_1,block_2_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_16_1,cyclic_4_1,block_64_1,complete_1,pipeline_1,unroll_4,unroll_64,unroll_2,14.5,0.8147778890733168,False
workload_179.cpp,xczu7ev-ffvc1156-2-e,10.0,26.07392,293,21,1,4,23,cyclic_8_1,cyclic_4_1,block_2_1,block_128_1,cyclic_16_1,block_32_1,block_2_1,block_8_1,block_32_1,complete_1,unroll_64,unroll_4,unroll_4,unroll_2,12.25,0.7469815432655414,False
workload_180.cpp,xczu7ev-ffvc1156-2-e,10.0,19.02421,132,26,1,2,12,cyclic_8_1,cyclic_32_1,block_2_1,cyclic_64_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_4_1,block_32_1,complete_1,unroll_16,unroll_2,unroll_2,unroll_16,10.25,0.8356193078258779,False
workload_181.cpp,xczu7ev-ffvc1156-2-e,10.0,6.872,243,17,3,16,24,cyclic_4_1,cyclic_64_1,cyclic_2_1,cyclic_2_1,block_32_1,block_128_1,cyclic_64_1,cyclic_128_1,block_8_1,complete_1,pipeline,unroll_2,unroll_16,pipeline_1,15.0,0.8017887390861934,False
workload_182.cpp,xczu7ev-ffvc1156-2-e,10.0,16.97192,1103,19,1,9,33,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_64_1,block_64_1,block_8_1,block_4_1,block_32_1,block_64_1,complete_1,unroll_64,unroll_4,unroll_16,unroll_16,15.5,0.7599169692185114,False
workload_184.cpp,xczu7ev-ffvc1156-2-e,10.0,43.48944,114,19,1,4,12,block_4_1,block_2_1,cyclic_64_1,block_4_1,cyclic_4_1,cyclic_128_1,block_2_1,cyclic_2_1,block_2_1,complete_1,unroll_4,unroll_2,unroll_16,unroll_2,9.0,0.6065270291316802,False
workload_185.cpp,xczu7ev-ffvc1156-2-e,10.0,6.8822,122,20,3,11,17,cyclic_4_1,cyclic_8_1,block_4_1,block_8_1,block_4_1,block_32_1,cyclic_16_1,cyclic_128_1,cyclic_8_1,complete_1,pipeline,unroll_2,unroll_64,unroll_32,12.75,0.8648287686583974,False
workload_186.cpp,xczu7ev-ffvc1156-2-e,10.0,10.83152,113,22,1,3,12,cyclic_64_1,cyclic_64_1,cyclic_2_1,cyclic_4_1,block_64_1,block_16_1,block_2_1,block_32_1,block_64_1,complete_1,unroll_2,unroll_2,unroll_64,pipeline_1,9.5,0.9176462822966728,False
workload_187.cpp,xczu7ev-ffvc1156-2-e,10.0,17.10005,281,20,1,8,27,cyclic_2_1,cyclic_64_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,block_8_1,cyclic_4_1,cyclic_4_1,complete_1,unroll_32,unroll_32,unroll_2,unroll_8,14.0,0.7919891386907167,False
workload_188.cpp,xczu7ev-ffvc1156-2-e,10.0,19.82456,771,19,1,22,69,cyclic_2_1,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_128_1,cyclic_64_1,cyclic_4_1,cyclic_4_1,block_8_1,complete_1,unroll_32,unroll_2,unroll_32,unroll_16,27.75,0.4824951019672937,False
workload_189.cpp,xczu7ev-ffvc1156-2-e,10.0,15.97232,1221,18,1,8,34,cyclic_2_1,cyclic_64_1,cyclic_8_1,cyclic_2_1,block_32_1,cyclic_128_1,block_4_1,cyclic_128_1,cyclic_2_1,complete_1,unroll_32,unroll_2,unroll_16,unroll_32,15.25,0.7708653425091793,False
workload_190.cpp,xczu7ev-ffvc1156-2-e,10.0,26.09424,134,22,1,4,10,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,block_2_1,block_16_1,cyclic_64_1,cyclic_128_1,block_32_1,complete_1,unroll_4,unroll_4,unroll_4,unroll_2,9.25,0.7757144999760829,False
workload_191.cpp,xczu7ev-ffvc1156-2-e,10.0,17.17213,128,25,1,5,10,cyclic_4_1,cyclic_8_1,block_32_1,block_8_1,block_4_1,cyclic_64_1,cyclic_64_1,cyclic_128_1,cyclic_8_1,complete_1,unroll_2,unroll_2,unroll_2,unroll_8,10.25,0.8531385613946171,False
workload_192.cpp,xczu7ev-ffvc1156-2-e,10.0,7.11652,179,20,1,10,17,cyclic_2_1,block_16_1,cyclic_4_1,cyclic_2_1,cyclic_128_1,cyclic_16_1,cyclic_16_1,cyclic_4_1,block_16_1,complete_1,pipeline_1,unroll_2,unroll_64,unroll_64,12.0,0.8864544351955045,False
workload_193.cpp,xczu7ev-ffvc1156-2-e,10.0,43.47896,155,19,3,9,23,block_4_1,cyclic_4_1,cyclic_64_1,cyclic_4_1,block_32_1,cyclic_4_1,block_2_1,cyclic_32_1,block_8_1,complete_1,unroll_32,unroll_4,unroll_16,unroll_2,13.5,0.5786319016436435,False
workload_194.cpp,xczu7ev-ffvc1156-2-e,10.0,7.11676,197,17,1,11,22,cyclic_2_1,cyclic_64_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,cyclic_128_1,cyclic_4_1,block_32_1,block_8_1,complete_1,pipeline,unroll_2,unroll_64,unroll_16,12.75,0.8648943057042966,False
workload_196.cpp,xczu7ev-ffvc1156-2-e,10.0,37.97021,1099,20,1,8,26,cyclic_8_1,cyclic_4_1,block_2_1,block_2_1,block_32_1,cyclic_2_1,cyclic_128_1,cyclic_2_1,block_16_1,complete_1,unroll_16,unroll_2,unroll_2,unroll_8,13.75,0.6242621918069776,False
workload_197.cpp,xczu7ev-ffvc1156-2-e,10.0,22.00852,238,18,1,12,24,block_2_1,block_128_1,cyclic_4_1,cyclic_64_1,cyclic_128_1,block_128_1,cyclic_8_1,block_32_1,block_4_1,complete_1,unroll_4,unroll_2,unroll_16,unroll_8,13.75,0.7609096518115689,False
workload_198.cpp,xczu7ev-ffvc1156-2-e,10.0,8.70592,446,24,20,19,38,cyclic_32_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_64_1,cyclic_64_1,cyclic_4_1,cyclic_8_1,complete_1,pipeline,unroll_2,unroll_32,pipeline_1,25.25,0.5485127428767138,False
workload_200.cpp,xczu7ev-ffvc1156-2-e,10.0,8.78616,110,23,1,5,20,cyclic_4_1,cyclic_128_1,cyclic_32_1,cyclic_32_1,block_64_1,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_8_1,complete_1,unroll_16,unroll_2,unroll_64,pipeline_1,12.25,0.8767181237674331,False
workload_201.cpp,xczu7ev-ffvc1156-2-e,10.0,15.96176,120,17,1,5,13,cyclic_2_1,cyclic_64_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_128_1,block_2_1,block_32_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_64,unroll_32,9.0,0.8812512586356709,False
workload_202.cpp,xczu7ev-ffvc1156-2-e,10.0,7.12336,155,20,1,10,18,cyclic_2_1,block_16_1,block_2_1,cyclic_2_1,block_32_1,cyclic_128_1,cyclic_16_1,cyclic_4_1,block_32_1,complete_1,pipeline_1,unroll_4,unroll_64,unroll_32,12.25,0.8792413326724058,False
workload_203.cpp,xczu7ev-ffvc1156-2-e,10.0,17.98685,197,21,1,3,17,cyclic_8_1,block_2_1,cyclic_2_1,cyclic_64_1,cyclic_2_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,cyclic_8_1,complete_1,unroll_16,unroll_2,unroll_2,unroll_32,10.5,0.8425178322685384,False
workload_204.cpp,xczu7ev-ffvc1156-2-e,10.0,8.77909,95,22,1,5,18,cyclic_2_1,cyclic_128_1,cyclic_32_1,cyclic_32_1,block_64_1,cyclic_2_1,block_2_1,cyclic_4_1,block_32_1,complete_1,unroll_16,unroll_2,unroll_2,pipeline_1,11.5,0.8963085003544293,False
workload_205.cpp,xczu7ev-ffvc1156-2-e,10.0,31.11988,121,23,1,4,12,cyclic_2_1,block_2_1,block_32_1,block_4_1,block_64_1,cyclic_128_1,block_2_1,cyclic_2_1,block_2_1,complete_1,unroll_4,pipeline_1,unroll_64,unroll_2,10.0,0.7184904608467019,False
workload_206.cpp,xczu7ev-ffvc1156-2-e,10.0,21.96477,315,18,1,18,31,block_2_1,cyclic_4_1,block_2_1,block_2_1,block_32_1,cyclic_4_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,complete_1,unroll_32,unroll_4,unroll_2,unroll_8,17.0,0.6994801428756282,False
workload_207.cpp,xczu7ev-ffvc1156-2-e,10.0,43.48944,127,19,1,5,15,block_4_1,block_2_1,cyclic_128_1,block_4_1,cyclic_4_1,cyclic_128_1,block_2_1,cyclic_2_1,block_2_1,complete_1,unroll_4,unroll_2,unroll_16,unroll_2,10.0,0.6011355382830221,False
workload_208.cpp,xczu7ev-ffvc1156-2-e,10.0,26.11477,151,27,1,4,11,cyclic_8_1,cyclic_8_1,block_32_1,block_8_1,block_4_1,block_16_1,cyclic_64_1,cyclic_128_1,block_32_1,complete_1,unroll_4,unroll_4,unroll_2,unroll_2,10.75,0.7612551831841066,False
workload_209.cpp,xczu7ev-ffvc1156-2-e,10.0,19.81656,165,19,1,6,19,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_128_1,block_4_1,cyclic_4_1,block_8_1,complete_1,unroll_4,unroll_2,unroll_32,unroll_16,11.25,0.8166398442747709,False
workload_210.cpp,xczu7ev-ffvc1156-2-e,10.0,8.79924,216,19,6,18,27,cyclic_8_1,cyclic_64_1,block_2_1,cyclic_4_1,block_32_1,block_128_1,cyclic_64_1,cyclic_128_1,block_8_1,complete_1,pipeline,unroll_2,unroll_4,pipeline_1,17.5,0.7345125990440445,False
workload_211.cpp,xczu7ev-ffvc1156-2-e,10.0,6.8822,181,19,3,13,22,cyclic_4_1,cyclic_8_1,block_4_1,cyclic_2_1,block_32_1,cyclic_128_1,cyclic_64_1,cyclic_128_1,cyclic_8_1,complete_1,pipeline,unroll_2,unroll_64,unroll_32,14.25,0.822512465042712,False
workload_212.cpp,xczu7ev-ffvc1156-2-e,10.0,16.925,587,19,1,7,26,cyclic_2_1,block_2_1,cyclic_16_1,cyclic_64_1,block_32_1,cyclic_128_1,cyclic_32_1,cyclic_128_1,block_32_1,complete_1,unroll_32,pipeline_1,unroll_16,unroll_16,13.25,0.8084627876697257,False
workload_213.cpp,xczu7ev-ffvc1156-2-e,10.0,6.87196,108,20,3,10,15,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_8_1,block_4_1,block_32_1,cyclic_2_1,cyclic_64_1,cyclic_8_1,complete_1,pipeline,unroll_2,unroll_64,unroll_32,12.0,0.88641055967198,False
workload_214.cpp,xczu7ev-ffvc1156-2-e,10.0,17.00112,156,20,1,4,15,cyclic_2_1,cyclic_16_1,block_2_1,cyclic_2_1,cyclic_128_1,cyclic_128_1,block_4_1,block_32_1,block_32_1,complete_1,unroll_4,unroll_2,unroll_64,unroll_16,10.0,0.8577973849726046,False
workload_215.cpp,xczu7ev-ffvc1156-2-e,10.0,7.10569,185,25,1,10,22,cyclic_2_1,cyclic_32_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,cyclic_128_1,cyclic_4_1,cyclic_4_1,complete_1,pipeline,unroll_32,unroll_2,unroll_8,14.5,0.8156404834356622,False
workload_216.cpp,xczu7ev-ffvc1156-2-e,10.0,6.87344,180,19,3,10,21,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_64_1,cyclic_64_1,cyclic_4_1,block_32_1,complete_1,pipeline,unroll_2,unroll_32,pipeline_1,13.25,0.8505907651977898,False
workload_217.cpp,xczu7ev-ffvc1156-2-e,10.0,25.99764,221,24,1,6,24,cyclic_32_1,cyclic_128_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,block_4_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_16,unroll_2,13.75,0.7281910334729166,False
workload_218.cpp,xczu7ev-ffvc1156-2-e,10.0,19.03957,122,26,1,2,12,cyclic_8_1,cyclic_32_1,block_2_1,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,block_64_1,complete_1,unroll_16,unroll_2,unroll_2,unroll_16,10.25,0.8354717045411323,False
workload_219.cpp,xczu7ev-ffvc1156-2-e,10.0,24.05168,381,18,1,5,13,cyclic_2_1,cyclic_64_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,block_32_1,block_4_1,cyclic_128_1,cyclic_2_1,complete_1,unroll_32,unroll_2,unroll_16,unroll_2,9.25,0.7965978939358714,False
workload_220.cpp,xczu7ev-ffvc1156-2-e,10.0,6.86688,152,20,3,14,20,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_8_1,block_4_1,cyclic_64_1,cyclic_64_1,block_128_1,cyclic_8_1,complete_1,pipeline,unroll_2,unroll_64,pipeline_1,14.25,0.8225060950124156,False
workload_221.cpp,xczu7ev-ffvc1156-2-e,10.0,24.03604,115,20,1,6,12,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_2_1,block_2_1,block_16_1,cyclic_64_1,block_128_1,block_32_1,complete_1,unroll_4,unroll_4,unroll_16,unroll_2,9.75,0.7914405959132428,False
workload_222.cpp,xczu7ev-ffvc1156-2-e,10.0,8.79397,1169,16,1,7,36,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_32_1,cyclic_8_1,cyclic_64_1,cyclic_16_1,cyclic_128_1,block_64_1,complete_1,unroll_2,unroll_64,unroll_2,pipeline_1,15.0,0.801102975352308,False
workload_223.cpp,xczu7ev-ffvc1156-2-e,10.0,10.81392,524,23,1,10,62,cyclic_64_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,block_16_1,block_2_1,block_32_1,block_64_1,complete_1,unroll_64,unroll_8,unroll_32,pipeline_1,24.0,0.575250537441483,False
workload_224.cpp,xczu7ev-ffvc1156-2-e,10.0,6.88168,135,19,3,11,18,cyclic_4_1,cyclic_64_1,cyclic_2_1,block_8_1,block_4_1,block_32_1,cyclic_16_1,cyclic_128_1,cyclic_2_1,complete_1,pipeline,unroll_2,unroll_16,pipeline_1,12.75,0.8648285306031909,False
workload_225.cpp,xczu7ev-ffvc1156-2-e,10.0,16.99669,120,19,1,2,13,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_64_1,cyclic_8_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,block_32_1,complete_1,unroll_16,unroll_2,unroll_2,unroll_16,8.75,0.8745479922476224,False
workload_226.cpp,xczu7ev-ffvc1156-2-e,10.0,8.77845,67,19,1,2,7,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_64_1,cyclic_4_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,block_32_1,complete_1,unroll_2,unroll_2,unroll_2,pipeline_1,7.25,0.9731149491977936,False
workload_227.cpp,xczu7ev-ffvc1156-2-e,10.0,10.82904,94,20,1,5,12,cyclic_8_1,cyclic_64_1,cyclic_2_1,cyclic_4_1,block_64_1,block_16_1,block_2_1,block_32_1,block_64_1,complete_1,unroll_2,unroll_4,unroll_64,pipeline_1,9.5,0.9176645211201478,False
workload_228.cpp,xczu7ev-ffvc1156-2-e,10.0,10.7298,405,23,1,6,33,cyclic_64_1,block_2_1,cyclic_2_1,cyclic_2_1,block_64_1,block_16_1,block_4_1,cyclic_128_1,block_64_1,complete_1,unroll_32,pipeline_1,unroll_16,pipeline_1,15.75,0.7778413528425957,False
workload_230.cpp,xczu7ev-ffvc1156-2-e,10.0,15.95416,792,17,1,9,38,cyclic_2_1,block_2_1,block_128_1,cyclic_4_1,cyclic_128_1,cyclic_64_1,cyclic_4_1,block_32_1,cyclic_8_1,complete_1,unroll_32,unroll_2,unroll_64,unroll_32,16.25,0.7475439841849048,False
workload_231.cpp,xczu7ev-ffvc1156-2-e,10.0,26.05104,347,20,1,8,22,cyclic_8_1,cyclic_4_1,block_2_1,cyclic_32_1,cyclic_16_1,block_32_1,block_2_1,block_32_1,block_64_1,complete_1,unroll_64,unroll_8,unroll_4,unroll_2,12.75,0.7412101260081916,False
workload_232.cpp,xczu7ev-ffvc1156-2-e,10.0,19.05557,301,22,1,4,15,cyclic_8_1,cyclic_16_1,block_2_1,cyclic_64_1,cyclic_2_1,cyclic_2_1,cyclic_32_1,cyclic_128_1,block_32_1,complete_1,unroll_16,unroll_2,unroll_2,unroll_16,10.5,0.8324747285188295,False
workload_233.cpp,xczu7ev-ffvc1156-2-e,10.0,10.82664,593,23,1,11,65,cyclic_64_1,cyclic_128_1,cyclic_2_1,block_128_1,block_64_1,block_16_1,block_2_1,block_8_1,block_32_1,complete_1,unroll_64,unroll_4,unroll_64,pipeline_1,25.0,0.5529898406494904,False
workload_235.cpp,xczu7ev-ffvc1156-2-e,10.0,15.96208,1040,17,1,8,34,cyclic_2_1,cyclic_64_1,block_2_1,cyclic_2_1,block_32_1,cyclic_128_1,block_4_1,cyclic_128_1,cyclic_2_1,complete_1,unroll_32,unroll_2,unroll_16,unroll_32,15.0,0.7766830485867812,False
workload_236.cpp,xczu7ev-ffvc1156-2-e,10.0,19.1996,121,22,1,5,11,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_64_1,cyclic_64_1,cyclic_128_1,cyclic_8_1,complete_1,unroll_2,unroll_2,unroll_4,unroll_8,9.75,0.83938996601193,False
workload_238.cpp,xczu7ev-ffvc1156-2-e,10.0,26.07904,380,24,1,4,53,cyclic_64_1,cyclic_4_1,block_2_1,block_128_1,cyclic_16_1,block_32_1,block_2_1,block_8_1,block_32_1,complete_1,unroll_64,unroll_2,unroll_4,unroll_2,20.5,0.6067540494259386,False
workload_239.cpp,xczu7ev-ffvc1156-2-e,10.0,15.44496,1570,18,1,9,51,cyclic_2_1,cyclic_64_1,block_128_1,cyclic_2_1,block_32_1,cyclic_128_1,block_4_1,cyclic_8_1,cyclic_2_1,complete_1,unroll_32,unroll_2,unroll_16,unroll_64,19.75,0.6661331129972554,False
workload_240.cpp,xczu7ev-ffvc1156-2-e,10.0,7.11676,148,17,1,11,19,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_128_1,block_2_1,block_32_1,cyclic_8_1,complete_1,pipeline,unroll_2,unroll_64,unroll_32,12.0,0.8864544113412728,False
workload_241.cpp,xczu7ev-ffvc1156-2-e,10.0,7.11588,224,24,1,10,25,cyclic_2_1,cyclic_32_1,cyclic_8_1,cyclic_2_1,cyclic_32_1,cyclic_16_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,complete_1,pipeline,unroll_32,unroll_64,unroll_8,15.0,0.8018600204046222,False
workload_242.cpp,xczu7ev-ffvc1156-2-e,10.0,16.89524,265,17,1,5,17,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_2_1,block_32_1,block_128_1,block_4_1,cyclic_128_1,cyclic_2_1,complete_1,unroll_16,pipeline_1,unroll_16,unroll_16,10.0,0.8587914589202764,False
workload_243.cpp,xczu7ev-ffvc1156-2-e,10.0,19.04912,170,23,1,5,15,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,cyclic_128_1,cyclic_4_1,block_32_1,block_32_1,complete_1,unroll_4,unroll_2,unroll_64,unroll_16,11.0,0.8266880627795816,False
workload_244.cpp,xczu7ev-ffvc1156-2-e,10.0,7.1014,201,17,1,11,20,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_128_1,block_4_1,block_32_1,cyclic_8_1,complete_1,pipeline_1,unroll_4,unroll_64,unroll_32,12.25,0.8792412407589999,False
workload_245.cpp,xczu7ev-ffvc1156-2-e,10.0,6.87348,237,17,3,16,26,cyclic_4_1,cyclic_64_1,cyclic_2_1,cyclic_2_1,block_64_1,block_128_1,cyclic_64_1,cyclic_128_1,block_64_1,complete_1,pipeline,unroll_2,unroll_16,pipeline_1,15.5,0.7881403805151111,False
workload_246.cpp,xczu7ev-ffvc1156-2-e,10.0,7.10145,138,17,1,10,17,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_128_1,cyclic_128_1,cyclic_2_1,block_32_1,block_8_1,complete_1,pipeline_1,unroll_2,unroll_2,unroll_8,11.25,0.9081649374567765,False
workload_247.cpp,xczu7ev-ffvc1156-2-e,10.0,6.88168,138,19,3,12,19,cyclic_4_1,cyclic_64_1,cyclic_2_1,block_8_1,block_4_1,block_64_1,cyclic_16_1,cyclic_128_1,cyclic_2_1,complete_1,pipeline,unroll_2,unroll_16,pipeline_1,13.25,0.8505944862911556,False
workload_248.cpp,xczu7ev-ffvc1156-2-e,10.0,6.85664,142,19,3,14,20,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_64_1,cyclic_64_1,block_128_1,cyclic_8_1,complete_1,pipeline,unroll_2,unroll_64,pipeline_1,14.0,0.8294733821620117,False
workload_249.cpp,xczu7ev-ffvc1156-2-e,10.0,6.86832,113,21,3,9,15,cyclic_4_1,cyclic_8_1,cyclic_2_1,block_8_1,block_4_1,block_16_1,cyclic_2_1,cyclic_64_1,block_64_1,complete_1,pipeline,unroll_4,unroll_64,unroll_32,12.0,0.8864088723329124,False
workload_250.cpp,xczu7ev-ffvc1156-2-e,10.0,19.18424,91,23,1,3,9,cyclic_8_1,block_16_1,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_64_1,cyclic_64_1,cyclic_4_1,cyclic_8_1,complete_1,unroll_2,unroll_2,unroll_4,unroll_8,9.0,0.8492028305563831,False
workload_251.cpp,xczu7ev-ffvc1156-2-e,10.0,33.25944,497,19,1,5,12,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,block_32_1,block_4_1,cyclic_128_1,cyclic_8_1,complete_1,unroll_32,unroll_2,unroll_16,unroll_2,9.25,0.7035282285708541,False
workload_252.cpp,xczu7ev-ffvc1156-2-e,10.0,7.106,139,21,1,9,16,cyclic_2_1,block_16_1,cyclic_4_1,cyclic_2_1,cyclic_128_1,cyclic_16_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_64,unroll_64,11.75,0.893690350925419,False
workload_253.cpp,xczu7ev-ffvc1156-2-e,10.0,8.88884,135,19,1,6,15,block_4_1,block_2_1,cyclic_64_1,block_4_1,cyclic_4_1,block_128_1,cyclic_64_1,cyclic_2_1,block_2_1,complete_1,unroll_4,pipeline_1,unroll_16,pipeline_1,10.25,0.9188588061181718,False
workload_254.cpp,xczu7ev-ffvc1156-2-e,10.0,10.83352,97,22,1,3,11,cyclic_64_1,cyclic_64_1,cyclic_2_1,cyclic_4_1,block_32_1,block_16_1,block_2_1,block_32_1,block_8_1,complete_1,unroll_2,unroll_2,unroll_64,pipeline_1,9.25,0.9214456594676445,False
workload_255.cpp,xczu7ev-ffvc1156-2-e,10.0,35.302,119,17,1,4,10,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_4_1,block_2_1,block_16_1,cyclic_64_1,cyclic_128_1,block_8_1,complete_1,unroll_4,unroll_4,unroll_4,unroll_2,8.0,0.6904703232688262,False
