Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,Area,Weight,is_pareto
workload_202.cpp,xczu7ev-ffvc1156-2-e,10.0,1033.35784,142,48,4,11,31,cyclic_16_1,block_2_1,cyclic_8_1,pipeline,unroll_32,unroll_4,unroll_2,unroll_2,pipeline,unroll_4,pipeline,pipeline_1,23.5,0.8217881599188223,False
workload_203.cpp,xczu7ev-ffvc1156-2-e,10.0,1049.11284,99,48,1,8,17,cyclic_16_1,block_2_1,block_128_1,pipeline,pipeline,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_4,pipeline,pipeline_1,18.5,0.8885837711637916,False
workload_204.cpp,xczu7ev-ffvc1156-2-e,10.0,867.55227,243,93,1,12,71,cyclic_128_1,cyclic_64_1,cyclic_2_1,pipeline,pipeline,unroll_8,pipeline,unroll_8,pipeline,unroll_2,pipeline,unroll_4,44.25,0.5782160656091765,False
workload_205.cpp,xczu7ev-ffvc1156-2-e,10.0,1098.61845,152,83,1,4,32,cyclic_64_1,cyclic_64_1,cyclic_2_1,pipeline,unroll_8,unroll_2,unroll_32,unroll_8,unroll_8,unroll_4,pipeline,unroll_8,30.0,0.73721143801645,False
workload_206.cpp,xczu7ev-ffvc1156-2-e,10.0,145.23805,401,57,68,30,87,cyclic_32_1,block_32_1,block_32_1,unroll,unroll_64,pipeline,unroll_64,unroll_4,unroll,unroll,pipeline_1,unroll_2,60.5,0.37567582538945643,False
workload_207.cpp,xczu7ev-ffvc1156-2-e,10.0,583.3673,281,92,13,9,55,cyclic_64_1,cyclic_64_1,cyclic_2_1,unroll,pipeline_1,unroll_2,pipeline,unroll_64,unroll_8,unroll_16,pipeline_1,unroll,42.25,0.6058707572299339,False
workload_208.cpp,xczu7ev-ffvc1156-2-e,10.0,884.76084,69,41,4,5,12,cyclic_2_1,block_4_1,cyclic_8_1,pipeline,pipeline,unroll_2,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline,unroll_2,15.5,0.9476585817222687,False
workload_209.cpp,xczu7ev-ffvc1156-2-e,10.0,177.3531,105,40,7,10,25,cyclic_2_1,block_32_1,cyclic_128_1,pipeline,pipeline,pipeline,unroll_64,unroll_4,pipeline_1,unroll_16,pipeline_1,unroll_2,20.5,0.8836853373116473,False
workload_210.cpp,xczu7ev-ffvc1156-2-e,10.0,13418.66793,374,43,20,32,62,block_8_1,cyclic_4_1,block_2_1,pipeline,pipeline,unroll_32,unroll_2,unroll_2,unroll_16,unroll,unroll,unroll_2,39.25,0.32084252223734055,False
workload_211.cpp,xczu7ev-ffvc1156-2-e,10.0,145.23805,390,57,68,30,79,cyclic_32_1,cyclic_64_1,block_32_1,unroll,unroll_64,pipeline,unroll_64,unroll_4,unroll,unroll,pipeline_1,unroll_2,58.5,0.4091203630595106,False
workload_212.cpp,xczu7ev-ffvc1156-2-e,10.0,1021.58184,172,48,4,16,41,cyclic_16_1,cyclic_2_1,cyclic_8_1,pipeline,unroll_32,unroll_8,unroll_2,unroll_2,unroll_8,unroll_4,pipeline,pipeline_1,27.25,0.7735776169363938,False
workload_213.cpp,xczu7ev-ffvc1156-2-e,10.0,134.02067,207,42,51,36,54,block_4_1,block_8_1,block_16_1,unroll,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll_2,unroll,unroll_2,45.75,0.577095718025405,False
workload_214.cpp,xczu7ev-ffvc1156-2-e,10.0,133.91211,97,41,7,20,31,block_4_1,block_4_1,block_8_1,unroll,pipeline,pipeline,unroll_64,unroll_64,pipeline_1,unroll_4,unroll,unroll_2,24.75,0.8277441025737788,False
workload_215.cpp,xczu7ev-ffvc1156-2-e,10.0,948.39481,90,61,12,19,33,block_4_1,cyclic_64_1,block_2_1,unroll,pipeline,unroll_2,unroll_32,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll,31.25,0.7255205833387082,False
workload_216.cpp,xczu7ev-ffvc1156-2-e,10.0,191.8666,92,40,7,10,20,cyclic_2_1,block_32_1,cyclic_128_1,pipeline,pipeline,pipeline,unroll_2,unroll_8,unroll_16,unroll_4,pipeline_1,unroll_8,19.25,0.9005579012220813,False
workload_217.cpp,xczu7ev-ffvc1156-2-e,10.0,997.31967,529,54,13,56,78,cyclic_8_1,cyclic_4_1,cyclic_2_1,unroll,pipeline,unroll_32,unroll_2,unroll_64,pipeline_1,unroll,pipeline,unroll_8,50.25,0.5136418634900219,False
workload_218.cpp,xczu7ev-ffvc1156-2-e,10.0,170.2591,92,41,7,10,18,cyclic_2_1,block_4_1,cyclic_128_1,pipeline,pipeline,pipeline,unroll_64,unroll_8,unroll_16,unroll_16,unroll,unroll,19.0,0.9045077940960699,False
workload_219.cpp,xczu7ev-ffvc1156-2-e,10.0,881.86869,107,83,1,4,31,cyclic_64_1,cyclic_64_1,cyclic_2_1,pipeline,pipeline,unroll_2,unroll_32,unroll_8,unroll_8,unroll_4,pipeline,unroll_8,29.75,0.7456501419646967,False
workload_220.cpp,xczu7ev-ffvc1156-2-e,10.0,1199.69214,186,84,1,9,70,cyclic_128_1,block_4_1,block_2_1,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_8,unroll_16,pipeline_1,pipeline,unroll_8,41.0,0.6064056407733793,False
workload_221.cpp,xczu7ev-ffvc1156-2-e,10.0,92.00093,163,57,68,28,54,cyclic_32_1,cyclic_128_1,block_32_1,unroll,pipeline,pipeline,unroll_64,unroll_64,unroll_8,unroll,pipeline_1,unroll,51.75,0.5159217263762164,False
workload_222.cpp,xczu7ev-ffvc1156-2-e,10.0,3683.73784,92,47,12,12,21,block_4_1,cyclic_4_1,block_32_1,unroll,unroll_16,unroll_2,unroll_64,unroll_8,unroll_8,unroll_2,pipeline,unroll_2,23.0,0.7443682834017776,False
workload_223.cpp,xczu7ev-ffvc1156-2-e,10.0,1333.68272,279,84,1,11,66,cyclic_128_1,cyclic_2_1,block_64_1,pipeline,pipeline,unroll_8,unroll_2,unroll_64,unroll_8,unroll_2,pipeline,unroll_4,40.5,0.608961888972486,False
workload_224.cpp,xczu7ev-ffvc1156-2-e,10.0,1261.03356,346,74,1,4,33,cyclic_64_1,block_2_1,block_64_1,pipeline_1,unroll_8,unroll_2,unroll_16,unroll_32,unroll_4,unroll_8,pipeline,unroll_8,28.0,0.757974936191608,False
workload_226.cpp,xczu7ev-ffvc1156-2-e,10.0,811.76394,295,83,4,17,82,cyclic_128_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_32,unroll_8,unroll_2,pipeline,unroll_4,46.5,0.5555694501966579,False
workload_227.cpp,xczu7ev-ffvc1156-2-e,10.0,1091.60893,193,84,1,14,67,cyclic_128_1,block_4_1,block_2_1,pipeline,pipeline,unroll_4,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_2,41.5,0.6032654499425053,False
workload_228.cpp,xczu7ev-ffvc1156-2-e,10.0,1165.48243,124,42,10,26,38,block_4_1,cyclic_4_1,block_2_1,pipeline,pipeline,unroll_4,unroll_32,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,29.0,0.7479332608240387,False
workload_229.cpp,xczu7ev-ffvc1156-2-e,10.0,191.8666,89,41,7,10,17,cyclic_2_1,cyclic_4_1,cyclic_128_1,pipeline,pipeline_1,pipeline,unroll_2,unroll_8,pipeline_1,unroll_16,pipeline_1,unroll_2,18.75,0.9074784596270001,False
workload_230.cpp,xczu7ev-ffvc1156-2-e,10.0,191.95395,76,41,7,8,13,cyclic_2_1,block_2_1,block_64_1,pipeline,pipeline_1,pipeline,unroll_2,unroll_8,pipeline,unroll_2,pipeline,unroll_8,17.25,0.9283682040531166,False
workload_231.cpp,xczu7ev-ffvc1156-2-e,10.0,881.86869,109,83,1,4,31,cyclic_64_1,cyclic_64_1,cyclic_2_1,pipeline,pipeline,unroll_2,unroll_32,unroll_8,unroll_4,unroll_4,pipeline,unroll_8,29.75,0.7456501419646967,False
workload_232.cpp,xczu7ev-ffvc1156-2-e,10.0,6362.63891,348,73,1,2,26,cyclic_64_1,cyclic_4_1,cyclic_2_1,unroll,unroll_8,unroll_4,unroll_2,unroll_2,unroll_4,unroll_8,unroll,unroll_2,25.5,0.6244341214933588,False
workload_233.cpp,xczu7ev-ffvc1156-2-e,10.0,1193.10154,364,59,2,13,83,cyclic_32_1,cyclic_2_1,cyclic_4_1,pipeline,unroll_2,unroll_2,unroll_32,unroll_64,unroll_4,pipeline_1,pipeline,pipeline,39.25,0.6259971529553904,False
workload_234.cpp,xczu7ev-ffvc1156-2-e,10.0,1103.22645,335,93,1,5,38,cyclic_64_1,cyclic_128_1,cyclic_2_1,pipeline,unroll_16,unroll_2,unroll_32,unroll_8,unroll_16,unroll_4,pipeline,unroll_8,34.25,0.6856956581809553,False
workload_235.cpp,xczu7ev-ffvc1156-2-e,10.0,139.42936,383,57,68,30,79,cyclic_32_1,cyclic_64_1,block_32_1,unroll,unroll_64,pipeline,unroll_64,unroll_8,unroll_8,unroll,pipeline_1,unroll_8,58.5,0.40912015698166804,False
workload_236.cpp,xczu7ev-ffvc1156-2-e,10.0,830.92266,512,46,2,50,92,cyclic_8_1,block_8_1,cyclic_4_1,pipeline,unroll_16,unroll_32,pipeline,unroll_32,unroll_16,unroll,pipeline,unroll_8,47.5,0.5448005176540865,False
workload_237.cpp,xczu7ev-ffvc1156-2-e,10.0,1142.09005,319,92,13,9,33,cyclic_64_1,cyclic_64_1,cyclic_2_1,unroll,unroll_16,unroll_2,unroll_32,unroll_4,unroll,unroll_4,pipeline,unroll,36.75,0.655585008045332,False
workload_238.cpp,xczu7ev-ffvc1156-2-e,10.0,204.7368,91,44,23,17,30,cyclic_8_1,block_4_1,cyclic_4_1,pipeline,pipeline,pipeline,unroll_2,unroll_64,unroll_16,unroll,pipeline_1,unroll_8,28.5,0.7774998237868592,False
workload_240.cpp,xczu7ev-ffvc1156-2-e,10.0,133.91211,97,41,7,20,31,block_4_1,block_4_1,block_8_1,unroll,pipeline,pipeline,unroll_64,unroll_64,pipeline_1,unroll_2,unroll,unroll_8,24.75,0.8277441025737788,False
workload_241.cpp,xczu7ev-ffvc1156-2-e,10.0,881.86869,107,83,1,4,31,cyclic_64_1,cyclic_64_1,cyclic_2_1,pipeline,pipeline,unroll_2,unroll_32,unroll_8,unroll_4,unroll_2,pipeline,unroll_8,29.75,0.7456501419646967,False
workload_242.cpp,xczu7ev-ffvc1156-2-e,10.0,1049.11284,133,74,1,10,36,cyclic_64_1,block_2_1,block_128_1,pipeline,pipeline,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_8,pipeline,pipeline_1,30.25,0.7353509893463581,False
workload_243.cpp,xczu7ev-ffvc1156-2-e,10.0,151.77093,198,83,68,29,68,cyclic_128_1,block_2_1,block_2_1,pipeline,pipeline,pipeline,unroll_2,unroll_2,pipeline,pipeline_1,pipeline_1,unroll_2,62.0,0.35184838358515935,False
workload_244.cpp,xczu7ev-ffvc1156-2-e,10.0,856.08884,101,58,4,9,28,cyclic_32_1,cyclic_2_1,cyclic_8_1,pipeline,pipeline,unroll_4,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline,pipeline_1,24.75,0.8100623832390541,False
workload_245.cpp,xczu7ev-ffvc1156-2-e,10.0,138.97845,126,72,68,28,57,cyclic_64_1,block_16_1,block_64_1,pipeline_1,pipeline,pipeline,unroll_16,unroll_8,unroll_8,unroll_16,pipeline_1,unroll_8,56.25,0.4490290430704844,False
workload_246.cpp,xczu7ev-ffvc1156-2-e,10.0,1089.04184,155,57,4,16,39,cyclic_16_1,cyclic_64_1,cyclic_8_1,pipeline,unroll_32,unroll_8,pipeline,unroll_2,unroll_8,unroll_2,pipeline,pipeline_1,29.0,0.7498599458741324,False
workload_247.cpp,xczu7ev-ffvc1156-2-e,10.0,898.51893,73,61,1,3,9,cyclic_2_1,cyclic_128_1,cyclic_2_1,pipeline_1,pipeline,unroll_2,unroll_32,unroll_8,unroll_4,unroll_4,pipeline,unroll_8,18.5,0.8929385506036184,False
workload_248.cpp,xczu7ev-ffvc1156-2-e,10.0,1112.21543,81,51,1,7,14,cyclic_2_1,cyclic_64_1,block_2_1,pipeline,pipeline_1,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll,18.25,0.8901074917269417,False
workload_249.cpp,xczu7ev-ffvc1156-2-e,10.0,811.76394,224,73,4,16,55,cyclic_64_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_32,unroll_8,unroll_4,pipeline_1,unroll_8,37.0,0.6602064199645833,False
workload_250.cpp,xczu7ev-ffvc1156-2-e,10.0,882.71284,86,41,4,8,18,cyclic_2_1,block_4_1,cyclic_8_1,pipeline,pipeline,unroll_4,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline,unroll_2,17.75,0.9037304047725833,False
workload_251.cpp,xczu7ev-ffvc1156-2-e,10.0,1043.62965,75,48,1,4,13,cyclic_16_1,block_4_1,cyclic_2_1,pipeline_1,unroll_8,unroll_2,unroll_16,unroll_8,unroll_4,unroll_4,pipeline,unroll_8,16.5,0.924707873541625,False
workload_252.cpp,xczu7ev-ffvc1156-2-e,10.0,840.26941,186,41,13,10,34,cyclic_2_1,block_2_1,cyclic_128_1,pipeline,unroll_8,unroll_2,unroll_64,unroll_32,unroll_4,unroll_8,pipeline,unroll_2,24.5,0.813744179317356,False
workload_253.cpp,xczu7ev-ffvc1156-2-e,10.0,17336.09173,536,44,22,47,97,block_8_1,cyclic_4_1,block_4_1,pipeline,unroll_2,unroll_32,unroll_32,unroll_32,unroll_16,pipeline_1,unroll,unroll_2,52.5,0.187513998248802,False
workload_254.cpp,xczu7ev-ffvc1156-2-e,10.0,6159.37181,89,73,1,1,20,cyclic_64_1,cyclic_4_1,cyclic_2_1,unroll,unroll_2,unroll_4,unroll_2,unroll_2,unroll_16,pipeline_1,unroll,unroll_2,23.75,0.6466847005478996,False
workload_255.cpp,xczu7ev-ffvc1156-2-e,10.0,236.16978,83,42,7,9,14,cyclic_2_1,cyclic_4_1,cyclic_4_1,pipeline,pipeline,pipeline,unroll_2,unroll_32,pipeline_1,unroll,pipeline,unroll_2,18.0,0.9168355261363739,False
workload_256.cpp,xczu7ev-ffvc1156-2-e,10.0,1226.47509,157,74,1,4,29,cyclic_64_1,block_4_1,block_128_1,pipeline_1,unroll_8,unroll_2,unroll_16,unroll_8,unroll_8,unroll_4,pipeline,unroll_8,27.0,0.7714557515148636,False
workload_257.cpp,xczu7ev-ffvc1156-2-e,10.0,1335.6488,341,93,1,12,85,cyclic_128_1,block_32_1,block_64_1,pipeline,pipeline,unroll_8,unroll_2,unroll_64,unroll_8,unroll_2,pipeline_1,unroll_4,47.75,0.5320797190956518,False
workload_258.cpp,xczu7ev-ffvc1156-2-e,10.0,947.30179,235,84,1,12,66,cyclic_128_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline,unroll_8,unroll_2,unroll_8,pipeline,unroll_4,pipeline,unroll_4,40.75,0.6146759845998786,False
workload_259.cpp,xczu7ev-ffvc1156-2-e,10.0,1331.71538,267,84,1,11,70,cyclic_128_1,block_4_1,block_64_1,pipeline_1,pipeline,unroll_8,unroll_8,unroll_32,unroll,pipeline,pipeline,unroll_8,41.5,0.5980342344433833,False
workload_260.cpp,xczu7ev-ffvc1156-2-e,10.0,861.57298,98,46,6,9,17,cyclic_2_1,cyclic_4_1,block_64_1,unroll,pipeline_1,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_2,pipeline,unroll_8,19.5,0.8801633731171052,False
workload_261.cpp,xczu7ev-ffvc1156-2-e,10.0,6850.08591,1477,83,1,2,45,cyclic_128_1,cyclic_4_1,block_2_1,unroll,unroll_8,unroll_4,unroll_2,unroll_2,unroll_4,unroll_8,unroll,unroll_2,32.75,0.544449090772671,False
workload_262.cpp,xczu7ev-ffvc1156-2-e,10.0,171.21142,98,40,7,10,19,cyclic_2_1,cyclic_128_1,cyclic_128_1,pipeline,pipeline,pipeline,unroll_32,unroll_8,unroll_8,unroll_16,pipeline_1,unroll_2,19.0,0.9044861828079735,False
workload_264.cpp,xczu7ev-ffvc1156-2-e,10.0,503.41338,271,92,13,9,68,cyclic_64_1,cyclic_64_1,cyclic_2_1,unroll,pipeline,unroll_2,pipeline,unroll_64,unroll_8,unroll_16,pipeline_1,unroll_8,45.5,0.572349276314906,False
workload_265.cpp,xczu7ev-ffvc1156-2-e,10.0,202.69558,116,41,7,21,35,block_4_1,cyclic_128_1,cyclic_128_1,pipeline,pipeline,pipeline,unroll_32,unroll_8,pipeline_1,unroll_16,pipeline_1,unroll_8,26.0,0.8097355039853714,False
workload_266.cpp,xczu7ev-ffvc1156-2-e,10.0,882.96184,108,46,2,5,18,cyclic_8_1,block_8_1,cyclic_4_1,pipeline,unroll_16,unroll_2,pipeline,unroll_2,unroll_16,unroll,pipeline,unroll_8,17.75,0.9037232764316615,False
workload_267.cpp,xczu7ev-ffvc1156-2-e,10.0,91.97594,174,73,68,28,57,cyclic_64_1,cyclic_64_1,cyclic_2_1,pipeline,pipeline,pipeline,unroll_32,unroll_64,unroll_8,unroll_16,pipeline_1,unroll_8,56.5,0.4444689002813331,False
workload_268.cpp,xczu7ev-ffvc1156-2-e,10.0,177.3531,89,40,7,9,17,cyclic_2_1,cyclic_2_1,cyclic_128_1,pipeline,pipeline,pipeline,unroll_64,unroll_4,pipeline_1,unroll_16,pipeline,unroll_2,18.25,0.9147141701537861,False
workload_269.cpp,xczu7ev-ffvc1156-2-e,10.0,1276.17434,78,44,4,9,13,block_8_1,cyclic_2_1,block_64_1,pipeline,unroll_2,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,pipeline,unroll_4,17.5,0.897298068939074,False
workload_270.cpp,xczu7ev-ffvc1156-2-e,10.0,884.76084,71,41,4,5,12,cyclic_2_1,block_4_1,cyclic_8_1,pipeline,pipeline,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,pipeline,unroll_2,15.5,0.9476585817222687,False
workload_271.cpp,xczu7ev-ffvc1156-2-e,10.0,992.6433,176,62,1,10,33,cyclic_32_1,cyclic_32_1,block_128_1,pipeline,pipeline,unroll_8,pipeline_1,unroll_32,unroll_4,unroll_4,pipeline,unroll_2,26.5,0.783880624067881,False
workload_272.cpp,xczu7ev-ffvc1156-2-e,10.0,884.76084,71,41,4,5,12,cyclic_2_1,block_4_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline,unroll_2,15.5,0.9476585817222687,False
workload_273.cpp,xczu7ev-ffvc1156-2-e,10.0,503.41378,269,92,13,9,68,cyclic_64_1,cyclic_64_1,cyclic_2_1,unroll,pipeline_1,unroll_2,pipeline,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_8,45.5,0.5723492682220362,False
workload_274.cpp,xczu7ev-ffvc1156-2-e,10.0,1045.52884,165,84,1,6,56,cyclic_128_1,cyclic_4_1,block_128_1,pipeline,pipeline,unroll_4,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,36.75,0.6577981601503801,False
workload_275.cpp,xczu7ev-ffvc1156-2-e,10.0,1409.65706,1099,49,2,15,67,cyclic_16_1,cyclic_2_1,cyclic_4_1,pipeline,unroll_2,unroll_2,unroll_32,unroll_64,pipeline_1,unroll_4,pipeline,pipeline,33.25,0.6901949697211056,False
workload_276.cpp,xczu7ev-ffvc1156-2-e,10.0,8441.71737,391,83,1,4,74,cyclic_128_1,cyclic_4_1,block_2_1,pipeline,pipeline,unroll_8,unroll_2,unroll_64,unroll_16,unroll_2,unroll,unroll_2,40.5,0.4353324326246589,False
workload_280.cpp,xczu7ev-ffvc1156-2-e,10.0,1076.24884,73,41,1,4,9,cyclic_2_1,cyclic_8_1,block_128_1,pipeline,pipeline,unroll_4,unroll_4,unroll_2,unroll_8,unroll_16,pipeline_1,unroll_2,13.75,0.9650849581174819,False
workload_281.cpp,xczu7ev-ffvc1156-2-e,10.0,881.80635,87,60,1,4,19,cyclic_32_1,block_8_1,cyclic_2_1,pipeline,pipeline,unroll_2,pipeline,unroll_8,unroll_8,unroll_4,pipeline,unroll_8,21.0,0.8591099723543458,False
workload_282.cpp,xczu7ev-ffvc1156-2-e,10.0,853.52884,131,58,4,16,39,cyclic_32_1,cyclic_2_1,cyclic_8_1,pipeline,pipeline,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_4,pipeline,pipeline_1,29.25,0.7525805760227104,False
workload_283.cpp,xczu7ev-ffvc1156-2-e,10.0,777.63574,155,41,13,10,32,cyclic_2_1,cyclic_4_1,cyclic_128_1,pipeline,pipeline,unroll_2,unroll_64,unroll_8,unroll_8,unroll_16,pipeline_1,unroll_2,24.0,0.8219320461638483,False
workload_284.cpp,xczu7ev-ffvc1156-2-e,10.0,170.2591,87,40,7,9,17,cyclic_2_1,cyclic_2_1,cyclic_128_1,pipeline,pipeline,pipeline,unroll_64,unroll_8,unroll_8,unroll_16,pipeline,unroll_2,18.25,0.9148727634661179,False
workload_285.cpp,xczu7ev-ffvc1156-2-e,10.0,171.22101,84,40,7,9,15,cyclic_2_1,cyclic_128_1,cyclic_8_1,pipeline,pipeline,pipeline,unroll_32,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_2,17.75,0.9217402778422855,False
workload_286.cpp,xczu7ev-ffvc1156-2-e,10.0,4192.26734,78,44,5,8,12,block_8_1,block_2_1,block_64_1,pipeline,unroll_2,unroll_2,unroll_2,unroll_2,unroll_8,unroll_2,pipeline,unroll_4,17.25,0.8006690364578242,False
workload_287.cpp,xczu7ev-ffvc1156-2-e,10.0,885.73851,179,93,1,4,59,cyclic_128_1,cyclic_64_1,cyclic_2_1,pipeline,pipeline,unroll_2,pipeline,unroll_8,unroll_4,unroll_2,pipeline,unroll_4,39.25,0.6328207186838839,False
workload_288.cpp,xczu7ev-ffvc1156-2-e,10.0,6362.63891,337,73,1,2,26,cyclic_64_1,block_4_1,cyclic_2_1,unroll,unroll_8,unroll_4,unroll_2,unroll_2,unroll_4,unroll_8,unroll,unroll_2,25.5,0.6244341214933588,False
workload_289.cpp,xczu7ev-ffvc1156-2-e,10.0,868.41333,258,48,1,36,62,cyclic_16_1,block_4_1,cyclic_2_1,pipeline_1,pipeline,unroll_32,unroll_16,unroll_8,unroll_4,unroll_4,pipeline,unroll_8,36.75,0.6618262274676374,False
workload_290.cpp,xczu7ev-ffvc1156-2-e,10.0,1049.11284,99,48,1,8,17,cyclic_16_1,block_2_1,block_128_1,pipeline,pipeline,unroll_8,unroll_2,unroll_2,unroll_16,unroll_4,pipeline,pipeline_1,18.5,0.8885837711637916,False
workload_291.cpp,xczu7ev-ffvc1156-2-e,10.0,1066.01284,99,41,1,7,15,cyclic_2_1,block_4_1,block_128_1,pipeline,pipeline,unroll_8,pipeline_1,unroll_2,unroll_4,unroll_4,pipeline,unroll_2,16.0,0.9340357468891642,False
workload_293.cpp,xczu7ev-ffvc1156-2-e,10.0,939.55914,262,73,4,16,46,cyclic_64_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_32,unroll_8,unroll,pipeline_1,unroll,34.75,0.6836147182555669,False
workload_295.cpp,xczu7ev-ffvc1156-2-e,10.0,861.57298,98,46,6,9,17,cyclic_2_1,cyclic_4_1,block_128_1,unroll,pipeline_1,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_2,pipeline,unroll_8,19.5,0.8801633731171052,False
workload_296.cpp,xczu7ev-ffvc1156-2-e,10.0,867.61461,141,83,1,12,41,cyclic_64_1,cyclic_64_1,cyclic_2_1,pipeline,pipeline,unroll_8,unroll_32,unroll_8,pipeline,unroll_2,pipeline,unroll_8,34.25,0.6912164358574459,False
workload_297.cpp,xczu7ev-ffvc1156-2-e,10.0,745.1647,388,92,13,15,73,cyclic_64_1,cyclic_128_1,cyclic_128_1,pipeline,pipeline,unroll_4,unroll_32,unroll_8,pipeline_1,unroll_16,pipeline_1,unroll_8,48.25,0.5387909830702835,False
workload_298.cpp,xczu7ev-ffvc1156-2-e,10.0,113.0217,106,41,7,8,16,cyclic_2_1,cyclic_128_1,cyclic_2_1,pipeline,pipeline,pipeline,unroll_32,unroll_64,unroll_4,unroll_16,pipeline,unroll_4,18.0,0.9195709026579059,False
workload_299.cpp,xczu7ev-ffvc1156-2-e,10.0,178.3451,97,40,7,10,19,cyclic_2_1,cyclic_128_1,cyclic_128_1,pipeline,pipeline_1,pipeline,unroll_32,unroll_4,pipeline_1,unroll_16,pipeline_1,unroll_8,19.0,0.9043240851754462,False
workload_300.cpp,xczu7ev-ffvc1156-2-e,10.0,881.68884,88,41,4,8,18,cyclic_2_1,cyclic_4_1,cyclic_8_1,pipeline,pipeline,unroll_4,unroll_2,unroll_2,unroll_16,unroll_4,pipeline,unroll_2,17.75,0.9037597137346274,False
workload_301.cpp,xczu7ev-ffvc1156-2-e,10.0,1342.0373,146,52,1,6,19,cyclic_16_1,cyclic_32_1,block_128_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_32,unroll_8,unroll_4,pipeline,unroll_2,19.5,0.8661590570269445,False
workload_302.cpp,xczu7ev-ffvc1156-2-e,10.0,171.25173,82,41,7,8,15,cyclic_2_1,cyclic_128_1,cyclic_2_1,pipeline_1,pipeline,pipeline_1,unroll_32,unroll_8,unroll_4,unroll_4,pipeline,unroll_8,17.75,0.9217396016715813,False
workload_303.cpp,xczu7ev-ffvc1156-2-e,10.0,91.97594,146,74,68,28,58,cyclic_64_1,block_8_1,cyclic_2_1,pipeline,pipeline,pipeline,unroll_32,unroll_64,unroll_8,unroll,pipeline_1,unroll_8,57.0,0.4354495312384906,False
workload_304.cpp,xczu7ev-ffvc1156-2-e,10.0,1138.37136,109,45,2,7,20,cyclic_8_1,block_4_1,cyclic_4_1,pipeline,unroll_8,unroll_2,unroll_2,unroll_64,unroll_4,unroll,pipeline,unroll_8,18.5,0.8859195320661148,False
workload_305.cpp,xczu7ev-ffvc1156-2-e,10.0,133.90891,98,41,7,20,31,block_4_1,block_4_1,block_16_1,unroll,pipeline,pipeline,unroll_64,unroll_64,pipeline_1,unroll_2,unroll,unroll_2,24.75,0.8277441768227467,False
workload_306.cpp,xczu7ev-ffvc1156-2-e,10.0,139.75798,251,82,68,29,73,cyclic_128_1,cyclic_128_1,cyclic_128_1,pipeline,pipeline,pipeline,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_8,63.0,0.3365593888085957,False
workload_307.cpp,xczu7ev-ffvc1156-2-e,10.0,837.95292,315,54,2,48,81,cyclic_8_1,cyclic_64_1,cyclic_4_1,pipeline,pipeline,unroll_32,unroll_32,unroll_32,unroll_4,unroll,pipeline,unroll_8,46.25,0.557653140212332,False
workload_308.cpp,xczu7ev-ffvc1156-2-e,10.0,811.03285,169,41,13,10,32,cyclic_2_1,block_4_1,cyclic_128_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_16,pipeline,unroll_2,24.0,0.8210722906331375,False
workload_309.cpp,xczu7ev-ffvc1156-2-e,10.0,170.37045,71,41,7,8,12,cyclic_2_1,cyclic_2_1,block_64_1,pipeline,pipeline_1,pipeline,unroll_32,unroll_8,pipeline,pipeline_1,pipeline,unroll_8,17.0,0.9336596183460422,False
