Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,InnerLoop_1_2,Area,Weight,is_pareto
workload_1516.cpp,xczu7ev-ffvc1156-2-e,5.0,15.96793,70,13,1,1,6,cyclic_2_1,block_2_1,block_2_1,cyclic_16_1,unroll_4,unroll,pipeline,pipeline_1,5.25,0.9307193646762436,False
workload_1517.cpp,xczu7ev-ffvc1156-2-e,5.0,15.97801,535,20,1,9,44,block_2_1,block_2_1,block_64_1,block_32_1,unroll_4,unroll,pipeline,unroll_16,18.5,0.44228802651787447,False
workload_1518.cpp,xczu7ev-ffvc1156-2-e,5.0,15.96779,53,11,1,1,2,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll,pipeline,unroll_2,3.75,0.9886726958206118,False
workload_1519.cpp,xczu7ev-ffvc1156-2-e,5.0,16.131915,52,10,1,1,2,block_2_1,block_2_1,cyclic_2_1,cyclic_2_1,unroll_4,unroll_2,pipeline,pipeline_1,3.5,0.9838167883855946,False
workload_1520.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88608,72,12,1,1,7,block_2_1,block_4_1,cyclic_2_1,block_4_1,unroll_8,unroll,pipeline_1,pipeline_1,5.25,0.9311993625738981,False
workload_1521.cpp,xczu7ev-ffvc1156-2-e,5.0,16.191785,66,10,1,1,4,block_2_1,block_2_1,block_2_1,cyclic_2_1,unroll_4,unroll,pipeline_1,unroll_16,4.0,0.9676220757219349,False
workload_1522.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88611,54,11,1,1,3,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,unroll_2,unroll,pipeline,pipeline_1,4.0,0.987537954828834,False
workload_1523.cpp,xczu7ev-ffvc1156-2-e,5.0,15.96803,94,26,1,1,8,block_128_1,block_2_1,cyclic_2_1,block_2_1,unroll_2,unroll,pipeline_1,pipeline_1,9.0,0.7710780419409493,False
workload_1524.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88603,56,11,1,1,2,block_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll,pipeline,unroll_16,3.75,0.9933653779224391,False
workload_1525.cpp,xczu7ev-ffvc1156-2-e,5.0,15.86809,61,11,1,1,3,block_2_1,block_2_1,cyclic_2_1,cyclic_2_1,unroll_4,unroll,pipeline_1,unroll_16,4.0,1.0,True
workload_1526.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88608,65,13,1,1,5,block_2_1,block_2_1,cyclic_2_1,cyclic_16_1,unroll_8,unroll,pipeline_1,pipeline_1,5.0,0.9424716460074415,False
workload_1527.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88603,51,11,1,1,2,block_2_1,block_2_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll,pipeline,unroll_2,3.75,0.9933653779224391,False
workload_1528.cpp,xczu7ev-ffvc1156-2-e,5.0,16.354985,112,13,1,1,12,block_2_1,block_32_1,block_2_1,cyclic_16_1,unroll_8,unroll,pipeline,unroll_8,6.75,0.8591439497629402,False
workload_1529.cpp,xczu7ev-ffvc1156-2-e,5.0,15.96785,56,11,1,1,3,block_2_1,block_2_1,block_2_1,block_4_1,unroll_4,unroll,pipeline_1,pipeline_1,4.0,0.9833187609143008,False
workload_1530.cpp,xczu7ev-ffvc1156-2-e,5.0,15.886,71,11,1,1,6,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll,pipeline_1,unroll_2,4.75,0.953818187661263,False
workload_1531.cpp,xczu7ev-ffvc1156-2-e,5.0,16.131935,51,11,1,1,1,block_2_1,block_2_1,cyclic_2_1,block_4_1,unroll_2,unroll_2,pipeline_1,pipeline_1,3.5,0.9838154777137628,False
workload_1532.cpp,xczu7ev-ffvc1156-2-e,5.0,16.131875,53,11,1,1,2,block_4_1,block_2_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,pipeline,unroll_2,3.75,0.9772724423074365,False
workload_1533.cpp,xczu7ev-ffvc1156-2-e,5.0,15.96792,89,13,1,1,10,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_16_1,unroll_8,unroll,pipeline,pipeline_1,6.25,0.8865907864857914,False
workload_1534.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88608,70,10,1,1,6,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_2_1,unroll_8,unroll,pipeline,pipeline_1,4.5,0.9652357201817254,False
workload_1535.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88611,53,11,1,1,2,block_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll,pipeline,pipeline,3.75,0.9933618181339697,False
workload_1536.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88611,53,10,1,1,2,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll,pipeline,pipeline_1,3.5,0.9999986773830055,False
workload_1537.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88609,54,10,1,1,2,block_2_1,block_2_1,cyclic_2_1,cyclic_2_1,unroll_4,unroll,pipeline,pipeline_1,3.5,1.0,True
workload_1538.cpp,xczu7ev-ffvc1156-2-e,5.0,15.885985,75,11,1,1,8,block_2_1,block_2_1,cyclic_2_1,cyclic_8_1,unroll,unroll,pipeline,unroll_2,5.25,0.931199476234038,False
workload_1539.cpp,xczu7ev-ffvc1156-2-e,5.0,16.034345,93,11,1,1,6,block_2_1,block_2_1,cyclic_64_1,cyclic_8_1,unroll_2,unroll,pipeline,unroll_8,4.75,0.9516071138051783,False
workload_1540.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88601,64,11,1,1,3,block_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll,pipeline,unroll_16,4.0,0.9875424326695446,False
workload_1541.cpp,xczu7ev-ffvc1156-2-e,5.0,16.131995,56,10,1,1,2,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_8,pipeline,pipeline,3.5,0.9838115457040983,False
workload_1542.cpp,xczu7ev-ffvc1156-2-e,5.0,16.354985,77,10,1,1,5,block_2_1,block_2_1,block_2_1,cyclic_2_1,unroll_8,unroll,pipeline_1,unroll_8,4.25,0.9505044461957898,False
workload_1543.cpp,xczu7ev-ffvc1156-2-e,5.0,15.97299,295,10,1,2,24,block_2_1,cyclic_2_1,block_128_1,cyclic_4_1,unroll_2,unroll,pipeline_1,pipeline_1,9.25,0.7610120704563696,False
workload_1544.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88609,59,10,1,1,4,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_4,unroll,pipeline_1,pipeline_1,4.0,0.9875388505342491,False
workload_1545.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88611,52,10,1,1,2,block_2_1,block_2_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll,pipeline_1,pipeline_1,3.5,0.9999986773830055,False
workload_1546.cpp,xczu7ev-ffvc1156-2-e,5.0,15.97296,113,10,1,1,14,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,unroll_8,unroll,pipeline,pipeline,6.5,0.8756953632631084,False
workload_1547.cpp,xczu7ev-ffvc1156-2-e,5.0,15.886,258,10,1,2,20,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_128_1,unroll_8,unroll,pipeline,pipeline_1,8.25,0.8018309928798885,False
workload_1548.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88608,62,11,1,1,4,block_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll,pipeline_1,pipeline,4.25,0.9767109387606245,False
workload_1549.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88609,65,12,1,1,4,block_2_1,block_4_1,cyclic_2_1,block_4_1,unroll_4,unroll,pipeline_1,pipeline,4.5,0.9652356895715285,False
workload_1550.cpp,xczu7ev-ffvc1156-2-e,5.0,15.86809,62,11,1,1,3,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_4,unroll,pipeline,unroll_16,4.0,1.0,True
workload_1551.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88608,83,13,1,1,9,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_16_1,unroll_8,unroll,pipeline,pipeline_1,6.0,0.8978340641665614,False
workload_1552.cpp,xczu7ev-ffvc1156-2-e,5.0,16.360465,600,10,1,2,26,block_32_1,block_2_1,cyclic_64_1,cyclic_2_1,unroll_8,unroll_2,pipeline_1,unroll_8,9.75,0.7383990121256812,False
workload_1553.cpp,xczu7ev-ffvc1156-2-e,5.0,16.218835,63,11,1,1,7,block_2_1,block_2_1,block_64_1,block_4_1,unroll_2,unroll_4,pipeline,pipeline_1,5.0,0.9348382197391868,False
workload_1554.cpp,xczu7ev-ffvc1156-2-e,5.0,16.116515,51,11,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,pipeline,unroll_8,3.5,0.9848262941730127,False
workload_1555.cpp,xczu7ev-ffvc1156-2-e,5.0,16.131955,53,11,1,1,2,cyclic_2_1,block_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,pipeline,pipeline,3.75,0.9772676303549448,False
workload_1556.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88608,73,11,1,1,7,block_2_1,block_8_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll,pipeline_1,pipeline_1,5.0,0.9424716460074415,False
workload_1557.cpp,xczu7ev-ffvc1156-2-e,5.0,15.87579,54,11,1,1,2,block_2_1,block_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll,pipeline,unroll_4,3.75,0.9938028013550034,False
workload_1559.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88608,70,11,1,1,6,block_4_1,block_2_1,cyclic_2_1,cyclic_2_1,unroll_8,unroll,pipeline,pipeline_1,4.75,0.9538180259249401,False
workload_1560.cpp,xczu7ev-ffvc1156-2-e,5.0,15.96787,52,11,1,1,2,block_2_1,block_2_1,block_2_1,cyclic_4_1,unroll_2,unroll,pipeline,pipeline_1,3.75,0.9886672328175109,False
workload_1561.cpp,xczu7ev-ffvc1156-2-e,5.0,15.886,113,10,1,1,11,block_2_1,block_2_1,cyclic_2_1,block_64_1,unroll_8,unroll,pipeline_1,pipeline_1,5.75,0.9088803400160891,False
workload_1562.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88608,69,11,1,1,7,block_4_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_8,unroll,pipeline,pipeline_1,5.0,0.9424716460074415,False
workload_1563.cpp,xczu7ev-ffvc1156-2-e,5.0,16.116515,51,11,1,1,2,block_2_1,block_2_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,pipeline,unroll_8,3.75,0.9781922333409078,False
workload_1564.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88609,60,10,1,1,4,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_4,unroll,pipeline,pipeline_1,4.0,0.9875388505342491,False
workload_1565.cpp,xczu7ev-ffvc1156-2-e,5.0,15.86809,61,11,1,1,3,block_2_1,block_2_1,cyclic_2_1,cyclic_2_1,unroll_4,unroll,pipeline,unroll_16,4.0,1.0,True
workload_1566.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88608,69,10,1,1,6,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_2_1,unroll_8,unroll,pipeline_1,pipeline_1,4.5,0.9652357201817254,False
workload_1567.cpp,xczu7ev-ffvc1156-2-e,5.0,15.87064,83,11,1,2,9,cyclic_2_1,block_32_1,cyclic_2_1,cyclic_2_1,unroll_8,unroll,pipeline,unroll_8,5.75,0.9088833690710008,False
workload_1568.cpp,xczu7ev-ffvc1156-2-e,5.0,16.113955,54,11,1,1,2,block_2_1,block_2_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,pipeline,unroll_16,3.75,0.9783446868036576,False
workload_1569.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88609,62,10,1,1,4,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_2_1,unroll_4,unroll,pipeline,pipeline_1,4.0,0.9875388505342491,False
workload_1570.cpp,xczu7ev-ffvc1156-2-e,5.0,15.87579,54,11,1,1,2,block_2_1,block_2_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll,pipeline,unroll_4,3.75,0.9938028013550034,False
workload_1571.cpp,xczu7ev-ffvc1156-2-e,5.0,16.213695,51,11,1,1,1,block_2_1,block_2_1,block_2_1,block_4_1,unroll_2,unroll_2,pipeline_1,pipeline_1,3.5,0.9784451771447785,False
workload_1572.cpp,xczu7ev-ffvc1156-2-e,5.0,15.96787,57,11,1,1,3,block_2_1,block_4_1,block_2_1,cyclic_2_1,unroll_2,unroll,pipeline,pipeline_1,4.0,0.9833175986280491,False
workload_1573.cpp,xczu7ev-ffvc1156-2-e,5.0,15.87064,65,11,1,1,4,block_2_1,block_2_1,cyclic_2_1,cyclic_2_1,unroll_8,unroll,pipeline_1,unroll_8,4.25,0.9767514620435375,False
workload_1574.cpp,xczu7ev-ffvc1156-2-e,5.0,15.87835,58,13,1,1,2,block_2_1,block_2_1,cyclic_2_1,cyclic_16_1,unroll_2,unroll,pipeline,unroll_16,4.25,0.9767447614269237,False
workload_1575.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88608,77,20,1,1,8,block_2_1,block_2_1,cyclic_2_1,block_32_1,unroll_8,unroll,pipeline_1,pipeline_1,7.5,0.8331489153319349,False
workload_1576.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88611,58,10,1,1,2,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll,pipeline,pipeline,3.5,0.9999986773830055,False
workload_1577.cpp,xczu7ev-ffvc1156-2-e,5.0,15.96787,59,11,1,1,2,block_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll,pipeline_1,pipeline_1,3.75,0.9886672328175109,False
workload_1578.cpp,xczu7ev-ffvc1156-2-e,5.0,15.96793,62,13,1,1,3,block_2_1,block_2_1,block_2_1,cyclic_16_1,unroll_4,unroll,pipeline,pipeline_1,4.5,0.9641592289464123,False
workload_1579.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88608,63,10,1,1,4,block_2_1,block_2_1,cyclic_2_1,cyclic_2_1,unroll_8,unroll,pipeline,pipeline_1,4.0,0.9875392983612181,False
workload_1580.cpp,xczu7ev-ffvc1156-2-e,5.0,15.96787,54,11,1,1,2,block_2_1,block_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll,pipeline_1,pipeline_1,3.75,0.9886672328175109,False
workload_1581.cpp,xczu7ev-ffvc1156-2-e,5.0,16.213755,54,11,1,1,2,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_8,pipeline,pipeline_1,3.75,0.9722622284704875,False
workload_1582.cpp,xczu7ev-ffvc1156-2-e,5.0,15.96787,54,11,1,1,2,block_2_1,block_2_1,block_2_1,cyclic_8_1,unroll_2,unroll,pipeline,pipeline_1,3.75,0.9886672328175109,False
workload_1583.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88611,56,11,1,1,2,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll,pipeline,pipeline_1,3.75,0.9933618181339697,False
workload_1584.cpp,xczu7ev-ffvc1156-2-e,5.0,16.131955,50,10,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,pipeline,pipeline,3.25,1.0,True
workload_1585.cpp,xczu7ev-ffvc1156-2-e,5.0,16.00377,69,13,1,1,5,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_16_1,unroll_4,unroll,pipeline,unroll_2,5.0,0.9413377904138435,False
workload_1586.cpp,xczu7ev-ffvc1156-2-e,5.0,15.86811,61,11,1,1,3,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll,pipeline_1,unroll_16,4.0,0.9883163439055952,False
workload_1587.cpp,xczu7ev-ffvc1156-2-e,5.0,16.218835,86,10,1,2,13,block_2_1,block_2_1,block_128_1,cyclic_2_1,unroll_2,unroll_4,pipeline,pipeline,6.5,0.8725527544424838,False
workload_1588.cpp,xczu7ev-ffvc1156-2-e,5.0,15.96787,52,10,1,1,2,block_2_1,block_2_1,block_2_1,cyclic_2_1,unroll_2,unroll,pipeline_1,pipeline_1,3.5,0.9945999416905572,False
workload_1589.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88611,56,11,1,1,3,block_4_1,block_2_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll,pipeline,pipeline_1,4.0,0.987537954828834,False
workload_1590.cpp,xczu7ev-ffvc1156-2-e,5.0,15.96787,51,11,1,1,2,block_2_1,block_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll,pipeline_1,pipeline,3.75,0.9886672328175109,False
workload_1591.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88601,55,11,1,1,2,block_2_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll,pipeline_1,unroll_2,3.75,0.9933662675240906,False
workload_1592.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88347,59,11,1,1,2,block_2_1,block_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll,pipeline,unroll_16,3.75,0.9934781238037131,False
workload_1593.cpp,xczu7ev-ffvc1156-2-e,5.0,15.96785,62,10,1,1,4,cyclic_2_1,block_2_1,block_2_1,cyclic_2_1,unroll_4,unroll,pipeline,pipeline_1,4.0,0.9833187609143008,False
workload_1594.cpp,xczu7ev-ffvc1156-2-e,5.0,15.96784,76,11,1,1,6,block_4_1,block_2_1,block_2_1,cyclic_2_1,unroll_8,unroll,pipeline,pipeline_1,4.75,0.9530579967264748,False
workload_1595.cpp,xczu7ev-ffvc1156-2-e,5.0,15.96801,62,11,1,1,4,block_8_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_4,unroll,pipeline_1,pipeline_1,4.25,0.974872348821574,False
workload_1596.cpp,xczu7ev-ffvc1156-2-e,5.0,15.886,563,10,1,3,42,block_2_1,cyclic_2_1,cyclic_2_1,block_128_1,unroll_8,unroll,pipeline,pipeline,14.0,0.5844343241051679,False
workload_1597.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88601,149,10,1,2,12,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_128_1,unroll_4,unroll,pipeline,pipeline_1,6.25,0.8868636362710715,False
workload_1598.cpp,xczu7ev-ffvc1156-2-e,5.0,15.886065,72,11,1,1,7,block_2_1,block_2_1,cyclic_2_1,cyclic_8_1,unroll,unroll,pipeline,pipeline_1,5.0,0.9424716686745943,False
workload_1600.cpp,xczu7ev-ffvc1156-2-e,5.0,15.88608,62,10,1,1,6,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_8,unroll,pipeline,pipeline_1,4.5,0.9652357201817254,False
workload_1601.cpp,xczu7ev-ffvc1156-2-e,3.33,10.6450443,86,15,1,1,2,block_512_1,cyclic_16_1,cyclic_16_1,block_4_1,unroll_2,unroll_2,pipeline_1,unroll_8,4.75,0.9476727641140285,False
workload_1602.cpp,xczu7ev-ffvc1156-2-e,3.33,14.61051486,89,20,1,1,3,cyclic_4_1,cyclic_1024_1,cyclic_32_1,block_16_1,unroll_2,unroll_16,pipeline_1,unroll_2,6.25,0.5075534241466377,False
workload_1603.cpp,xczu7ev-ffvc1156-2-e,3.33,14.15955294,90,10,1,1,2,cyclic_4_1,block_512_1,cyclic_4_1,block_2_1,unroll_4,unroll_16,unroll_2,unroll_4,3.5,0.5632024052323986,False
workload_1604.cpp,xczu7ev-ffvc1156-2-e,3.33,14.3786403,98,10,1,1,3,cyclic_256_1,cyclic_64_1,cyclic_4_1,cyclic_32_1,unroll_2,unroll_8,unroll_16,unroll_2,3.75,0.5408932648285555,False
workload_1605.cpp,xczu7ev-ffvc1156-2-e,3.33,18.31027806,113,15,1,1,6,block_1024_1,block_128_1,cyclic_32_1,cyclic_4_1,unroll_2,pipeline,unroll_16,unroll_8,5.75,0.2344020862604985,False
workload_1606.cpp,xczu7ev-ffvc1156-2-e,3.33,10.60746192,118,11,1,1,6,cyclic_2_1,cyclic_256_1,cyclic_8_1,block_64_1,unroll_8,unroll,unroll_8,pipeline,4.75,0.9504407146428314,False
workload_1607.cpp,xczu7ev-ffvc1156-2-e,3.33,15.10495326,120,12,1,1,5,block_512_1,block_128_1,cyclic_16_1,block_16_1,unroll_2,unroll_16,unroll_4,unroll_64,4.75,0.46954074579207494,False
workload_1608.cpp,xczu7ev-ffvc1156-2-e,3.33,12.96267102,133,15,1,1,9,block_8_1,block_4_1,cyclic_32_1,cyclic_4_1,unroll_4,pipeline,unroll_4,unroll_32,6.5,0.669268470106743,False
workload_1609.cpp,xczu7ev-ffvc1156-2-e,3.33,10.60234704,171,15,1,3,16,cyclic_512_1,cyclic_32_1,cyclic_32_1,cyclic_32_1,unroll_8,pipeline,unroll_16,pipeline,8.75,0.8300343522270648,False
workload_1610.cpp,xczu7ev-ffvc1156-2-e,3.33,14.16637278,191,9,1,2,18,block_32_1,cyclic_64_1,block_128_1,cyclic_8_1,unroll_4,pipeline,unroll_2,pipeline,7.5,0.5380206691256866,False
workload_1611.cpp,xczu7ev-ffvc1156-2-e,3.33,11.59763742,207,12,1,3,18,cyclic_256_1,block_2_1,cyclic_16_1,block_16_1,unroll,unroll_8,unroll_8,unroll_4,8.5,0.7619257126910918,False
workload_1612.cpp,xczu7ev-ffvc1156-2-e,3.33,10.59764841,258,15,1,3,22,cyclic_1024_1,block_128_1,block_16_1,cyclic_64_1,unroll,unroll_8,unroll_8,pipeline_1,10.25,0.7875046334135479,False
workload_1613.cpp,xczu7ev-ffvc1156-2-e,3.33,11.21636574,282,9,1,4,24,block_512_1,cyclic_512_1,cyclic_64_1,block_4_1,unroll_8,unroll,unroll_16,unroll_2,9.5,0.7659655332382489,False
workload_1614.cpp,xczu7ev-ffvc1156-2-e,3.33,10.6085808,299,11,1,2,16,block_1024_1,cyclic_8_1,cyclic_8_1,block_256_1,unroll_8,unroll_4,unroll_8,unroll_64,7.5,0.866372472517599,False
workload_1615.cpp,xczu7ev-ffvc1156-2-e,3.33,13.51593054,428,9,1,11,26,cyclic_4_1,block_512_1,cyclic_512_1,block_512_1,unroll_2,pipeline_1,unroll_8,pipeline,11.75,0.5320042568611478,False
workload_1616.cpp,xczu7ev-ffvc1156-2-e,3.33,10.59062544,453,10,1,9,42,cyclic_256_1,block_4_1,block_2_1,block_16_1,unroll_8,unroll_2,unroll_64,pipeline,15.5,0.6186311004978756,False
workload_1617.cpp,xczu7ev-ffvc1156-2-e,3.33,17.87721822,511,9,1,11,27,block_256_1,cyclic_4_1,cyclic_512_1,cyclic_4_1,unroll_2,unroll_8,unroll_8,unroll_2,12.0,0.23266977419988172,False
workload_1618.cpp,xczu7ev-ffvc1156-2-e,3.33,10.66021578,894,9,1,8,51,block_32_1,cyclic_8_1,cyclic_256_1,block_2_1,unroll_4,unroll_32,unroll_32,unroll_64,17.25,0.5366546646440591,False
workload_1619.cpp,xczu7ev-ffvc1156-2-e,3.33,10.6319241,976,9,1,20,85,cyclic_1024_1,cyclic_8_1,cyclic_512_1,block_128_1,unroll_4,unroll_16,unroll_64,pipeline,28.75,0.17377798247847515,False
workload_1620.cpp,xczu7ev-ffvc1156-2-e,3.33,10.61076528,1383,20,1,20,83,cyclic_256_1,cyclic_2_1,block_32_1,block_32_1,unroll_8,unroll_16,unroll_64,unroll_16,31.0,0.13820606867192653,False
workload_1621.cpp,xczu7ev-ffvc1156-2-e,3.33,10.58139801,1880,9,1,14,68,block_4_1,block_16_1,block_64_1,block_8_1,unroll,unroll,unroll_16,pipeline,23.0,0.31742372923434564,False
workload_1641.cpp,xczu7ev-ffvc1156-2-e,3.33,10.6349211,84,11,1,1,1,cyclic_256_1,cyclic_128_1,cyclic_4_1,cyclic_32_1,unroll_2,unroll_8,pipeline,pipeline_1,3.5,0.987263788999284,False
workload_1642.cpp,xczu7ev-ffvc1156-2-e,3.33,13.29769566,96,15,1,1,4,cyclic_1024_1,cyclic_64_1,block_16_1,cyclic_64_1,unroll_2,unroll_8,unroll_8,pipeline_1,5.25,0.6470248371881892,False
workload_1643.cpp,xczu7ev-ffvc1156-2-e,3.33,14.15955294,96,10,1,1,2,block_8_1,block_512_1,cyclic_4_1,block_2_1,unroll_4,unroll_16,unroll_2,unroll_4,3.5,0.5632024052323986,False
workload_1644.cpp,xczu7ev-ffvc1156-2-e,3.33,14.15955294,99,10,1,1,2,block_128_1,cyclic_64_1,cyclic_4_1,block_2_1,unroll_4,unroll_16,unroll_2,unroll_4,3.5,0.5632024052323986,False
workload_1645.cpp,xczu7ev-ffvc1156-2-e,3.33,10.64502432,110,15,1,1,5,block_512_1,cyclic_512_1,cyclic_16_1,block_4_1,unroll_8,unroll,pipeline_1,unroll_8,5.5,0.9244349783216288,False
workload_1646.cpp,xczu7ev-ffvc1156-2-e,3.33,17.43733854,114,9,1,2,8,block_512_1,cyclic_16_1,cyclic_64_1,block_4_1,unroll_2,unroll_2,unroll_16,unroll_2,5.0,0.2878407955566695,False
workload_1647.cpp,xczu7ev-ffvc1156-2-e,3.33,10.60746192,118,11,1,1,6,block_1024_1,cyclic_8_1,cyclic_8_1,cyclic_32_1,unroll_8,pipeline,unroll_8,pipeline,4.75,0.9504407146428314,False
workload_1648.cpp,xczu7ev-ffvc1156-2-e,3.33,15.10495326,122,12,1,1,5,block_1024_1,block_128_1,cyclic_16_1,block_16_1,unroll_2,unroll_16,unroll_4,unroll_64,4.75,0.46954074579207494,False
workload_1649.cpp,xczu7ev-ffvc1156-2-e,3.33,12.96267102,135,15,1,1,9,cyclic_256_1,block_4_1,cyclic_32_1,cyclic_4_1,unroll_4,pipeline,unroll_4,unroll_32,6.5,0.669268470106743,False
workload_1650.cpp,xczu7ev-ffvc1156-2-e,3.33,12.96267102,136,15,1,1,9,cyclic_4_1,block_4_1,cyclic_32_1,cyclic_4_1,unroll_4,pipeline,unroll_4,unroll_32,6.5,0.669268470106743,False
workload_1651.cpp,xczu7ev-ffvc1156-2-e,3.33,10.61247024,140,11,1,1,8,cyclic_128_1,block_2_1,cyclic_8_1,block_64_1,unroll_8,unroll_16,unroll_8,unroll_16,5.25,0.9344953809386857,False
workload_1652.cpp,xczu7ev-ffvc1156-2-e,3.33,10.59893712,149,11,1,2,11,cyclic_512_1,cyclic_32_1,cyclic_8_1,cyclic_32_1,unroll_8,pipeline,unroll_16,pipeline,6.25,0.9046720745805388,False
workload_1653.cpp,xczu7ev-ffvc1156-2-e,3.33,17.92836702,157,15,1,3,12,cyclic_512_1,block_128_1,cyclic_32_1,cyclic_4_1,unroll_2,pipeline,unroll_64,unroll_8,7.75,0.25038810625989516,False
workload_1654.cpp,xczu7ev-ffvc1156-2-e,3.33,14.16637278,186,9,1,2,18,block_32_1,cyclic_64_1,block_128_1,cyclic_8_1,unroll_4,unroll_4,unroll_2,pipeline,7.5,0.5380206691256866,False
workload_1655.cpp,xczu7ev-ffvc1156-2-e,3.33,14.16637278,191,9,1,2,18,block_32_1,block_2_1,block_128_1,cyclic_8_1,unroll_4,pipeline,unroll_2,pipeline,7.5,0.5380206691256866,False
workload_1656.cpp,xczu7ev-ffvc1156-2-e,3.33,11.59763742,196,12,1,3,18,cyclic_256_1,block_2_1,cyclic_16_1,block_32_1,unroll,unroll_8,unroll_8,unroll_4,8.5,0.7619257126910918,False
