Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,Replicate_Count,Area,Weight,is_pareto
krnl_KALMAN_3739.cpp,xczu7ev-ffvc1156-2-e,3.33,1.0915074,124,96,7,25,50,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_8,1,44.5,0.54259126648,False
krnl_KALMAN_3665.cpp,xczu7ev-ffvc1156-2-e,3.33,26.58498174,61,96,0,2,8,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,26.5,0.277064732862,False
krnl_KALMAN_3615.cpp,xczu7ev-ffvc1156-2-e,3.33,1.20042504,585.5,96,7,25,51,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,44.75,0.536350072419,False
krnl_KALMAN_3768.cpp,xczu7ev-ffvc1156-2-e,3.33,1.0913076,597,96,7,25,51,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_8,1,44.75,0.536332158415,False
krnl_KALMAN_4239.cpp,xczu7ev-ffvc1156-2-e,3.33,1.0913076,126,96,7,25,51,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,44.75,0.536332158415,False
krnl_KALMAN_4157.cpp,xczu7ev-ffvc1156-2-e,3.33,3.27361311,125,96,7,25,52,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_32,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,45,0.525825320285,False
krnl_KALMAN_4198.cpp,xczu7ev-ffvc1156-2-e,3.33,3.02813883,1860,96,7,26,68,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_32,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,49.25,0.429053317872,False
krnl_KALMAN_3345.cpp,xczu7ev-ffvc1156-2-e,3.33,16.87593051,555,96,0,3,13,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_32,unroll_4,unroll_2,unroll_2,unroll_2,unroll_8,1,28,0.490282700622,False
krnl_KALMAN_7253.cpp,xczu7ev-ffvc1156-2-e,3.33,1.09140084,466,96,7,25,51,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,44.75,0.536332184525,False
krnl_KALMAN_7275.cpp,xczu7ev-ffvc1156-2-e,3.33,1.09140084,467,96,7,25,51,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_8,pipeline_1,1,44.75,0.536332184525,False
krnl_KALMAN_7206.cpp,xczu7ev-ffvc1156-2-e,3.33,1.09140084,392,96,7,25,50,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_8,1,44.5,0.542591236137,False
krnl_KALMAN_6930.cpp,xczu7ev-ffvc1156-2-e,3.33,1.80062091,127,96,7,25,53,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_8,1,45.25,0.523630832792,False
krnl_KALMAN_5277.cpp,xczu7ev-ffvc1156-2-e,3.33,3.16458891,123,96,7,25,52,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_4,pipeline_1,pipeline_1,1,45,0.526267911199,False
krnl_KALMAN_5326.cpp,xczu7ev-ffvc1156-2-e,3.33,26.47565451,64,96,0,2,9,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_64,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,26.75,0.27900261238,False
krnl_KALMAN_3981.cpp,xczu7ev-ffvc1156-2-e,3.33,1.20042504,140,96,7,26,53,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_32_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,45.5,0.517839430509,False
krnl_KALMAN_3204.cpp,xczu7ev-ffvc1156-2-e,3.33,31.55058117,90,96,1,4,16,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_32_1,pipeline_1,unroll_32,unroll_8,pipeline_1,unroll_8,unroll_2,unroll_8,1,29.25,0.198868881019,False
krnl_KALMAN_4018.cpp,xczu7ev-ffvc1156-2-e,3.33,32.83939773,81,96,0,5,21,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_32_1,pipeline_1,unroll_32,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,1,30.5,0.181751041854,False
krnl_KALMAN_4117.cpp,xczu7ev-ffvc1156-2-e,3.33,3.02824539,140,96,7,26,69,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_32_1,pipeline_1,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,49.5,0.423688933109,False
krnl_KALMAN_4166.cpp,xczu7ev-ffvc1156-2-e,3.33,30.51391554,171,96,7,8,28,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_32_1,pipeline_1,unroll_64,unroll_8,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,34.75,0.20447458675,False
krnl_KALMAN_3647.cpp,xczu7ev-ffvc1156-2-e,3.33,1.20062484,1045,96,7,25,51,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,44.75,0.536350082009,False
krnl_KALMAN_3503.cpp,xczu7ev-ffvc1156-2-e,3.33,26.4758643,62,96,0,2,9,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,26.75,0.278998864504,False
krnl_KALMAN_3550.cpp,xczu7ev-ffvc1156-2-e,3.33,26.4758643,65,96,0,2,9,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,26.75,0.278998864504,False
krnl_KALMAN_3627.cpp,xczu7ev-ffvc1156-2-e,3.33,28.65816981,553,96,0,1,10,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,2,26.75,0.242135202805,False
krnl_KALMAN_3700.cpp,xczu7ev-ffvc1156-2-e,3.33,5.9471802,431,96,7,25,54,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_8,1,45.5,0.496811165499,False
krnl_KALMAN_4069.cpp,xczu7ev-ffvc1156-2-e,3.33,32.72875515,118,96,3,5,18,cyclic_4_1,cyclic_16_1,cyclic_32_1,block_4_1,pipeline_1,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_8,1,30.5,0.183087511024,False
krnl_KALMAN_4285.cpp,xczu7ev-ffvc1156-2-e,3.33,1.20041172,129,96,7,25,51,cyclic_4_1,cyclic_16_1,cyclic_32_1,block_4_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,44.75,0.536350071777,False
krnl_KALMAN_4286.cpp,xczu7ev-ffvc1156-2-e,3.33,1.09129428,131,96,7,26,51,cyclic_4_1,cyclic_16_1,cyclic_32_1,block_4_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_2,1,45,0.53011763205,False
krnl_KALMAN_4163.cpp,xczu7ev-ffvc1156-2-e,3.33,2.98716651,155,96,7,28,89,cyclic_4_1,cyclic_16_1,cyclic_32_1,block_4_1,pipeline_1,unroll_64,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,55,0.316758926641,False
krnl_KALMAN_3857.cpp,xczu7ev-ffvc1156-2-e,3.33,5.03311851,146.5,96,7,26,86,cyclic_4_1,cyclic_16_1,cyclic_32_1,block_4_1,pipeline_1,unroll_64,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_2,2,53.75,0.333842311205,False
krnl_KALMAN_4126.cpp,xczu7ev-ffvc1156-2-e,3.33,1.54146033,187,96,7,29,81,cyclic_4_1,cyclic_16_1,cyclic_32_1,block_4_1,unroll_4,unroll_16,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_8,1,53.25,0.349998825731,False
krnl_KALMAN_4204.cpp,xczu7ev-ffvc1156-2-e,3.33,1.20042504,999,96,7,25,52,cyclic_4_1,cyclic_16_1,cyclic_32_1,cyclic_2_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,2,45,0.530135327882,False
krnl_KALMAN_4160.cpp,xczu7ev-ffvc1156-2-e,3.33,1.20042504,137,96,7,25,52,cyclic_4_1,cyclic_16_1,cyclic_32_1,cyclic_2_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,1,45,0.530135327882,False
krnl_KALMAN_3765.cpp,xczu7ev-ffvc1156-2-e,3.33,2.39881878,597,96,0,2,10,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,27,0.964729722588,False
krnl_KALMAN_6212.cpp,xczu7ev-ffvc1156-2-e,3.33,1.09161396,131,96,7,25,51,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_8,1,44.75,0.536332244136,False
krnl_KALMAN_3711.cpp,xczu7ev-ffvc1156-2-e,3.33,6.7458141,63,96,0,4,12,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_8,1,28,0.801249473132,False
krnl_KALMAN_3773.cpp,xczu7ev-ffvc1156-2-e,3.33,2.39900526,597,96,0,2,10,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_4,1,27,0.964722979859,False
krnl_KALMAN_3715.cpp,xczu7ev-ffvc1156-2-e,3.33,2.3988987,67,96,0,2,10,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,27,0.964726832871,False
krnl_KALMAN_3645.cpp,xczu7ev-ffvc1156-2-e,3.33,2.3988987,1045,96,0,2,10,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_4,1,27,0.964726832871,False
krnl_KALMAN_6273.cpp,xczu7ev-ffvc1156-2-e,3.33,2.39974119,66,96,0,2,9,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,pipeline_1,unroll_64,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_8,1,26.75,0.966942396118,False
krnl_KALMAN_2389.cpp,xczu7ev-ffvc1156-2-e,3.33,3.28398606,217,96,14,22,46,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,pipeline_1,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_32,pipeline_1,1,44.5,0.538028900912,False
krnl_KALMAN_3712.cpp,xczu7ev-ffvc1156-2-e,3.33,2.39884542,330,96,0,2,10,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_4,2,27,0.964728759353,False
krnl_KALMAN_6209.cpp,xczu7ev-ffvc1156-2-e,3.33,1.20053493,128,96,7,25,51,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,44.75,0.536350077704,False
krnl_KALMAN_3628.cpp,xczu7ev-ffvc1156-2-e,3.33,2.39880546,1045,96,0,3,11,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_4_1,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_8,1,27.5,0.958466147512,False
krnl_KALMAN_3726.cpp,xczu7ev-ffvc1156-2-e,3.33,2.50581834,73,96,0,3,13,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_4_1,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,28,0.948776689693,False
krnl_KALMAN_3347.cpp,xczu7ev-ffvc1156-2-e,3.33,2.39900526,555,96,0,3,10,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_4_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_2,1,27.25,0.962043115921,False
krnl_KALMAN_3547.cpp,xczu7ev-ffvc1156-2-e,3.33,2.39900526,62,96,0,3,10,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_4_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,27.25,0.962043115921,False
krnl_KALMAN_3487.cpp,xczu7ev-ffvc1156-2-e,3.33,2.39900526,1414,96,0,3,10,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_4_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_8,1,27.25,0.962043115921,False
krnl_KALMAN_5520.cpp,xczu7ev-ffvc1156-2-e,3.33,2.39974119,60,96,0,2,9,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_4_1,pipeline_1,unroll_64,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,1,26.75,0.966942396118,False
krnl_KALMAN_3572.cpp,xczu7ev-ffvc1156-2-e,3.33,24.70855338,75,96,0,4,20,cyclic_4_1,cyclic_16_1,cyclic_4_1,complete_1,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_4,1,30,0.309420406956,False
krnl_KALMAN_7014.cpp,xczu7ev-ffvc1156-2-e,3.33,26.73727929,666,96,0,3,22,cyclic_4_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,pipeline_1,unroll_32,unroll_8,unroll_4,unroll_8,pipeline_1,unroll_8,1,30.25,0.271895939091,False
krnl_KALMAN_6290.cpp,xczu7ev-ffvc1156-2-e,3.33,1.20051828,131,96,7,25,51,cyclic_4_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,44.75,0.536350076905,False
krnl_KALMAN_4320.cpp,xczu7ev-ffvc1156-2-e,3.33,1.20042504,1370,96,7,25,51,cyclic_4_1,cyclic_16_1,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,44.75,0.536350072419,False
krnl_KALMAN_3663.cpp,xczu7ev-ffvc1156-2-e,3.33,28.65816981,59,96,0,1,10,cyclic_4_1,cyclic_16_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,26.75,0.242135202805,False
krnl_KALMAN_6259.cpp,xczu7ev-ffvc1156-2-e,3.33,1.09141749,134,96,7,25,51,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_8,1,44.75,0.536332189186,False
krnl_KALMAN_5516.cpp,xczu7ev-ffvc1156-2-e,3.33,1.09141749,130,96,7,25,51,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_2,1,44.75,0.536332189186,False
krnl_KALMAN_6257.cpp,xczu7ev-ffvc1156-2-e,3.33,1.09161396,128,96,7,25,51,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_2_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_8,1,44.75,0.536332244136,False
krnl_KALMAN_6326.cpp,xczu7ev-ffvc1156-2-e,3.33,33.19270407,1740,96,0,2,9,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_2_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_8,1,26.75,0.179113722215,False
krnl_KALMAN_6293.cpp,xczu7ev-ffvc1156-2-e,3.33,1.0915074,138,96,7,25,51,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_2_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_8,1,44.75,0.536332214343,False
krnl_KALMAN_6312.cpp,xczu7ev-ffvc1156-2-e,3.33,1.09129428,1739,96,7,26,51,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_2_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,45,0.53011763205,False
krnl_KALMAN_6136.cpp,xczu7ev-ffvc1156-2-e,3.33,1.09129428,129,96,7,26,51,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_2_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_8,6,45,0.53011763205,False
krnl_KALMAN_6287.cpp,xczu7ev-ffvc1156-2-e,3.33,1.09129428,934,96,7,26,51,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_2_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_8,2,45,0.53011763205,False
krnl_KALMAN_6315.cpp,xczu7ev-ffvc1156-2-e,3.33,1.09145412,1739,96,7,25,51,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_2_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_8,1,44.75,0.536332199437,False
krnl_KALMAN_5715.cpp,xczu7ev-ffvc1156-2-e,3.33,4.48655562,77,96,0,3,19,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_8,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,29.5,0.866900674819,False
krnl_KALMAN_6156.cpp,xczu7ev-ffvc1156-2-e,3.33,1.09129428,360.5,96,7,26,51,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_4_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_8,4,45,0.53011763205,False
krnl_KALMAN_3310.cpp,xczu7ev-ffvc1156-2-e,3.33,6.27034005,69,96,0,3,20,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_4_1,pipeline_1,unroll_8,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_2,1,29.75,0.8060620625,False
krnl_KALMAN_4246.cpp,xczu7ev-ffvc1156-2-e,3.33,1.09172052,141,96,7,26,51,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_8_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_4,pipeline_1,1,45,0.530117749203,False
krnl_KALMAN_3387.cpp,xczu7ev-ffvc1156-2-e,3.33,4.12960626,64,96,0,3,12,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_8_1,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_4,1,27.75,0.895624137646,False
krnl_KALMAN_7528.cpp,xczu7ev-ffvc1156-2-e,3.33,8.92144962,73,96,0,7,21,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_8_1,pipeline_1,unroll_64,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,31,0.709408254962,False
krnl_KALMAN_5848.cpp,xczu7ev-ffvc1156-2-e,3.33,26.8106292,81,96,0,4,20,cyclic_4_1,cyclic_16_1,cyclic_8_1,complete_1,unroll_8,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,30,0.270929395824,False
krnl_KALMAN_4961.cpp,xczu7ev-ffvc1156-2-e,3.33,32.8650354,1586,96,0,3,12,cyclic_4_1,cyclic_16_1,cyclic_8_1,cyclic_16_1,pipeline_1,unroll_64,unroll_2,pipeline_1,unroll_8,unroll_4,pipeline_1,1,27.75,0.182858844694,False
krnl_KALMAN_5252.cpp,xczu7ev-ffvc1156-2-e,3.33,26.43721299,79,96,0,3,15,cyclic_4_1,cyclic_16_1,cyclic_8_1,cyclic_16_1,pipeline_1,unroll_64,unroll_8,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,28.5,0.278717066107,False
krnl_KALMAN_6254.cpp,xczu7ev-ffvc1156-2-e,3.33,1.0915074,125,96,7,25,51,cyclic_4_1,cyclic_16_1,cyclic_8_1,cyclic_2_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_8,1,44.75,0.536332214343,False
krnl_KALMAN_6288.cpp,xczu7ev-ffvc1156-2-e,3.33,1.09129428,128,96,7,26,51,cyclic_4_1,cyclic_16_1,cyclic_8_1,cyclic_2_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_8,1,45,0.53011763205,False
krnl_KALMAN_2010.cpp,xczu7ev-ffvc1156-2-e,3.33,30.6961065,189,96,3,14,44,cyclic_4_1,cyclic_16_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll_32,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,39.25,0.189104882485,False
krnl_KALMAN_5073.cpp,xczu7ev-ffvc1156-2-e,3.33,35.0968014,147,96,7,8,27,cyclic_4_1,cyclic_2_1,block_16_1,cyclic_16_1,pipeline_1,unroll_64,unroll_8,unroll_2,unroll_4,unroll_8,pipeline_1,1,34.5,0.152531191437,False
krnl_KALMAN_6337.cpp,xczu7ev-ffvc1156-2-e,3.33,1.20041505,1740,96,7,25,47,cyclic_4_1,cyclic_2_1,block_4_1,block_2_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_8,1,43.75,0.561654272849,False
krnl_KALMAN_5144.cpp,xczu7ev-ffvc1156-2-e,3.33,1.20041505,3066,96,7,25,47,cyclic_4_1,cyclic_2_1,block_8_1,cyclic_16_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_4,1,43.75,0.561654272849,False
krnl_KALMAN_5058.cpp,xczu7ev-ffvc1156-2-e,3.33,1.20041505,94,96,7,25,47,cyclic_4_1,cyclic_2_1,block_8_1,cyclic_16_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_4,1,43.75,0.561654272849,False
krnl_KALMAN_5096.cpp,xczu7ev-ffvc1156-2-e,3.33,3.16448235,91,96,7,25,49,cyclic_4_1,cyclic_2_1,block_8_1,cyclic_16_1,pipeline_1,unroll_64,pipeline_1,unroll_2,unroll_4,unroll_8,pipeline_1,1,44.25,0.544736524906,False
krnl_KALMAN_6277.cpp,xczu7ev-ffvc1156-2-e,3.33,1.20041505,94,96,7,25,47,cyclic_4_1,cyclic_2_1,block_8_1,cyclic_2_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_8,1,43.75,0.561654272849,False
krnl_KALMAN_5128.cpp,xczu7ev-ffvc1156-2-e,3.33,28.54884258,3066,96,0,2,10,cyclic_4_1,cyclic_2_1,block_8_1,cyclic_2_1,pipeline_1,unroll_64,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline_1,1,27,0.243851241145,False
krnl_KALMAN_5232.cpp,xczu7ev-ffvc1156-2-e,3.33,1.20054825,104,96,7,26,49,cyclic_4_1,cyclic_2_1,block_8_1,cyclic_32_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_8,unroll_16,pipeline_1,1,44.5,0.542609348848,False
krnl_KALMAN_5089.cpp,xczu7ev-ffvc1156-2-e,3.33,28.51098381,71,96,0,3,17,cyclic_4_1,cyclic_2_1,block_8_1,cyclic_32_1,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_4,pipeline_1,pipeline_1,1,29,0.24340246365,False
krnl_KALMAN_5049.cpp,xczu7ev-ffvc1156-2-e,3.33,28.6195185,71,96,0,2,18,cyclic_4_1,cyclic_2_1,block_8_1,cyclic_32_1,pipeline_1,unroll_64,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,29,0.241675175976,False
krnl_KALMAN_4722.cpp,xczu7ev-ffvc1156-2-e,3.33,3.22585092,130,96,7,29,69,cyclic_4_1,cyclic_2_1,cyclic_16_1,block_8_1,unroll_16,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,1,50.25,0.407378739189,False
krnl_KALMAN_4996.cpp,xczu7ev-ffvc1156-2-e,3.33,28.20353157,1651,96,0,9,92,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_16_1,pipeline_1,unroll_16,unroll_8,unroll_32,unroll_8,pipeline_1,pipeline_1,1,49.25,0.171238035454,False
krnl_KALMAN_5062.cpp,xczu7ev-ffvc1156-2-e,3.33,1.20042837,100,96,7,25,49,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_16_1,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_2,1,44.25,0.548913136223,False
krnl_KALMAN_5060.cpp,xczu7ev-ffvc1156-2-e,3.33,1.20041505,94,96,7,25,47,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_16_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_4,unroll_16,pipeline_1,1,43.75,0.561654272849,False
krnl_KALMAN_5059.cpp,xczu7ev-ffvc1156-2-e,3.33,1.20041505,94,96,7,25,47,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_16_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_8,unroll_16,pipeline_1,1,43.75,0.561654272849,False
krnl_KALMAN_5155.cpp,xczu7ev-ffvc1156-2-e,3.33,1.20041505,3066,96,7,25,47,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_16_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,unroll_8,unroll_8,pipeline_1,1,43.75,0.561654272849,False
krnl_KALMAN_5153.cpp,xczu7ev-ffvc1156-2-e,3.33,34.5512142,3066,96,3,5,24,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_16_1,pipeline_1,unroll_64,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_2,1,32,0.161169538961,False
krnl_KALMAN_5149.cpp,xczu7ev-ffvc1156-2-e,3.33,4.46977242,3066,96,0,3,13,cyclic_4_1,cyclic_2_1,cyclic_2_1,block_2_1,pipeline_1,unroll_64,unroll_8,unroll_2,unroll_2,pipeline_1,pipeline_1,1,28,0.881704693538,False
