Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,Replicate_Count,Area,Weight,is_pareto
workload_3322.cpp,xcu200-fsgd2104-2-e,3.33,0.09555768,104,1,1,1,1,cyclic_2_1,cyclic_2_1,block_2_1,unroll_16,1,1,0.924334419668,False
workload_3604.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,65,1,1,1,1,cyclic_2_1,cyclic_2_1,block_4_1,pipeline_1,1,1,1,True
workload_3317.cpp,xcu200-fsgd2104-2-e,3.33,0.09899424,168,1,1,1,2,cyclic_2_1,cyclic_2_1,block_64_1,unroll_16,1,1.25,0.906982129932,False
workload_3329.cpp,xcu200-fsgd2104-2-e,3.33,0.0989676,113,1,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_32_1,unroll_16,1,1,0.911845976348,False
workload_3429.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,63.5,1,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,pipeline_1,2,1,1,True
workload_3471.cpp,xcu200-fsgd2104-2-e,3.33,0.24218424,64,1,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_2,1,1,0.47340684717,False
workload_3470.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,74,1,1,1,1,cyclic_2_1,cyclic_32_1,block_2_1,pipeline_1,3,1,1,True
workload_3316.cpp,xcu200-fsgd2104-2-e,3.33,0.16119864,90,1,1,1,1,cyclic_2_1,cyclic_32_1,block_32_1,unroll_4,1,1,0.700675737177,False
workload_3240.cpp,xcu200-fsgd2104-2-e,3.33,0.40863096,144,1,1,1,1,cyclic_2_1,cyclic_32_1,cyclic_2_1,unroll_16,1,1,0.175122143925,False
workload_3519.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,74,1,1,1,1,cyclic_2_1,cyclic_32_1,cyclic_4_1,pipeline_1,2,1,1,True
workload_3512.cpp,xcu200-fsgd2104-2-e,3.33,0.07883775,74,1,1,1,1,cyclic_2_1,cyclic_32_1,cyclic_8_1,pipeline_1,1,1,0.986948842183,False
workload_3284.cpp,xcu200-fsgd2104-2-e,3.33,0.09449208,158,1,7,3,4,cyclic_2_1,cyclic_32_1,cyclic_8_1,unroll_32,1,3.75,0.688633023235,False
workload_3266.cpp,xcu200-fsgd2104-2-e,3.33,0.07883775,104,1,1,1,1,cyclic_2_1,cyclic_4_1,block_128_1,pipeline_1,1,1,0.986948842183,False
workload_3344.cpp,xcu200-fsgd2104-2-e,3.33,0.09875448,120,1,1,1,1,cyclic_2_1,cyclic_4_1,block_16_1,unroll_16,1,1,0.912623711428,False
workload_3244.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,64.5,1,1,1,1,cyclic_2_1,cyclic_4_1,block_2_1,pipeline_1,6,1,1,True
workload_3280.cpp,xcu200-fsgd2104-2-e,3.33,0.09534456,105,1,1,1,1,cyclic_2_1,cyclic_4_1,block_2_1,unroll_16,1,1,0.925118112354,False
workload_3399.cpp,xcu200-fsgd2104-2-e,3.33,0.07883775,73,1,1,1,1,cyclic_2_1,cyclic_4_1,block_32_1,pipeline_1,1,1,0.986948842183,False
workload_3538.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,66,1,1,1,1,cyclic_2_1,cyclic_4_1,block_4_1,pipeline_1,1,1,1,True
workload_3355.cpp,xcu200-fsgd2104-2-e,3.33,0.09534456,107,1,1,1,1,cyclic_2_1,cyclic_4_1,block_4_1,unroll_16,1,1,0.925118112354,False
workload_3302.cpp,xcu200-fsgd2104-2-e,3.33,0.09875448,110,1,1,1,1,cyclic_2_1,cyclic_4_1,block_8_1,unroll_16,1,1,0.912623711428,False
workload_3404.cpp,xcu200-fsgd2104-2-e,3.33,0.07883775,100.5,1,1,1,1,cyclic_2_1,cyclic_4_1,cyclic_128_1,pipeline_1,2,1,0.986948842183,False
workload_3385.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,65,1,1,1,1,cyclic_2_1,cyclic_4_1,cyclic_2_1,pipeline_1,4,1,1,True
workload_3323.cpp,xcu200-fsgd2104-2-e,3.33,0.09534456,104,1,1,1,1,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_16,1,1,0.925118112354,False
workload_3350.cpp,xcu200-fsgd2104-2-e,3.33,0.07883775,74,1,1,1,1,cyclic_2_1,cyclic_4_1,cyclic_32_1,pipeline_1,1,1,0.986948842183,False
workload_3410.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,65,1,1,1,1,cyclic_2_1,cyclic_4_1,cyclic_4_1,pipeline_1,4,1,1,True
workload_3351.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,81,1,1,1,1,cyclic_2_1,cyclic_64_1,block_2_1,pipeline_1,2,1,1,True
workload_3426.cpp,xcu200-fsgd2104-2-e,3.33,0.07883775,91,1,1,1,1,cyclic_2_1,cyclic_64_1,block_32_1,pipeline_1,1,1,0.986948842183,False
workload_3454.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,66,1,1,1,1,cyclic_2_1,cyclic_8_1,block_2_1,pipeline_1,2,1,1,True
workload_3495.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,68,1,1,1,1,cyclic_2_1,cyclic_8_1,block_4_1,pipeline_1,1,1,1,True
workload_3444.cpp,xcu200-fsgd2104-2-e,3.33,0.07883775,101,1,1,1,1,cyclic_2_1,cyclic_8_1,cyclic_128_1,pipeline_1,1,1,0.986948842183,False
workload_3461.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,66,1,1,1,1,cyclic_2_1,cyclic_8_1,cyclic_2_1,pipeline_1,5,1,1,True
workload_3424.cpp,xcu200-fsgd2104-2-e,3.33,0.07883775,74,1,1,1,1,cyclic_2_1,cyclic_8_1,cyclic_32_1,pipeline_1,1,1,0.986948842183,False
workload_3503.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,67,1,1,1,1,cyclic_2_1,cyclic_8_1,cyclic_4_1,pipeline_1,1,1,1,True
workload_3213.cpp,xcu200-fsgd2104-2-e,3.33,0.43740216,111,1,1,1,1,cyclic_32_1,block_16_1,block_32_1,unroll_4,1,1,0.146584471338,False
workload_3216.cpp,xcu200-fsgd2104-2-e,3.33,0.43313976,112,1,1,1,1,cyclic_32_1,block_4_1,block_4_1,unroll_8,1,1,0.150384071759,False
workload_3277.cpp,xcu200-fsgd2104-2-e,3.33,0.47917368,122,1,1,1,1,cyclic_32_1,block_4_1,cyclic_128_1,unroll_2,1,1,0.117230299839,False
workload_3362.cpp,xcu200-fsgd2104-2-e,3.33,0.09588735,103,1,1,1,1,cyclic_32_1,block_64_1,block_16_1,pipeline_1,1,1,0.923122878519,False
workload_3206.cpp,xcu200-fsgd2104-2-e,3.33,0.09588735,115,1,1,1,1,cyclic_32_1,cyclic_128_1,block_8_1,pipeline_1,2,1,0.923122878519,False
workload_3361.cpp,xcu200-fsgd2104-2-e,3.33,0.09588735,92,1,1,1,1,cyclic_32_1,cyclic_16_1,cyclic_32_1,pipeline_1,1,1,0.923122878519,False
workload_3251.cpp,xcu200-fsgd2104-2-e,3.33,0.43313976,109,1,1,1,1,cyclic_32_1,cyclic_2_1,block_4_1,unroll_8,1,1,0.150384071759,False
workload_3375.cpp,xcu200-fsgd2104-2-e,3.33,0.09588735,121,1,1,1,1,cyclic_32_1,cyclic_4_1,block_128_1,pipeline_1,1,1,0.923122878519,False
workload_3309.cpp,xcu200-fsgd2104-2-e,3.33,0.09247743,83,1,1,1,1,cyclic_32_1,cyclic_4_1,cyclic_2_1,pipeline_1,1,1,0.935697427863,False
workload_3340.cpp,xcu200-fsgd2104-2-e,3.33,0.09247743,95,1,1,1,1,cyclic_32_1,cyclic_64_1,cyclic_2_1,pipeline_1,1,1,0.935697427863,False
workload_3369.cpp,xcu200-fsgd2104-2-e,3.33,0.07883775,121,1,1,1,1,cyclic_4_1,block_128_1,cyclic_64_1,pipeline_1,1,1,0.986948842183,False
workload_3447.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,69,1,1,1,1,cyclic_4_1,block_16_1,block_2_1,pipeline_1,2,1,1,True
workload_3514.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,72,1,1,1,1,cyclic_4_1,block_16_1,block_4_1,pipeline_1,1,1,1,True
workload_3456.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,69,1,1,1,1,cyclic_4_1,block_16_1,cyclic_2_1,pipeline_1,4,1,1,True
workload_3295.cpp,xcu200-fsgd2104-2-e,3.33,0.09534456,116,1,1,1,1,cyclic_4_1,block_16_1,cyclic_2_1,unroll_16,1,1,0.925118112354,False
workload_3432.cpp,xcu200-fsgd2104-2-e,3.33,0.24218424,71,1,1,1,1,cyclic_4_1,block_16_1,cyclic_2_1,unroll_2,1,1,0.47340684717,False
workload_3341.cpp,xcu200-fsgd2104-2-e,3.33,0.0875124,350,1,14,5,8,cyclic_4_1,block_16_1,cyclic_2_1,unroll_64,1,7,0.414787806571,False
workload_3517.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,71,1,1,1,1,cyclic_4_1,block_16_1,cyclic_4_1,pipeline_1,3,1,1,True
workload_3608.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,66.5,1,1,1,1,cyclic_4_1,block_2_1,cyclic_2_1,pipeline_1,2,1,1,True
workload_3413.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,75,1,1,1,1,cyclic_4_1,block_32_1,block_2_1,pipeline_1,3,1,1,True
workload_3334.cpp,xcu200-fsgd2104-2-e,3.33,0.07883775,82,1,1,1,1,cyclic_4_1,block_32_1,block_32_1,pipeline_1,1,1,0.986948842183,False
workload_3588.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,74,1,1,1,1,cyclic_4_1,block_32_1,cyclic_2_1,pipeline_1,1,1,1,True
workload_3276.cpp,xcu200-fsgd2104-2-e,3.33,0.24218424,74,1,1,1,1,cyclic_4_1,block_32_1,cyclic_2_1,unroll_2,1,1,0.47340684717,False
workload_3532.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,65,1,1,1,1,cyclic_4_1,block_4_1,block_4_1,pipeline_1,1,1,1,True
workload_3245.cpp,xcu200-fsgd2104-2-e,3.33,0.24218424,66,1,1,1,1,cyclic_4_1,block_4_1,cyclic_2_1,unroll_2,1,1,0.47340684717,False
workload_3510.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,65.5,1,1,1,1,cyclic_4_1,block_4_1,cyclic_4_1,pipeline_1,2,1,1,True
workload_3458.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,82.5,1,1,1,1,cyclic_4_1,block_64_1,block_2_1,pipeline_1,2,1,1,True
workload_3544.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,84.5,1,1,1,1,cyclic_4_1,block_64_1,cyclic_2_1,pipeline_1,2,1,1,True
workload_3484.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,82,1,1,1,1,cyclic_4_1,block_64_1,cyclic_4_1,pipeline_1,3,1,1,True
workload_3335.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,68,1,1,1,1,cyclic_4_1,block_8_1,block_2_1,pipeline_1,3,1,1,True
workload_3315.cpp,xcu200-fsgd2104-2-e,3.33,0.0875124,330,1,15,6,8,cyclic_4_1,block_8_1,block_2_1,unroll_64,1,7.5,0.37971544829,False
workload_3578.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,69,1,1,1,1,cyclic_4_1,block_8_1,block_4_1,pipeline_1,1,1,1,True
workload_3501.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,66.5,1,1,1,1,cyclic_4_1,block_8_1,cyclic_2_1,pipeline_1,2,1,1,True
workload_3324.cpp,xcu200-fsgd2104-2-e,3.33,0.24218424,68,1,1,1,1,cyclic_4_1,block_8_1,cyclic_2_1,unroll_2,2,1,0.47340684717,False
workload_3530.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,67,1,1,1,1,cyclic_4_1,block_8_1,cyclic_4_1,pipeline_1,3,1,1,True
workload_3537.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,70,1,1,1,1,cyclic_4_1,cyclic_16_1,block_2_1,pipeline_1,1,1,1,True
workload_3516.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,67,1,1,1,1,cyclic_4_1,cyclic_16_1,block_4_1,pipeline_1,1,1,1,True
workload_3408.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,70.5,1,1,1,1,cyclic_4_1,cyclic_16_1,cyclic_2_1,pipeline_1,4,1,1,True
workload_3397.cpp,xcu200-fsgd2104-2-e,3.33,0.07883775,76,1,1,1,1,cyclic_4_1,cyclic_16_1,cyclic_32_1,pipeline_1,1,1,0.986948842183,False
workload_3248.cpp,xcu200-fsgd2104-2-e,3.33,0.09747576,116,1,1,1,1,cyclic_4_1,cyclic_16_1,cyclic_32_1,unroll_16,1,1,0.917297941264,False
workload_3293.cpp,xcu200-fsgd2104-2-e,3.33,0.09236088,162,1,7,3,4,cyclic_4_1,cyclic_16_1,cyclic_32_1,unroll_32,1,3.75,0.689966537119,False
workload_3481.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,69,1,1,1,1,cyclic_4_1,cyclic_16_1,cyclic_4_1,pipeline_1,2,1,1,True
workload_3228.cpp,xcu200-fsgd2104-2-e,3.33,0.45530424,89,1,1,1,1,cyclic_4_1,cyclic_16_1,cyclic_64_1,unroll_2,1,1,0.132252575984,False
workload_3594.cpp,xcu200-fsgd2104-2-e,3.33,0.07883775,71,1,1,1,1,cyclic_4_1,cyclic_16_1,cyclic_8_1,pipeline_1,1,1,0.986948842183,False
workload_3602.cpp,xcu200-fsgd2104-2-e,3.33,0.07883775,103,1,1,1,1,cyclic_4_1,cyclic_2_1,block_128_1,pipeline_1,1,1,0.986948842183,False
workload_3490.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,66.5,1,1,1,1,cyclic_4_1,cyclic_2_1,block_2_1,pipeline_1,2,1,1,True
workload_3372.cpp,xcu200-fsgd2104-2-e,3.33,0.07883775,67,1,1,1,1,cyclic_4_1,cyclic_2_1,block_8_1,pipeline_1,1,1,0.986948842183,False
workload_3535.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,66.5,1,1,1,1,cyclic_4_1,cyclic_2_1,cyclic_2_1,pipeline_1,4,1,1,True
workload_3412.cpp,xcu200-fsgd2104-2-e,3.33,0.07883775,75,1,1,1,1,cyclic_4_1,cyclic_2_1,cyclic_32_1,pipeline_1,1,1,0.986948842183,False
workload_3379.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,66,1,1,1,1,cyclic_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,2,1,1,True
workload_3436.cpp,xcu200-fsgd2104-2-e,3.33,0.07883775,68,1,1,1,1,cyclic_4_1,cyclic_2_1,cyclic_8_1,pipeline_1,1,1,0.986948842183,False
workload_3615.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,72,1,1,1,1,cyclic_4_1,cyclic_32_1,block_2_1,pipeline_1,1,1,1,True
workload_3565.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,75,1,1,1,1,cyclic_4_1,cyclic_32_1,cyclic_4_1,pipeline_1,1,1,1,True
workload_3418.cpp,xcu200-fsgd2104-2-e,3.33,0.07883775,105,1,1,1,1,cyclic_4_1,cyclic_4_1,block_128_1,pipeline_1,1,1,0.986948842183,False
workload_3405.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,68,1,1,1,1,cyclic_4_1,cyclic_4_1,block_2_1,pipeline_1,3,1,1,True
workload_3313.cpp,xcu200-fsgd2104-2-e,3.33,0.07883775,74,1,1,1,1,cyclic_4_1,cyclic_4_1,block_32_1,pipeline_1,1,1,0.986948842183,False
workload_3469.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,66,1,1,1,1,cyclic_4_1,cyclic_4_1,block_4_1,pipeline_1,1,1,1,True
workload_3425.cpp,xcu200-fsgd2104-2-e,3.33,0.07883775,68,1,1,1,1,cyclic_4_1,cyclic_4_1,block_8_1,pipeline_1,1,1,0.986948842183,False
workload_3509.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,66.5,1,1,1,1,cyclic_4_1,cyclic_4_1,cyclic_2_1,pipeline_1,2,1,1,True
workload_3230.cpp,xcu200-fsgd2104-2-e,3.33,0.41097528,66,1,1,1,1,cyclic_4_1,cyclic_4_1,cyclic_2_1,unroll_2,1,1,0.172542909133,False
workload_3390.cpp,xcu200-fsgd2104-2-e,3.33,0.07883775,74,1,1,1,1,cyclic_4_1,cyclic_4_1,cyclic_32_1,pipeline_1,2,1,0.986948842183,False
workload_3366.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,67,1,1,1,1,cyclic_4_1,cyclic_4_1,cyclic_4_1,pipeline_1,4,1,1,True
workload_3409.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,83,1,1,1,1,cyclic_4_1,cyclic_64_1,block_2_1,pipeline_1,1,1,1,True
workload_3374.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,69,1,1,1,1,cyclic_4_1,cyclic_8_1,block_2_1,pipeline_1,4,1,1,True
workload_3400.cpp,xcu200-fsgd2104-2-e,3.33,0.07883775,74,1,1,1,1,cyclic_4_1,cyclic_8_1,block_32_1,pipeline_1,1,1,0.986948842183,False
workload_3427.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,66.5,1,1,1,1,cyclic_4_1,cyclic_8_1,block_4_1,pipeline_1,2,1,1,True
workload_3292.cpp,xcu200-fsgd2104-2-e,3.33,0.07883775,103,1,1,1,1,cyclic_4_1,cyclic_8_1,cyclic_128_1,pipeline_1,1,1,0.986948842183,False
workload_3416.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,67,1,1,1,1,cyclic_4_1,cyclic_8_1,cyclic_2_1,pipeline_1,3,1,1,True
workload_3330.cpp,xcu200-fsgd2104-2-e,3.33,0.07542783,67,1,1,1,1,cyclic_4_1,cyclic_8_1,cyclic_4_1,pipeline_1,3,1,1,True
workload_3571.cpp,xcu200-fsgd2104-2-e,3.33,0.07883775,68,1,1,1,1,cyclic_4_1,cyclic_8_1,cyclic_8_1,pipeline_1,1,1,0.986948842183,False
workload_3349.cpp,xcu200-fsgd2104-2-e,3.33,0.0924741,101,1,1,1,1,cyclic_64_1,block_16_1,cyclic_2_1,pipeline_1,1,1,0.935709754285,False
workload_3210.cpp,xcu200-fsgd2104-2-e,3.33,0.0924741,97,1,1,1,1,cyclic_64_1,block_2_1,cyclic_4_1,pipeline_1,1,1,0.935709754285,False
workload_3371.cpp,xcu200-fsgd2104-2-e,3.33,0.09588402,101,1,1,1,1,cyclic_64_1,block_2_1,cyclic_8_1,pipeline_1,1,1,0.923135111854,False
workload_3392.cpp,xcu200-fsgd2104-2-e,3.33,0.0924741,107,1,1,1,1,cyclic_64_1,block_32_1,cyclic_2_1,pipeline_1,1,1,0.935709754285,False
workload_3396.cpp,xcu200-fsgd2104-2-e,3.33,0.0924741,107,1,1,1,1,cyclic_64_1,block_32_1,cyclic_4_1,pipeline_1,1,1,0.935709754285,False
workload_3332.cpp,xcu200-fsgd2104-2-e,3.33,0.09588402,116,1,1,1,1,cyclic_64_1,block_4_1,cyclic_64_1,pipeline_1,1,1,0.923135111854,False
workload_3236.cpp,xcu200-fsgd2104-2-e,3.33,0.47917368,120,1,1,1,1,cyclic_64_1,block_4_1,cyclic_64_1,unroll_2,1,1,0.117230299839,False
workload_3358.cpp,xcu200-fsgd2104-2-e,3.33,0.09588402,134,1,1,1,1,cyclic_64_1,block_64_1,cyclic_64_1,pipeline_1,1,1,0.923135111854,False
workload_3384.cpp,xcu200-fsgd2104-2-e,3.33,0.0924741,101,1,1,1,1,cyclic_64_1,block_8_1,block_2_1,pipeline_1,1,1,0.935709754285,False
workload_3261.cpp,xcu200-fsgd2104-2-e,3.33,0.13477176,131,1,1,1,2,cyclic_64_1,block_8_1,block_2_1,unroll_8,1,1.25,0.784689826495,False
workload_3346.cpp,xcu200-fsgd2104-2-e,3.33,0.0924741,99,1,1,1,1,cyclic_64_1,block_8_1,cyclic_2_1,pipeline_1,1,1,0.935709754285,False
workload_3288.cpp,xcu200-fsgd2104-2-e,3.33,0.09588402,110,1,1,1,1,cyclic_64_1,block_8_1,cyclic_32_1,pipeline_1,1,1,0.923135111854,False
workload_3389.cpp,xcu200-fsgd2104-2-e,3.33,0.09588402,143,1,1,1,1,cyclic_64_1,cyclic_16_1,block_128_1,pipeline_1,1,1,0.923135111854,False
workload_3260.cpp,xcu200-fsgd2104-2-e,3.33,0.47917368,107,1,1,1,1,cyclic_64_1,cyclic_16_1,cyclic_16_1,unroll_2,1,1,0.117230299839,False
workload_3239.cpp,xcu200-fsgd2104-2-e,3.33,0.47917368,123,1,1,1,1,cyclic_64_1,cyclic_16_1,cyclic_64_1,unroll_2,1,1,0.117230299839,False
workload_3234.cpp,xcu200-fsgd2104-2-e,3.33,0.47491128,121,1,1,1,1,cyclic_64_1,cyclic_32_1,block_2_1,unroll_4,1,1,0.11957028681,False
workload_3382.cpp,xcu200-fsgd2104-2-e,3.33,0.09588402,114,1,1,1,1,cyclic_64_1,cyclic_32_1,block_32_1,pipeline_1,1,1,0.923135111854,False
workload_3402.cpp,xcu200-fsgd2104-2-e,3.33,0.0924741,96,1,1,1,1,cyclic_64_1,cyclic_4_1,block_2_1,pipeline_1,1,1,0.935709754285,False
workload_3237.cpp,xcu200-fsgd2104-2-e,3.33,0.0924741,113,1,1,1,1,cyclic_64_1,cyclic_64_1,cyclic_4_1,pipeline_1,1,1,0.935709754285,False
workload_3306.cpp,xcu200-fsgd2104-2-e,3.33,0.09588402,103,1,1,1,1,cyclic_64_1,cyclic_8_1,block_16_1,pipeline_1,1,1,0.923135111854,False
workload_3328.cpp,xcu200-fsgd2104-2-e,3.33,0.0924741,99,1,1,1,1,cyclic_64_1,cyclic_8_1,cyclic_4_1,pipeline_1,1,1,0.935709754285,False
workload_3252.cpp,xcu200-fsgd2104-2-e,3.33,0.10013976,358,1,19,7,10,cyclic_64_1,cyclic_8_1,cyclic_64_1,unroll_64,1,9.25,0.271740308963,False
workload_3264.cpp,xcu200-fsgd2104-2-e,3.33,0.17824824,90,1,1,1,1,cyclic_8_1,block_16_1,block_32_1,unroll_4,1,1,0.648361450633,False
workload_3453.cpp,xcu200-fsgd2104-2-e,3.33,0.09247743,73,1,1,1,1,cyclic_8_1,block_16_1,block_4_1,pipeline_1,1,1,0.935697427863,False
workload_3296.cpp,xcu200-fsgd2104-2-e,3.33,0.43484472,77,1,1,1,1,cyclic_8_1,block_32_1,cyclic_2_1,unroll_2,1,1,0.148846358772,False
workload_3600.cpp,xcu200-fsgd2104-2-e,3.33,0.09247743,76,1,1,1,1,cyclic_8_1,block_32_1,cyclic_4_1,pipeline_1,1,1,0.935697427863,False
workload_3301.cpp,xcu200-fsgd2104-2-e,3.33,0.09588735,94,1,1,1,1,cyclic_8_1,block_64_1,block_32_1,pipeline_1,1,1,0.923122878519,False
workload_3352.cpp,xcu200-fsgd2104-2-e,3.33,0.09588735,79,1,1,1,1,cyclic_8_1,cyclic_16_1,cyclic_32_1,pipeline_1,1,1,0.923122878519,False
workload_3319.cpp,xcu200-fsgd2104-2-e,3.33,0.113886,116,1,1,1,1,cyclic_8_1,cyclic_16_1,cyclic_32_1,unroll_16,1,1,0.858329811434,False
workload_3585.cpp,xcu200-fsgd2104-2-e,3.33,0.09247743,71,1,1,1,1,cyclic_8_1,cyclic_16_1,cyclic_4_1,pipeline_1,1,1,0.935697427863,False
workload_3227.cpp,xcu200-fsgd2104-2-e,3.33,0.43825464,90,1,1,1,1,cyclic_8_1,cyclic_2_1,block_64_1,unroll_2,1,1,0.145842424071,False
workload_3506.cpp,xcu200-fsgd2104-2-e,3.33,0.09247743,67,1,1,1,1,cyclic_8_1,cyclic_4_1,block_2_1,pipeline_1,1,1,0.935697427863,False
workload_3271.cpp,xcu200-fsgd2104-2-e,3.33,0.09588735,73,1,1,1,1,cyclic_8_1,cyclic_8_1,block_16_1,pipeline_1,1,1,0.923122878519,False
workload_3357.cpp,xcu200-fsgd2104-2-e,3.33,0.10237752,357,1,13,6,8,cyclic_8_1,cyclic_8_1,block_16_1,unroll_64,1,7,0.411368063963,False
workload_3547.cpp,xcu200-fsgd2104-2-e,3.33,0.09247743,71,1,1,1,1,cyclic_8_1,cyclic_8_1,block_4_1,pipeline_1,1,1,0.935697427863,False
workload_3297.cpp,xcu200-fsgd2104-2-e,3.33,0.43484472,69,1,1,1,1,cyclic_8_1,cyclic_8_1,cyclic_2_1,unroll_2,1,1,0.148846358772,False
workload_3007.cpp,xcu200-fsgd2104-2-e,5,0.138845,142,1,1,1,1,block_128_1,block_2_1,cyclic_2_1,pipeline_1,1,1,0.921621665209,False
workload_3042.cpp,xcu200-fsgd2104-2-e,5,0.138845,153,1,1,1,2,block_128_1,block_32_1,cyclic_4_1,pipeline_1,2,1.25,0.915961149135,False
workload_3121.cpp,xcu200-fsgd2104-2-e,5,0.138845,160,1,1,1,2,block_128_1,block_64_1,cyclic_2_1,pipeline_1,1,1.25,0.915961149135,False
workload_3193.cpp,xcu200-fsgd2104-2-e,5,0.13884,144,1,1,1,1,block_128_1,block_8_1,cyclic_4_1,pipeline_1,1,1,0.921636575397,False
workload_3126.cpp,xcu200-fsgd2104-2-e,5,0.138845,146,1,1,1,1,block_128_1,cyclic_16_1,cyclic_2_1,pipeline_1,1,1,0.921621665209,False
workload_3045.cpp,xcu200-fsgd2104-2-e,5,0.138845,146,1,1,1,1,block_128_1,cyclic_16_1,cyclic_4_1,pipeline_1,1,1,0.921621665209,False
workload_3083.cpp,xcu200-fsgd2104-2-e,5,0.138845,139,1,1,1,1,block_128_1,cyclic_4_1,block_2_1,pipeline_1,1,1,0.921621665209,False
workload_3051.cpp,xcu200-fsgd2104-2-e,5,0.138845,158,1,1,1,2,block_128_1,cyclic_64_1,cyclic_4_1,pipeline_1,1,1.25,0.915961149135,False
workload_2935.cpp,xcu200-fsgd2104-2-e,5,0.14396,145,1,1,1,2,block_128_1,cyclic_8_1,block_16_1,pipeline_1,1,1.25,0.901711407113,False
workload_3108.cpp,xcu200-fsgd2104-2-e,5,0.13884,143.5,1,1,1,1,block_128_1,cyclic_8_1,block_4_1,pipeline_1,2,1,0.921636575397,False
workload_3195.cpp,xcu200-fsgd2104-2-e,5,0.13884,142,1,1,1,1,block_128_1,cyclic_8_1,cyclic_2_1,pipeline_1,1,1,0.921636575397,False
workload_2964.cpp,xcu200-fsgd2104-2-e,5,0.13884,145.5,1,1,1,1,block_128_1,cyclic_8_1,cyclic_4_1,pipeline_1,2,1,0.921636575397,False
workload_2891.cpp,xcu200-fsgd2104-2-e,5,0.17676,335,1,10,4,7,block_16_1,block_8_1,cyclic_32_1,unroll_32,1,5.5,0.500506064709,False
workload_2923.cpp,xcu200-fsgd2104-2-e,5,0.118365,104.5,1,1,1,1,block_2_1,block_128_1,block_16_1,pipeline_1,2,1,0.983828399121,False
workload_2968.cpp,xcu200-fsgd2104-2-e,5,0.118365,102,1,1,1,1,block_2_1,block_128_1,block_8_1,pipeline_1,1,1,0.983828399121,False
workload_2792.cpp,xcu200-fsgd2104-2-e,5,0.118365,120,1,1,1,1,block_2_1,block_128_1,cyclic_64_1,pipeline_1,1,1,0.983828399121,False
workload_2833.cpp,xcu200-fsgd2104-2-e,5,0.65612,151,1,1,1,1,block_2_1,block_16_1,cyclic_128_1,unroll_8,1,1,0.103086542242,False
