Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_5588.cpp,xcu200-fsgd2104-2-e,3.33,35.89820586,427,0,0,3,5,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_8,pipeline_1,1,2,1,True
workload_5227.cpp,xcu200-fsgd2104-2-e,3.33,37.4895729,167,0,0,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline_1,2,0.75,0.989774481115,False
workload_5197.cpp,xcu200-fsgd2104-2-e,3.33,208.60360758,352.5,0,0,0,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_8,2,0.5,0.794729429036,False
workload_5225.cpp,xcu200-fsgd2104-2-e,3.33,37.42371882,290,0,0,2,3,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_16,unroll_4,unroll_16,pipeline_1,unroll_16,unroll_2,pipeline_1,1,1.25,0.969710267414,False
workload_5176.cpp,xcu200-fsgd2104-2-e,3.33,59.71950738,255,0,0,1,3,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_16,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,1,1,0.938195114805,False
workload_5345.cpp,xcu200-fsgd2104-2-e,3.33,37.41881706,180,0,0,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,0.75,0.989860496816,False
workload_5337.cpp,xcu200-fsgd2104-2-e,3.33,37.41827094,211,0,0,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,pipeline_1,2,0.75,0.989861157911,False
workload_5402.cpp,xcu200-fsgd2104-2-e,3.33,37.45408842,214,0,0,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_2,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,pipeline_1,1,0.75,0.989817708684,False
workload_5121.cpp,xcu200-fsgd2104-2-e,3.33,37.50020226,353,0,0,2,3,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_2,unroll_4,unroll_16,unroll_16,unroll_2,unroll_2,pipeline_1,1,1.25,0.969618589174,False
workload_5354.cpp,xcu200-fsgd2104-2-e,3.33,59.65194834,183,0,0,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_2,pipeline_1,1,0.75,0.944893758547,False
workload_5224.cpp,xcu200-fsgd2104-2-e,3.33,59.71784238,162.5,0,0,1,1,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,4,0.5,0.946529163393,False
workload_5404.cpp,xcu200-fsgd2104-2-e,3.33,57.33593334,335,0,0,3,4,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_4,unroll_8,pipeline_1,1,1.75,0.919482545298,False
workload_5260.cpp,xcu200-fsgd2104-2-e,3.33,59.6524545,156,0,0,1,1,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,3,0.5,0.946683552624,False
workload_5206.cpp,xcu200-fsgd2104-2-e,3.33,59.71797558,152,0,0,1,1,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline_1,2,0.5,0.946528848905,False
workload_5694.cpp,xcu200-fsgd2104-2-e,3.33,35.89908498,365,0,0,3,5,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,2,0.940017000722,False
workload_5533.cpp,xcu200-fsgd2104-2-e,3.33,59.6512557,171,0,0,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_2,pipeline_1,1,0.75,0.944895340149,False
workload_5322.cpp,xcu200-fsgd2104-2-e,3.33,37.4883741,171,0,0,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,1,0.75,0.989775944467,False
workload_5553.cpp,xcu200-fsgd2104-2-e,3.33,208.60447338,361,0,0,0,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_2,unroll_8,1,0.5,0.794728499124,False
workload_5614.cpp,xcu200-fsgd2104-2-e,3.33,35.88509898,694,0,0,7,8,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_16,pipeline_1,3,3.75,1,True
workload_5394.cpp,xcu200-fsgd2104-2-e,3.33,37.41623298,213,0,0,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,pipeline_1,3,0.75,0.989863624547,False
workload_5620.cpp,xcu200-fsgd2104-2-e,3.33,37.37962962,272,0,0,2,3,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_4,pipeline_1,1,1.25,0.969762990959,False
workload_5624.cpp,xcu200-fsgd2104-2-e,3.33,35.89852554,404,0,0,3,5,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_8,pipeline_1,1,2,0.940017638673,False
workload_5659.cpp,xcu200-fsgd2104-2-e,3.33,37.41599322,270,0,0,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_2,pipeline_1,1,0.75,0.9898639147,False
workload_5660.cpp,xcu200-fsgd2104-2-e,3.33,35.88613794,606,0,0,7,8,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,3.75,0.872696039554,False
workload_5478.cpp,xcu200-fsgd2104-2-e,3.33,35.8995645,350.5,0,0,3,4,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_8,pipeline_1,2,1.75,0.949861068193,False
workload_5417.cpp,xcu200-fsgd2104-2-e,3.33,37.48885362,166,0,0,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline_1,2,0.75,0.989775359151,False
workload_5375.cpp,xcu200-fsgd2104-2-e,3.33,35.97114618,335,0,0,3,4,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_8,pipeline_1,3,1.75,0.949779404253,False
workload_5498.cpp,xcu200-fsgd2104-2-e,3.33,35.8855785,654,0,0,7,8.5,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_16,pipeline_1,2,3.875,0.863307943273,False
workload_5420.cpp,xcu200-fsgd2104-2-e,3.33,37.4167125,192.5,0,0,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,2,0.75,0.989863044216,False
workload_5468.cpp,xcu200-fsgd2104-2-e,3.33,35.89900506,375,0,0,3,5,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_8,pipeline_1,5,2,0.940017091858,False
workload_5302.cpp,xcu200-fsgd2104-2-e,3.33,37.48986594,187,0,0,1,2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,unroll_2,unroll_64,unroll_2,pipeline_1,1,0.75,0.989774123375,False
workload_5316.cpp,xcu200-fsgd2104-2-e,3.33,35.97213186,367,0,0,3,5,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,unroll_2,unroll_64,unroll_8,pipeline_1,1,2,0.939933641583,False
workload_5549.cpp,xcu200-fsgd2104-2-e,3.33,36.00697698,336,0,0,3,4,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,unroll_4,unroll_2,unroll_8,pipeline_1,1,1.75,0.949738473758,False
workload_5575.cpp,xcu200-fsgd2104-2-e,3.33,59.65166196,282,0,0,2,3,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_4,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,1,1.25,0.933396724049,False
workload_5355.cpp,xcu200-fsgd2104-2-e,3.33,422.04870882,487,0,0,1,2,block_2_2,cyclic_2_1,cyclic_32_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_16,unroll_2,unroll_2,unroll_2,unroll_8,1,0.75,0.418658028532,False
workload_5647.cpp,xcu200-fsgd2104-2-e,3.33,366.10691994,165,0,0,0,1,block_2_2,cyclic_2_1,cyclic_4_1,complete_2,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_2,1,0.25,0.505366038471,False
workload_5594.cpp,xcu200-fsgd2104-2-e,3.33,35.8995645,334,0,0,3,4,block_2_2,cyclic_2_1,cyclic_4_1,complete_2,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,1.75,0.949861068193,False
workload_5679.cpp,xcu200-fsgd2104-2-e,3.33,37.4167125,186,0,0,1,2,block_2_2,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,1,0.75,0.989863044216,False
workload_5081.cpp,xcu200-fsgd2104-2-e,3.33,208.60513938,718,0,0,1,2,block_2_2,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_16,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_2,unroll_8,1,0.75,0.785609661556,False
workload_5148.cpp,xcu200-fsgd2104-2-e,3.33,57.27880386,986,0,0,7,10,block_2_2,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_16,unroll_4,unroll_16,unroll_4,unroll_64,unroll_8,pipeline_1,1,4.25,0.826904589302,False
workload_5513.cpp,xcu200-fsgd2104-2-e,3.33,37.41873714,191,0,0,1,2,block_2_2,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,1,0.75,0.989860593564,False
workload_5654.cpp,xcu200-fsgd2104-2-e,3.33,35.90025714,337,0,0,3,4,block_2_2,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,1.75,0.94986027867,False
workload_5399.cpp,xcu200-fsgd2104-2-e,3.33,35.97183882,349,0,0,3,5,block_2_2,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_8,pipeline_1,1,2,0.939933976234,False
workload_5644.cpp,xcu200-fsgd2104-2-e,3.33,35.90052354,552,0,0,5,7,block_2_2,cyclic_2_1,cyclic_8_1,complete_2,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_8,pipeline_1,1,3,0.872693849308,False
workload_5016.cpp,xcu200-fsgd2104-2-e,3.33,208.60513938,703,0,0,1,2,block_2_2,cyclic_2_1,cyclic_8_1,complete_2,unroll_2,unroll_16,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_2,unroll_8,1,0.75,0.785609661556,False
workload_5116.cpp,xcu200-fsgd2104-2-e,3.33,208.6074837,676,0,0,1,2,block_2_2,cyclic_2_1,cyclic_8_1,complete_2,unroll_2,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_2,unroll_8,1,0.75,0.785607168209,False
workload_5133.cpp,xcu200-fsgd2104-2-e,3.33,38.04879978,217,0,0,1,3,block_2_2,cyclic_2_1,cyclic_8_1,complete_2,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,1,0.969721297811,False
workload_5266.cpp,xcu200-fsgd2104-2-e,3.33,37.42273314,226,0,0,2,3,block_2_2,cyclic_2_1,cyclic_8_1,complete_2,unroll_2,unroll_4,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,1.25,0.969711447125,False
workload_5661.cpp,xcu200-fsgd2104-2-e,3.33,208.53028098,408,0,0,0,2,block_2_2,cyclic_2_1,cyclic_8_1,complete_2,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,unroll_8,1,0.5,0.794807839278,False
workload_5587.cpp,xcu200-fsgd2104-2-e,3.33,208.53131994,339,0,0,0,2,block_2_2,cyclic_2_1,cyclic_8_1,complete_2,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_8,1,0.5,0.794806733066,False
workload_5525.cpp,xcu200-fsgd2104-2-e,3.33,35.89900506,380,0,0,4,5,block_2_2,cyclic_2_1,cyclic_8_1,complete_2,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_8,pipeline_1,1,2.25,0.920496394375,False
workload_4825.cpp,xcu200-fsgd2104-2-e,3.33,209.136987,803,0,0,1,3,block_2_2,cyclic_2_1,cyclic_8_1,complete_2,unroll_4,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_8,1,1,0.775558548814,False
workload_5317.cpp,xcu200-fsgd2104-2-e,3.33,208.53318474,323,0,0,0,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,1,0.5,0.794804747214,False
workload_5396.cpp,xcu200-fsgd2104-2-e,3.33,37.48866714,154,0,0,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,0.75,0.989775586778,False
workload_5371.cpp,xcu200-fsgd2104-2-e,3.33,208.56901554,330,0,0,0,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_8,1,0.5,0.794766504548,False
workload_5491.cpp,xcu200-fsgd2104-2-e,3.33,37.41695226,206,0,0,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,pipeline_1,1,0.75,0.989862754038,False
workload_5359.cpp,xcu200-fsgd2104-2-e,3.33,208.53518274,352,0,0,0,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_64,unroll_2,unroll_8,1,0.5,0.794802619025,False
workload_5087.cpp,xcu200-fsgd2104-2-e,3.33,208.6061517,677,0,0,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_2,unroll_8,1,0.75,0.785608584926,False
workload_5108.cpp,xcu200-fsgd2104-2-e,3.33,208.64203578,1711,0,0,1,3,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_4,unroll_16,unroll_2,unroll_2,unroll_4,unroll_8,1,1,0.776084856363,False
workload_5622.cpp,xcu200-fsgd2104-2-e,3.33,37.41623298,213,0,0,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,pipeline_1,1,0.75,0.989863624547,False
workload_5581.cpp,xcu200-fsgd2104-2-e,3.33,35.89852554,412,0,0,4,5,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_8,pipeline_1,1,2.25,0.92049637994,False
workload_5504.cpp,xcu200-fsgd2104-2-e,3.33,37.4167125,185,0,0,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,1,0.75,0.989863044216,False
workload_5531.cpp,xcu200-fsgd2104-2-e,3.33,35.89900506,377,0,0,4,5,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_8,pipeline_1,1,2.25,0.920496394375,False
workload_5566.cpp,xcu200-fsgd2104-2-e,3.33,208.63873242,342,0,0,0,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_8,unroll_4,unroll_2,unroll_2,unroll_8,1,0.5,0.794691626691,False
workload_5429.cpp,xcu200-fsgd2104-2-e,3.33,37.41796458,228,0,0,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,pipeline_1,1,0.75,0.989861528751,False
workload_5684.cpp,xcu200-fsgd2104-2-e,3.33,37.41647274,190,0,0,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,0.75,0.989863334386,False
workload_5453.cpp,xcu200-fsgd2104-2-e,3.33,208.53257202,378,0,0,0,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_8,1,0.5,0.794805399757,False
workload_5433.cpp,xcu200-fsgd2104-2-e,3.33,37.4901057,184,0,0,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,1,0.75,0.98977383067,False
workload_5691.cpp,xcu200-fsgd2104-2-e,3.33,35.8847793,769,0,0,9,9,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_16,pipeline_1,1,4.5,1,True
workload_5467.cpp,xcu200-fsgd2104-2-e,3.33,208.78273494,451.5,0,0,0.5,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,unroll_8,2,0.625,0.790024278882,False
workload_5672.cpp,xcu200-fsgd2104-2-e,3.33,37.3786173,311,0,0,2,3,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_4,pipeline_1,1,1.25,1,True
workload_5544.cpp,xcu200-fsgd2104-2-e,3.33,37.52388522,198,0,0,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_16,unroll_4,unroll_2,unroll_2,pipeline_1,1,0.75,0.989732508958,False
workload_5178.cpp,xcu200-fsgd2104-2-e,3.33,208.60463322,353,0,0,0,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_8,3,0.5,0.794728327438,False
workload_5215.cpp,xcu200-fsgd2104-2-e,3.33,208.60806978,464,0,0,0,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_32,unroll_2,unroll_2,unroll_8,1,0.5,0.794724635394,False
workload_4855.cpp,xcu200-fsgd2104-2-e,3.33,59.71950738,265,0,0,2,3,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,1,1.25,0.933264465048,False
workload_5381.cpp,xcu200-fsgd2104-2-e,3.33,37.41825762,219,0,0,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,pipeline_1,1,0.75,0.989861174035,False
workload_5153.cpp,xcu200-fsgd2104-2-e,3.33,59.71709646,156.5,0,0,1,1.5,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,4,0.625,0.945616217505,False
workload_5493.cpp,xcu200-fsgd2104-2-e,3.33,57.23849754,413,0,0,4,5,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_8,pipeline_1,1,2.25,0.899922476904,False
workload_5482.cpp,xcu200-fsgd2104-2-e,3.33,37.4173785,271,0,0,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_2,pipeline_1,1,0.75,0.989862238146,False
workload_5436.cpp,xcu200-fsgd2104-2-e,3.33,35.89967106,493,0,0,4,5,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_8,pipeline_1,1,2.25,0.920496414363,False
workload_5512.cpp,xcu200-fsgd2104-2-e,3.33,37.98345186,203,0,0,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,1,0.75,0.989154028928,False
workload_5552.cpp,xcu200-fsgd2104-2-e,3.33,37.45225026,218,0,0,2,3,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_4,pipeline_1,1,1.25,0.969676099801,False
workload_5454.cpp,xcu200-fsgd2104-2-e,3.33,35.8996977,428,0,0,5,6,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_8,pipeline_1,1,2.75,0.882139187292,False
workload_5223.cpp,xcu200-fsgd2104-2-e,3.33,209.1691881,560,0,0,1,3,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_32,unroll_2,unroll_2,unroll_8,1,1,0.775523957196,False
workload_5300.cpp,xcu200-fsgd2104-2-e,3.33,37.52537706,164,0,0,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_4,unroll_2,unroll_2,pipeline_1,1,0.75,0.989730680234,False
workload_5664.cpp,xcu200-fsgd2104-2-e,3.33,37.41623298,219,0,0,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,pipeline_1,1,0.75,0.989863624547,False
workload_5615.cpp,xcu200-fsgd2104-2-e,3.33,208.53028098,415.5,0,0,0,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,unroll_8,2,0.5,0.794807839278,False
workload_5568.cpp,xcu200-fsgd2104-2-e,3.33,37.37962962,285,0,0,2,3,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_4,pipeline_1,1,1.25,0.969762990959,False
workload_5502.cpp,xcu200-fsgd2104-2-e,3.33,35.89852554,430,0,0,4,5,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_8,pipeline_1,1,2.25,0.92049637994,False
workload_5306.cpp,xcu200-fsgd2104-2-e,3.33,35.93635434,495,0,0,5,6,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_16,unroll_4,unroll_64,unroll_8,pipeline_1,1,2.75,0.882139983974,False
workload_5307.cpp,xcu200-fsgd2104-2-e,3.33,37.41727194,165,0,0,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,0.75,0.989862367121,False
workload_5343.cpp,xcu200-fsgd2104-2-e,3.33,35.8995645,362,0,0,4,5,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,2.25,0.92049641117,False
workload_5487.cpp,xcu200-fsgd2104-2-e,3.33,35.97114618,355,0,0,4,5,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_8,pipeline_1,2,2.25,0.920498149472,False
workload_5464.cpp,xcu200-fsgd2104-2-e,3.33,37.4167125,201,0,0,1,2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,1,0.75,0.989863044216,False
workload_5430.cpp,xcu200-fsgd2104-2-e,3.33,35.89900506,390,0,0,4,5,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_8,pipeline_1,3,2.25,0.920496394375,False
workload_5368.cpp,xcu200-fsgd2104-2-e,3.33,35.93418318,1071,0,0,9,11,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_4,unroll_4,unroll_2,unroll_8,unroll_4,unroll_64,unroll_8,pipeline_1,1,5,0.80817834686,False
