Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_4225.cpp,xcu200-fsgd2104-2-e,3.33,98.14422753,1923,0,30,10,15,block_32_1,block_4_1,cyclic_4_1,unroll_17,unroll_2,unroll_4,1,13.75,0.566339753863,False
workload_4439.cpp,xcu200-fsgd2104-2-e,3.33,106.27596099,49,0,0,2,3,block_32_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1,1.25,0.746651398428,False
workload_4382.cpp,xcu200-fsgd2104-2-e,3.33,95.70616803,372,0,15,5,7,block_32_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_16,1,6.75,0.724470388606,False
workload_4186.cpp,xcu200-fsgd2104-2-e,3.33,95.78927151,1581,0,30,9,14,block_32_1,block_4_1,cyclic_4_1,unroll_4,unroll_2,unroll_16,1,13.25,0.581270829234,False
workload_4427.cpp,xcu200-fsgd2104-2-e,3.33,96.53732271,399,0,15,5,7,block_32_1,block_4_1,cyclic_4_1,unroll_4,unroll_2,unroll_8,1,6.75,0.722823068986,False
workload_4362.cpp,xcu200-fsgd2104-2-e,3.33,147.11747859,53,0,0,1,3,block_32_1,block_8_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,1,1,0.612290471025,False
workload_4390.cpp,xcu200-fsgd2104-2-e,3.33,128.34679473,1541,0,30,10,16,block_32_1,block_8_1,cyclic_4_1,unroll_17,unroll_2,unroll_4,1,14,0.511484754192,False
workload_4384.cpp,xcu200-fsgd2104-2-e,3.33,125.90873523,369,0,15,4,7,block_32_1,block_8_1,cyclic_4_1,unroll_2,unroll_2,unroll_16,1,6.5,0.649891217709,False
workload_4489.cpp,xcu200-fsgd2104-2-e,3.33,126.62908083,167,0,7,2,4,block_32_1,block_8_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,1,3.25,0.673549755599,False
workload_4558.cpp,xcu200-fsgd2104-2-e,3.33,95.70616803,387,0,14,4,6,block_32_1,cyclic_2_1,block_4_1,unroll_2,unroll_2,unroll_16,1,6,0.738596828747,False
workload_4485.cpp,xcu200-fsgd2104-2-e,3.33,97.97801391,159,0,7,2,4,block_32_1,cyclic_2_1,block_4_1,unroll_4,unroll_2,unroll_4,1,3.25,0.778124139187,False
workload_4589.cpp,xcu200-fsgd2104-2-e,3.33,96.42643038,154,0,7,2,3,block_32_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_8,1,3,0.785701143717,False
workload_4490.cpp,xcu200-fsgd2104-2-e,3.33,96.53732271,365,0,14,4,6,block_32_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_2,unroll_8,1,6,0.736906499565,False
workload_4415.cpp,xcu200-fsgd2104-2-e,3.33,131.06196351,118,0,3,1,3,block_32_1,cyclic_32_1,block_2_1,unroll_4,unroll_2,unroll_2,1,1.75,0.666605993209,False
workload_4394.cpp,xcu200-fsgd2104-2-e,3.33,128.34679473,1939,0,28,9,18,block_32_1,cyclic_32_1,cyclic_4_1,unroll_17,unroll_2,unroll_4,1,13.75,0.51644647981,False
workload_4339.cpp,xcu200-fsgd2104-2-e,3.33,125.90873523,479,0,14,4,8,block_32_1,cyclic_32_1,cyclic_4_1,unroll_2,unroll_2,unroll_16,1,6.5,0.649891217709,False
workload_4634.cpp,xcu200-fsgd2104-2-e,3.33,95.70616803,376,0,14,4,6,block_32_1,cyclic_4_1,block_4_1,unroll_2,unroll_2,unroll_16,1,6,0.738596828747,False
workload_4572.cpp,xcu200-fsgd2104-2-e,3.33,95.78927151,1385,0,28,8,13,block_32_1,cyclic_4_1,cyclic_4_1,unroll_4,unroll_2,unroll_16,1,12.25,0.604688991655,False
workload_4329.cpp,xcu200-fsgd2104-2-e,3.33,131.06196351,152,1,3,1,3,block_32_1,cyclic_64_1,block_2_1,unroll_4,unroll_2,unroll_2,1,2,0.665315456316,False
workload_4373.cpp,xcu200-fsgd2104-2-e,3.33,131.06196351,92,0,3,1,2,block_32_1,cyclic_8_1,block_2_1,unroll_4,unroll_2,unroll_2,1,1.5,0.667622673616,False
workload_4294.cpp,xcu200-fsgd2104-2-e,3.33,128.34679473,1719,0,28,9,14,block_32_1,cyclic_8_1,cyclic_4_1,unroll_17,unroll_2,unroll_4,1,12.75,0.536122837588,False
workload_4392.cpp,xcu200-fsgd2104-2-e,3.33,96.40218132,1714,2,0,13,24,block_4_1,block_2_1,cyclic_4_1,unroll_17,unroll_2,unroll_8,1,9.75,0.660698750757,False
workload_4300.cpp,xcu200-fsgd2104-2-e,3.33,97.53814422,59,2,0,1,2,block_4_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_4,1,1.25,0.779051614139,False
workload_4347.cpp,xcu200-fsgd2104-2-e,3.33,96.40218132,1768,1,3,14,24,block_4_1,block_4_1,block_2_1,unroll_17,unroll_2,unroll_8,1,10.5,0.64394784114,False
workload_4864.cpp,xcu200-fsgd2104-2-e,3.33,97.53806097,62,1,0,1,2,block_4_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_4,1,1,0.779550674905,False
workload_4302.cpp,xcu200-fsgd2104-2-e,3.33,96.40218132,1953,1,3,14,24,block_4_1,block_4_1,cyclic_4_1,unroll_17,unroll_2,unroll_8,1,10.5,0.64394784114,False
workload_4377.cpp,xcu200-fsgd2104-2-e,3.33,146.89920708,147,2,0,14,23,block_4_1,block_8_1,cyclic_4_1,unroll_17,unroll_2,pipeline_1,1,9.75,0.544476032135,False
workload_4335.cpp,xcu200-fsgd2104-2-e,3.33,210.23211078,58,2,0,3,6,block_4_1,cyclic_16_1,block_2_1,unroll_2,unroll_4,pipeline_1,1,2.75,0.415354052959,False
workload_4386.cpp,xcu200-fsgd2104-2-e,3.33,248.04979524,782,2,0,52,90,block_4_1,cyclic_16_1,cyclic_4_1,unroll_17,unroll_8,pipeline_1,1,36,0.11120102705,False
workload_4424.cpp,xcu200-fsgd2104-2-e,3.33,173.22759234,375,2,0,6,11,block_4_1,cyclic_2_1,cyclic_4_1,unroll_4,unroll_8,unroll_4,1,4.75,0.514029396654,False
workload_4350.cpp,xcu200-fsgd2104-2-e,3.33,125.23335462,2022,2,0,11,24,block_4_1,cyclic_32_1,block_2_1,unroll_2,unroll_2,unroll_64,1,9.25,0.608710824092,False
workload_4163.cpp,xcu200-fsgd2104-2-e,3.33,306.37787877,1683,2,0,51,95,block_4_1,cyclic_32_1,complete_1,unroll_4,unroll_32,pipeline_1,1,37,0.1,False
workload_4402.cpp,xcu200-fsgd2104-2-e,3.33,116.69667318,45,1,0,1,3,block_4_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,1,1.25,0.717936184405,False
workload_4370.cpp,xcu200-fsgd2104-2-e,3.33,126.41084262,147,3,0,1,5,block_4_1,cyclic_64_1,block_2_1,unroll_2,unroll_2,unroll_8,1,2.25,0.67897676911,False
workload_4349.cpp,xcu200-fsgd2104-2-e,3.33,126.60474852,1510,2,0,11,21,block_4_1,cyclic_8_1,block_2_1,unroll_17,unroll_2,unroll_8,1,8.5,0.617952026888,False
workload_4331.cpp,xcu200-fsgd2104-2-e,3.33,248.04982854,75,2,0,6,11,block_4_1,cyclic_8_1,block_2_1,unroll_2,unroll_8,pipeline_1,1,4.75,0.316667280749,False
workload_4266.cpp,xcu200-fsgd2104-2-e,3.33,136.26025668,150,2,0,13,22,block_4_1,cyclic_8_1,cyclic_4_1,unroll_17,unroll_2,pipeline_1,1,9.25,0.580223525988,False
workload_4202.cpp,xcu200-fsgd2104-2-e,3.33,126.60474852,1813,2,0,11,21,block_4_1,cyclic_8_1,cyclic_4_1,unroll_17,unroll_2,unroll_8,1,8.5,0.617952026888,False
workload_4282.cpp,xcu200-fsgd2104-2-e,3.33,248.04982854,78,2,0,6,11,block_4_1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_8,pipeline_1,1,4.75,0.316667280749,False
workload_4323.cpp,xcu200-fsgd2104-2-e,3.33,116.91491139,62,6,0,1,3,block_64_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1,2.5,0.709594896961,False
workload_4160.cpp,xcu200-fsgd2104-2-e,3.33,116.91491139,66,6,0,1,3,block_64_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1,2.5,0.709594896961,False
workload_4281.cpp,xcu200-fsgd2104-2-e,3.33,147.11747859,66,6,0,1,3,block_64_1,block_8_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1,2.5,0.609028513202,False
workload_4301.cpp,xcu200-fsgd2104-2-e,3.33,216.86520771,237,6,0,13,23,block_64_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_16,pipeline_1,1,10.5,0.358182705321,False
workload_4240.cpp,xcu200-fsgd2104-2-e,3.33,116.91491139,63,6,0,1,3,block_64_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1,2.5,0.709594896961,False
workload_4346.cpp,xcu200-fsgd2104-2-e,3.33,319.69033299,1169,6,0,26,50,block_64_1,cyclic_32_1,cyclic_4_1,unroll_2,unroll_32,pipeline_1,1,20.5,0.136556096548,False
workload_4245.cpp,xcu200-fsgd2104-2-e,3.33,131.06196351,243,7,3,1,4,block_64_1,cyclic_64_1,block_2_1,unroll_4,unroll_2,unroll_2,1,3.75,0.65627117671,False
workload_4246.cpp,xcu200-fsgd2104-2-e,3.33,136.47849489,741,7,0,13,27,block_64_1,cyclic_64_1,cyclic_2_1,unroll_17,unroll_2,pipeline_1,1,11.75,0.537432667696,False
workload_4592.cpp,xcu200-fsgd2104-2-e,3.33,97.75629918,70,3,0,1,2,block_8_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_4,1,1.5,0.780712991435,False
workload_4422.cpp,xcu200-fsgd2104-2-e,3.33,128.18047122,104,3,0,1,5,block_8_1,cyclic_8_1,complete_1,unroll_4,unroll_2,unroll_4,1,2.25,0.673236271457,False
workload_4460.cpp,xcu200-fsgd2104-2-e,3.33,96.75889758,212,3,0,0,1,cyclic_128_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_8,1,1,0.782629570521,False
workload_4448.cpp,xcu200-fsgd2104-2-e,3.33,146.76753222,90,0,0,0,3,cyclic_16_1,block_128_1,complete_1,unroll_2,unroll_2,pipeline_1,1,0.75,0.613266774274,False
workload_4488.cpp,xcu200-fsgd2104-2-e,3.33,146.7675189,159,0,0,0,4,cyclic_16_1,block_128_1,complete_1,unroll_4,unroll_2,pipeline_1,1,1,0.613498919658,False
workload_4409.cpp,xcu200-fsgd2104-2-e,3.33,126.96154803,77,1,0,0,1,cyclic_16_1,block_16_1,block_2_1,unroll_2,unroll_2,unroll_8,1,0.5,0.683393101398,False
workload_4673.cpp,xcu200-fsgd2104-2-e,3.33,29.46889494,845,1,0,2,8,cyclic_16_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,1,2.75,0.927828288705,False
workload_4636.cpp,xcu200-fsgd2104-2-e,3.33,95.27664798,318,1,0,3,6,cyclic_16_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_64,1,2.5,0.794958476351,False
workload_4595.cpp,xcu200-fsgd2104-2-e,3.33,29.46897819,819,1,0,2,8,cyclic_16_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,1,2.75,0.927827953802,False
workload_4563.cpp,xcu200-fsgd2104-2-e,3.33,29.46897819,847,1,0,2,8,cyclic_16_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_64,1,2.75,0.927827953802,False
workload_4603.cpp,xcu200-fsgd2104-2-e,3.33,105.92612451,45,1,0,0,1,cyclic_16_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1,0.5,0.755888372659,False
workload_4675.cpp,xcu200-fsgd2104-2-e,3.33,29.46943107,910,0,0,6,11,cyclic_16_1,block_4_1,block_4_1,unroll_2,pipeline_1,unroll_32,1,4.25,0.912614181534,False
workload_4647.cpp,xcu200-fsgd2104-2-e,3.33,29.46943107,975,0,0,6,11,cyclic_16_1,block_4_1,block_4_1,unroll_2,pipeline_1,unroll_64,1,4.25,0.912614181534,False
workload_4659.cpp,xcu200-fsgd2104-2-e,3.33,98.42131683,56,0,0,0,1,cyclic_16_1,block_4_1,block_4_1,unroll_2,unroll_2,unroll_4,1,0.25,0.773306576595,False
workload_4605.cpp,xcu200-fsgd2104-2-e,3.33,95.27673123,323,0,3,3,5,cyclic_16_1,block_4_1,block_4_1,unroll_2,unroll_2,unroll_64,1,2.75,0.79193617521,False
workload_4514.cpp,xcu200-fsgd2104-2-e,3.33,111.25241622,45.5,0,0,0,1,cyclic_16_1,block_4_1,complete_1,unroll_2,unroll_2,pipeline_1,2,0.25,0.741154310542,False
workload_4633.cpp,xcu200-fsgd2104-2-e,3.33,98.42123358,57,0,0,0,1,cyclic_16_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_4,1,0.25,0.773306900266,False
workload_4508.cpp,xcu200-fsgd2104-2-e,3.33,29.46930786,2992.5,0,0,12,22,cyclic_16_1,block_4_1,complete_1,unroll_4,pipeline_1,pipeline_1,2,8.5,0.827879156407,False
workload_4442.cpp,xcu200-fsgd2104-2-e,3.33,105.9329277,56,0,0,0,1,cyclic_16_1,block_4_1,complete_1,unroll_4,unroll_2,pipeline_1,1,0.25,0.758579191955,False
workload_4428.cpp,xcu200-fsgd2104-2-e,3.33,97.04985633,578,0,3,4,9,cyclic_16_1,block_4_1,cyclic_4_1,unroll_17,unroll_2,unroll_8,1,4,0.769636562014,False
workload_4585.cpp,xcu200-fsgd2104-2-e,3.33,105.93305091,43,0,0,0,1,cyclic_16_1,block_4_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1,0.25,0.758578937391,False
workload_4496.cpp,xcu200-fsgd2104-2-e,3.33,127.25231364,664,1,3,4,10,cyclic_16_1,block_8_1,complete_1,unroll_17,unroll_2,unroll_8,1,4.5,0.666093825562,False
workload_4333.cpp,xcu200-fsgd2104-2-e,3.33,126.01947438,94,1,1,1,2,cyclic_16_1,block_8_1,complete_1,unroll_2,unroll_2,unroll_16,1,1.25,0.686075067461,False
workload_4701.cpp,xcu200-fsgd2104-2-e,3.33,29.46844206,841,1,0,2,8,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,1,2.75,0.927830110573,False
workload_4672.cpp,xcu200-fsgd2104-2-e,3.33,29.46844206,833,1,0,2,8,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_4,1,2.75,0.927830110573,False
workload_4539.cpp,xcu200-fsgd2104-2-e,3.33,29.46844206,831,1,0,2,8,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_64,1,2.75,0.927830110573,False
workload_4484.cpp,xcu200-fsgd2104-2-e,3.33,120.25324638,153,1,0,0,3,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_64,1,1,0.707176449303,False
workload_4653.cpp,xcu200-fsgd2104-2-e,3.33,29.4684021,2601,1,0,4,15,cyclic_16_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_64,1,5,0.900261401797,False
workload_4560.cpp,xcu200-fsgd2104-2-e,3.33,105.81189219,42,1,0,0,0,cyclic_16_1,cyclic_2_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1,0.25,0.758822432768,False
workload_4363.cpp,xcu200-fsgd2104-2-e,3.33,153.22645683,81,1,0,0,2,cyclic_16_1,cyclic_32_1,block_2_1,unroll_2,unroll_2,unroll_8,1,0.75,0.591106095117,False
workload_4683.cpp,xcu200-fsgd2104-2-e,3.33,29.46852531,987,0,0,3,9,cyclic_16_1,cyclic_4_1,block_4_1,unroll_2,pipeline_1,pipeline_1,1,3,0.926340947606,False
workload_4741.cpp,xcu200-fsgd2104-2-e,3.33,29.46844206,867,0,0,3,9,cyclic_16_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_16,1,3,0.92634112054,False
workload_4768.cpp,xcu200-fsgd2104-2-e,3.33,29.46844206,868,0,0,3,9,cyclic_16_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_8,1,3,0.92634112054,False
workload_4665.cpp,xcu200-fsgd2104-2-e,3.33,116.4507327,47,0,0,0,0,cyclic_16_1,cyclic_4_1,complete_1,unroll_2,unroll_2,pipeline_1,1,0,0.720711329329,False
workload_4664.cpp,xcu200-fsgd2104-2-e,3.33,120.25324638,180,0,0,0,3,cyclic_16_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_64,1,0.75,0.707849033835,False
workload_4516.cpp,xcu200-fsgd2104-2-e,3.33,123.02380638,56,0,0,0,1,cyclic_16_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_8,1,0.25,0.697265591637,False
workload_4483.cpp,xcu200-fsgd2104-2-e,3.33,105.81189219,43,0,0,0,0,cyclic_16_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1,0,0.76127946224,False
workload_4403.cpp,xcu200-fsgd2104-2-e,3.33,123.02388963,54,0,0,0,1,cyclic_16_1,cyclic_4_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,1,0.25,0.697265283505,False
workload_4523.cpp,xcu200-fsgd2104-2-e,3.33,123.02387631,75,0,0,0,2,cyclic_16_1,cyclic_4_1,cyclic_4_1,unroll_4,unroll_2,unroll_8,1,0.5,0.697813378617,False
workload_4853.cpp,xcu200-fsgd2104-2-e,3.33,29.36795265,1154,0,0,9,16,cyclic_2_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_4,1,6.25,0.878928553271,False
workload_4832.cpp,xcu200-fsgd2104-2-e,3.33,29.36795265,1293,0,0,9,16,cyclic_2_1,block_128_1,complete_1,unroll_2,pipeline_1,unroll_64,1,6.25,0.878928553271,False
workload_4870.cpp,xcu200-fsgd2104-2-e,3.33,125.85664737,384,0,1,1,9,cyclic_2_1,block_128_1,complete_1,unroll_2,unroll_2,unroll_16,1,2.75,0.67638251439,False
workload_4689.cpp,xcu200-fsgd2104-2-e,3.33,29.36758302,1234,0,0,9,16,cyclic_2_1,block_128_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,1,6.25,0.878930032226,False
workload_4678.cpp,xcu200-fsgd2104-2-e,3.33,29.3680359,1060,1,0,8,14,cyclic_2_1,block_16_1,block_4_1,unroll_2,pipeline_1,pipeline_1,1,5.75,0.884997061711,False
workload_4635.cpp,xcu200-fsgd2104-2-e,3.33,125.27482977,505,1,3,3,8,cyclic_2_1,block_16_1,complete_1,unroll_2,unroll_2,unroll_64,1,3.75,0.677235712002,False
workload_4821.cpp,xcu200-fsgd2104-2-e,3.33,126.85404897,69,1,0,0,1,cyclic_2_1,block_16_1,complete_1,unroll_2,unroll_2,unroll_8,1,0.5,0.683785564966,False
workload_4597.cpp,xcu200-fsgd2104-2-e,3.33,29.25073998,883,1,0,2,8,cyclic_2_1,block_2_1,block_4_1,unroll_2,pipeline_1,unroll_4,1,2.75,0.928705478469,False
workload_4462.cpp,xcu200-fsgd2104-2-e,3.33,99.20033703,213,1,0,2,4,cyclic_2_1,block_2_1,complete_1,unroll_17,unroll_2,unroll_4,1,1.75,0.775141410735,False
workload_4639.cpp,xcu200-fsgd2104-2-e,3.33,29.25065673,847.5,1,0,2,8,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,4,2.75,0.928705813053,False
workload_4896.cpp,xcu200-fsgd2104-2-e,3.33,29.25065673,845,1,0,2,8,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_16,1,2.75,0.928705813053,False
workload_4931.cpp,xcu200-fsgd2104-2-e,3.33,29.25065673,713,1,0,2,8,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_32,1,2.75,0.928705813053,False
workload_4872.cpp,xcu200-fsgd2104-2-e,3.33,29.25065673,859,1,0,2,8,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_4,1,2.75,0.928705813053,False
workload_4933.cpp,xcu200-fsgd2104-2-e,3.33,29.25065673,881,1,0,2,8,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_64,1,2.75,0.928705813053,False
workload_4640.cpp,xcu200-fsgd2104-2-e,3.33,29.25065673,822,1,0,2,8,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_8,1,2.75,0.928705813053,False
workload_4400.cpp,xcu200-fsgd2104-2-e,3.33,105.70777641,42,1,0,0,0,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_2,pipeline_1,1,0.25,0.759020675054,False
workload_4843.cpp,xcu200-fsgd2104-2-e,3.33,95.65408017,80,1,0,1,2,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_16,1,1,1,True
workload_4823.cpp,xcu200-fsgd2104-2-e,3.33,95.26620177,138,1,0,2,3,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_32,1,1.5,1,True
workload_4515.cpp,xcu200-fsgd2104-2-e,3.33,98.42464017,45,1,0,0,1,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_4,1,0.5,0.772945326815,False
workload_4765.cpp,xcu200-fsgd2104-2-e,3.33,95.07226257,322,1,0,3,6,cyclic_2_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_64,1,2.5,1,True
workload_4884.cpp,xcu200-fsgd2104-2-e,3.33,29.25084321,2792,1,0,5,15,cyclic_2_1,block_2_1,complete_1,unroll_4,pipeline_1,unroll_32,1,5.25,0.895845134935,False
workload_4863.cpp,xcu200-fsgd2104-2-e,3.33,100.64104821,52,1,0,0,1,cyclic_2_1,block_2_1,complete_1,unroll_4,unroll_2,unroll_2,1,0.5,0.765253421516,False
workload_4801.cpp,xcu200-fsgd2104-2-e,3.33,95.11378101,929,1,0,7,11,cyclic_2_1,block_2_1,complete_1,unroll_4,unroll_2,unroll_64,1,4.75,0.761720290054,False
workload_4643.cpp,xcu200-fsgd2104-2-e,3.33,29.2502871,871,1,0,2,8,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,3,2.75,0.928707298603,False
workload_4826.cpp,xcu200-fsgd2104-2-e,3.33,29.2502871,882,1,0,2,8,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,1,2.75,0.928707298603,False
workload_4890.cpp,xcu200-fsgd2104-2-e,3.33,116.3468367,43,1,0,0,0,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,1,0.25,0.722136578501,False
workload_4914.cpp,xcu200-fsgd2104-2-e,3.33,95.07234582,274,1,0,3,6,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_64,1,2.5,0.795788984238,False
workload_4734.cpp,xcu200-fsgd2104-2-e,3.33,96.65156502,61,1,0,0,1,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_8,1,0.5,0.77757528541,False
workload_4587.cpp,xcu200-fsgd2104-2-e,3.33,96.65156502,57,1,0,0,1,cyclic_2_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,1,0.5,0.77757528541,False
workload_4930.cpp,xcu200-fsgd2104-2-e,3.33,95.26628502,132,0,2,2,3,cyclic_2_1,block_4_1,block_2_1,unroll_2,unroll_2,unroll_32,1,1.75,0.787608162092,False
workload_4736.cpp,xcu200-fsgd2104-2-e,3.33,95.07234582,330,0,3,3,5,cyclic_2_1,block_4_1,block_2_1,unroll_2,unroll_2,unroll_64,1,2.75,0.792367246558,False
workload_4679.cpp,xcu200-fsgd2104-2-e,3.33,29.25119286,1060,0,0,6,12,cyclic_2_1,block_4_1,block_4_1,unroll_2,pipeline_1,pipeline_1,1,4.5,0.909360760396,False
workload_4286.cpp,xcu200-fsgd2104-2-e,3.33,105.71466951,112,0,0,2,4,cyclic_2_1,block_4_1,complete_1,unroll_17,unroll_2,pipeline_1,1,1.5,0.749358841838,False
workload_4807.cpp,xcu200-fsgd2104-2-e,3.33,97.03930023,460,0,3,4,7,cyclic_2_1,block_4_1,complete_1,unroll_17,unroll_2,unroll_8,1,3.5,0.777149385657,False
workload_4771.cpp,xcu200-fsgd2104-2-e,3.33,29.25110961,1039,0,0,6,12,cyclic_2_1,block_4_1,complete_1,unroll_2,pipeline_1,pipeline_1,1,4.5,0.90936094268,False
workload_4680.cpp,xcu200-fsgd2104-2-e,3.33,29.25110961,1053,0,0,6,12,cyclic_2_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_16,1,4.5,0.90936094268,False
workload_4829.cpp,xcu200-fsgd2104-2-e,3.33,29.25110961,1048,0,0,6,12,cyclic_2_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_32,1,4.5,0.90936094268,False
workload_4934.cpp,xcu200-fsgd2104-2-e,3.33,29.25110961,1030,0,0,6,12,cyclic_2_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_4,1,4.5,0.90936094268,False
workload_4851.cpp,xcu200-fsgd2104-2-e,3.33,29.25110961,1053.5,0,0,6,12,cyclic_2_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_64,2,4.5,0.90936094268,False
workload_4916.cpp,xcu200-fsgd2104-2-e,3.33,29.25110961,1031,0,0,6,12,cyclic_2_1,block_4_1,complete_1,unroll_2,pipeline_1,unroll_8,1,4.5,0.90936094268,False
workload_4693.cpp,xcu200-fsgd2104-2-e,3.33,105.71470281,45,0,0,0,0,cyclic_2_1,block_4_1,complete_1,unroll_2,unroll_2,pipeline_1,1,0,1,True
workload_4763.cpp,xcu200-fsgd2104-2-e,3.33,95.65408017,91,0,1,1,2,cyclic_2_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_16,1,1,1,True
workload_4762.cpp,xcu200-fsgd2104-2-e,3.33,98.42464017,52,0,0,0,1,cyclic_2_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_4,1,0.25,0.773293655724,False
workload_4669.cpp,xcu200-fsgd2104-2-e,3.33,95.07226257,322,0,3,3,5,cyclic_2_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_64,1,2.75,0.792367413957,False
workload_4730.cpp,xcu200-fsgd2104-2-e,3.33,96.65148177,64,0,0,0,1,cyclic_2_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_8,1,0.25,1,True
workload_4547.cpp,xcu200-fsgd2104-2-e,3.33,29.25106965,3341,0,0,12,23,cyclic_2_1,block_4_1,complete_1,unroll_4,pipeline_1,pipeline_1,1,8.75,0.821450287701,False
workload_4581.cpp,xcu200-fsgd2104-2-e,3.33,29.25106965,3446,0,0,12,23,cyclic_2_1,block_4_1,complete_1,unroll_4,pipeline_1,unroll_4,1,8.75,0.821450287701,False
workload_4667.cpp,xcu200-fsgd2104-2-e,3.33,99.20044692,233,0,2,2,4,cyclic_2_1,block_4_1,cyclic_2_1,unroll_17,unroll_2,unroll_4,1,2,0.773628467046,False
workload_4899.cpp,xcu200-fsgd2104-2-e,3.33,29.25073998,1040,0,0,6,12,cyclic_2_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,1,4.5,0.909361752011,False
workload_4744.cpp,xcu200-fsgd2104-2-e,3.33,29.25073998,1085,0,0,6,12,cyclic_2_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll_64,1,4.5,0.909361752011,False
workload_4629.cpp,xcu200-fsgd2104-2-e,3.33,111.0342879,44.5,0,0,0,0,cyclic_2_1,block_4_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,2,0,0.741238728012,False
