Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,Replicate_Count,Area,Weight,is_pareto
krnl_KALMAN_519.cpp,xczu7ev-ffvc1156-2-e,10,4.58958,135,92,7,24,51,cyclic_4_1,cyclic_8_1,cyclic_32_1,block_32_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_8,1,43.5,0.540791874916,False
krnl_KALMAN_410.cpp,xczu7ev-ffvc1156-2-e,10,41.0954,151,92,1,2,33,cyclic_4_1,cyclic_8_1,cyclic_32_1,block_32_1,pipeline_1,unroll_4,unroll_4,unroll_8,unroll_4,pipeline_1,unroll_8,1,32,0.562786725939,False
krnl_KALMAN_258.cpp,xczu7ev-ffvc1156-2-e,10,102.20197,294,92,7,7,32,cyclic_4_1,cyclic_8_1,cyclic_32_1,block_4_1,pipeline_1,unroll_4,unroll_8,unroll_4,pipeline_1,unroll_8,pipeline_1,1,34.5,0.143211988012,False
krnl_KALMAN_600.cpp,xczu7ev-ffvc1156-2-e,10,4.58958,131,92,7,24,51,cyclic_4_1,cyclic_8_1,cyclic_32_1,block_8_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_8,1,43.5,0.540791874916,False
krnl_KALMAN_450.cpp,xczu7ev-ffvc1156-2-e,10,13.6114,79,92,1,2,13,cyclic_4_1,cyclic_8_1,cyclic_32_1,block_8_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_8,4,27,0.933255563468,False
krnl_KALMAN_401.cpp,xczu7ev-ffvc1156-2-e,10,15.98708,93,92,1,3,21,cyclic_4_1,cyclic_8_1,cyclic_32_1,block_8_1,pipeline_1,unroll_2,unroll_4,unroll_4,pipeline_1,pipeline_1,unroll_8,1,29.25,0.855463195948,False
krnl_KALMAN_346.cpp,xczu7ev-ffvc1156-2-e,10,15.6594,92.5,92,1,3,21,cyclic_4_1,cyclic_8_1,cyclic_32_1,block_8_1,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_2,pipeline_1,unroll_8,2,29.25,0.857809736033,False
krnl_KALMAN_323.cpp,xczu7ev-ffvc1156-2-e,10,20.28772,85,92,1,3,28,cyclic_4_1,cyclic_8_1,cyclic_32_1,block_8_1,pipeline_1,unroll_4,unroll_4,unroll_8,unroll_4,pipeline_1,pipeline_1,1,31,0.777087014562,False
krnl_KALMAN_206.cpp,xczu7ev-ffvc1156-2-e,10,15.33156,131,92,1,3,34,cyclic_4_1,cyclic_8_1,cyclic_32_1,block_8_1,pipeline_1,unroll_4,unroll_4,unroll_8,unroll_4,pipeline_1,unroll_8,1,32.5,0.789620120959,False
krnl_KALMAN_387.cpp,xczu7ev-ffvc1156-2-e,10,15.32652,152,92,1,5,39,cyclic_4_1,cyclic_8_1,cyclic_32_1,block_8_1,pipeline_1,unroll_4,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_8,1,34.25,0.753832338211,False
krnl_KALMAN_447.cpp,xczu7ev-ffvc1156-2-e,10,13.60947,82.5,92,1,2,14,cyclic_4_1,cyclic_8_1,cyclic_32_1,block_8_1,pipeline_1,unroll_64,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_8,2,27.25,0.927140906732,False
krnl_KALMAN_263.cpp,xczu7ev-ffvc1156-2-e,10,15.32979,133,92,1,3,35,cyclic_4_1,cyclic_8_1,cyclic_32_1,block_8_1,pipeline_1,unroll_64,unroll_4,unroll_8,unroll_4,pipeline_1,unroll_8,2,32.75,0.784989856575,False
krnl_KALMAN_533.cpp,xczu7ev-ffvc1156-2-e,10,16.30779,97,92,1,5,20,cyclic_4_1,cyclic_8_1,cyclic_32_1,block_8_1,pipeline_1,unroll_64,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_8,1,29.5,0.846320464714,False
krnl_KALMAN_606.cpp,xczu7ev-ffvc1156-2-e,10,83.22286,1180,92,29,25,65,cyclic_4_1,cyclic_8_1,cyclic_32_1,complete_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_64,unroll_8,1,52.75,0.133024912364,False
krnl_KALMAN_496.cpp,xczu7ev-ffvc1156-2-e,10,41.095,74,92,1,1,9,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_32_1,pipeline_1,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,25.75,0.600236575165,False
krnl_KALMAN_399.cpp,xczu7ev-ffvc1156-2-e,10,46.50164,67,92,1,1,11,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_32_1,pipeline_1,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,26.25,0.541753991888,False
krnl_KALMAN_542.cpp,xczu7ev-ffvc1156-2-e,10,41.09484,75,92,1,1,9,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_32_1,pipeline_1,unroll_4,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,4,25.75,0.600238356033,False
krnl_KALMAN_865.cpp,xczu7ev-ffvc1156-2-e,10,3.93262,150,92,7,24,58,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_4_1,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_8,1,45.25,0.497494301562,False
krnl_KALMAN_778.cpp,xczu7ev-ffvc1156-2-e,10,4.58799,128,92,7,24,51,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,1,43.5,0.540791627813,False
krnl_KALMAN_538.cpp,xczu7ev-ffvc1156-2-e,10,17.92081,71,92,1,2,24,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_8_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,29.75,0.827322362142,False
krnl_KALMAN_423.cpp,xczu7ev-ffvc1156-2-e,10,20.7378,66,92,1,3,12,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_8_1,pipeline_1,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,27,0.847214157513,False
krnl_KALMAN_566.cpp,xczu7ev-ffvc1156-2-e,10,75.5826,235.5,92,1,3,23,cyclic_4_1,cyclic_8_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_8,2,29.75,0.285394459545,False
krnl_KALMAN_894.cpp,xczu7ev-ffvc1156-2-e,10,82.79096,152,92,3,5,21,cyclic_4_1,cyclic_8_1,cyclic_4_1,complete_1,pipeline_1,unroll_64,unroll_4,pipeline_1,unroll_8,unroll_8,unroll_2,1,30.25,0.239180586332,False
krnl_KALMAN_483.cpp,xczu7ev-ffvc1156-2-e,10,8.93006,124,92,7,24,54,cyclic_4_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,44.25,0.520098806558,False
krnl_KALMAN_467.cpp,xczu7ev-ffvc1156-2-e,10,85.2082,63,92,1,1,10,cyclic_4_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,pipeline_1,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,26,0.229708353013,False
krnl_KALMAN_583.cpp,xczu7ev-ffvc1156-2-e,10,17.70804,75,92,1,2,12,cyclic_8_1,block_16_1,cyclic_32_1,block_8_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_4,pipeline_1,pipeline_1,1,26.75,0.889410660946,False
krnl_KALMAN_520.cpp,xczu7ev-ffvc1156-2-e,10,17.70236,81,92,1,3,13,cyclic_8_1,block_16_1,cyclic_4_1,block_8_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_4,pipeline_1,pipeline_1,1,27.25,0.88306382587,False
krnl_KALMAN_507.cpp,xczu7ev-ffvc1156-2-e,10,17.7022,79,92,1,3,14,cyclic_8_1,block_16_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_4,pipeline_1,pipeline_1,1,27.5,0.879079783167,False
krnl_KALMAN_905.cpp,xczu7ev-ffvc1156-2-e,10,12.55471,68,94,1,1,10,cyclic_8_1,block_32_1,cyclic_4_1,block_4_1,pipeline_1,unroll_64,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,1,26.5,0.953300106256,False
krnl_KALMAN_841.cpp,xczu7ev-ffvc1156-2-e,10,12.54451,73,94,1,1,12,cyclic_8_1,block_32_1,cyclic_4_1,block_4_1,pipeline_1,unroll_64,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,1,27,0.941215758107,False
krnl_KALMAN_935.cpp,xczu7ev-ffvc1156-2-e,10,79.67795,224,94,1,2,15,cyclic_8_1,block_32_1,cyclic_4_1,complete_1,pipeline_1,unroll_64,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,1,28,0.261731775292,False
krnl_KALMAN_151.cpp,xczu7ev-ffvc1156-2-e,10,100.60201,605,92,7,10,83,cyclic_8_1,block_4_1,block_2_1,cyclic_32_1,unroll_16,unroll_4,unroll_16,unroll_2,unroll_8,unroll_4,unroll_4,1,48,0.115069774421,False
krnl_KALMAN_180.cpp,xczu7ev-ffvc1156-2-e,10,93.84361,433,92,7,9,80,cyclic_8_1,block_4_1,cyclic_2_1,cyclic_32_1,unroll_8,unroll_4,unroll_16,unroll_4,unroll_8,unroll_4,unroll_4,1,47,0.131733998674,False
krnl_KALMAN_914.cpp,xczu7ev-ffvc1156-2-e,10,12.62756,66,92,1,2,10,cyclic_8_1,block_8_1,block_4_1,block_4_1,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,1,26.25,0.958104562141,False
krnl_KALMAN_383.cpp,xczu7ev-ffvc1156-2-e,10,93.19506,72,92,1,2,17,cyclic_8_1,block_8_1,cyclic_2_1,block_16_1,pipeline_1,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_2,pipeline_1,1,28,0.18763903253,False
krnl_KALMAN_145.cpp,xczu7ev-ffvc1156-2-e,10,108.22728,535,92,3,6,44,cyclic_8_1,cyclic_16_1,block_32_1,block_16_1,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_8,pipeline_1,1,36.25,0.123689238351,False
krnl_KALMAN_6.cpp,xczu7ev-ffvc1156-2-e,10,14.13157,234,92,7,26,75,cyclic_8_1,cyclic_16_1,block_32_1,block_32_1,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_8,unroll_8,1,50,0.38526127596,False
krnl_KALMAN_45.cpp,xczu7ev-ffvc1156-2-e,10,101.346,452,92,3,5,47,cyclic_8_1,cyclic_16_1,block_32_1,block_32_1,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_8,pipeline_1,1,36.75,0.14146192756,False
krnl_KALMAN_186.cpp,xczu7ev-ffvc1156-2-e,10,97.25,412,92,3,6,49,cyclic_8_1,cyclic_16_1,block_32_1,block_32_1,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_8,unroll_8,1,37.5,0.153001777134,False
krnl_KALMAN_179.cpp,xczu7ev-ffvc1156-2-e,10,101.26408,436,92,3,6,52,cyclic_8_1,cyclic_16_1,block_32_1,block_32_1,unroll_8,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_8,pipeline_1,1,38.25,0.138316692249,False
krnl_KALMAN_840.cpp,xczu7ev-ffvc1156-2-e,10,13.28213,68,92,1,2,15,cyclic_8_1,cyclic_16_1,block_4_1,block_4_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_2,1,27.5,0.923017347767,False
krnl_KALMAN_213.cpp,xczu7ev-ffvc1156-2-e,10,100.28104,338,92,3,5,47,cyclic_8_1,cyclic_16_1,cyclic_4_1,block_32_1,unroll_8,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_8,pipeline_1,1,36.75,0.144802438046,False
krnl_KALMAN_340.cpp,xczu7ev-ffvc1156-2-e,10,45.34254,216,92,14,13,40,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,pipeline_1,unroll_64,unroll_2,unroll_4,unroll_2,unroll_64,pipeline_1,1,39.75,0.421236244489,False
krnl_KALMAN_200.cpp,xczu7ev-ffvc1156-2-e,10,29.95442,82,92,1,4,33,cyclic_8_1,cyclic_2_1,cyclic_16_1,block_8_1,unroll_8,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,pipeline_1,1,32.5,0.661298090392,False
krnl_KALMAN_310.cpp,xczu7ev-ffvc1156-2-e,10,29.96261,79,92,1,3,31,cyclic_8_1,cyclic_2_1,cyclic_16_1,block_8_1,unroll_8,unroll_64,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,1,31.75,0.674488279698,False
krnl_KALMAN_352.cpp,xczu7ev-ffvc1156-2-e,10,27.17733,84,92,1,3,35,cyclic_8_1,cyclic_2_1,cyclic_16_1,block_8_1,unroll_8,unroll_64,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,1,32.75,0.680801077231,False
krnl_KALMAN_328.cpp,xczu7ev-ffvc1156-2-e,10,89.54976,84,92,1,2,16,cyclic_8_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,unroll_2,unroll_4,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_8,1,27.75,0.20559809922,False
krnl_KALMAN_248.cpp,xczu7ev-ffvc1156-2-e,10,27.1281,102,92,1,4,46,cyclic_8_1,cyclic_2_1,cyclic_32_1,block_8_1,unroll_8,unroll_2,unroll_4,unroll_8,unroll_2,pipeline_1,pipeline_1,1,35.75,0.625785849545,False
krnl_KALMAN_373.cpp,xczu7ev-ffvc1156-2-e,10,8.31541,277,92,7,25,64,cyclic_8_1,cyclic_8_1,block_32_1,block_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,1,47,0.45570369125,False
