Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_539.cpp,xczu7ev-ffvc1156-2-e,10,83.12694,353,1,2,12,22,block_2_2,block_2_2,cyclic_4_1,cyclic_8_1,complete_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_64,unroll_2,unroll_4,pipeline_1,1,9.25,0.817890444186,False
workload_843.cpp,xczu7ev-ffvc1156-2-e,10,1301.02662,157,1,1,2,9,block_2_2,block_2_2,cyclic_4_1,cyclic_8_1,complete_1,block_2_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_2,unroll_2,1,3.25,0.381256966828,False
workload_872.cpp,xczu7ev-ffvc1156-2-e,10,410.72926,164,2,3,4,11,block_2_2,block_2_2,cyclic_4_1,cyclic_8_1,complete_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll_4,unroll_32,unroll_2,unroll_4,1,5,0.783416162991,False
workload_397.cpp,xczu7ev-ffvc1156-2-e,10,83.12694,350,1,2,12,22,block_2_2,block_2_2,cyclic_4_1,cyclic_8_1,complete_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_64,unroll_2,unroll_4,pipeline_1,1,9.25,0.817890444186,False
workload_922.cpp,xczu7ev-ffvc1156-2-e,10,411.28526,178,6,3,3,11,block_2_2,block_2_2,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_64,unroll_2,unroll_4,1,5.75,0.756860978829,False
workload_950.cpp,xczu7ev-ffvc1156-2-e,10,410.62894,182,2,3,3,11,block_2_2,block_2_2,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_2_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_2,unroll_4,1,4.75,0.791652819544,False
workload_676.cpp,xczu7ev-ffvc1156-2-e,10,1300.95918,248,1,1,3,10,block_2_2,block_2_2,cyclic_4_1,cyclic_8_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_4,unroll_2,1,3.75,0.371718116438,False
workload_953.cpp,xczu7ev-ffvc1156-2-e,10,83.12318,188,1,2,7,14,block_2_2,block_2_2,cyclic_4_1,cyclic_8_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,pipeline_1,1,6,0.945870152035,False
workload_692.cpp,xczu7ev-ffvc1156-2-e,10,1301.05814,264,1,1,3,10,block_2_2,block_2_2,cyclic_4_1,cyclic_8_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,unroll_2,1,3.75,0.371682801822,False
workload_912.cpp,xczu7ev-ffvc1156-2-e,10,83.14094,155,1,2,7,13,block_2_2,block_2_2,cyclic_4_1,cyclic_8_1,cyclic_8_1,block_2_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_2,pipeline_1,1,5.75,0.963643628095,False
workload_895.cpp,xczu7ev-ffvc1156-2-e,10,83.1211,194,1,2,7,14,block_2_2,block_2_2,cyclic_4_1,cyclic_8_1,cyclic_8_1,block_2_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,pipeline_1,1,6,0.945870160403,False
workload_711.cpp,xczu7ev-ffvc1156-2-e,10,410.57606,514,2,4,7,19,block_2_2,block_2_2,cyclic_4_1,cyclic_8_1,cyclic_8_1,block_2_1,unroll_2,unroll_8,unroll_4,unroll_16,pipeline_1,unroll_16,unroll_4,unroll_4,1,8,0.666310881558,False
workload_518.cpp,xczu7ev-ffvc1156-2-e,10,83.34878,380,1,2,13,23,block_2_2,block_2_2,cyclic_8_1,cyclic_8_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_64,unroll_2,unroll_4,pipeline_1,1,9.75,0.785533982842,False
workload_335.cpp,xczu7ev-ffvc1156-2-e,10,86.23166,712,3,2,37,55,block_2_2,complete_2,block_2_1,block_32_1,block_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_2,unroll_4,pipeline_1,1,24.25,0.225856201064,False
workload_430.cpp,xczu7ev-ffvc1156-2-e,10,729.76094,197,4,3,3,10,block_2_2,complete_2,block_32_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_64,unroll_4,unroll_2,1,5,0.600913155685,False
workload_446.cpp,xczu7ev-ffvc1156-2-e,10,82.90918,329,3,2,18,30,block_2_2,complete_2,block_32_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_64,unroll_4,pipeline_1,1,13.25,0.707706893785,False
workload_890.cpp,xczu7ev-ffvc1156-2-e,10,410.5703,256,4,4,4,11,block_2_2,complete_2,block_32_1,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_4,unroll_4,1,5.75,0.757254173305,False
workload_914.cpp,xczu7ev-ffvc1156-2-e,10,410.61046,200,3,3,3,11,block_2_2,complete_2,cyclic_2_2,cyclic_8_1,cyclic_4_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,unroll_4,1,5,0.783483531073,False
workload_897.cpp,xczu7ev-ffvc1156-2-e,10,82.91598,337,1,2,23,34,block_2_2,complete_2,cyclic_4_1,cyclic_16_1,complete_1,block_2_1,unroll_2,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_16,unroll_4,pipeline_1,1,15,0.60704273681,False
workload_777.cpp,xczu7ev-ffvc1156-2-e,10,1256.17446,798,1,1,7,18,block_2_2,complete_2,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_16,unroll_4,unroll_4,1,6.75,0.332415390877,False
workload_240.cpp,xczu7ev-ffvc1156-2-e,10,83.34558,259,2,2,17,33,block_2_2,cyclic_16_1,complete_2,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_32,unroll_2,pipeline_1,1,13.5,0.692814102445,False
workload_342.cpp,xczu7ev-ffvc1156-2-e,10,83.34542,347,2,2,13,30,block_2_2,cyclic_16_1,cyclic_2_2,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_64,unroll_4,pipeline_1,unroll_2,unroll_32,unroll_2,pipeline_1,1,11.75,0.7383112278,False
workload_765.cpp,xczu7ev-ffvc1156-2-e,10,1256.22894,217,2,1,3,10,block_2_2,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_2,unroll_4,1,4,0.3881335354,False
workload_951.cpp,xczu7ev-ffvc1156-2-e,10,407.81254,289,4,3,3,12,block_2_2,cyclic_2_2,block_16_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,unroll_8,1,5.5,0.767771830798,False
workload_866.cpp,xczu7ev-ffvc1156-2-e,10,83.12134,141,3,2,6,12,block_2_2,cyclic_2_2,block_2_2,cyclic_8_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_32,unroll_2,pipeline_1,1,5.75,0.963656089781,False
workload_889.cpp,xczu7ev-ffvc1156-2-e,10,79.62422,318.5,3,2,18,29,block_2_2,cyclic_2_2,block_32_1,block_32_1,complete_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_8,pipeline_1,2,13,1,True
workload_493.cpp,xczu7ev-ffvc1156-2-e,10,83.0331,128,3,2,5,12,block_2_2,cyclic_2_2,block_32_1,block_32_1,complete_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,1,5.5,0.972711536304,False
workload_892.cpp,xczu7ev-ffvc1156-2-e,10,407.83582,249,3,3,3,11,block_2_2,cyclic_2_2,block_32_1,block_32_1,complete_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_2,unroll_8,1,5,0.784977263369,False
workload_944.cpp,xczu7ev-ffvc1156-2-e,10,410.61286,158,4,3,3,9,block_2_2,cyclic_2_2,block_32_1,block_32_1,complete_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_4,1,4.75,0.791661984942,False
workload_610.cpp,xczu7ev-ffvc1156-2-e,10,1256.22382,268,3,1,3,10,block_2_2,cyclic_2_2,block_32_1,cyclic_16_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_32,pipeline_1,unroll_32,unroll_2,unroll_4,1,4.25,0.383129215652,False
workload_755.cpp,xczu7ev-ffvc1156-2-e,10,83.01342,247,3,2,7,15,block_2_2,cyclic_2_2,block_32_1,cyclic_16_1,cyclic_4_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_2,pipeline_1,1,6.75,0.91071660714,False
workload_752.cpp,xczu7ev-ffvc1156-2-e,10,1256.22382,268,3,1,3,10,block_2_2,cyclic_2_2,block_32_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_2,unroll_2,unroll_32,pipeline_1,unroll_32,unroll_2,unroll_4,1,4.25,0.383129215652,False
workload_827.cpp,xczu7ev-ffvc1156-2-e,10,83.0119,154,3,2,5,13,block_2_2,cyclic_2_2,block_32_1,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,1,5.75,0.963725593611,False
workload_797.cpp,xczu7ev-ffvc1156-2-e,10,82.8999,197,3,2,10,18,block_2_2,cyclic_2_2,block_32_1,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,pipeline_1,1,8.25,1,True
workload_931.cpp,xczu7ev-ffvc1156-2-e,10,82.90494,192,3,2,10,18,block_2_2,cyclic_2_2,block_32_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_64,unroll_4,pipeline_1,1,8.25,0.876305845183,False
workload_523.cpp,xczu7ev-ffvc1156-2-e,10,1301.33846,128,3,1,2,7,block_2_2,cyclic_2_2,block_32_1,cyclic_8_1,complete_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,unroll_2,1,3.25,0.381030581777,False
workload_581.cpp,xczu7ev-ffvc1156-2-e,10,83.0331,127,3,2,6,12,block_2_2,cyclic_2_2,block_32_1,cyclic_8_1,complete_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,1,5.75,0.963712140137,False
workload_853.cpp,xczu7ev-ffvc1156-2-e,10,410.76806,163,5,3,3,9,block_2_2,cyclic_2_2,cyclic_2_1,block_32_1,block_2_1,block_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,1,5,0.783394099856,False
workload_774.cpp,xczu7ev-ffvc1156-2-e,10,407.93142,232,5,3,3,10,block_2_2,cyclic_2_2,cyclic_2_1,block_32_1,complete_1,block_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_16,unroll_2,unroll_8,1,5.25,0.776467590192,False
workload_734.cpp,xczu7ev-ffvc1156-2-e,10,83.03214,123,4,2,5,11,block_2_2,cyclic_2_2,cyclic_2_1,block_32_1,complete_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_16,unroll_2,pipeline_1,1,5.5,0.97271214806,False
workload_563.cpp,xczu7ev-ffvc1156-2-e,10,83.0311,126,4,2,5,11,block_2_2,cyclic_2_2,cyclic_2_1,block_32_1,complete_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,1,5.5,0.972712810781,False
workload_707.cpp,xczu7ev-ffvc1156-2-e,10,407.8311,236,5,3,3,10,block_2_2,cyclic_2_2,cyclic_2_1,block_32_1,complete_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_8,1,5.25,0.776520273421,False
workload_919.cpp,xczu7ev-ffvc1156-2-e,10,410.8279,153,5,3,3,9,block_2_2,cyclic_2_2,cyclic_2_1,block_32_1,complete_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_4,1,5,0.783360013938,False
workload_729.cpp,xczu7ev-ffvc1156-2-e,10,83.03105,669,4,3,19,37,block_2_2,cyclic_2_2,cyclic_2_1,block_32_1,complete_1,block_2_1,unroll_8,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,1,15.75,0.566628168778,False
workload_806.cpp,xczu7ev-ffvc1156-2-e,10,410.6159,154,5,3,3,9,block_2_2,cyclic_2_2,cyclic_2_1,block_32_1,complete_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_4,1,5,0.783480452333,False
workload_771.cpp,xczu7ev-ffvc1156-2-e,10,410.61086,158,5,3,3,9,block_2_2,cyclic_2_2,cyclic_2_1,block_32_1,complete_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_4,1,5,0.783483304715,False
workload_899.cpp,xczu7ev-ffvc1156-2-e,10,82.91838,184,4,2,10,17,block_2_2,cyclic_2_2,cyclic_2_1,block_32_1,cyclic_4_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_4,pipeline_1,1,8.25,0.876297742141,False
workload_928.cpp,xczu7ev-ffvc1156-2-e,10,82.91836,378,4,2,19,30,block_2_2,cyclic_2_2,cyclic_2_1,block_32_1,cyclic_4_1,block_2_1,unroll_4,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_4,pipeline_1,1,13.75,0.678097258942,False
workload_615.cpp,xczu7ev-ffvc1156-2-e,10,83.0099,150,4,2,5,12,block_2_2,cyclic_2_2,cyclic_2_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,1,5.75,1,True
workload_658.cpp,xczu7ev-ffvc1156-2-e,10,82.92146,184.5,3.5,2,10,17,block_2_2,cyclic_2_2,cyclic_2_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_4,pipeline_1,2,8.125,0.876308887448,False
workload_878.cpp,xczu7ev-ffvc1156-2-e,10,407.83742,241,5,3,3,10,block_2_2,cyclic_2_2,cyclic_2_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_8,1,5.25,0.776516958341,False
workload_815.cpp,xczu7ev-ffvc1156-2-e,10,82.90468,561,3,2,19,32,block_2_2,cyclic_2_2,cyclic_2_1,block_32_1,cyclic_8_1,block_2_1,unroll_4,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,pipeline_1,1,14,0.663522360241,False
workload_850.cpp,xczu7ev-ffvc1156-2-e,10,1256.17374,337,4,1,4,11,block_2_2,cyclic_2_2,cyclic_2_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_4,unroll_4,1,5,0.368031364916,False
workload_747.cpp,xczu7ev-ffvc1156-2-e,10,82.9231,213,3,2,12,19,block_2_2,cyclic_2_2,cyclic_2_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_4,pipeline_1,1,9,0.83434847701,False
workload_909.cpp,xczu7ev-ffvc1156-2-e,10,1256.17438,349,4,1,4,11,block_2_2,cyclic_2_2,cyclic_2_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_4,unroll_4,1,5,0.368031137978,False
workload_506.cpp,xczu7ev-ffvc1156-2-e,10,83.00758,151,4,2,6,13,block_2_2,cyclic_2_2,cyclic_2_1,cyclic_8_1,complete_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,1,6.25,1,True
workload_520.cpp,xczu7ev-ffvc1156-2-e,10,83.02894,170,4,2,6,13,block_2_2,cyclic_2_2,cyclic_2_1,cyclic_8_1,complete_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_32,pipeline_1,unroll_16,unroll_2,pipeline_1,1,6.25,0.945856872764,False
workload_813.cpp,xczu7ev-ffvc1156-2-e,10,83.01294,130,4,2,6,12,block_2_2,cyclic_2_2,cyclic_2_1,cyclic_8_1,complete_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,6,0.945870275453,False
workload_409.cpp,xczu7ev-ffvc1156-2-e,10,83.0311,128,4,2,6,12,block_2_2,cyclic_2_2,cyclic_2_1,cyclic_8_1,complete_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,1,6,0.945870300009,False
workload_528.cpp,xczu7ev-ffvc1156-2-e,10,83.01126,149,4,2,6,13,block_2_2,cyclic_2_2,cyclic_2_1,cyclic_8_1,complete_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,1,6.25,0.945867989478,False
workload_653.cpp,xczu7ev-ffvc1156-2-e,10,83.00918,154,4,2,6,13,block_2_2,cyclic_2_2,cyclic_2_1,cyclic_8_1,complete_1,block_2_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,1,6.25,0.945869297178,False
workload_691.cpp,xczu7ev-ffvc1156-2-e,10,729.81494,122,4,3,2,8,block_2_2,cyclic_2_2,cyclic_2_2,block_32_1,complete_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_2,1,4.25,0.621372833131,False
workload_799.cpp,xczu7ev-ffvc1156-2-e,10,729.75894,168,4,3,3,9,block_2_2,cyclic_2_2,cyclic_2_2,block_32_1,complete_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_2,1,4.75,0.607847209914,False
workload_635.cpp,xczu7ev-ffvc1156-2-e,10,83.1179,124,3,2,5,11,block_2_2,cyclic_2_2,cyclic_2_2,block_32_1,complete_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_2,pipeline_1,1,5.25,0.981705389756,False
workload_648.cpp,xczu7ev-ffvc1156-2-e,10,410.7179,157,4,3,3,9,block_2_2,cyclic_2_2,cyclic_2_2,block_32_1,complete_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_4,1,4.75,0.791601925546,False
workload_693.cpp,xczu7ev-ffvc1156-2-e,10,410.61742,265,4,3,3,12,block_2_2,cyclic_2_2,cyclic_2_2,block_32_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_2,unroll_4,1,5.5,0.766253940514,False
workload_830.cpp,xczu7ev-ffvc1156-2-e,10,83.0119,155,3,2,5,12,block_2_2,cyclic_2_2,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,1,5.5,1,True
workload_703.cpp,xczu7ev-ffvc1156-2-e,10,83.11758,128,3,2,5,10,block_2_2,cyclic_2_2,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,1,5,0.99081283364,False
workload_810.cpp,xczu7ev-ffvc1156-2-e,10,410.71758,160,4,3,3,8,block_2_2,cyclic_2_2,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_4,1,4.5,0.799427998365,False
workload_784.cpp,xczu7ev-ffvc1156-2-e,10,83.01726,129,3,2,5,11,block_2_2,cyclic_2_2,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,5.25,1,True
workload_949.cpp,xczu7ev-ffvc1156-2-e,10,410.7155,161,4,3,3,9,block_2_2,cyclic_2_2,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_4,1,4.75,0.791603302763,False
workload_946.cpp,xczu7ev-ffvc1156-2-e,10,410.73366,164,4,3,3,9,block_2_2,cyclic_2_2,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_16,unroll_2,unroll_4,1,4.75,0.791592876068,False
workload_760.cpp,xczu7ev-ffvc1156-2-e,10,410.72016,304,4,3,4,12,block_2_2,cyclic_2_2,cyclic_2_2,block_32_1,cyclic_8_1,block_2_1,unroll_4,unroll_4,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_4,1,5.75,0.757172083571,False
workload_742.cpp,xczu7ev-ffvc1156-2-e,10,83.11942,128,2,2,6,12,block_2_2,cyclic_2_2,cyclic_2_2,cyclic_16_1,complete_1,block_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,1,5.5,0.97265647302,False
workload_564.cpp,xczu7ev-ffvc1156-2-e,10,1310.80974,256,3,1,2,10,block_2_2,cyclic_2_2,cyclic_2_2,cyclic_16_1,cyclic_4_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_2,unroll_2,1,4,0.363040579164,False
workload_516.cpp,xczu7ev-ffvc1156-2-e,10,1256.21742,315,3,1,3,11,block_2_2,cyclic_2_2,cyclic_2_2,cyclic_16_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_2,unroll_4,1,4.5,0.378108077736,False
workload_680.cpp,xczu7ev-ffvc1156-2-e,10,1270.21558,230,3,1,3,9,block_2_2,cyclic_2_2,cyclic_2_2,cyclic_32_1,cyclic_4_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,unroll_4,1,4,0.381819056211,False
workload_620.cpp,xczu7ev-ffvc1156-2-e,10,83.02798,137,3,2,6,13,block_2_2,cyclic_2_2,cyclic_2_2,cyclic_8_1,complete_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_2,pipeline_1,1,6,0.945870297049,False
workload_921.cpp,xczu7ev-ffvc1156-2-e,10,82.89758,199,3,2,12,19,block_2_2,cyclic_2_2,cyclic_2_2,cyclic_8_1,complete_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,pipeline_1,1,9,0.834348465134,False
workload_888.cpp,xczu7ev-ffvc1156-2-e,10,410.71422,160,3,4,3,11,block_2_2,cyclic_2_2,cyclic_2_2,cyclic_8_1,complete_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_4,1,5.25,0.774953686415,False
workload_798.cpp,xczu7ev-ffvc1156-2-e,10,410.7179,161,3,3,3,10,block_2_2,cyclic_2_2,cyclic_2_2,cyclic_8_1,complete_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_4,1,4.75,0.791601925546,False
workload_842.cpp,xczu7ev-ffvc1156-2-e,10,407.81726,236,3,3,4,10,block_2_2,cyclic_2_2,cyclic_2_2,cyclic_8_1,cyclic_4_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_8,1,5,0.784986742613,False
workload_886.cpp,xczu7ev-ffvc1156-2-e,10,407.82142,240,3,3,4,10,block_2_2,cyclic_2_2,cyclic_2_2,cyclic_8_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_8,1,5,0.784984618544,False
workload_911.cpp,xczu7ev-ffvc1156-2-e,10,424.91678,1320,4,3,7,21,block_2_2,cyclic_2_2,cyclic_4_1,block_32_1,complete_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_8,unroll_8,1,8.75,0.627320198766,False
workload_675.cpp,xczu7ev-ffvc1156-2-e,10,83.14214,129,2,2,6,12,block_2_2,cyclic_2_2,cyclic_4_1,block_32_1,complete_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,1,5.5,0.972641961522,False
workload_465.cpp,xczu7ev-ffvc1156-2-e,10,83.14214,130,2,2,6,12,block_2_2,cyclic_2_2,cyclic_4_1,block_32_1,complete_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,1,5.5,0.972641961522,False
workload_646.cpp,xczu7ev-ffvc1156-2-e,10,83.14006,129,2,2,6,13,block_2_2,cyclic_2_2,cyclic_4_1,block_32_1,complete_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,1,5.75,0.963644187691,False
workload_705.cpp,xczu7ev-ffvc1156-2-e,10,410.73742,169,2,3,3,10,block_2_2,cyclic_2_2,cyclic_4_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_4,unroll_16,unroll_2,unroll_4,1,4.5,0.799405264037,False
workload_864.cpp,xczu7ev-ffvc1156-2-e,10,407.69758,295,2,3,4,12,block_2_2,cyclic_2_2,cyclic_4_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,unroll_8,1,5.25,0.776590187815,False
workload_733.cpp,xczu7ev-ffvc1156-2-e,10,1256.22086,268,1,1,3,10,block_2_2,cyclic_2_2,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_32,pipeline_1,unroll_32,unroll_2,unroll_4,1,3.75,0.393123907276,False
