Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,Array_11,Array_12,Array_13,Array_14,Array_15,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,Replicate_Count,Area,Weight,is_pareto
workload_627.cpp,xczu7ev-ffvc1156-2-e,10,0.04461,122,7,1,4,11,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_64_1,block_64_1,block_2_1,cyclic_8_1,block_4_1,block_32_1,block_2_1,block_2_1,block_32_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,unroll_4,pipeline_1,1,5.75,0.933294705289,False
workload_507.cpp,xczu7ev-ffvc1156-2-e,10,0.12982,98,6,1,2,8,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_64_1,block_64_1,block_2_1,cyclic_8_1,cyclic_16_1,block_32_1,cyclic_4_1,block_2_1,block_32_1,block_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,pipeline_1,1,4.25,0.8909349135,False
workload_493.cpp,xczu7ev-ffvc1156-2-e,10,0.12982,101,6,1,2,7,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_64_1,block_64_1,block_2_1,cyclic_8_1,cyclic_16_1,block_32_1,cyclic_4_1,block_2_1,block_32_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,pipeline_1,1,4,0.893450989865,False
workload_369.cpp,xczu7ev-ffvc1156-2-e,10,0.12982,100,6,1,2,8,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_64_1,block_64_1,block_2_1,cyclic_8_1,cyclic_16_1,block_32_1,cyclic_4_1,block_2_1,block_32_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,pipeline_1,1,4.25,0.8909349135,False
workload_508.cpp,xczu7ev-ffvc1156-2-e,10,0.12982,119,6,1,5,12,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_64_1,block_64_1,cyclic_128_1,block_4_1,block_4_1,block_32_1,cyclic_4_1,block_128_1,block_32_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,pipeline_1,1,6,0.854599851771,False
workload_711.cpp,xczu7ev-ffvc1156-2-e,10,0.04458,101,7,1,4,6,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_64_1,block_2_1,block_4_1,block_4_1,block_2_1,block_2_1,cyclic_4_1,block_128_1,block_4_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,4.5,1,True
workload_660.cpp,xczu7ev-ffvc1156-2-e,10,0.04458,99,7,1,4,6,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_64_1,block_2_1,block_64_1,cyclic_16_1,block_32_1,block_2_1,block_2_1,block_32_1,block_4_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_4,pipeline_1,1,4.5,1,True
workload_625.cpp,xczu7ev-ffvc1156-2-e,10,0.12982,99,6,1,2,6,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_64_1,block_2_1,block_64_1,cyclic_16_1,block_32_1,cyclic_4_1,block_2_1,block_32_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,3.75,0.894906928919,False
workload_749.cpp,xczu7ev-ffvc1156-2-e,10,0.09873,94,9,1,2,5,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_8_1,block_2_1,cyclic_8_1,cyclic_4_1,block_2_1,cyclic_2_1,block_32_1,block_128_1,cyclic_8_1,complete_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,4.25,0.934142610993,False
workload_404.cpp,xczu7ev-ffvc1156-2-e,10,0.1295,101,7,1,3,7,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_8_1,cyclic_64_1,block_64_1,cyclic_4_1,block_64_1,block_2_1,block_128_1,block_128_1,block_4_1,complete_1,complete_1,unroll_2,unroll_4,pipeline_1,1,4.5,0.888002575882,False
workload_488.cpp,xczu7ev-ffvc1156-2-e,10,0.07541,121,6,1,4,11,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,block_64_1,block_2_1,block_2_1,cyclic_4_1,block_2_1,block_8_1,block_32_1,block_32_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,5.5,0.919883538685,False
workload_321.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,217,31,7,12,20,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_16_1,block_2_1,block_4_1,cyclic_128_1,block_32_1,cyclic_8_1,cyclic_64_1,cyclic_4_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,1,17.5,0.588663768641,False
workload_313.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,214,31,7,12,19,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_16_1,block_2_1,cyclic_4_1,cyclic_128_1,block_32_1,cyclic_8_1,cyclic_64_1,cyclic_8_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,1,17.25,0.596361332243,False
workload_442.cpp,xczu7ev-ffvc1156-2-e,10,0.07538,97,6,1,4,5,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_64_1,block_2_1,block_4_1,cyclic_4_1,block_2_1,block_8_1,block_32_1,block_32_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,4,0.947323782519,False
workload_397.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,217,29,7,14,21,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_64_1,block_2_1,cyclic_4_1,cyclic_128_1,block_32_1,cyclic_8_1,cyclic_64_1,cyclic_8_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,1,17.75,0.581024964073,False
workload_551.cpp,xczu7ev-ffvc1156-2-e,10,0.04458,121,6,1,7,9,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_64_1,cyclic_128_1,block_4_1,cyclic_128_1,block_2_1,cyclic_8_1,block_32_1,block_128_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,5.75,0.933294710661,False
workload_574.cpp,xczu7ev-ffvc1156-2-e,10,0.04458,119,6,1,7,9,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_64_1,cyclic_128_1,block_4_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,block_32_1,block_128_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,5.75,0.933294710661,False
workload_271.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,232,21,8,16,21,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_64_1,cyclic_128_1,cyclic_4_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_128_1,cyclic_8_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,1,16.5,0.619805412179,False
workload_780.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,192,20,1,6,19,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_64_1,cyclic_32_1,cyclic_8_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,unroll_2,unroll_2,unroll_2,1,11.5,0.789190562201,False
workload_388.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,223,23,7,14,20,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_64_1,cyclic_64_1,block_4_1,cyclic_128_1,block_2_1,cyclic_8_1,block_32_1,block_32_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,1,16,0.635726296322,False
workload_420.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,624,22,7,20,17,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_64_1,cyclic_64_1,block_4_1,cyclic_4_1,block_2_1,block_2_1,block_128_1,block_32_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,1,16.5,0.619805412179,False
workload_477.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,623,22,7,19,17,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_64_1,cyclic_64_1,block_4_1,cyclic_4_1,block_2_1,block_4_1,block_128_1,block_32_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_2,unroll_2,1,16.25,0.62773680154,False
workload_609.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,229,18,7,12,17,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_64_1,cyclic_64_1,block_4_1,cyclic_4_1,block_2_1,block_4_1,block_128_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_2,unroll_2,1,13.5,0.71877318552,False
workload_499.cpp,xczu7ev-ffvc1156-2-e,10,0.07538,104,6,1,5,7,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_64_1,cyclic_64_1,block_4_1,cyclic_4_1,cyclic_2_1,block_4_1,block_2_1,block_32_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,1,4.75,0.936584269515,False
workload_293.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,228,21,8,15,20,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_64_1,cyclic_64_1,cyclic_4_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_128_1,cyclic_8_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,1,16,0.635726296322,False
workload_330.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,210,21,8,15,20,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_64_1,cyclic_64_1,cyclic_4_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_8_1,cyclic_8_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,1,16,0.635726296322,False
workload_889.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,170,20,1,3,13,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,cyclic_32_1,block_4_1,cyclic_4_1,block_64_1,block_2_1,block_128_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_2,unroll_2,1,9.25,0.872162375767,False
workload_933.cpp,xczu7ev-ffvc1156-2-e,10,0.78966,97,12,0,1,5,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,cyclic_32_1,block_64_1,cyclic_4_1,block_64_1,block_2_1,block_128_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,unroll_2,unroll_4,unroll_2,1,4.5,0.313034681802,False
workload_930.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,188,37,1,3,16,cyclic_2_1,cyclic_2_1,cyclic_64_1,block_16_1,cyclic_2_1,cyclic_8_1,block_8_1,cyclic_4_1,block_2_1,block_8_1,cyclic_4_1,cyclic_32_1,cyclic_8_1,complete_1,complete_1,unroll_2,unroll_2,unroll_2,1,14.25,0.693264116385,False
workload_911.cpp,xczu7ev-ffvc1156-2-e,10,0.1295,92,7,1,2,4,cyclic_2_1,cyclic_2_1,cyclic_64_1,block_2_1,cyclic_2_1,block_2_1,block_64_1,cyclic_16_1,block_32_1,block_8_1,cyclic_4_1,block_128_1,block_4_1,complete_1,complete_1,unroll_2,unroll_4,pipeline_1,1,3.5,0.895749408733,False
workload_432.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,1596,37,5,23,89,cyclic_2_1,cyclic_2_1,cyclic_64_1,block_4_1,cyclic_64_1,block_128_1,block_32_1,block_32_1,block_64_1,block_4_1,block_128_1,block_16_1,cyclic_8_1,complete_1,block_8_1,unroll_16,unroll_2,pipeline_1,1,38.5,0.156124336594,False
workload_467.cpp,xczu7ev-ffvc1156-2-e,10,0.12654,471,6,1,9,39,cyclic_2_1,cyclic_2_1,cyclic_64_1,block_4_1,cyclic_64_1,block_128_1,block_32_1,block_32_1,block_64_1,block_4_1,block_128_1,block_16_1,cyclic_8_1,complete_1,block_8_1,unroll_16,unroll_4,pipeline_1,1,13.75,0.660095136776,False
workload_348.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,2138,40,5,27,91,cyclic_2_1,cyclic_2_1,cyclic_64_1,block_64_1,cyclic_64_1,cyclic_128_1,block_32_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_128_1,block_16_1,cyclic_8_1,complete_1,cyclic_8_1,unroll_16,unroll_2,pipeline_1,1,40.75,0.135091690291,False
workload_260.cpp,xczu7ev-ffvc1156-2-e,10,0.84522,351,6,1,4,24,cyclic_2_1,cyclic_2_1,cyclic_64_1,block_64_1,cyclic_64_1,cyclic_64_1,block_32_1,cyclic_128_1,block_2_1,cyclic_4_1,cyclic_32_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_2_1,unroll_16,unroll_4,unroll_2,1,8.75,0.251540452078,False
workload_544.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,281,41,5,6,22,cyclic_2_1,cyclic_2_1,cyclic_64_1,block_64_1,cyclic_64_1,cyclic_8_1,block_32_1,cyclic_4_1,block_64_1,cyclic_2_1,block_128_1,block_16_1,block_8_1,cyclic_4_1,complete_1,unroll_2,unroll_2,pipeline_1,1,18.5,0.558462115305,False
workload_385.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,2208,42,5,24,95,cyclic_2_1,cyclic_2_1,cyclic_64_1,block_64_1,cyclic_8_1,block_128_1,block_32_1,block_64_1,block_32_1,cyclic_64_1,block_128_1,block_16_1,cyclic_8_1,block_2_1,block_8_1,unroll_16,unroll_2,pipeline_1,1,41.5,0.129172902627,False
workload_197.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,2158,41,5,25,91,cyclic_2_1,cyclic_2_1,cyclic_64_1,block_64_1,cyclic_8_1,block_128_1,block_32_1,block_64_1,block_64_1,block_4_1,block_128_1,block_16_1,cyclic_8_1,complete_1,block_8_1,unroll_16,unroll_2,pipeline_1,1,40.5,0.137185975399,False
workload_173.cpp,xczu7ev-ffvc1156-2-e,10,0.07538,103,11,1,4,6,cyclic_2_1,cyclic_2_1,cyclic_64_1,cyclic_128_1,cyclic_64_1,cyclic_32_1,block_32_1,block_64_1,block_64_1,cyclic_4_1,block_128_1,cyclic_128_1,block_8_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,5.5,0.919921461606,False
workload_323.cpp,xczu7ev-ffvc1156-2-e,10,0.07538,105,11,1,4,6,cyclic_2_1,cyclic_2_1,cyclic_64_1,cyclic_128_1,cyclic_64_1,cyclic_32_1,block_32_1,block_64_1,block_64_1,cyclic_4_1,block_128_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,5.5,0.919921461606,False
workload_249.cpp,xczu7ev-ffvc1156-2-e,10,0.1295,102,11,1,3,7,cyclic_2_1,cyclic_2_1,cyclic_64_1,cyclic_128_1,cyclic_64_1,cyclic_32_1,block_32_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_4_1,block_8_1,cyclic_4_1,complete_1,unroll_2,unroll_4,pipeline_1,1,5.5,0.86769574236,False
workload_285.cpp,xczu7ev-ffvc1156-2-e,10,0.07538,101,11,1,4,6,cyclic_2_1,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_64_1,cyclic_32_1,block_4_1,cyclic_128_1,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_4_1,cyclic_4_1,complete_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,5.5,0.919921461606,False
workload_904.cpp,xczu7ev-ffvc1156-2-e,10,0.42358,89,7,0,1,4,cyclic_2_1,cyclic_2_1,cyclic_64_1,cyclic_64_1,cyclic_2_1,block_2_1,block_16_1,cyclic_4_1,block_64_1,block_8_1,block_32_1,cyclic_4_1,block_4_1,complete_1,complete_1,unroll_2,unroll_4,unroll_2,1,3,0.592674391349,False
workload_640.cpp,xczu7ev-ffvc1156-2-e,10,0.07538,96,11,1,3,4,cyclic_2_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_16_1,cyclic_8_1,block_4_1,cyclic_4_1,cyclic_2_1,block_4_1,block_32_1,cyclic_128_1,block_4_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,1,4.75,0.936584269515,False
workload_620.cpp,xczu7ev-ffvc1156-2-e,10,0.79478,93,10,0,1,4,cyclic_2_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_16_1,cyclic_8_1,block_8_1,cyclic_4_1,cyclic_2_1,block_4_1,block_32_1,cyclic_128_1,block_4_1,cyclic_2_1,complete_1,unroll_2,unroll_4,unroll_2,1,3.75,0.309824123299,False
workload_936.cpp,xczu7ev-ffvc1156-2-e,10,0.77942,101,6,0,2,6,cyclic_2_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_64_1,block_2_1,block_64_1,cyclic_128_1,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_128_1,cyclic_8_1,block_2_1,complete_1,unroll_2,unroll_4,unroll_2,1,3.5,0.324112244559,False
workload_909.cpp,xczu7ev-ffvc1156-2-e,10,0.0987,96,7,1,2,6,cyclic_2_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_64_1,block_2_1,block_64_1,cyclic_4_1,block_64_1,block_2_1,cyclic_4_1,block_128_1,block_4_1,complete_1,complete_1,unroll_2,unroll_4,pipeline_1,1,4,0.939986617933,False
workload_860.cpp,xczu7ev-ffvc1156-2-e,10,0.00013,193,12,1,6,16,cyclic_2_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_64_1,block_2_1,block_64_1,cyclic_4_1,block_64_1,block_4_1,cyclic_4_1,cyclic_128_1,block_4_1,block_2_1,complete_1,unroll_2,unroll_2,unroll_2,1,8.75,1,True
workload_949.cpp,xczu7ev-ffvc1156-2-e,10,0.1295,92,8,1,2,5,cyclic_2_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_8_1,cyclic_8_1,block_4_1,block_4_1,cyclic_2_1,block_8_1,block_32_1,block_128_1,block_4_1,complete_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,4,0.893992287614,False
workload_564.cpp,xczu7ev-ffvc1156-2-e,10,0.78198,100,6,0,2,6,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_128_1,cyclic_64_1,block_2_1,block_4_1,block_4_1,cyclic_2_1,cyclic_4_1,block_2_1,block_32_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,1,3.5,0.321750483042,False
workload_769.cpp,xczu7ev-ffvc1156-2-e,10,0.12982,102,7,1,2,7,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_128_1,cyclic_8_1,block_64_1,block_8_1,cyclic_4_1,cyclic_2_1,block_4_1,block_64_1,cyclic_128_1,block_4_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,4.25,0.8909349135,False
workload_710.cpp,xczu7ev-ffvc1156-2-e,10,0.07538,103,7,1,4,6,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_128_1,cyclic_8_1,cyclic_64_1,block_8_1,cyclic_128_1,cyclic_2_1,block_4_1,block_32_1,cyclic_128_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_2,1,4.5,0.9397547815,False
workload_732.cpp,xczu7ev-ffvc1156-2-e,10,0.12982,94,8,1,2,5,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_128_1,cyclic_8_1,cyclic_8_1,block_4_1,cyclic_4_1,cyclic_4_1,block_4_1,block_32_1,cyclic_128_1,block_4_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,4,0.893450989865,False
workload_648.cpp,xczu7ev-ffvc1156-2-e,10,0.12982,96,8,1,2,5,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_128_1,cyclic_8_1,cyclic_8_1,block_8_1,cyclic_4_1,cyclic_2_1,block_2_1,block_32_1,block_128_1,block_4_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,pipeline_1,1,4,0.893450989865,False
workload_546.cpp,xczu7ev-ffvc1156-2-e,10,0.80758,93,8,0,1,4,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_128_1,cyclic_8_1,cyclic_8_1,block_8_1,cyclic_4_1,cyclic_2_1,block_4_1,block_32_1,cyclic_128_1,block_4_1,cyclic_2_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,1,3.25,0.2990223545,False
workload_863.cpp,xczu7ev-ffvc1156-2-e,10,0.77686,96,8,0,1,5,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_128_1,cyclic_8_1,cyclic_8_1,block_8_1,cyclic_4_1,cyclic_2_1,block_4_1,block_32_1,cyclic_128_1,block_4_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,1,3.5,0.326486329224,False
workload_778.cpp,xczu7ev-ffvc1156-2-e,10,0.0987,98,7,1,2,6,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_64_1,block_2_1,cyclic_8_1,block_4_1,block_32_1,block_2_1,cyclic_4_1,block_32_1,cyclic_8_1,cyclic_4_1,complete_1,unroll_2,unroll_4,pipeline_1,1,4,0.939986617933,False
workload_871.cpp,xczu7ev-ffvc1156-2-e,10,0.77681,93,10,0,1,4,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_64_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,block_8_1,block_32_1,cyclic_4_1,block_4_1,block_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,1,3.75,0.326193926629,False
workload_270.cpp,xczu7ev-ffvc1156-2-e,10,0.25316,574,5,1,10,34,cyclic_2_1,cyclic_32_1,block_2_1,block_64_1,block_8_1,block_2_1,block_4_1,block_4_1,block_32_1,cyclic_4_1,block_2_1,cyclic_8_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,unroll_32,unroll_4,pipeline_1,1,12.5,0.593129762178,False
workload_424.cpp,xczu7ev-ffvc1156-2-e,10,0.22294,1717,4,1,18,44,cyclic_2_1,cyclic_32_1,block_2_1,block_64_1,cyclic_64_1,block_2_1,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_4_1,cyclic_64_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,cyclic_4_1,unroll_64,unroll_4,pipeline_1,1,16.75,0.510104239163,False
workload_209.cpp,xczu7ev-ffvc1156-2-e,10,0.25316,622,4,1,11,42,cyclic_2_1,cyclic_32_1,block_2_1,cyclic_8_1,cyclic_64_1,block_2_1,cyclic_2_1,block_4_1,block_32_1,cyclic_4_1,block_2_1,cyclic_8_1,cyclic_8_1,block_8_1,cyclic_2_1,unroll_32,unroll_4,pipeline_1,1,14.5,0.541452218064,False
workload_511.cpp,xczu7ev-ffvc1156-2-e,10,0.00015,320,30,14,6,40,cyclic_2_1,cyclic_32_1,block_32_1,block_2_1,block_64_1,block_2_1,block_8_1,block_4_1,block_2_1,cyclic_4_1,block_2_1,block_32_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,1,22.5,0.447159338752,False
workload_431.cpp,xczu7ev-ffvc1156-2-e,10,0.00015,326,34,14,6,40,cyclic_2_1,cyclic_32_1,block_32_1,block_2_1,block_64_1,block_2_1,cyclic_8_1,block_4_1,block_32_1,cyclic_4_1,block_2_1,block_32_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,1,23.5,0.421725612036,False
workload_459.cpp,xczu7ev-ffvc1156-2-e,10,0.00015,384,35,14,8,45,cyclic_2_1,cyclic_32_1,block_32_1,block_8_1,block_128_1,block_2_1,block_8_1,block_4_1,block_32_1,cyclic_4_1,block_128_1,block_32_1,block_4_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,1,25.5,0.373743938538,False
workload_272.cpp,xczu7ev-ffvc1156-2-e,10,0.2527,116,4,1,3,10,cyclic_2_1,cyclic_32_1,block_32_1,cyclic_64_1,block_128_1,block_2_1,cyclic_8_1,block_4_1,block_32_1,cyclic_4_1,block_2_1,block_32_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,pipeline_1,1,4.5,0.779442088008,False
workload_346.cpp,xczu7ev-ffvc1156-2-e,10,0.22237,631,5,1,14,43,cyclic_2_1,cyclic_32_1,block_64_1,block_8_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,cyclic_128_1,cyclic_128_1,cyclic_2_1,block_32_1,cyclic_4_1,cyclic_8_1,complete_1,cyclic_2_1,unroll_32,unroll_4,pipeline_1,1,15.75,0.531302685227,False
workload_291.cpp,xczu7ev-ffvc1156-2-e,10,0.22239,651,4,1,13,41,cyclic_2_1,cyclic_32_1,cyclic_32_1,block_8_1,cyclic_128_1,block_2_1,cyclic_4_1,cyclic_128_1,cyclic_128_1,block_8_1,block_32_1,block_32_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,unroll_32,unroll_4,pipeline_1,1,14.75,0.551399114817,False
workload_465.cpp,xczu7ev-ffvc1156-2-e,10,0.00015,227,54,5,10,21,cyclic_2_1,cyclic_32_1,cyclic_32_1,cyclic_128_1,cyclic_64_1,cyclic_16_1,cyclic_4_1,cyclic_128_1,cyclic_128_1,block_8_1,block_8_1,block_32_1,cyclic_8_1,complete_1,complete_1,unroll_2,unroll_2,pipeline_1,1,22.5,0.447159338752,False
workload_423.cpp,xczu7ev-ffvc1156-2-e,10,0.00015,235,54,5,11,21,cyclic_2_1,cyclic_32_1,cyclic_32_1,cyclic_128_1,cyclic_64_1,cyclic_16_1,cyclic_4_1,cyclic_128_1,cyclic_128_1,cyclic_8_1,block_8_1,block_32_1,cyclic_8_1,complete_1,complete_1,unroll_2,unroll_2,pipeline_1,1,22.75,0.440710868901,False
workload_874.cpp,xczu7ev-ffvc1156-2-e,10,0.25238,97,4,1,2,5,cyclic_2_1,cyclic_32_1,cyclic_32_1,cyclic_4_1,cyclic_64_1,block_2_1,block_4_1,cyclic_4_1,block_32_1,block_8_1,block_32_1,cyclic_128_1,cyclic_2_1,complete_1,complete_1,unroll_2,unroll_4,pipeline_1,1,3,0.807244400181,False
workload_739.cpp,xczu7ev-ffvc1156-2-e,10,0.89974,94,5,0,1,4,cyclic_2_1,cyclic_32_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,block_2_1,block_4_1,cyclic_16_1,block_2_1,block_8_1,block_16_1,block_32_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,1,2.5,0.226753370679,False
